0.50,-87.9525,-0.0000,0.5000,75.5761,-1.6824,-0.3246,-0.0002,-0.0007,-0.0003,-0.0025,-10.4768
2.50,-87.9525,-0.0000,0.5000,75.5765,-1.6824,-0.3246,-0.0002,-0.0007,-0.0003,-0.0025,-10.4760
4.50,-87.9525,-0.0000,0.5000,75.5770,-1.6824,-0.3246,-0.0002,-0.0007,-0.0003,-0.0025,-10.4757
6.50,-87.9525,-0.0000,0.5000,75.5775,-1.6824,-0.3246,-0.0002,-0.0007,-0.0003,-0.0025,-10.4749
8.50,-87.9525,-0.0000,0.5000,75.5780,-1.6824,-0.3246,-0.0002,-0.0007,-0.0003,-0.0025,-10.4741
10.50,-48.3475,79.2097,0.5000,75.5779,-1065.1129,-51.3099,-0.0852,1.7496,0.2907,0.0079,303.5229
12.50,27.9875,7.4662,0.5000,75.6597,-3869.8542,-526.3921,-2630.7484,457.3353,17.4519,0.6006,0.2850
14.50,35.0188,2.0766,0.5000,78.2102,-751.3838,-434.3159,-1985.0478,805.8551,99.6532,2.0368,0.1460
16.50,37.2544,0.7485,0.5000,86.5969,-202.9535,-403.8199,-1494.3431,783.3007,177.0228,3.8598,0.1174
18.50,38.1685,0.3356,0.5000,100.7900,-73.3153,-390.8697,-1231.6925,673.4618,226.8549,5.7572,0.1079
20.50,38.6314,0.1871,0.5000,118.7550,-26.4439,-382.3871,-1071.0894,554.7133,264.0209,7.9679,0.1030
22.50,38.9270,0.1304,0.5000,138.0932,-10.3653,-376.4843,-985.4860,463.9346,289.4781,10.1420,0.1002
24.50,39.1515,0.1030,0.5000,157.0775,-4.0583,-371.4785,-929.5811,393.0868,309.6266,12.3902,0.0980
26.50,39.3309,0.0820,0.5000,174.7873,-1.6400,-367.2061,-888.6032,339.9819,325.8118,14.6061,0.0964
28.50,39.4684,0.0607,0.5000,190.8500,-0.6180,-363.1244,-851.3806,295.1954,340.8014,17.0293,0.0951
30.50,39.5620,0.0383,0.5000,205.1919,-0.2158,-359.2870,-815.8251,257.1995,354.9447,19.6744,0.0942
32.50,39.6101,0.0155,0.5000,217.8824,-0.0740,-355.9459,-783.0495,226.2597,367.7542,22.3916,0.0938
34.50,39.6130,-0.0069,0.5000,229.0517,-0.0297,-353.5025,-757.2305,204.2370,377.7440,24.7313,0.0938
36.50,39.5724,-0.0282,0.5000,238.8487,-0.0137,-351.7058,-736.7808,188.0120,385.6420,26.7202,0.0942
38.50,39.4909,-0.0481,0.5000,247.4213,-0.0054,-349.8303,-713.5797,170.6930,394.6409,29.1360,0.0950
40.50,39.3715,-0.0664,0.5000,254.9077,-0.0021,-348.2523,-691.9926,155.4476,403.1019,31.5499,0.0961
42.50,39.2174,-0.0832,0.5000,261.4330,-0.0008,-346.9354,-671.8867,141.8895,411.1061,33.9568,0.0975
44.50,39.0318,-0.0984,0.5000,267.1085,-0.0002,-345.5573,-647.7458,126.3079,420.9423,37.0697,0.0999
46.50,38.8176,-0.1122,0.5000,272.0324,-0.0001,-344.8709,-633.9218,117.6896,426.7197,38.9724,0.1016
48.50,38.5775,-0.1246,0.5000,276.2910,-0.0000,-343.8051,-608.4223,102.3124,437.7396,42.7385,0.1056
50.50,38.3141,-0.1359,0.5000,279.9598,-0.0000,-343.4022,-596.6678,95.4393,443.0165,44.5990,0.1079
52.50,38.0294,-0.1461,0.5000,283.1051,-0.0000,-343.0718,-585.5289,89.0425,448.1589,46.4426,0.1104
54.50,37.7257,-0.1553,0.5000,285.7847,-0.0000,-342.8045,-574.9752,83.0830,453.1793,48.2684,0.1130
56.50,37.4046,-0.1636,0.5000,288.0497,-0.0000,-342.4282,-555.5315,72.3461,462.8964,51.8627,0.1189
58.50,37.0679,-0.1711,0.5000,289.9449,-0.0000,-342.3048,-546.6014,67.5115,467.6123,53.6296,0.1221
60.50,36.7170,-0.1779,0.5000,291.5097,-0.0000,-342.2157,-538.1730,62.9992,472.2437,55.3755,0.1255
62.50,36.3533,-0.1841,0.5000,292.7789,-0.0000,-342.1556,-530.2325,58.7871,476.7976,57.0999,0.1291
64.50,35.9782,-0.1896,0.5000,293.7834,-0.0000,-342.1021,-515.7809,51.1850,485.6969,60.4829,0.1369
66.50,35.5928,-0.1945,0.5000,294.5506,-0.0000,-342.0992,-509.2445,47.7593,490.0516,62.1409,0.1411
68.50,35.1983,-0.1989,0.5000,295.1049,-0.0000,-342.1041,-504.5497,45.2972,493.3403,63.3922,0.1444
70.50,34.7957,-0.2027,0.5000,295.4678,-0.0000,-342.1238,-496.4130,41.0015,499.4447,65.7115,0.1511
72.50,34.3860,-0.2060,0.5000,295.6588,-0.0000,-342.1472,-489.4106,37.2474,505.2304,67.9025,0.1578
74.50,33.9703,-0.2089,0.5000,295.6950,-0.0000,-342.1607,-485.2201,34.9558,509.0081,69.3280,0.1626
76.50,33.5495,-0.2113,0.5000,295.5922,-0.0000,-342.1725,-477.8626,30.7890,516.4524,72.1228,0.1725
78.50,33.1245,-0.2132,0.5000,295.3643,-0.0000,-342.1665,-474.6798,28.8980,520.1209,73.4923,0.1778
80.50,32.6960,-0.2147,0.5000,295.0239,-0.0000,-342.1210,-469.2646,25.4621,527.3557,76.1768,0.1889
82.50,32.2651,-0.2159,0.5000,294.5823,-0.0000,-342.0780,-467.0132,23.9035,530.9229,77.4923,0.1948
84.50,31.8323,-0.2166,0.5000,294.0497,-0.0000,-342.0195,-465.0519,22.4426,534.4574,78.7902,0.2008
86.50,31.3985,-0.2170,0.5000,293.4353,-0.0000,-341.8503,-461.9536,19.7901,541.4287,81.3348,0.2135
88.50,30.9642,-0.2171,0.5000,292.7476,-0.0000,-341.7373,-460.7916,18.5876,544.8658,82.5821,0.2202
90.50,30.5302,-0.2169,0.5000,291.9942,-0.0000,-341.6040,-459.8702,17.4609,548.2708,83.8132,0.2270
92.50,30.0969,-0.2164,0.5000,291.1820,-0.0000,-341.2731,-458.6917,15.4161,554.9842,86.2280,0.2413
94.50,29.6649,-0.2157,0.5000,290.3172,-0.0000,-341.0743,-458.4051,14.4895,558.2930,87.4124,0.2487
96.50,29.2345,-0.2148,0.5000,289.4056,-0.0000,-340.6078,-458.3605,12.8080,564.8147,89.7367,0.2643
98.50,28.8061,-0.2138,0.5000,288.4523,-0.0000,-340.3396,-458.5712,12.0461,568.0280,90.8773,0.2723
100.50,28.3800,-0.2126,0.5000,287.4622,-0.0000,-340.0482,-458.9162,11.3322,571.2101,92.0039,0.2806
102.50,27.9564,-0.2113,0.5000,286.4396,-0.0000,-339.3959,-459.9475,10.0366,577.4822,94.2162,0.2978
104.50,27.5355,-0.2100,0.5000,285.3884,-0.0000,-339.0355,-460.6022,9.4492,580.5730,95.3025,0.3067
106.50,27.1173,-0.2086,0.5000,284.3123,-0.0000,-338.5859,-461.4592,8.8090,584.1498,96.5562,0.3175
108.50,26.7019,-0.2072,0.5000,283.2146,-0.0000,-337.8579,-462.8801,7.9367,589.4325,98.4009,0.3341
110.50,26.2891,-0.2059,0.5000,282.0982,-0.0000,-337.4853,-463.6030,7.5511,591.9423,99.2741,0.3423
112.50,25.8790,-0.2046,0.5000,280.9660,-0.0000,-336.6986,-465.0895,6.8399,596.9071,100.9944,0.3593
114.50,25.4713,-0.2034,0.5000,279.8204,-0.0000,-335.8598,-466.5834,6.2013,601.8032,102.6805,0.3770
116.50,25.0659,-0.2023,0.5000,278.6639,-0.0000,-335.4223,-467.3173,5.9068,604.2273,103.5108,0.3861
118.50,24.6625,-0.2014,0.5000,277.4984,-0.0000,-334.5139,-468.7309,5.3630,609.0315,105.1462,0.4050
120.50,24.2608,-0.2005,0.5000,276.3259,-0.0000,-333.5650,-470.0394,4.8740,613.7826,106.7481,0.4246
122.50,23.8606,-0.1999,0.5000,275.1482,-0.0000,-333.0769,-470.6435,4.6482,616.1405,107.5364,0.4348
124.50,23.4615,-0.1994,0.5000,273.9669,-0.0000,-332.0768,-471.7332,4.2307,620.8255,109.0878,0.4557
126.50,23.0632,-0.1990,0.5000,272.7834,-0.0000,-331.2419,-472.4902,3.9217,624.6128,110.3256,0.4735
128.50,22.6654,-0.1989,0.5000,271.5991,-0.0000,-330.3912,-473.1171,3.6376,628.3811,111.5408,0.4919
130.50,22.2675,-0.1989,0.5000,270.4151,-0.0000,-329.5274,-473.6086,3.3765,632.1347,112.7330,0.5110
132.50,21.8694,-0.1992,0.5000,269.2326,-0.0000,-328.6530,-473.9575,3.1362,635.8777,113.9020,0.5310
134.50,21.4705,-0.1996,0.5000,268.0525,-0.0000,-327.7704,-474.1587,2.9151,639.6142,115.0476,0.5517
136.50,21.0706,-0.2002,0.5000,266.8758,-0.0000,-326.8822,-474.2091,2.7115,643.3480,116.1692,0.5733
138.50,20.6692,-0.2010,0.5000,265.7034,-0.0000,-325.9904,-474.1078,2.5238,647.0831,117.2666,0.5958
140.50,20.2660,-0.2020,0.5000,264.5358,-0.0000,-325.0972,-473.8548,2.3508,650.8235,118.3392,0.6193
142.50,19.8606,-0.2031,0.5000,263.3738,-0.0000,-324.1771,-473.4358,2.1864,654.6893,119.4186,0.6446
144.50,19.4527,-0.2045,0.5000,262.2180,-0.0000,-323.4542,-472.9940,2.0662,657.7435,120.2496,0.6655
146.50,19.0419,-0.2060,0.5000,261.0690,-0.0000,-322.7340,-472.4549,1.9535,660.8080,121.0633,0.6871
148.50,18.6278,-0.2076,0.5000,259.9272,-0.0000,-321.6140,-471.4188,1.7911,665.6295,122.3017,0.7226
150.50,18.2103,-0.2095,0.5000,258.7931,-0.0000,-320.7407,-470.4418,1.6742,669.4492,123.2455,0.7521
152.50,17.7889,-0.2115,0.5000,257.6670,-0.0000,-320.0336,-469.5403,1.5853,672.5887,123.9960,0.7773
154.50,17.3633,-0.2136,0.5000,256.5493,-0.0000,-318.6396,-467.4657,1.4235,678.9243,125.4397,0.8310
156.50,16.9333,-0.2159,0.5000,255.4403,-0.0000,-317.9541,-466.2957,1.3499,682.1231,126.1324,0.8595
158.50,16.4986,-0.2183,0.5000,254.3402,-0.0000,-317.2771,-465.0394,1.2808,685.3444,126.8050,0.8893
160.50,16.0589,-0.2208,0.5000,253.2494,-0.0000,-316.6090,-463.6978,1.2159,688.5895,127.4574,0.9205
162.50,15.6139,-0.2235,0.5000,252.1680,-0.0000,-315.3018,-460.7632,1.0977,695.1554,128.6997,0.9870
164.50,15.1634,-0.2263,0.5000,251.0962,-0.0000,-314.6636,-459.1713,1.0436,698.4785,129.2889,1.0226
166.50,14.7070,-0.2293,0.5000,250.0341,-0.0000,-314.3215,-458.2720,1.0153,700.2954,129.5998,1.0426
168.50,14.2447,-0.2323,0.5000,248.9819,-0.0000,-313.4313,-455.7719,0.9416,705.1484,130.3917,1.0982
170.50,13.7760,-0.2355,0.5000,247.9396,-0.0000,-312.7926,-453.8253,0.8860,708.7526,130.9437,1.1414
172.50,13.3008,-0.2389,0.5000,246.9074,-0.0000,-311.9620,-451.0820,0.8140,713.6117,131.6394,1.2026
174.50,12.8188,-0.2423,0.5000,245.8853,-0.0000,-311.3553,-448.9109,0.7642,717.2973,132.1303,1.2513
176.50,12.3297,-0.2459,0.5000,244.8734,-0.0000,-310.5689,-445.8586,0.7032,722.2683,132.7427,1.3204
178.50,11.8332,-0.2496,0.5000,243.8717,-0.0000,-309.9774,-443.3617,0.6600,726.1698,133.1837,1.3774
180.50,11.3291,-0.2535,0.5000,242.8801,-0.0000,-309.4024,-440.7452,0.6201,730.1124,133.5941,1.4376
182.50,10.8170,-0.2576,0.5000,241.8988,-0.0000,-308.7352,-437.4368,0.5762,734.8990,134.0452,1.5146
184.50,10.2966,-0.2618,0.5000,240.9275,-0.0000,-308.0937,-433.9293,0.5365,739.7477,134.4500,1.5971
186.50,9.7674,-0.2662,0.5000,239.9664,-0.0000,-307.5795,-430.8400,0.5064,743.8370,134.7507,1.6705
188.50,9.2292,-0.2709,0.5000,239.0154,-0.0000,-306.7911,-425.4981,0.4628,750.5312,135.1633,1.7985
