Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.9931,-0.0000,0.5000,75.9122,-1.2910,-0.3032,-0.0002,  -0,-0.0169,-0.0062,-17.3966,-0.0177,0.0000
1.50,-87.9932,-0.0000,0.5000,75.9041,-1.2910,-0.3033,-0.0002,  -0,-0.0169,-0.0062,-17.4013,-0.0177,0.0000
2.50,-87.9932,-0.0000,0.5000,75.8960,-1.2910,-0.3033,-0.0002,  -0,-0.0168,-0.0062,-17.4060,-0.0177,0.0000
3.50,-87.9932,-0.0000,0.5000,75.8880,-1.2910,-0.3034,-0.0002,  -0,-0.0168,-0.0062,-17.4107,-0.0177,0.0000
4.50,-87.9932,-0.0000,0.5000,75.8800,-1.2909,-0.3034,-0.0002,  -0,-0.0168,-0.0062,-17.4153,-0.0177,0.0000
5.50,-87.9932,-0.0000,0.5000,75.8720,-1.2909,-0.3035,-0.0002,  -0,-0.0168,-0.0062,-17.4199,-0.0177,0.0000
6.50,-87.9932,-0.0000,0.5000,75.8641,-1.2909,-0.3035,-0.0002,  -0,-0.0168,-0.0062,-17.4244,-0.0178,0.0000
7.50,-87.9933,-0.0000,0.5000,75.8563,-1.2909,-0.3035,-0.0002,  -0,-0.0168,-0.0062,-17.4290,-0.0178,0.0000
8.50,-87.9933,-0.0000,0.5000,75.8485,-1.2909,-0.3036,-0.0002,  -0,-0.0168,-0.0062,-17.4335,-0.0178,0.0000
9.50,-87.9933,-0.0000,0.5000,75.8407,-1.2909,-0.3036,-0.0002,  -0,-0.0168,-0.0062,-17.4380,-0.0178,0.0000
10.50,-48.4113,79.1640,0.5000,75.8324,-815.5635,-47.8617,-0.0808,   2,10.6613,0.0195,305.1872,0.2696,0.2696
11.50,-20.0251,48.6630,0.5000,75.8223,-111950.4476,-710.9408,-26.5225,  14,15.4764,0.1037,24.6318,-0.6837,-0.6837
12.50,21.1207,8.3618,0.5000,75.8861,-3929.0200,-551.9158,-3244.6608, 285,19.2115,1.0846,0.5517,-3.4908,-3.4908
13.50,26.9837,5.1733,0.5000,76.7965,-1787.6250,-474.8181,-3062.3848, 501,24.9057,2.3577,0.3164,-3.0091,-3.0091
14.50,30.6144,3.2007,0.5000,79.7944,-874.8957,-431.5271,-2498.0226, 618,35.5128,3.9016,0.2238,-2.2723,-2.2723
15.50,32.9067,2.0407,0.5000,85.7018,-458.5584,-406.3011,-2027.9545, 659,47.0322,5.6564,0.1799,-1.7229,-1.7229
16.50,34.4063,1.3475,0.5000,94.9101,-243.1773,-388.9788,-1641.7986, 650,58.3831,7.7616,0.1543,-1.3148,-1.3148
17.50,35.4207,0.9204,0.5000,107.3635,-146.4363,-378.6948,-1395.7393, 618,66.6791,9.7300,0.1410,-1.0801,-1.0801
18.50,36.1369,0.6592,0.5000,122.5249,-87.0494,-370.4727,-1209.0465, 572,74.0215,11.9851,0.1314,-0.9213,-0.9213
19.50,36.6759,0.5061,0.5000,139.5408,-52.8903,-364.1076,-1089.1439, 523,79.7926,14.3213,0.1246,-0.8357,-0.8357
20.50,37.1144,0.4202,0.5000,157.5183,-30.7320,-358.2221,-1007.6680, 471,84.7113,17.0035,0.1188,-0.7931,-0.7931
21.50,37.4975,0.3729,0.5000,175.7230,-19.2084,-353.6633,-962.8345, 429,87.9476,19.4031,0.1146,-0.7799,-0.7799
22.50,37.8489,0.3454,0.5000,193.6361,-11.9268,-349.3630,-930.5517, 391,90.4181,21.8878,0.1107,-0.7765,-0.7765
23.50,38.1800,0.3268,0.5000,210.9291,-7.4070,-345.3012,-905.0466, 357,92.2188,24.4104,0.1072,-0.7763,-0.7763
24.50,38.4954,0.3117,0.5000,227.4117,-4.9014,-341.9413,-885.6430, 332,93.3410,26.6225,0.1043,-0.7760,-0.7760
25.50,38.7961,0.2971,0.5000,242.9865,-3.1467,-338.4886,-866.2026, 307,94.1803,29.0195,0.1015,-0.7744,-0.7744
26.50,39.0820,0.2821,0.5000,257.6160,-1.8921,-334.7164,-844.8031, 282,94.7726,31.7957,0.0985,-0.7705,-0.7705
27.50,39.3523,0.2662,0.5000,271.3001,-1.1226,-331.0540,-823.4449, 260,95.0610,34.6699,0.0957,-0.7644,-0.7644
28.50,39.6061,0.2497,0.5000,284.0610,-0.6679,-327.6208,-802.7016, 241,95.1044,37.5498,0.0932,-0.7564,-0.7564
29.50,39.8430,0.2325,0.5000,295.9343,-0.4537,-325.1975,-787.5833, 229,95.0160,39.7067,0.0915,-0.7495,-0.7495
30.50,40.0624,0.2151,0.5000,306.9627,-0.2537,-321.7627,-765.4305, 211,94.7368,42.9672,0.0892,-0.7379,-0.7379
31.50,40.2643,0.1976,0.5000,317.1923,-0.1720,-319.6038,-751.0513, 201,94.4761,45.1555,0.0878,-0.7297,-0.7297
32.50,40.4489,0.1802,0.5000,326.6702,-0.1018,-316.8571,-732.2234, 189,94.0560,48.1181,0.0861,-0.7180,-0.7180
33.50,40.6163,0.1632,0.5000,335.4432,-0.0678,-314.8575,-718.1229, 180,93.6913,50.4169,0.0850,-0.7088,-0.7088
34.50,40.7669,0.1465,0.5000,343.5563,-0.0394,-312.3507,-699.9454, 169,93.1675,53.4924,0.0836,-0.6962,-0.6962
35.50,40.9014,0.1304,0.5000,351.0528,-0.0263,-310.5849,-686.7849, 162,92.7559,55.8047,0.0827,-0.6868,-0.6868
36.50,41.0201,0.1149,0.5000,357.9737,-0.0160,-308.5631,-671.3252, 154,92.2428,58.6207,0.0817,-0.6753,-0.6753
37.50,41.1238,0.1000,0.5000,364.3574,-0.0100,-306.7586,-657.1445, 146,91.7481,61.3053,0.0809,-0.6644,-0.6644
38.50,41.2130,0.0857,0.5000,370.2402,-0.0059,-304.8773,-641.9370, 139,91.1960,64.3000,0.0802,-0.6524,-0.6524
39.50,41.2885,0.0721,0.5000,375.6558,-0.0032,-302.8990,-625.4278, 131,90.5759,67.6962,0.0795,-0.6390,-0.6390
40.50,41.3508,0.0591,0.5000,380.6358,-0.0022,-301.6674,-614.8526, 126,90.1696,69.9560,0.0791,-0.6303,-0.6303
41.50,41.4007,0.0468,0.5000,385.2094,-0.0015,-300.5014,-604.6084, 121,89.7704,72.2109,0.0788,-0.6216,-0.6216
42.50,41.4387,0.0351,0.5000,389.4040,-0.0008,-298.8680,-589.8370, 115,89.1872,75.5821,0.0784,-0.6090,-0.6090
43.50,41.4655,0.0240,0.5000,393.2447,-0.0005,-297.8512,-580.3685, 111,88.8098,77.8206,0.0783,-0.6008,-0.6008
44.50,41.4816,0.0135,0.5000,396.7553,-0.0003,-296.4264,-566.7052, 105,88.2621,81.1628,0.0781,-0.5887,-0.5887
45.50,41.4875,0.0035,0.5000,399.9575,-0.0002,-295.5391,-557.9394, 101,87.9096,83.3794,0.0781,-0.5809,-0.5809
46.50,41.4839,-0.0059,0.5000,402.8716,-0.0001,-294.5465,-547.8738,  97,87.5045,85.9970,0.0782,-0.5717,-0.5717
47.50,41.4713,-0.0149,0.5000,405.5165,-0.0001,-293.4743,-536.6604,  93,87.0536,89.0074,0.0783,-0.5615,-0.5615
48.50,41.4500,-0.0233,0.5000,407.9097,-0.0000,-292.7789,-529.1818,  90,86.7535,91.0722,0.0784,-0.5545,-0.5545
49.50,41.4206,-0.0314,0.5000,410.0675,-0.0000,-291.9458,-519.9851,  86,86.3858,93.6760,0.0786,-0.5459,-0.5459
50.50,41.3836,-0.0390,0.5000,412.0050,-0.0000,-291.1277,-510.6821,  82,86.0156,96.3845,0.0789,-0.5371,-0.5371
51.50,41.3392,-0.0462,0.5000,413.7364,-0.0000,-290.3524,-501.5913,  79,85.6559,99.1061,0.0793,-0.5284,-0.5284
52.50,41.2879,-0.0530,0.5000,415.2747,-0.0000,-289.6867,-493.5526,  76,85.3400,101.5763,0.0797,-0.5206,-0.5206
53.50,41.2300,-0.0595,0.5000,416.6321,-0.0000,-289.0756,-485.9683,  73,85.0440,103.9630,0.0801,-0.5131,-0.5131
54.50,41.1659,-0.0656,0.5000,417.8200,-0.0000,-288.2044,-474.7847,  69,84.6113,107.5855,0.0809,-0.5021,-0.5021
55.50,41.0960,-0.0714,0.5000,418.8490,-0.0000,-287.7967,-469.3880,  67,84.4044,109.3787,0.0813,-0.4967,-0.4967
56.50,41.0204,-0.0769,0.5000,419.7291,-0.0000,-287.1385,-460.4401,  63,84.0639,112.4194,0.0820,-0.4876,-0.4876
57.50,40.9396,-0.0821,0.5000,420.4694,-0.0000,-286.5266,-451.8399,  60,83.7400,115.4234,0.0829,-0.4788,-0.4788
58.50,40.8537,-0.0871,0.5000,421.0787,-0.0000,-285.9567,-443.5709,  57,83.4317,118.3901,0.0838,-0.4703,-0.4703
59.50,40.7631,-0.0918,0.5000,421.5651,-0.0000,-285.4252,-435.6186,  55,83.1382,121.3189,0.0847,-0.4620,-0.4620
60.50,40.6679,-0.0963,0.5000,421.9361,-0.0000,-285.4252,-435.6186,  55,83.1382,121.3189,0.0847,-0.4620,-0.4620
61.50,40.5685,-0.1005,0.5000,422.1987,-0.0000,-284.9286,-427.9683,  52,82.8585,124.2094,0.0858,-0.4539,-0.4539
