0.50,-87.8729,-0.0001,0.5000,86.0152,-2.4777,-0.3059,-0.0002,-0.0020,-0.0008,-0.0053,-32.7633
2.50,-87.8730,-0.0001,0.5000,85.9639,-2.4776,-0.3060,-0.0002,-0.0020,-0.0008,-0.0053,-32.7970
4.50,-87.8731,-0.0001,0.5000,85.9131,-2.4776,-0.3061,-0.0002,-0.0020,-0.0008,-0.0053,-32.8220
6.50,-87.8732,-0.0001,0.5000,85.8626,-2.4775,-0.3061,-0.0002,-0.0020,-0.0008,-0.0053,-32.8552
8.50,-87.8733,-0.0001,0.5000,85.8127,-2.4775,-0.3062,-0.0002,-0.0020,-0.0008,-0.0053,-32.8880
10.50,-48.2437,79.2588,0.5000,85.7624,-1557.4214,-48.1431,-0.0851,1.6346,0.2947,0.0165,299.8789
12.50,35.7763,6.1397,0.5000,85.8905,-3833.9918,-395.5331,-1816.9505,594.9389,31.1972,1.8557,0.1349
14.50,40.2458,1.0085,0.5000,89.6447,-752.2490,-335.5336,-1409.4158,854.3192,122.4945,5.7704,0.0879
16.50,40.8433,0.0441,0.5000,101.6754,-211.7276,-323.0511,-1073.3422,748.4772,194.7339,10.3308,0.0831
18.50,40.6032,-0.1757,0.5000,122.1294,-78.4345,-321.1911,-910.0029,602.2276,238.2278,14.6597,0.0852
20.50,40.2219,-0.1862,0.5000,147.7606,-28.5388,-321.2185,-848.6485,469.9902,270.8680,19.3308,0.0886
22.50,39.9038,-0.1408,0.5000,174.7415,-10.7456,-321.0108,-838.1265,373.8154,295.1346,23.8605,0.0914
24.50,39.6782,-0.0978,0.5000,200.5992,-4.0578,-320.1908,-836.3031,304.0090,314.9780,28.3312,0.0934
26.50,39.5176,-0.0720,0.5000,224.2152,-1.7876,-319.1731,-831.7668,259.9506,329.4263,32.0556,0.0946
28.50,39.3878,-0.0623,0.5000,245.2536,-0.6721,-317.8047,-821.2813,219.7216,344.7316,36.4568,0.0959
30.50,39.2625,-0.0640,0.5000,263.7458,-0.2826,-316.6107,-808.4809,192.0815,356.9448,40.3152,0.0970
32.50,39.1244,-0.0727,0.5000,279.8748,-0.0879,-315.1881,-788.2114,163.0259,371.8888,45.4541,0.0987
34.50,38.9639,-0.0852,0.5000,293.8741,-0.0344,-314.2657,-770.7736,144.4949,382.9149,49.5297,0.1003
36.50,38.7759,-0.0994,0.5000,305.9821,-0.0135,-313.5638,-753.1832,129.0846,393.2157,53.5389,0.1023
38.50,38.5588,-0.1141,0.5000,316.4227,-0.0053,-313.0794,-735.8965,116.0248,402.9169,57.4751,0.1046
40.50,38.3126,-0.1285,0.5000,325.3984,-0.0021,-312.7981,-719.1768,104.7771,412.1157,61.3323,0.1072
42.50,38.0385,-0.1421,0.5000,333.0886,-0.0009,-312.7027,-704.9876,96.0372,419.8882,64.6710,0.1099
44.50,37.7381,-0.1549,0.5000,339.6507,-0.0004,-312.7333,-691.6971,88.3857,427.2059,67.8685,0.1127
46.50,37.4136,-0.1666,0.5000,345.2220,-0.0002,-312.8860,-678.0891,80.9971,434.7896,71.2250,0.1161
48.50,37.0667,-0.1774,0.5000,349.9219,-0.0001,-313.2190,-662.3041,72.9039,443.7698,75.2385,0.1207
50.50,36.6997,-0.1871,0.5000,353.8546,-0.0000,-313.6832,-647.5737,65.7489,452.3975,79.1148,0.1258
52.50,36.3142,-0.1960,0.5000,357.1105,-0.0000,-314.2495,-633.8939,59.4063,460.6911,82.8424,0.1314
54.50,35.9122,-0.2040,0.5000,359.7686,-0.0000,-314.8147,-622.6447,54.3868,467.7659,86.0109,0.1367
56.50,35.4951,-0.2112,0.5000,361.8982,-0.0000,-315.5957,-609.4369,48.7009,476.4370,89.8660,0.1439
58.50,35.0644,-0.2177,0.5000,363.5595,-0.0000,-316.0950,-601.9681,45.5784,481.5508,92.1190,0.1486
60.50,34.6216,-0.2235,0.5000,364.8054,-0.0000,-316.6104,-594.8550,42.6620,486.5887,94.3199,0.1536
62.50,34.1679,-0.2288,0.5000,365.6825,-0.0000,-317.6734,-581.6623,37.3911,496.4572,98.5677,0.1642
64.50,33.7044,-0.2335,0.5000,366.2319,-0.0000,-318.2137,-575.5656,35.0108,501.2967,100.6160,0.1700
66.50,33.2322,-0.2376,0.5000,366.4898,-0.0000,-318.7557,-569.7916,32.7853,506.0783,102.6148,0.1760
68.50,32.7524,-0.2413,0.5000,366.4885,-0.0000,-319.8332,-559.1828,28.7574,515.4812,106.4677,0.1889
70.50,32.2657,-0.2445,0.5000,366.2562,-0.0000,-320.3636,-554.3337,26.9370,520.1079,108.3234,0.1958
72.50,31.7732,-0.2473,0.5000,365.8185,-0.0000,-320.8854,-549.7777,25.2341,524.6883,110.1333,0.2030
74.50,31.2757,-0.2497,0.5000,365.1977,-0.0000,-321.4331,-545.2096,23.5301,529.5515,112.0245,0.2111
76.50,30.7738,-0.2517,0.5000,364.4141,-0.0000,-322.1723,-539.3690,21.3480,536.2550,114.5788,0.2230
78.50,30.2683,-0.2533,0.5000,363.4856,-0.0000,-322.7624,-534.9581,19.6894,541.7724,116.6349,0.2335
80.50,29.7599,-0.2547,0.5000,362.4283,-0.0000,-323.3295,-530.9199,18.1541,547.2650,118.6396,0.2447
82.50,29.2493,-0.2557,0.5000,361.2566,-0.0000,-323.9736,-526.5628,16.4676,553.8067,120.9725,0.2589
84.50,28.7368,-0.2565,0.5000,359.9835,-0.0000,-324.4262,-523.6418,15.3104,558.6593,122.6644,0.2701
86.50,28.2232,-0.2570,0.5000,358.6206,-0.0000,-324.9257,-520.5492,14.0510,564.3393,124.6033,0.2840
88.50,27.7089,-0.2573,0.5000,357.1785,-0.0000,-325.3545,-517.9991,12.9754,569.5764,126.3516,0.2977
90.50,27.1942,-0.2573,0.5000,355.6665,-0.0000,-325.7740,-515.5939,11.9178,575.1359,128.1666,0.3130
92.50,26.6797,-0.2572,0.5000,354.0933,-0.0000,-326.1528,-513.4902,10.9449,580.6745,129.9331,0.3293
94.50,26.1655,-0.2570,0.5000,352.4665,-0.0000,-326.4737,-511.7498,10.0931,585.9195,131.5682,0.3456
