Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
0,20.5000,41.4141,-87.9613,2.6015,-23.2736,-75.0237,-0.3697
1,20.5000,41.8897,-87.9457,2.9391,-23.0280,-74.9621,-0.3748
2,20.5000,41.8693,-87.9479,2.9241,-23.0393,-74.9662,-0.3774
3,20.5000,41.8601,-87.9485,2.9175,-23.0442,-74.9676,-0.3784
4,20.5000,41.8511,-87.9484,2.9112,-23.0487,-74.9685,-0.3812
5,20.5000,41.8409,-87.9479,2.9043,-23.0535,-74.9690,-0.3799
6,20.5000,41.8291,-87.9472,2.8962,-23.0591,-74.9695,-0.3804
7,20.5000,41.8163,-87.9463,2.8875,-23.0650,-74.9700,-0.3806
8,20.5000,41.8025,-87.9453,2.8782,-23.0714,-74.9705,-0.3807
9,20.5000,41.7881,-87.9442,2.8684,-23.0781,-74.9710,-0.3806
10,20.5000,41.7731,-87.9432,2.8582,-23.0850,-74.9715,-0.3804
11,20.5000,41.7577,-87.9421,2.8477,-23.0922,-74.9721,-0.3829
12,20.5000,41.7422,-87.9410,2.8373,-23.0994,-74.9727,-0.3827
13,20.5000,41.7265,-87.9400,2.8265,-23.1068,-74.9733,-0.3825
14,20.5000,41.7105,-87.9389,2.8157,-23.1142,-74.9740,-0.3823
15,20.5000,41.6947,-87.9379,2.8049,-23.1216,-74.9746,-0.3820
16,20.5000,41.6786,-87.9368,2.7940,-23.1291,-74.9753,-0.3817
17,20.5000,41.6626,-87.9358,2.7831,-23.1366,-74.9760,-0.3815
18,20.5000,41.6466,-87.9348,2.7721,-23.1441,-74.9767,-0.3812
19,20.5000,41.6305,-87.9339,2.7612,-23.1517,-74.9774,-0.3809
20,20.5000,41.6144,-87.9329,2.7502,-23.1593,-74.9782,-0.3807
21,20.5000,41.5987,-87.9320,2.7395,-23.1666,-74.9789,-0.3804
22,20.5000,41.5828,-87.9311,2.7286,-23.1741,-74.9797,-0.3829
23,20.5000,41.5669,-87.9302,2.7178,-23.1816,-74.9805,-0.3827
24,20.5000,41.5514,-87.9293,2.7072,-23.1889,-74.9812,-0.3824
25,20.5000,41.5359,-87.9284,2.6966,-23.1963,-74.9820,-0.3822
26,20.5000,41.5204,-87.9276,2.6860,-23.2036,-74.9828,-0.3820
27,20.5000,41.5049,-87.9267,2.6754,-23.2109,-74.9836,-0.3818
28,20.5000,41.4897,-87.9259,2.6650,-23.2181,-74.9843,-0.3816
29,20.5000,41.4746,-87.9251,2.6547,-23.2252,-74.9851,-0.3814
30,20.5000,41.4596,-87.9243,2.6444,-23.2323,-74.9859,-0.3812
31,20.5000,41.4448,-87.9235,2.6343,-23.2394,-74.9867,-0.3810
32,20.5000,41.4301,-87.9227,2.6243,-23.2463,-74.9875,-0.3809
33,20.5000,41.4156,-87.9220,2.6143,-23.2532,-74.9882,-0.3807
34,20.5000,41.4010,-87.9213,2.6043,-23.2601,-74.9890,-0.3806
35,20.5000,41.3867,-87.9205,2.5945,-23.2669,-74.9898,-0.3805
36,20.5000,41.3725,-87.9198,2.5848,-23.2736,-74.9906,-0.3804
37,20.5000,41.3583,-87.9191,2.5751,-23.2804,-74.9914,-0.3803
38,20.5000,41.3445,-87.9184,2.5657,-23.2869,-74.9921,-0.3802
39,20.5000,41.3308,-87.9177,2.5562,-23.2935,-74.9929,-0.3801
40,20.5000,41.3172,-87.9171,2.5469,-23.2999,-74.9936,-0.3800
41,20.5000,41.3036,-87.9164,2.5376,-23.3064,-74.9944,-0.3800
42,20.5000,41.2902,-87.9158,2.5284,-23.3128,-74.9952,-0.3799
43,20.5000,41.2772,-87.9151,2.5195,-23.3190,-74.9959,-0.3799
44,20.5000,41.2641,-87.9145,2.5105,-23.3252,-74.9966,-0.3799
45,20.5000,41.2509,-87.9139,2.5015,-23.3315,-74.9974,-0.3799
46,20.5000,41.2382,-87.9133,2.4927,-23.3375,-74.9981,-0.3799
47,20.5000,41.2256,-87.9127,2.4841,-23.3436,-74.9988,-0.3799
48,20.5000,41.2130,-87.9121,2.4755,-23.3496,-74.9996,-0.3770
49,20.5000,41.2005,-87.9115,2.4669,-23.3555,-75.0003,-0.3770
50,20.5000,41.1884,-87.9109,2.4586,-23.3613,-75.0010,-0.3770
51,20.5000,41.1762,-87.9104,2.4502,-23.3671,-75.0017,-0.3771
52,20.5000,41.1640,-87.9098,2.4419,-23.3729,-75.0024,-0.3771
53,20.5000,41.1521,-87.9093,2.4337,-23.3786,-75.0031,-0.3772
54,20.5000,41.1403,-87.9087,2.4256,-23.3842,-75.0038,-0.3772
55,20.5000,41.1285,-87.9082,2.4175,-23.3898,-75.0045,-0.3773
56,20.5000,41.1171,-87.9077,2.4097,-23.3953,-75.0052,-0.3774
57,20.5000,41.1056,-87.9071,2.4018,-23.4008,-75.0059,-0.3775
58,20.5000,41.0943,-87.9066,2.3940,-23.4062,-75.0065,-0.3776
59,20.5000,41.0831,-87.9061,2.3863,-23.4115,-75.0072,-0.3777
60,20.5000,41.0720,-87.9056,2.3787,-23.4168,-75.0079,-0.3778
61,20.5000,41.0610,-87.9051,2.3712,-23.4220,-75.0085,-0.3779
62,20.5000,41.0501,-87.9047,2.3636,-23.4273,-75.0092,-0.3780
63,20.5000,41.0393,-87.9042,2.3563,-23.4324,-75.0098,-0.3781
64,20.5000,41.0288,-87.9037,2.3491,-23.4374,-75.0105,-0.3783
65,20.5000,41.0182,-87.9032,2.3418,-23.4425,-75.0111,-0.3754
66,20.5000,41.0076,-87.9028,2.3345,-23.4476,-75.0117,-0.3755
67,20.5000,40.9972,-87.9023,2.3274,-23.4525,-75.0124,-0.3756
68,20.5000,40.9871,-87.9019,2.3204,-23.4574,-75.0130,-0.3758
69,20.5000,40.9767,-87.9014,2.3132,-23.4624,-75.0136,-0.3759
70,20.5000,40.9666,-87.9010,2.3063,-23.4672,-75.0143,-0.3761
71,20.5000,40.9568,-87.9006,2.2996,-23.4719,-75.0148,-0.3762
72,20.5000,40.9471,-87.9002,2.2929,-23.4765,-75.0154,-0.3764
73,20.5000,40.9372,-87.8997,2.2861,-23.4813,-75.0160,-0.3765
74,20.5000,40.9275,-87.8993,2.2795,-23.4859,-75.0166,-0.3767
75,20.5000,40.9181,-87.8989,2.2730,-23.4904,-75.0172,-0.3769
76,20.5000,40.9083,-87.8985,2.2662,-23.4951,-75.0178,-0.3770
77,20.5000,40.8990,-87.8981,2.2598,-23.4996,-75.0184,-0.3772
78,20.5000,40.8898,-87.8977,2.2535,-23.5040,-75.0190,-0.3774
