Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.8718,-0.0001,0.5000,86.0852,-2.4771,-0.3058,-0.0002,  -0,-0.0008,-0.0053,-33.5556,-0.0339,0.0000
2.50,-87.8719,-0.0001,0.5000,86.0339,-2.4771,-0.3059,-0.0002,  -0,-0.0008,-0.0053,-33.5893,-0.0339,0.0000
4.50,-87.8720,-0.0001,0.5000,85.9830,-2.4770,-0.3059,-0.0002,  -0,-0.0008,-0.0053,-33.6228,-0.0339,0.0000
6.50,-87.8721,-0.0001,0.5000,85.9325,-2.4770,-0.3060,-0.0002,  -0,-0.0008,-0.0053,-33.6559,-0.0340,0.0000
8.50,-87.8722,-0.0001,0.5000,85.8824,-2.4769,-0.3061,-0.0002,  -0,-0.0008,-0.0053,-33.6887,-0.0340,0.0000
10.50,-48.2434,79.2577,0.5000,85.8322,-1556.5945,-48.1125,-0.0851,   2,0.2947,0.0165,299.8447,0.2536,0.2536
12.50,35.7469,6.1384,0.5000,85.9610,-3848.7715,-395.3140,-1820.2964, 593,30.9731,1.8435,0.1356,-1.5897,-1.5897
14.50,40.2187,1.0093,0.5000,89.7400,-738.4826,-334.7309,-1405.3375, 854,123.5893,5.8137,0.0879,-0.7568,-0.7568
16.50,40.8154,0.0430,0.5000,101.8618,-223.1630,-322.8345,-1084.8811, 755,192.0552,10.0943,0.0833,-0.4502,-0.4502
18.50,40.5721,-0.1774,0.5000,122.4818,-80.2014,-320.7994,-911.9267, 605,237.4013,14.5273,0.0854,-0.3756,-0.3756
20.50,40.1876,-0.1876,0.5000,148.3165,-29.0977,-320.8530,-849.3360, 472,270.3639,19.1991,0.0888,-0.4087,-0.4087
22.50,39.8674,-0.1417,0.5000,175.4964,-11.8238,-320.7155,-839.2467, 382,293.0495,23.3674,0.0915,-0.4618,-0.4618
24.50,39.6407,-0.0982,0.5000,201.5290,-4.8186,-320.0406,-838.0718, 314,311.8063,27.4844,0.0934,-0.5042,-0.5042
26.50,39.4795,-0.0723,0.5000,225.2931,-1.8957,-318.9258,-833.7656, 263,328.5632,31.7181,0.0949,-0.5298,-0.5298
28.50,39.3494,-0.0625,0.5000,246.4549,-0.7253,-317.5911,-823.9220, 222,343.7434,36.0336,0.0961,-0.5394,-0.5394
30.50,39.2237,-0.0641,0.5000,265.0495,-0.2857,-316.3076,-810.3430, 192,356.9622,40.1758,0.0973,-0.5372,-0.5372
32.50,39.0854,-0.0728,0.5000,281.2629,-0.1023,-315.0435,-792.6407, 166,370.2253,44.6920,0.0988,-0.5265,-0.5265
34.50,38.9246,-0.0853,0.5000,295.3316,-0.0383,-314.0543,-774.4878, 146,381.8790,48.9478,0.1005,-0.5113,-0.5113
36.50,38.7363,-0.0996,0.5000,307.4963,-0.0144,-313.3051,-756.0837, 130,392.7217,53.1324,0.1025,-0.4935,-0.4935
38.50,38.5188,-0.1143,0.5000,317.9829,-0.0054,-312.7942,-737.9795, 116,402.9005,57.2379,0.1049,-0.4743,-0.4743
40.50,38.2722,-0.1287,0.5000,326.9954,-0.0021,-312.5057,-720.4876, 104,412.5278,61.2576,0.1077,-0.4546,-0.4546
42.50,37.9977,-0.1423,0.5000,334.7146,-0.0010,-312.4227,-708.2482,  97,419.2334,64.1235,0.1100,-0.4403,-0.4403
44.50,37.6969,-0.1551,0.5000,341.2991,-0.0004,-312.4596,-692.6178,  88,427.8402,67.8663,0.1134,-0.4213,-0.4213
46.50,37.3719,-0.1668,0.5000,346.8871,-0.0002,-312.6163,-679.4514,  81,435.1838,71.1042,0.1167,-0.4049,-0.4049
