Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-88.0158,-0.0000,0.5000,74.6813,-1.8772,-0.3201,-0.0002,-0.0006,-0.0046,-0.0040,-9.0901
1.50,-88.0158,-0.0000,0.5000,74.6809,-1.8772,-0.3201,-0.0002,-0.0006,-0.0046,-0.0040,-9.0901
2.50,-88.0158,-0.0000,0.5000,74.6805,-1.8772,-0.3201,-0.0002,-0.0006,-0.0046,-0.0040,-9.0901
3.50,-88.0158,-0.0000,0.5000,74.6801,-1.8772,-0.3202,-0.0002,-0.0006,-0.0046,-0.0040,-9.0901
4.50,-88.0158,-0.0000,0.5000,74.6798,-1.8772,-0.3202,-0.0002,-0.0006,-0.0046,-0.0040,-9.0901
5.50,-88.0158,-0.0000,0.5000,74.6794,-1.8772,-0.3202,-0.0002,-0.0006,-0.0046,-0.0040,-9.0902
6.50,-88.0158,-0.0000,0.5000,74.6790,-1.8772,-0.3202,-0.0002,-0.0006,-0.0045,-0.0040,-9.0902
7.50,-88.0158,-0.0000,0.5000,74.6787,-1.8772,-0.3202,-0.0002,-0.0006,-0.0045,-0.0040,-9.0902
8.50,-88.0158,-0.0000,0.5000,74.6784,-1.8772,-0.3202,-0.0002,-0.0006,-0.0045,-0.0040,-9.0902
9.50,-88.0158,-0.0000,0.5000,74.6780,-1.8772,-0.3202,-0.0002,-0.0006,-0.0045,-0.0040,-9.0902
10.50,-48.4060,79.2194,0.5000,74.6772,-1192.3238,-50.7088,-0.0830,1.7155,5.5313,0.0125,305.4461
11.50,15.7385,115.2152,0.5000,74.6749,-115467.4124,-626.8734,-834.3059,55.2501,11.7519,0.1756,0.9277
12.50,30.9679,7.0882,0.5000,74.7667,-4001.0885,-498.6851,-2278.9581,507.5276,19.5740,1.0819,0.2170
13.50,35.0591,3.3451,0.5000,75.4201,-1619.4738,-443.3427,-2039.9799,753.5291,40.3911,2.2739,0.1457
14.50,37.1009,1.7159,0.5000,77.1670,-739.1945,-414.1525,-1756.8310,840.4033,63.5633,3.6514,0.1193
15.50,38.2185,0.9634,0.5000,80.2868,-377.1345,-398.1547,-1535.7019,837.0872,83.7279,5.1205,0.1072
16.50,38.8841,0.5866,0.5000,84.8333,-203.1201,-387.9137,-1358.1891,789.1847,100.6511,6.7307,0.1004
17.50,39.3120,0.3849,0.5000,90.7064,-118.6815,-381.2620,-1227.2322,727.4532,113.2187,8.3279,0.0964
18.50,39.6084,0.2722,0.5000,97.7009,-71.5541,-376.2824,-1125.8888,662.9834,122.9275,9.9746,0.0938
19.50,39.8306,0.2085,0.5000,105.5526,-43.9096,-372.2770,-1048.1006,601.7069,130.3876,11.6617,0.0918
20.50,40.0110,0.1728,0.5000,113.9827,-27.1912,-368.8538,-988.4423,546.0299,136.1109,13.3816,0.0902
21.50,40.1683,0.1532,0.5000,122.7330,-16.4622,-365.6208,-939.8700,493.9889,140.7131,15.2273,0.0888
22.50,40.3129,0.1422,0.5000,131.5868,-9.8801,-362.5747,-901.0045,447.7935,144.2441,17.1360,0.0875
23.50,40.4500,0.1356,0.5000,140.3749,-6.5566,-360.2537,-875.1819,415.2656,146.4209,18.6849,0.0865
24.50,40.5818,0.1306,0.5000,148.9733,-3.7913,-357.2884,-845.7698,377.4177,148.6189,20.7697,0.0852
25.50,40.7089,0.1258,0.5000,157.2961,-2.5029,-355.1294,-826.1600,352.4214,149.8593,22.3600,0.0843
26.50,40.8308,0.1205,0.5000,165.2875,-1.3403,-352.0162,-799.5917,319.8411,151.1993,24.7648,0.0830
27.50,40.9468,0.1144,0.5000,172.9145,-0.8829,-350.0232,-783.2354,300.8941,151.8213,26.3796,0.0822
28.50,41.0560,0.1075,0.5000,180.1606,-0.5811,-348.0968,-767.6894,283.8204,152.2741,28.0027,0.0815
29.50,41.1578,0.0998,0.5000,187.0209,-0.3099,-345.3342,-745.5830,261.1855,152.7049,30.4509,0.0804
30.50,41.2513,0.0914,0.5000,193.4989,-0.2036,-343.5780,-731.5201,247.7765,152.8637,32.0910,0.0798
31.50,41.3362,0.0827,0.5000,199.6034,-0.1337,-341.8904,-717.9304,235.5106,152.9431,33.7364,0.0793
32.50,41.4121,0.0736,0.5000,205.3469,-0.0711,-339.4864,-698.3506,218.9422,152.9480,36.2128,0.0785
33.50,41.4788,0.0644,0.5000,210.7440,-0.0466,-337.9674,-685.7967,208.9435,152.8933,37.8680,0.0781
34.50,41.5363,0.0552,0.5000,215.8107,-0.0306,-336.5136,-673.6193,199.6657,152.8041,39.5257,0.0777
35.50,41.5846,0.0460,0.5000,220.5632,-0.0162,-334.4513,-656.0262,186.9211,152.6226,42.0153,0.0773
36.50,41.6237,0.0369,0.5000,225.0182,-0.0114,-333.3704,-646.6354,180.4069,152.5045,43.3920,0.0771
