Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-88.0168,-0.0000,0.5000,73.6742,-1.9722,-0.3193,-0.0002,-0.0006,-0.0063,-0.0041,-10.0855
1.50,-88.0168,-0.0000,0.5000,73.6733,-1.9722,-0.3193,-0.0002,-0.0006,-0.0063,-0.0041,-10.0861
2.50,-88.0168,-0.0000,0.5000,73.6725,-1.9722,-0.3193,-0.0002,-0.0006,-0.0063,-0.0041,-10.0861
3.50,-88.0168,-0.0000,0.5000,73.6717,-1.9722,-0.3193,-0.0002,-0.0006,-0.0063,-0.0041,-10.0862
4.50,-88.0168,-0.0000,0.5000,73.6709,-1.9722,-0.3193,-0.0002,-0.0006,-0.0063,-0.0041,-10.0865
5.50,-88.0168,-0.0000,0.5000,73.6701,-1.9722,-0.3193,-0.0002,-0.0006,-0.0063,-0.0041,-10.0868
6.50,-88.0168,-0.0000,0.5000,73.6693,-1.9722,-0.3193,-0.0002,-0.0006,-0.0063,-0.0041,-10.0870
7.50,-88.0168,-0.0000,0.5000,73.6685,-1.9722,-0.3193,-0.0002,-0.0006,-0.0063,-0.0041,-10.0873
8.50,-88.0168,-0.0000,0.5000,73.6677,-1.9722,-0.3193,-0.0002,-0.0006,-0.0063,-0.0040,-10.0875
9.50,-88.0168,-0.0000,0.5000,73.6669,-1.9722,-0.3193,-0.0002,-0.0006,-0.0063,-0.0040,-10.0878
10.50,-48.4048,79.2241,0.5000,73.6656,-1252.5474,-50.5693,-0.0828,1.7087,6.9016,0.0128,305.3994
11.50,19.3710,121.6070,0.5000,73.6631,-87886.6726,-600.9901,-873.9999,67.7072,14.7603,0.1989,0.6618
12.50,32.1092,6.9221,0.5000,73.7521,-3912.4704,-484.6331,-2158.0211,539.8540,21.3062,1.1956,0.1920
13.50,35.9951,3.1439,0.5000,74.3530,-1587.4333,-433.3205,-1934.0580,776.5851,39.5695,2.4571,0.1327
14.50,37.8729,1.5652,0.5000,75.9305,-717.8036,-405.8027,-1681.1152,855.4466,60.3198,3.9299,0.1105
15.50,38.8747,0.8579,0.5000,78.7280,-370.7808,-391.1140,-1487.1548,845.4629,78.0269,5.4501,0.1006
16.50,39.4597,0.5133,0.5000,82.7894,-200.4825,-381.5654,-1327.1773,793.0766,93.2548,7.1290,0.0950
17.50,39.8311,0.3334,0.5000,88.0244,-114.9185,-375.1314,-1202.9500,725.7237,105.1460,8.8609,0.0916
18.50,40.0872,0.2352,0.5000,94.2549,-71.5379,-370.7595,-1114.6306,663.3984,113.5723,10.4680,0.0895
19.50,40.2796,0.1807,0.5000,101.2547,-43.3248,-366.8801,-1038.7327,599.1936,120.8020,12.2652,0.0879
20.50,40.4365,0.1506,0.5000,108.7858,-26.0854,-363.4728,-978.1558,539.7346,126.5567,14.1519,0.0865
21.50,40.5742,0.1342,0.5000,116.6262,-14.9958,-360.1351,-926.6847,482.7418,131.3689,16.2607,0.0852
22.50,40.7012,0.1251,0.5000,124.5867,-9.2682,-357.4468,-891.0228,439.8556,134.5629,18.1207,0.0841
23.50,40.8220,0.1195,0.5000,132.5169,-5.6807,-354.8559,-860.8223,401.9666,137.0697,20.0304,0.0831
24.50,40.9383,0.1152,0.5000,140.3041,-3.9249,-352.9763,-840.9376,376.7284,138.5614,21.4816,0.0824
25.50,41.0504,0.1110,0.5000,147.8680,-2.2511,-350.2596,-814.4066,343.4830,140.2820,23.6744,0.0814
26.50,41.1578,0.1062,0.5000,155.1549,-1.2891,-347.6577,-790.6898,314.9225,141.5049,25.8841,0.0804
27.50,41.2598,0.1006,0.5000,162.1309,-0.9413,-346.2430,-778.2505,300.5946,142.0160,27.1343,0.0799
28.50,41.3556,0.0942,0.5000,168.7777,-0.5568,-343.9648,-758.6409,279.0940,142.6366,29.2271,0.0791
29.50,41.4445,0.0870,0.5000,175.0878,-0.3545,-342.0891,-742.7182,262.6819,142.9781,31.0320,0.0785
30.50,41.5257,0.0793,0.5000,181.0613,-0.2134,-340.0731,-725.6795,246.1693,143.1919,33.0648,0.0778
31.50,41.5989,0.0711,0.5000,186.7041,-0.1185,-337.8564,-706.8898,229.1728,143.2614,35.4262,0.0772
32.50,41.6638,0.0627,0.5000,192.0255,-0.0658,-335.7677,-689.0153,214.1020,143.1830,37.7897,0.0766
33.50,41.7201,0.0541,0.5000,197.0370,-0.0499,-334.8254,-680.8694,207.5614,143.1055,38.9053,0.0764
34.50,41.7677,0.0455,0.5000,201.7517,-0.0286,-333.0198,-665.0772,195.4162,142.8885,41.1386,0.0760
35.50,41.8068,0.0369,0.5000,206.1835,-0.0164,-331.3161,-649.9144,184.3635,142.6062,43.3732,0.0757
36.50,41.8374,0.0285,0.5000,210.3464,-0.0094,-329.7100,-635.3433,174.2443,142.2761,45.6074,0.0754
