Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0158,-0.0000,0.5000,74.6812,-1.8772,-0.3201,-0.0002,  -0,-0.0046,-0.0040,-9.0901,-0.0094,0.0000
1.50,-88.0158,-0.0000,0.5000,74.6808,-1.8772,-0.3201,-0.0002,  -0,-0.0046,-0.0040,-9.0901,-0.0094,0.0000
2.50,-88.0158,-0.0000,0.5000,74.6804,-1.8772,-0.3201,-0.0002,  -0,-0.0046,-0.0040,-9.0901,-0.0094,0.0000
3.50,-88.0158,-0.0000,0.5000,74.6800,-1.8772,-0.3202,-0.0002,  -0,-0.0046,-0.0040,-9.0901,-0.0094,0.0000
4.50,-88.0158,-0.0000,0.5000,74.6797,-1.8772,-0.3202,-0.0002,  -0,-0.0046,-0.0040,-9.0902,-0.0094,0.0000
5.50,-88.0158,-0.0000,0.5000,74.6793,-1.8772,-0.3202,-0.0002,  -0,-0.0046,-0.0040,-9.0902,-0.0094,0.0000
6.50,-88.0158,-0.0000,0.5000,74.6790,-1.8772,-0.3202,-0.0002,  -0,-0.0045,-0.0040,-9.0902,-0.0094,0.0000
7.50,-88.0158,-0.0000,0.5000,74.6786,-1.8772,-0.3202,-0.0002,  -0,-0.0045,-0.0040,-9.0902,-0.0094,0.0000
8.50,-88.0158,-0.0000,0.5000,74.6783,-1.8772,-0.3202,-0.0002,  -0,-0.0045,-0.0040,-9.0902,-0.0094,0.0000
9.50,-88.0158,-0.0000,0.5000,74.6779,-1.8772,-0.3202,-0.0002,  -0,-0.0045,-0.0040,-9.0902,-0.0094,0.0000
10.50,-48.4060,79.2196,0.5000,74.6771,-1192.3606,-50.7053,-0.0830,   2,5.5313,0.0125,305.4475,0.2619,0.2619
11.50,15.7416,115.2202,0.5000,74.6748,-115410.0456,-626.8417,-834.4451,  55,11.7523,0.1756,0.9272,-1.3932,-1.3932
12.50,30.9683,7.0879,0.5000,74.7666,-3896.6983,-496.6770,-2277.7327, 517,20.0287,1.1112,0.2137,-2.2360,-2.2360
13.50,35.0593,3.3450,0.5000,75.4200,-1609.4536,-443.0506,-2037.7238, 755,40.5632,2.2835,0.1454,-1.6831,-1.6831
14.50,37.1010,1.7158,0.5000,77.1669,-729.1653,-413.7591,-1752.0721, 841,63.9792,3.6785,0.1190,-1.2571,-1.2571
15.50,38.2187,0.9633,0.5000,80.2867,-380.4409,-398.3243,-1538.3872, 838,83.4747,5.0996,0.1073,-1.0105,-1.0105
16.50,38.8842,0.5866,0.5000,84.8331,-201.8235,-387.8235,-1356.4934, 789,100.8137,6.7487,0.1003,-0.8481,-0.8481
17.50,39.3121,0.3849,0.5000,90.7061,-122.3832,-381.5990,-1234.0828, 731,112.5618,8.2320,0.0966,-0.7635,-0.7635
18.50,39.6085,0.2722,0.5000,97.7005,-72.3398,-376.3793,-1127.8480, 664,122.7398,9.9379,0.0938,-0.7071,-0.7071
19.50,39.8306,0.2085,0.5000,105.5521,-44.7723,-372.4248,-1050.8504, 604,130.1236,11.5931,0.0919,-0.6774,-0.6774
20.50,40.0111,0.1728,0.5000,113.9820,-26.7497,-368.7431,-986.6562, 544,136.2818,13.4412,0.0902,-0.6614,-0.6614
21.50,40.1684,0.1532,0.5000,122.7322,-17.0588,-365.8409,-942.9332, 497,140.4269,15.0953,0.0889,-0.6557,-0.6557
22.50,40.3130,0.1422,0.5000,131.5858,-10.2983,-362.8147,-903.8506, 451,143.9939,16.9802,0.0876,-0.6543,-0.6543
23.50,40.4501,0.1356,0.5000,140.3739,-6.2656,-360.0023,-872.5506, 412,146.6315,18.8569,0.0864,-0.6551,-0.6551
24.50,40.5819,0.1306,0.5000,148.9723,-3.6366,-357.0682,-843.7133, 375,148.7582,20.9291,0.0851,-0.6562,-0.6562
25.50,40.7089,0.1258,0.5000,157.2951,-2.4159,-354.9484,-824.5713, 350,149.9507,22.4962,0.0842,-0.6566,-0.6566
26.50,40.8308,0.1205,0.5000,165.2864,-1.3985,-352.2226,-801.3116, 322,151.1248,24.6011,0.0831,-0.6558,-0.6558
27.50,40.9468,0.1144,0.5000,172.9132,-0.9272,-350.2528,-785.1064, 303,151.7577,26.1904,0.0823,-0.6543,-0.6543
28.50,41.0561,0.1075,0.5000,180.1591,-0.5354,-347.7270,-764.7277, 281,152.3454,28.3219,0.0813,-0.6510,-0.6510
29.50,41.1578,0.0998,0.5000,187.0192,-0.3544,-345.9092,-750.1825, 266,152.6342,29.9288,0.0807,-0.6477,-0.6477
30.50,41.2513,0.0914,0.5000,193.4969,-0.2042,-343.5886,-731.6082, 248,152.8627,32.0810,0.0798,-0.6423,-0.6423
31.50,41.3362,0.0827,0.5000,199.6012,-0.1350,-341.9258,-718.2189, 236,152.9418,33.7013,0.0793,-0.6377,-0.6377
32.50,41.4121,0.0736,0.5000,205.3445,-0.0777,-339.8113,-701.0176, 221,152.9538,35.8684,0.0786,-0.6308,-0.6308
33.50,41.4788,0.0644,0.5000,210.7415,-0.0513,-338.3013,-688.5721, 211,152.9086,37.4978,0.0782,-0.6253,-0.6253
34.50,41.5363,0.0552,0.5000,215.8080,-0.0295,-336.3867,-672.5494, 199,152.7946,39.6742,0.0777,-0.6175,-0.6175
35.50,41.5846,0.0460,0.5000,220.5604,-0.0194,-335.0226,-660.9414, 190,152.6787,41.3085,0.0774,-0.6115,-0.6115
36.50,41.6237,0.0369,0.5000,225.0152,-0.0112,-333.2960,-645.9851, 180,152.4957,43.4889,0.0771,-0.6033,-0.6033
37.50,41.6540,0.0280,0.5000,229.1886,-0.0074,-332.0674,-635.1437, 173,152.3432,45.1242,0.0769,-0.5970,-0.5970
38.50,41.6755,0.0194,0.5000,233.0964,-0.0042,-330.5137,-621.1692, 164,152.1268,47.3035,0.0767,-0.5886,-0.5886
39.50,41.6886,0.0110,0.5000,236.7537,-0.0027,-329.3653,-610.6333, 157,151.9517,49.0020,0.0766,-0.5820,-0.5820
