Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,21.7708,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
751,21.7708,39.2133,-87.9822,1.0546,-24.3844,-75.2626,-0.4266
752,21.7707,39.2133,-87.9822,1.0547,-24.3844,-75.2626,-0.4266
753,21.7707,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
754,21.7706,39.2133,-87.9822,1.0546,-24.3844,-75.2626,-0.4267
755,21.7706,39.2133,-87.9822,1.0547,-24.3844,-75.2626,-0.4266
756,21.7705,39.2130,-87.9822,1.0545,-24.3846,-75.2626,-0.4267
757,21.7705,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
758,21.7705,39.2131,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
759,21.7704,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
760,21.7704,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
761,21.7703,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
762,21.7703,39.2133,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
763,21.7702,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
764,21.7702,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
765,21.7701,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
766,21.7701,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
767,21.7700,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
768,21.7700,39.2133,-87.9822,1.0546,-24.3844,-75.2626,-0.4267
769,21.7700,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
770,21.7699,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
771,21.7699,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
772,21.7698,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
773,21.7698,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
774,21.7697,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
775,21.7697,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
776,21.7696,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
777,21.7696,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
778,21.7696,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
779,21.7695,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
780,21.7695,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
781,21.7694,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
782,21.7694,39.2133,-87.9822,1.0546,-24.3844,-75.2626,-0.4267
783,21.7693,39.2134,-87.9822,1.0547,-24.3844,-75.2626,-0.4267
784,21.7693,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
785,21.7692,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
786,21.7742,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
787,21.7692,39.2134,-87.9822,1.0547,-24.3844,-75.2626,-0.4267
788,21.7691,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
789,21.7741,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4267
790,21.7690,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
791,21.7690,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
792,21.7689,39.2133,-87.9822,1.0547,-24.3844,-75.2626,-0.4267
793,21.7689,39.2133,-87.9822,1.0546,-24.3844,-75.2626,-0.4267
794,21.7738,39.2131,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
795,21.7688,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
796,21.7738,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
797,21.7737,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
798,21.7687,39.2133,-87.9822,1.0546,-24.3844,-75.2626,-0.4267
799,21.7736,39.2131,-87.9822,1.0545,-24.3845,-75.2626,-0.4266
800,21.7736,39.2132,-87.9822,1.0546,-24.3845,-75.2626,-0.4267
