Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-88.0628,-0.0000,0.5000,72.6869,-1.5071,-0.0292,-0.0002,0.0001,0.0010,-0.0036,3.1582
3,-88.0628,-0.0000,0.5000,72.6864,-1.5071,-0.0292,-0.0002,0.0001,0.0010,-0.0036,3.1582
5,-88.0628,-0.0000,0.5000,72.6860,-1.5071,-0.0292,-0.0002,0.0001,0.0010,-0.0036,3.1582
7,-88.0628,-0.0000,0.5000,72.6855,-1.5071,-0.0292,-0.0002,0.0001,0.0010,-0.0036,3.1581
9,-88.0628,-0.0000,0.5000,72.6852,-1.5071,-0.0292,-0.0002,0.0001,0.0010,-0.0036,3.1581
11,-48.4640,79.1974,0.5000,72.6843,-962.1738,-4.6477,-0.0756,1.1481,4.9810,0.0115,305.1440
13,25.5724,7.3642,0.5000,72.7626,-4116.9496,-51.8368,-2637.5152,261.6027,5.5790,0.7773,0.3605
15,33.0765,2.3706,0.5000,75.6857,-833.7415,-42.5393,-2053.2874,493.7904,5.9998,2.7035,0.1750
17,35.8543,0.9991,0.5000,85.3226,-222.0685,-39.2325,-1497.5408,490.6376,7.3861,5.2237,0.1329
19,37.1986,0.5308,0.5000,101.4589,-80.5943,-37.7344,-1206.6620,426.8904,8.8409,7.8177,0.1177
21,37.9991,0.3420,0.5000,121.5726,-30.0143,-36.7065,-1033.2515,356.2652,10.3302,10.7794,0.1088
23,38.5689,0.2582,0.5000,142.8568,-11.8041,-35.9485,-937.0701,299.0104,11.6280,13.7936,0.1031
25,39.0246,0.2122,0.5000,163.4341,-4.3162,-35.2638,-869.8782,250.8329,12.8312,17.1516,0.0983
27,39.4058,0.1784,0.5000,182.3921,-1.2526,-34.5441,-809.2413,206.9521,14.0346,21.3743,0.0939
29,39.7246,0.1482,0.5000,199.4161,-0.6063,-34.1720,-779.1924,186.9791,14.6146,23.8844,0.0918
31,39.9848,0.1194,0.5000,214.4911,-0.2459,-33.7549,-745.3535,166.4522,15.2248,27.0272,0.0897
