Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-88.0605,-0.0000,0.5000,73.0819,-1.5708,-0.0472,-0.0002,0.0001,0.0018,-0.0036,3.0831
3,-88.0605,-0.0000,0.5000,73.0818,-1.5708,-0.0472,-0.0002,0.0001,0.0018,-0.0036,3.0832
5,-88.0605,-0.0000,0.5000,73.0818,-1.5708,-0.0472,-0.0002,0.0001,0.0018,-0.0036,3.0834
7,-88.0605,-0.0000,0.5000,73.0817,-1.5708,-0.0472,-0.0002,0.0001,0.0018,-0.0036,3.0837
9,-88.0605,-0.0000,0.5000,73.0817,-1.5708,-0.0472,-0.0002,0.0001,0.0018,-0.0036,3.0839
11,-48.4629,79.1945,0.5000,73.0812,-1002.3014,-7.5015,-0.0735,1.0786,9.1870,0.0113,307.4436
13,26.6006,7.2326,0.5000,73.1632,-4047.4542,-81.9526,-2472.4760,264.0680,10.2143,0.8171,0.3256
15,33.7642,2.2310,0.5000,75.9987,-829.3296,-67.8757,-1934.0532,476.6354,11.4405,2.7493,0.1654
17,36.3609,0.9311,0.5000,85.2297,-220.7303,-62.7787,-1427.4909,469.3227,14.4676,5.2815,0.1278
19,37.6117,0.4934,0.5000,100.6177,-80.1942,-60.4667,-1158.0984,407.0103,17.5228,7.8771,0.1141
21,38.3531,0.3156,0.5000,119.7953,-28.8517,-58.8249,-990.3017,336.7055,20.7130,10.9590,0.1058
23,38.8757,0.2357,0.5000,140.1389,-10.7472,-57.6148,-897.3552,280.1540,23.4693,14.1293,0.1005
25,39.2887,0.1914,0.5000,159.8699,-4.0747,-56.6151,-837.5417,236.8198,25.7826,17.3584,0.0965
27,39.6298,0.1588,0.5000,178.1028,-1.7012,-55.8266,-796.2066,206.4090,27.5291,20.3189,0.0936
29,39.9108,0.1298,0.5000,194.5180,-0.6562,-55.0632,-758.0042,180.1862,29.1119,23.5861,0.0911
31,40.1358,0.1023,0.5000,209.0869,-0.2141,-54.2727,-718.3358,155.8846,30.6210,27.4871,0.0889
33,40.3074,0.0760,0.5000,221.9129,-0.1019,-53.8045,-694.2106,142.5837,31.4499,30.1115,0.0877
35,40.4284,0.0514,0.5000,233.1501,-0.0327,-53.1813,-660.8558,125.8139,32.4796,34.0703,0.0866
37,40.5020,0.0283,0.5000,242.9649,-0.0103,-52.6430,-630.4745,111.8995,33.3072,38.0413,0.0860
39,40.5322,0.0074,0.5000,251.5177,-0.0065,-52.3251,-611.6710,103.8308,33.7719,40.6883,0.0858
41,40.5225,-0.0119,0.5000,258.9558,-0.0021,-51.9262,-586.9384,93.7245,34.3389,44.4179,0.0860
43,40.4765,-0.0293,0.5000,265.4108,-0.0008,-51.6604,-569.6458,86.9645,34.7103,47.2029,0.0864
45,40.3979,-0.0450,0.5000,270.9990,-0.0003,-51.3658,-549.5930,79.3952,35.1232,50.6324,0.0871
