Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-88.0575,-0.0000,0.5000,71.6230,-1.5630,-0.0547,-0.0002,0.0000,0.0003,-0.0039,0.5730,0.0005,0.0000
2,-88.0575,-0.0000,0.5000,71.6211,-1.5630,-0.0547,-0.0002,0.0000,0.0003,-0.0039,0.5722,0.0005,0.0000
4,-88.0575,-0.0000,0.5000,71.6193,-1.5630,-0.0548,-0.0002,0.0000,0.0003,-0.0039,0.5713,0.0005,0.0000
6,-88.0575,-0.0000,0.5000,71.6175,-1.5630,-0.0548,-0.0002,0.0000,0.0003,-0.0039,0.5705,0.0005,0.0000
8,-88.0575,-0.0000,0.5000,71.6157,-1.5630,-0.0548,-0.0002,0.0000,0.0003,-0.0039,0.5697,0.0005,0.0000
10,-48.3034,79.5082,0.5000,71.6135,-1028.4356,-8.9059,-0.0844,1.0583,4.7281,0.0124,200.8512,0.1977,0.1977
12,26.9083,7.3697,0.5000,71.7018,-3957.1112,-93.9975,-2708.2735,260.2498,5.1348,0.9110,0.2091,-2.5358,-2.5358
14,34.3247,2.3314,0.5000,74.6455,-787.0344,-76.9662,-2033.1475,467.4336,5.4431,3.1120,0.1030,-1.6340,-1.6340
16,37.0574,0.9837,0.5000,84.0340,-223.1150,-71.1516,-1496.6537,459.5476,6.4946,5.8108,0.0795,-1.0959,-1.0959
18,38.3798,0.5216,0.5000,99.5434,-77.0123,-68.2267,-1187.1979,394.8919,7.7020,8.8773,0.0700,-0.8439,-0.8439
20,39.1634,0.3338,0.5000,118.7726,-26.4809,-66.2363,-1005.7192,323.3685,8.9370,12.4717,0.0645,-0.7271,-0.7271
22,39.7166,0.2499,0.5000,139.1075,-10.4163,-64.8985,-915.4680,270.9893,9.8991,15.8430,0.0613,-0.6836,-0.6836
24,40.1561,0.2043,0.5000,158.7944,-3.6951,-63.6563,-851.0564,225.9598,10.7909,19.7058,0.0586,-0.6582,-0.6582
26,40.5221,0.1710,0.5000,176.9683,-1.6015,-62.7844,-811.8913,197.9428,11.3780,22.8618,0.0568,-0.6424,-0.6424
28,40.8268,0.1414,0.5000,193.3215,-0.5639,-61.8149,-770.4028,170.3258,11.9752,26.8711,0.0550,-0.6230,-0.6230
