Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-88.0547,-0.0000,0.5000,72.6253,-1.5460,-0.0653,-0.0002,0.0000,0.0002,-0.0039,0.7496,0.0007,0.0000
2,-88.0547,-0.0000,0.5000,72.6244,-1.5460,-0.0653,-0.0002,0.0000,0.0002,-0.0039,0.7492,0.0007,0.0000
4,-88.0547,-0.0000,0.5000,72.6234,-1.5460,-0.0653,-0.0002,0.0000,0.0002,-0.0039,0.7489,0.0007,0.0000
6,-88.0547,-0.0000,0.5000,72.6225,-1.5460,-0.0653,-0.0002,0.0000,0.0002,-0.0039,0.7486,0.0007,0.0000
8,-88.0547,-0.0000,0.5000,72.6216,-1.5460,-0.0653,-0.0002,0.0000,0.0002,-0.0039,0.7483,0.0007,0.0000
10,-48.4580,79.1934,0.5000,72.6203,-985.3368,-10.3680,-0.0822,1.1055,3.9618,0.0124,307.2530,0.3019,0.3019
12,26.3292,7.5281,0.5000,72.7100,-3997.7973,-112.9376,-2771.7647,266.0521,4.3720,0.8861,0.3324,-2.6131,-2.6131
14,33.9877,2.4135,0.5000,75.9055,-811.2266,-92.3606,-2075.0137,487.8671,4.6883,3.0339,0.1610,-1.6716,-1.6716
16,36.7997,1.0050,0.5000,86.2843,-214.6221,-85.0596,-1481.2418,481.6198,5.7567,5.8759,0.1221,-1.0729,-1.0729
18,38.1360,0.5231,0.5000,103.5688,-78.9220,-81.8352,-1182.9635,418.6212,6.8442,8.7479,0.1084,-0.8305,-0.8305
20,38.9189,0.3338,0.5000,124.9885,-29.5003,-79.6189,-1010.4011,349.0088,7.9473,12.0432,0.1004,-0.7209,-0.7209
22,39.4772,0.2544,0.5000,147.5072,-10.8230,-77.8786,-914.6781,289.2429,8.9504,15.6275,0.0949,-0.6786,-0.6786
24,39.9312,0.2130,0.5000,169.1524,-4.0373,-76.4289,-855.8411,243.5975,9.7785,19.2782,0.0907,-0.6595,-0.6595
26,40.3183,0.1824,0.5000,189.0029,-1.5031,-75.1509,-811.2140,208.5829,10.4539,23.0071,0.0873,-0.6442,-0.6442
28,40.6476,0.1541,0.5000,206.7642,-0.5780,-74.0432,-773.9901,182.0624,10.9831,26.6874,0.0846,-0.6282,-0.6282
30,40.9211,0.1264,0.5000,222.4468,-0.2099,-73.0527,-740.2368,160.8490,11.4090,30.4184,0.0824,-0.6105,-0.6105
32,41.1399,0.0993,0.5000,236.1917,-0.0841,-72.1697,-709.0682,143.5141,11.7505,34.1869,0.0807,-0.5917,-0.5917
34,41.3061,0.0735,0.5000,248.1852,-0.0334,-71.3863,-680.1592,129.0468,12.0251,37.9802,0.0795,-0.5724,-0.5724
36,41.4225,0.0492,0.5000,258.6201,-0.0153,-70.6927,-653.3002,116.7380,12.2474,41.7863,0.0786,-0.5531,-0.5531
38,41.4928,0.0271,0.5000,267.6784,-0.0043,-70.0795,-628.3316,106.0873,12.4300,45.5944,0.0781,-0.5342,-0.5342
40,41.5205,0.0065,0.5000,275.5251,-0.0017,-69.5765,-606.8082,97.4089,12.5722,49.1068,0.0779,-0.5172,-0.5172
42,41.5096,-0.0124,0.5000,282.3067,-0.0006,-69.0975,-585.2757,89.1177,12.7039,52.8529,0.0780,-0.4996,-0.4996
44,41.4635,-0.0293,0.5000,288.1515,-0.0002,-68.6602,-564.5611,81.4559,12.8239,56.6957,0.0784,-0.4822,-0.4822
46,41.3857,-0.0445,0.5000,293.1718,-0.0001,-68.2836,-545.7804,74.7436,12.9301,60.3993,0.0790,-0.4659,-0.4659
48,41.2791,-0.0584,0.5000,297.4652,-0.0000,-67.8466,-522.7155,66.7740,13.0615,65.2591,0.0802,-0.4454,-0.4454
50,41.1466,-0.0708,0.5000,301.1168,-0.0000,-67.5791,-507.8243,61.7774,13.1495,68.5953,0.0812,-0.4318,-0.4318
52,40.9908,-0.0820,0.5000,304.2006,-0.0000,-67.3371,-493.8016,57.1740,13.2365,71.8920,0.0824,-0.4188,-0.4188
54,40.8139,-0.0922,0.5000,306.7813,-0.0000,-67.1173,-480.5910,52.9256,13.3234,75.1467,0.0837,-0.4062,-0.4062
56,40.6179,-0.1013,0.5000,308.9155,-0.0000,-66.7899,-460.0747,46.4944,13.4719,80.5196,0.0863,-0.3863,-0.3863
58,40.4049,-0.1095,0.5000,310.6527,-0.0000,-66.6429,-450.5658,43.5809,13.5478,83.1566,0.0877,-0.3768,-0.3768
60,40.1764,-0.1170,0.5000,312.0363,-0.0000,-66.5053,-441.5293,40.8506,13.6250,85.7596,0.0893,-0.3677,-0.3677
62,39.9341,-0.1236,0.5000,313.1049,-0.0000,-66.2533,-424.8047,35.8930,13.7840,90.8616,0.0927,-0.3504,-0.3504
64,39.6793,-0.1295,0.5000,313.8921,-0.0000,-66.1369,-417.0866,33.6447,13.8658,93.3599,0.0945,-0.3423,-0.3423
66,39.4135,-0.1348,0.5000,314.4281,-0.0000,-66.0257,-409.7811,31.5370,13.9492,95.8227,0.0965,-0.3344,-0.3344
68,39.1379,-0.1395,0.5000,314.7393,-0.0000,-65.9187,-402.8768,29.5612,14.0341,98.2501,0.0985,-0.3269,-0.3269
70,38.8536,-0.1436,0.5000,314.8493,-0.0000,-65.7144,-390.2281,25.9738,14.2082,102.9987,0.1028,-0.3127,-0.3127
