Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,41.7126,-87.7944,2.8605,-23.0409,-74.8437,0.0283
751,20.5000,23.2858,-13.5815,12.2256,4.8521,-9.8948,2.4404
752,39.5000,41.7125,-87.7944,2.8604,-23.0409,-74.8437,0.0283
753,20.5000,23.2859,-13.5816,12.2257,4.8521,-9.8949,2.4405
754,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
755,20.5000,23.2855,-13.5817,12.2253,4.8519,-9.8950,2.4403
756,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
757,20.5000,23.2860,-13.5815,12.2257,4.8522,-9.8948,2.4405
758,39.5000,41.7125,-87.7944,2.8604,-23.0409,-74.8437,0.0283
759,20.5000,23.2859,-13.5816,12.2256,4.8521,-9.8949,2.4402
760,39.5000,41.7126,-87.7944,2.8605,-23.0409,-74.8437,0.0283
761,20.5000,23.2857,-13.5814,12.2256,4.8522,-9.8947,2.4404
762,39.5000,41.7126,-87.7944,2.8605,-23.0409,-74.8437,0.0283
763,20.5000,23.2857,-13.5816,12.2255,4.8521,-9.8949,2.4403
764,39.5000,41.7126,-87.7944,2.8605,-23.0409,-74.8437,0.0283
765,20.5000,23.2858,-13.5814,12.2256,4.8522,-9.8947,2.4404
766,39.5000,41.7126,-87.7944,2.8605,-23.0409,-74.8437,0.0283
767,20.5000,23.2857,-13.5815,12.2256,4.8521,-9.8948,2.4402
768,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
769,20.5000,23.2858,-13.5815,12.2256,4.8522,-9.8948,2.4403
770,39.5000,41.7126,-87.7944,2.8605,-23.0409,-74.8437,0.0283
771,20.5000,23.2859,-13.5815,12.2257,4.8522,-9.8948,2.4404
772,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
773,20.5000,23.2856,-13.5814,12.2255,4.8521,-9.8947,2.4403
774,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
775,20.5000,23.2857,-13.5815,12.2255,4.8521,-9.8948,2.4403
776,39.5000,41.7126,-87.7944,2.8605,-23.0409,-74.8437,0.0283
777,20.5000,23.2858,-13.5814,12.2256,4.8522,-9.8947,2.4405
778,39.5000,41.7126,-87.7944,2.8605,-23.0409,-74.8437,0.0283
779,20.5000,23.2857,-13.5815,12.2256,4.8521,-9.8948,2.4405
780,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
781,20.5000,23.2859,-13.5814,12.2257,4.8523,-9.8947,2.4405
782,39.5000,41.7126,-87.7944,2.8605,-23.0409,-74.8437,0.0283
783,20.5000,23.2858,-13.5814,12.2256,4.8522,-9.8947,2.4402
784,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
785,20.5000,23.2859,-13.5813,12.2258,4.8523,-9.8946,2.4404
786,39.5000,41.7126,-87.7944,2.8605,-23.0409,-74.8437,0.0283
787,20.5000,23.2857,-13.5815,12.2255,4.8521,-9.8948,2.4404
788,39.5000,41.7125,-87.7944,2.8604,-23.0409,-74.8437,0.0283
789,20.5000,23.2858,-13.5814,12.2257,4.8522,-9.8947,2.4403
790,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
791,20.5000,23.2857,-13.5815,12.2255,4.8521,-9.8948,2.4403
792,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
793,20.5000,23.2859,-13.5814,12.2257,4.8522,-9.8947,2.4403
794,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
795,20.5000,23.2859,-13.5815,12.2257,4.8522,-9.8947,2.4404
796,39.5000,41.7126,-87.7944,2.8605,-23.0409,-74.8437,0.0283
797,20.5000,23.2859,-13.5815,12.2257,4.8522,-9.8948,2.4403
798,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
799,20.5000,23.2859,-13.5815,12.2257,4.8522,-9.8947,2.4403
800,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
801,20.5000,23.2859,-13.5813,12.2257,4.8523,-9.8946,2.4403
802,39.5000,41.7125,-87.7944,2.8605,-23.0409,-74.8437,0.0283
