Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-87.8014,0.0000,0.5000,66.8584,-1.6299,-0.0614,-0.0004,-0.0034,-0.0116,-0.0053,-25.2457,-0.0253,-0.0253
2,-87.8014,0.0000,0.5000,66.8670,-1.6299,-0.0614,-0.0004,-0.0034,-0.0116,-0.0053,-25.2393,-0.0253,-0.0253
4,-87.8013,0.0000,0.5000,66.8757,-1.6299,-0.0614,-0.0004,-0.0034,-0.0116,-0.0053,-25.2328,-0.0253,-0.0253
6,-87.8013,0.0000,0.5000,66.8843,-1.6299,-0.0614,-0.0004,-0.0034,-0.0116,-0.0053,-25.2263,-0.0253,-0.0253
8,-87.8013,0.0000,0.5000,66.8930,-1.6299,-0.0614,-0.0004,-0.0034,-0.0115,-0.0053,-25.2198,-0.0253,-0.0253
10,-48.3412,78.9202,0.5000,66.9010,-988.2638,-9.3934,-0.1801,4.6312,6.4860,0.0166,392.5699,0.3941,0.3941
12,26.6396,9.5934,0.5000,67.2811,-3823.5061,-90.6494,-5942.9033,1074.6857,14.9648,1.1110,0.4252,-4.9424,-4.9424
14,35.3566,1.7412,0.5000,83.1607,-802.6780,-71.3675,-3031.4137,2190.5340,42.1456,4.1813,0.1838,-0.8657,-0.8657
16,34.4180,-1.1266,0.5000,153.1704,-255.6241,-72.1074,-1169.8873,2074.7271,68.4704,7.8116,0.2025,0.9092,0.9092
18,33.0878,-0.2706,0.5000,262.8966,-100.6620,-73.6538,-1828.4340,1686.5308,85.9761,11.1159,0.2297,-0.1182,-0.1182
20,33.4783,0.3967,0.5000,372.4097,-38.2841,-72.2620,-2213.9763,1359.2598,97.8442,14.7304,0.2197,-0.8142,-0.8142
22,34.5808,0.6080,0.5000,469.7869,-15.7911,-69.9179,-2265.7989,1150.6866,103.9503,18.2533,0.1974,-1.0626,-1.0626
24,35.8647,0.6571,0.5000,549.6176,-6.5664,-67.4624,-2259.6924,1001.1646,106.9928,21.9206,0.1753,-1.1969,-1.1969
