Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,41.1526,-87.7983,2.4673,-23.3228,-74.9032,0.0422
751,20.5000,23.1611,-14.1697,11.9619,4.4957,-10.4366,3.3522
752,39.5000,41.1527,-87.7983,2.4674,-23.3228,-74.9032,0.0422
753,20.5000,23.1614,-14.1696,11.9621,4.4959,-10.4365,3.3515
754,39.5000,41.1527,-87.7983,2.4674,-23.3228,-74.9032,0.0422
755,20.5000,23.1615,-14.1690,11.9623,4.4962,-10.4360,3.3518
756,39.5000,41.1527,-87.7983,2.4674,-23.3228,-74.9032,0.0422
757,20.5000,23.1614,-14.1694,11.9622,4.4960,-10.4363,3.3515
758,39.5000,41.1527,-87.7983,2.4674,-23.3228,-74.9032,0.0421
759,20.5000,23.1615,-14.1689,11.9623,4.4963,-10.4359,3.3515
760,39.5000,41.1527,-87.7983,2.4674,-23.3228,-74.9032,0.0422
761,20.5000,23.1615,-14.1689,11.9624,4.4963,-10.4359,3.3516
762,39.5000,41.1527,-87.7983,2.4674,-23.3228,-74.9032,0.0422
763,20.5000,23.1611,-14.1695,11.9619,4.4958,-10.4365,3.3516
764,39.5000,41.1527,-87.7983,2.4674,-23.3228,-74.9032,0.0422
765,20.5000,23.1611,-14.1698,11.9618,4.4957,-10.4367,3.3514
766,39.5000,41.1527,-87.7983,2.4674,-23.3228,-74.9032,0.0422
767,20.5000,23.1611,-14.1693,11.9620,4.4959,-10.4363,3.3516
768,39.5000,41.1527,-87.7983,2.4674,-23.3228,-74.9032,0.0422
769,20.5000,23.1613,-14.1696,11.9621,4.4959,-10.4365,3.3521
770,39.5000,41.1527,-87.7983,2.4674,-23.3228,-74.9032,0.0422
771,20.5000,23.1614,-14.1698,11.9620,4.4958,-10.4367,3.3518
772,39.5000,41.1527,-87.7983,2.4674,-23.3228,-74.9032,0.0422
773,20.5000,23.1612,-14.1691,11.9621,4.4961,-10.4360,3.3515
