Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0,-24.0687,0.0061,0.5000,347.2609,-0.0105,-0.0171,-151.7656,3.7483,63.0262,201.0475,49.4891
2,-24.0445,0.0157,0.5000,348.7898,-0.0108,-0.0173,-159.4101,3.7837,62.9545,199.3717,49.3346
4,-24.0008,0.0255,0.5000,350.3372,-0.0106,-0.0176,-167.7117,3.8106,62.9096,197.8317,49.0532
6,-23.9371,0.0356,0.5000,351.8988,-0.0106,-0.0177,-172.1470,3.8208,62.8972,197.1140,48.8642
8,-23.8528,0.0461,0.5000,353.4716,-0.0105,-0.0179,-178.7707,3.8314,62.8911,196.1621,48.5417
10,-18.1400,11.2711,0.5000,355.0548,-0.0096,-0.0170,-170.8592,4.1907,68.7025,217.5697,27.7138
12,19.6020,2.4847,0.5000,357.3680,-0.0000,-0.0100,-3142.5464,27.5087,64.8347,356.3687,0.8357
14,23.7110,1.7409,0.5000,362.7979,-0.0000,-0.0092,-2473.2974,35.8906,62.8311,374.2988,0.5615
16,26.3547,1.1072,0.5000,372.7997,-0.0000,-0.0086,-1957.9780,35.5872,66.8024,387.4928,0.4330
18,28.0418,0.7073,0.5000,386.6385,-0.0000,-0.0082,-1657.7205,31.9899,70.8069,396.5886,0.3718
20,29.1117,0.4446,0.5000,402.7088,-0.0000,-0.0080,-1452.3386,27.3860,74.4189,403.9091,0.3364
22,29.7656,0.2644,0.5000,419.4156,-0.0000,-0.0078,-1302.6776,22.6289,77.6082,410.1389,0.3154
24,30.1276,0.1362,0.5000,435.5560,-0.0000,-0.0077,-1195.5837,18.4212,80.2144,415.2495,0.3045
26,30.2780,0.0420,0.5000,450.3744,-0.0000,-0.0076,-1121.2470,15.1433,82.1700,419.1852,0.3005
28,30.2704,-0.0289,0.5000,463.4761,-0.0000,-0.0076,-1060.2831,12.3131,83.8332,422.6569,0.3008
30,30.1423,-0.0834,0.5000,474.7139,-0.0000,-0.0076,-1009.5284,9.9423,85.2256,425.6876,0.3049
32,29.9206,-0.1260,0.5000,484.0950,-0.0000,-0.0076,-969.9483,8.1482,86.2908,428.1007,0.3114
34,29.6254,-0.1595,0.5000,491.7155,-0.0000,-0.0076,-932.3338,6.5421,87.2644,430.3843,0.3215
36,29.2721,-0.1862,0.5000,497.7177,-0.0000,-0.0076,-899.7284,5.2677,88.0613,432.3039,0.3342
38,28.8725,-0.2074,0.5000,502.2637,-0.0000,-0.0076,-878.3098,4.5057,88.5538,433.5045,0.3452
40,28.4361,-0.2243,0.5000,505.5200,-0.0000,-0.0077,-853.9892,3.7237,89.0773,434.7790,0.3608
42,27.9702,-0.2377,0.5000,507.6482,-0.0000,-0.0077,-834.1396,3.1561,89.4728,435.7251,0.3764
44,27.4811,-0.2484,0.5000,508.8004,-0.0000,-0.0077,-812.7592,2.6183,89.8632,436.6230,0.3966
46,26.9734,-0.2568,0.5000,509.1167,-0.0000,-0.0078,-795.1088,2.2320,90.1552,437.2501,0.4163
48,26.4514,-0.2634,0.5000,508.7246,-0.0000,-0.0078,-778.3494,1.9120,90.4053,437.7344,0.4380
50,25.9181,-0.2684,0.5000,507.7391,-0.0000,-0.0079,-763.9615,1.6721,90.5976,438.0540,0.4592
52,25.3763,-0.2723,0.5000,506.2629,-0.0000,-0.0079,-745.8231,1.4120,90.8091,438.3188,0.4894
54,24.8281,-0.2751,0.5000,504.3875,-0.0000,-0.0080,-732.8628,1.2528,90.9384,438.4080,0.5137
56,24.2753,-0.2771,0.5000,502.1942,-0.0000,-0.0080,-720.3536,1.1181,91.0455,438.4121,0.5394
58,23.7194,-0.2784,0.5000,499.7542,-0.0000,-0.0080,-708.2192,1.0037,91.1325,438.3376,0.5665
60,23.1614,-0.2793,0.5000,497.1301,-0.0000,-0.0081,-693.9637,0.8872,91.2135,438.1514,0.6011
62,22.6024,-0.2797,0.5000,494.3765,-0.0000,-0.0081,-682.1579,0.8038,91.2633,437.9172,0.6322
64,22.0429,-0.2797,0.5000,491.5405,-0.0000,-0.0082,-668.5816,0.7206,91.3014,437.5603,0.6707
66,21.4836,-0.2796,0.5000,488.6623,-0.0000,-0.0082,-654.1516,0.6450,91.3203,437.0816,0.7149
68,20.9248,-0.2793,0.5000,485.7758,-0.0000,-0.0083,-641.7732,0.5892,91.3193,436.5926,0.7555
70,20.3668,-0.2788,0.5000,482.9095,-0.0000,-0.0083,-629.5015,0.5409,91.3033,436.0393,0.7984
72,19.8098,-0.2783,0.5000,480.0862,-0.0000,-0.0084,-619.9997,0.5077,91.2810,435.5657,0.8334
74,19.2539,-0.2778,0.5000,477.3243,-0.0000,-0.0084,-601.0951,0.4508,91.2126,434.5118,0.9078
76,18.6990,-0.2772,0.5000,474.6377,-0.0000,-0.0085,-591.6778,0.4264,91.1670,433.9330,0.9474
78,18.1451,-0.2768,0.5000,472.0366,-0.0000,-0.0085,-582.2741,0.4043,91.1144,433.3206,0.9886
80,17.5922,-0.2763,0.5000,469.5274,-0.0000,-0.0085,-572.8791,0.3842,91.0548,432.6750,1.0315
82,17.0399,-0.2760,0.5000,467.1137,-0.0000,-0.0085,-563.4888,0.3660,90.9886,431.9966,1.0762
84,16.4882,-0.2758,0.5000,464.7965,-0.0000,-0.0086,-544.7085,0.3342,90.8371,430.5416,1.1714
86,15.9369,-0.2757,0.5000,462.5749,-0.0000,-0.0086,-535.3126,0.3204,90.7521,429.7652,1.2221
88,15.3856,-0.2757,0.5000,460.4458,-0.0000,-0.0087,-525.9094,0.3078,90.6612,428.9561,1.2749
90,14.8341,-0.2758,0.5000,458.4052,-0.0000,-0.0087,-516.4965,0.2963,90.5644,428.1139,1.3299
92,14.2821,-0.2761,0.5000,456.4476,-0.0000,-0.0087,-497.6329,0.2744,90.3538,426.3293,1.4474
94,13.7294,-0.2765,0.5000,454.5669,-0.0000,-0.0088,-488.1776,0.2637,90.2400,425.3862,1.5101
96,13.1757,-0.2771,0.5000,452.7564,-0.0000,-0.0088,-478.7039,0.2539,90.1207,424.4085,1.5755
98,12.6206,-0.2778,0.5000,451.0093,-0.0000,-0.0088,-469.2090,0.2455,89.9963,423.3957,1.6439
100,12.0639,-0.2787,0.5000,449.3183,-0.0000,-0.0089,-456.7825,0.2351,89.8255,422.0202,1.7379
102,11.5053,-0.2797,0.5000,447.6765,-0.0000,-0.0089,-445.5101,0.2278,89.6630,420.7234,1.8277
104,10.9444,-0.2809,0.5000,446.0768,-0.0000,-0.0089,-433.6545,0.2215,89.4847,419.3089,1.9271
106,10.3809,-0.2822,0.5000,444.5126,-0.0000,-0.0090,-421.7459,0.2166,89.2980,417.8358,2.0323
108,9.8146,-0.2837,0.5000,442.9775,-0.0000,-0.0090,-409.0464,0.2127,89.0907,416.2073,2.1508
110,9.2451,-0.2854,0.5000,441.4651,-0.0000,-0.0090,-393.4842,0.2098,88.8256,414.1309,2.3053
112,8.6720,-0.2872,0.5000,439.9699,-0.0000,-0.0091,-383.0379,0.2089,88.6410,412.6873,2.4152
114,8.0951,-0.2892,0.5000,438.4863,-0.0000,-0.0091,-372.5277,0.2089,88.4499,411.1949,2.5308
