Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.9957,-0.0000,0.5000,74.0967,-1.9571,-0.0935,-0.0002,   0,0.0017,-0.0035,2.3255,0.0022,0.0000
2.50,-87.9957,-0.0000,0.5000,74.0965,-1.9571,-0.0935,-0.0002,   0,0.0017,-0.0035,2.3256,0.0022,0.0000
4.50,-87.9957,-0.0000,0.5000,74.0963,-1.9571,-0.0935,-0.0002,   0,0.0017,-0.0035,2.3258,0.0022,0.0000
6.50,-87.9957,-0.0000,0.5000,74.0962,-1.9571,-0.0935,-0.0002,   0,0.0017,-0.0035,2.3259,0.0022,0.0000
8.50,-87.9957,-0.0000,0.5000,74.0960,-1.9571,-0.0935,-0.0002,   0,0.0017,-0.0035,2.3261,0.0022,0.0000
10.50,-48.3328,79.3257,0.5000,74.0954,-1258.8074,-14.9582,-0.0809,   1,10.3492,0.0110,272.3766,0.2690,0.2690
12.50,31.8502,6.7297,0.5000,74.1773,-3916.3087,-145.4811,-2106.0826, 411,10.8987,1.0310,0.1754,-1.8286,-1.8286
14.50,37.5079,1.5660,0.5000,76.2257,-701.4465,-122.9204,-1646.5433, 646,13.7624,3.3891,0.1020,-1.1063,-1.1063
16.50,39.1619,0.5562,0.5000,82.6996,-204.2844,-115.9221,-1314.8216, 601,17.7162,6.0103,0.0877,-0.8058,-0.8058
18.50,39.8693,0.2709,0.5000,93.5427,-70.9256,-112.4441,-1100.3609, 503,21.5554,8.9135,0.0819,-0.6790,-0.6790
20.50,40.2696,0.1697,0.5000,107.3172,-26.6507,-110.2075,-967.4846, 414,24.8534,11.9709,0.0788,-0.6271,-0.6271
22.50,40.5532,0.1292,0.5000,122.3440,-9.7535,-108.4082,-880.9502, 340,27.6726,15.2654,0.0766,-0.6060,-0.6060
24.50,40.7843,0.1084,0.5000,137.3428,-3.7788,-106.9701,-825.8823, 288,29.7852,18.4008,0.0750,-0.5962,-0.5962
26.50,40.9814,0.0926,0.5000,151.5591,-1.4561,-105.6379,-782.1979, 247,31.5262,21.6821,0.0735,-0.5874,-0.5874
28.50,41.1466,0.0764,0.5000,164.6348,-0.5172,-104.3512,-743.3095, 213,32.9922,25.2332,0.0723,-0.5762,-0.5762
30.50,41.2780,0.0591,0.5000,176.4516,-0.2027,-103.3053,-712.4578, 189,34.0337,28.4526,0.0714,-0.5643,-0.5643
32.50,41.3740,0.0413,0.5000,187.0194,-0.0730,-102.2807,-681.9735, 167,34.9361,31.9703,0.0708,-0.5499,-0.5499
34.50,41.4342,0.0234,0.5000,196.4102,-0.0224,-101.2327,-649.8451, 147,35.7548,36.0434,0.0704,-0.5320,-0.5320
36.50,41.4594,0.0062,0.5000,204.7214,-0.0102,-100.6079,-629.9848, 136,36.2010,38.7580,0.0703,-0.5199,-0.5199
38.50,41.4511,-0.0102,0.5000,212.0570,-0.0026,-99.6359,-597.6561, 118,36.8501,43.5230,0.0705,-0.4984,-0.4984
40.50,41.4114,-0.0255,0.5000,218.5184,-0.0014,-99.2613,-584.6351, 112,37.0910,45.5722,0.0707,-0.4892,-0.4892
42.50,41.3425,-0.0397,0.5000,224.1998,-0.0004,-98.5840,-560.1441, 100,37.5239,49.6456,0.0714,-0.4713,-0.4713
44.50,41.2467,-0.0527,0.5000,229.1866,-0.0002,-98.2777,-548.6246,  95,37.7225,51.6675,0.0718,-0.4626,-0.4626
46.50,41.1263,-0.0646,0.5000,233.5554,-0.0001,-97.7214,-526.9153,  85,38.0968,55.6764,0.0729,-0.4456,-0.4456
48.50,40.9835,-0.0754,0.5000,237.3739,-0.0000,-97.2302,-506.8521,  77,38.4530,59.6327,0.0742,-0.4293,-0.4293
50.50,40.8202,-0.0853,0.5000,240.7023,-0.0000,-97.0057,-497.3954,  73,38.6277,61.5893,0.0750,-0.4214,-0.4214
52.50,40.6383,-0.0942,0.5000,243.5933,-0.0000,-96.5927,-479.5561,  65,38.9755,65.4560,0.0767,-0.4062,-0.4062
54.50,40.4395,-0.1024,0.5000,246.0938,-0.0000,-96.2208,-463.0724,  59,39.3256,69.2575,0.0786,-0.3917,-0.3917
56.50,40.2254,-0.1098,0.5000,248.2450,-0.0000,-96.0480,-455.3120,  56,39.5027,71.1326,0.0796,-0.3847,-0.3847
58.50,39.9974,-0.1164,0.5000,250.0832,-0.0000,-95.7241,-440.7107,  50,39.8627,74.8301,0.0819,-0.3712,-0.3712
60.50,39.7570,-0.1224,0.5000,251.6408,-0.0000,-95.5716,-433.8571,  48,40.0459,76.6520,0.0831,-0.3648,-0.3648
62.50,39.5053,-0.1278,0.5000,252.9462,-0.0000,-95.2818,-421.0079,  43,40.4195,80.2410,0.0857,-0.3524,-0.3524
64.50,39.2437,-0.1326,0.5000,254.0250,-0.0000,-95.0084,-409.2710,  39,40.8027,83.7563,0.0884,-0.3408,-0.3408
66.50,38.9731,-0.1368,0.5000,254.8997,-0.0000,-94.8763,-403.8074,  37,40.9979,85.4863,0.0899,-0.3352,-0.3352
68.50,38.6948,-0.1405,0.5000,255.5905,-0.0000,-94.6187,-393.6683,  33,41.3950,88.8907,0.0930,-0.3247,-0.3247
70.50,38.4097,-0.1437,0.5000,256.1154,-0.0000,-94.2916,-382.0103,  29,41.9242,93.2102,0.0973,-0.3120,-0.3120
72.50,38.1189,-0.1464,0.5000,256.4907,-0.0000,-94.0915,-375.6658,  27,42.2561,95.8089,0.1001,-0.3049,-0.3049
74.50,37.8233,-0.1486,0.5000,256.7307,-0.0000,-93.8904,-369.9379,  25,42.5919,98.3622,0.1030,-0.2982,-0.2982
76.50,37.5239,-0.1504,0.5000,256.8486,-0.0000,-93.6869,-364.8014,  23,42.9310,100.8710,0.1060,-0.2919,-0.2919
78.50,37.2215,-0.1517,0.5000,256.8562,-0.0000,-93.4795,-360.2367,  21,43.2728,103.3364,0.1092,-0.2862,-0.2862
80.50,36.9169,-0.1526,0.5000,256.7640,-0.0000,-93.2670,-356.2234,  19,43.6164,105.7597,0.1124,-0.2808,-0.2808
82.50,36.6110,-0.1531,0.5000,256.5817,-0.0000,-93.0482,-352.7351,  18,43.9613,108.1419,0.1158,-0.2759,-0.2759
84.50,36.3045,-0.1533,0.5000,256.3180,-0.0000,-92.8223,-349.7395,  16,44.3068,110.4845,0.1192,-0.2714,-0.2714
86.50,35.9982,-0.1531,0.5000,255.9808,-0.0000,-92.5882,-347.2038,  15,44.6522,112.7888,0.1228,-0.2672,-0.2672
88.50,35.6926,-0.1526,0.5000,255.5773,-0.0000,-92.3454,-345.0971,  14,44.9969,115.0563,0.1264,-0.2635,-0.2635
90.50,35.3884,-0.1518,0.5000,255.1140,0.0000,-92.0932,-343.3846,  13,45.3405,117.2882,0.1301,-0.2600,-0.2600
92.50,35.0861,-0.1507,0.5000,254.5968,-0.0000,-91.8311,-342.0255,  12,45.6823,119.4860,0.1339,-0.2568,-0.2568
94.50,34.7862,-0.1495,0.5000,254.0313,-0.0000,-91.5590,-340.9780,  11,46.0219,121.6511,0.1378,-0.2539,-0.2539
96.50,34.4889,-0.1481,0.5000,253.4224,0.0000,-91.2725,-340.1952,  10,46.3637,123.8142,0.1418,-0.2512,-0.2512
98.50,34.1948,-0.1465,0.5000,252.7747,0.0000,-90.9754,-339.6558,   9,46.7026,125.9463,0.1459,-0.2486,-0.2486
100.50,33.9039,-0.1448,0.5000,252.0922,-0.0000,-90.6678,-339.3171,   8,47.0383,128.0486,0.1500,-0.2463,-0.2463
102.50,33.6165,-0.1430,0.5000,251.3789,-0.0000,-90.3499,-339.1336,   8,47.3706,130.1222,0.1542,-0.2440,-0.2440
104.50,33.3326,-0.1412,0.5000,250.6382,0.0000,-90.0220,-339.0664,   7,47.6995,132.1681,0.1585,-0.2418,-0.2418
106.50,33.0524,-0.1394,0.5000,249.8732,0.0000,-89.6846,-339.0847,   7,48.0250,134.1873,0.1628,-0.2397,-0.2397
108.50,32.7758,-0.1376,0.5000,249.0871,-0.0000,-89.3381,-339.1566,   6,48.3469,136.1806,0.1672,-0.2376,-0.2376
110.50,32.5027,-0.1359,0.5000,248.2824,-0.0000,-88.9831,-339.2396,   6,48.6656,138.1487,0.1717,-0.2355,-0.2355
112.50,32.2330,-0.1342,0.5000,247.4615,0.0000,-88.6203,-339.3114,   5,48.9811,140.0922,0.1762,-0.2334,-0.2334
114.50,31.9665,-0.1327,0.5000,246.6269,-0.0000,-88.2504,-339.3444,   5,49.2936,142.0117,0.1807,-0.2312,-0.2312
116.50,31.7030,-0.1312,0.5000,245.7804,-0.0000,-87.8740,-339.3226,   5,49.6035,143.9075,0.1854,-0.2290,-0.2290
118.50,31.4423,-0.1299,0.5000,244.9241,0.0000,-87.4918,-339.2234,   4,49.9108,145.7801,0.1901,-0.2267,-0.2267
120.50,31.1841,-0.1286,0.5000,244.0597,0.0000,-87.1048,-339.0240,   4,50.2161,147.6295,0.1949,-0.2242,-0.2242
122.50,30.9282,-0.1276,0.5000,243.1887,-0.0000,-86.8325,-338.8237,   4,50.4277,148.9046,0.1982,-0.2224,-0.2224
124.50,30.6741,-0.1267,0.5000,242.3126,0.0000,-86.5585,-338.5701,   3,50.6385,150.1686,0.2017,-0.2206,-0.2206
126.50,30.4217,-0.1259,0.5000,241.4327,-0.0000,-86.2442,-338.2070,   3,50.8781,151.5962,0.2056,-0.2185,-0.2185
128.50,30.1706,-0.1254,0.5000,240.5502,0.0000,-85.8206,-337.5990,   3,51.1981,153.4855,0.2110,-0.2155,-0.2155
130.50,29.9204,-0.1249,0.5000,239.6662,0.0000,-85.4393,-336.9305,   3,51.4841,155.1562,0.2159,-0.2127,-0.2127
132.50,29.6709,-0.1246,0.5000,238.7818,-0.0000,-85.0291,-336.0819,   3,51.7903,156.9242,0.2213,-0.2095,-0.2095
