Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-90.1030,0.0000,0.5000,60.8223,-0.0002,-0.0531,-0.0000,0.1997,0.0004,-0.0009,172.4704
3,-90.1029,0.0000,0.5000,60.8282,-0.0002,-0.0531,0.0000,0.1997,0.0004,-0.0009,172.4734
5,-90.1029,0.0000,0.5000,60.8340,-0.0002,-0.0532,0.0000,0.1997,0.0004,-0.0009,172.4857
7,-90.1028,0.0000,0.5000,60.8399,-0.0002,-0.0532,0.0000,0.1998,0.0004,-0.0009,172.4980
9,-90.1027,0.0000,0.5000,60.8457,-0.0002,-0.0532,0.0000,0.1998,0.0004,-0.0009,172.5103
11,-63.9725,52.2602,0.5000,60.8493,-498.1416,-5.0231,-0.0000,9.3606,0.0110,0.0016,833.1993
13,27.4115,-4.1177,0.5000,61.4985,-0.6621,-99.3710,-5167.8921,7638.1367,0.8415,0.4360,0.0021
15,20.8445,-2.4704,0.5000,69.3257,-0.0000,-110.6569,-6694.2850,7599.7366,4.2099,0.8910,0.0070
17,17.9788,-0.9586,0.5000,93.3418,-0.0000,-115.4418,-6501.9816,5899.6917,8.4703,1.3140,0.0115
19,17.0718,-0.1971,0.5000,133.2074,-0.0000,-116.1859,-6072.1160,4675.3918,12.4344,1.7242,0.0133
21,17.2853,0.2519,0.5000,178.5495,-0.0000,-114.4738,-5571.1334,3786.7031,16.4511,2.1988,0.0127
23,18.0479,0.4305,0.5000,221.5433,-0.0000,-111.8958,-5157.3547,3283.8211,19.4916,2.6352,0.0111
25,18.9400,0.4416,0.5000,259.5335,-0.0000,-108.6119,-4718.2488,2873.4432,22.4266,3.1783,0.0092
27,19.7552,0.3828,0.5000,292.1618,-0.0000,-106.1312,-4402.3270,2616.6433,24.3030,3.6438,0.0081
29,20.4277,0.3083,0.5000,319.8165,0.0000,-103.5637,-4073.6685,2359.1941,25.9982,4.2217,0.0071
31,20.9570,0.2399,0.5000,343.0821,0.0000,-101.9417,-3861.6683,2191.0733,26.9323,4.6612,0.0065
33,21.3642,0.1834,0.5000,362.5536,-0.0000,-100.5365,-3674.3017,2038.6170,27.6434,5.1045,0.0061
35,21.6732,0.1385,0.5000,378.7744,-0.0000,-98.9317,-3456.0480,1855.3323,28.3278,5.7000,0.0058
37,21.9045,0.1030,0.5000,392.2196,-0.0000,-97.5592,-3266.4374,1691.1341,28.7924,6.3006,0.0055
39,22.0743,0.0748,0.5000,403.2969,-0.0000,-96.6484,-3139.6975,1579.1610,29.0357,6.7530,0.0054
41,22.1948,0.0521,0.5000,412.3530,-0.0000,-95.8185,-3024.1009,1475.8345,29.2125,7.2061,0.0053
43,22.2754,0.0336,0.5000,419.6811,-0.0000,-94.6945,-2868.1755,1335.2846,29.3884,7.8863,0.0052
45,22.3228,0.0182,0.5000,425.5294,-0.0000,-94.0099,-2774.0518,1250.1816,29.4645,8.3397,0.0052
47,22.3426,0.0051,0.5000,430.1079,-0.0000,-93.2100,-2665.3520,1152.0566,29.5303,8.9076,0.0052
