Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.6488,0.0000,0.5000,66.9002,-0.0003,-0.0551,-0.0000,0.1912,0.0007,-0.0006,181.4599,0.1816,0.1816
2,-89.6488,0.0000,0.5000,66.9036,-0.0003,-0.0551,0.0000,0.1912,0.0007,-0.0006,181.4678,0.1816,0.1816
4,-89.6487,0.0000,0.5000,66.9069,-0.0003,-0.0551,0.0000,0.1912,0.0007,-0.0006,181.4756,0.1816,0.1816
6,-89.6487,0.0000,0.5000,66.9103,-0.0003,-0.0551,-0.0000,0.1912,0.0007,-0.0006,181.4835,0.1816,0.1816
8,-89.6487,0.0000,0.5000,66.9136,-0.0003,-0.0551,-0.0000,0.1912,0.0007,-0.0006,181.4913,0.1816,0.1816
10,-63.6200,52.0572,0.5000,66.9145,-438.3931,-4.7633,-0.0000,10.2730,0.0213,0.0011,1066.2174,1.0717,1.0717
12,25.8153,-3.6757,0.5000,67.7278,-0.9241,-99.7101,-5611.8411,7832.8145,1.4951,0.2627,0.0039,2.1230,2.1230
14,19.6446,-2.4471,0.5000,78.8391,-0.0000,-109.7005,-6976.4806,7933.6183,7.3206,0.5386,0.0119,0.8553,0.8553
16,16.3963,-1.2194,0.5000,115.4225,-0.0000,-115.4299,-6800.5403,6163.8987,14.7568,0.7992,0.0212,-0.7365,-0.7365
18,15.1922,-0.2465,0.5000,174.6563,-0.0000,-116.9287,-6354.0780,4778.0306,22.0580,1.0615,0.0261,-1.6698,-1.6698
20,15.5585,0.3804,0.5000,237.2969,-0.0000,-114.8116,-5801.3159,3849.5110,29.4999,1.3636,0.0240,-2.0357,-2.0357
22,16.6313,0.5894,0.5000,293.9271,-0.0000,-111.6055,-5349.3239,3366.3758,35.2564,1.6455,0.0198,-2.0576,-2.0576
24,17.8101,0.5722,0.5000,342.5807,-0.0000,-107.7572,-4877.9981,2994.6010,40.8599,1.9958,0.0156,-1.9483,-1.9483
26,18.8394,0.4761,0.5000,383.5157,-0.0000,-105.1941,-4567.2504,2780.0047,44.2364,2.2714,0.0134,-1.8459,-1.8459
28,19.6602,0.3723,0.5000,417.5744,-0.0000,-102.5041,-4231.6149,2549.4020,47.5286,2.6254,0.0115,-1.7346,-1.7346
30,20.2921,0.2846,0.5000,445.6964,0.0000,-100.3083,-3946.7390,2342.8287,49.9827,2.9878,0.0102,-1.6512,-1.6512
