Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.5991,0.0000,0.5000,67.0035,-0.0003,-0.0509,-0.0000,0.1802,0.0007,-0.0006,183.3894,0.1835,0.1835
2,-89.5990,0.0000,0.5000,67.0066,-0.0003,-0.0509,0.0000,0.1802,0.0007,-0.0006,183.3967,0.1835,0.1835
4,-89.5990,0.0000,0.5000,67.0097,-0.0003,-0.0509,0.0000,0.1802,0.0007,-0.0006,183.4039,0.1835,0.1835
6,-89.5990,0.0000,0.5000,67.0128,-0.0003,-0.0509,0.0000,0.1803,0.0007,-0.0006,183.4112,0.1835,0.1835
8,-89.5989,0.0000,0.5000,67.0159,-0.0003,-0.0509,-0.0000,0.1803,0.0007,-0.0006,183.4185,0.1835,0.1835
10,-63.5682,52.0613,0.5000,67.0165,-665.2780,-5.0783,-0.0000,10.2942,0.0235,0.0011,1028.6670,1.0339,1.0339
12,26.3886,-3.7409,0.5000,67.7741,-0.6925,-90.4791,-5247.8247,7476.0539,1.6605,0.2685,0.0036,2.1397,2.1397
14,20.1824,-2.4460,0.5000,77.9249,-0.0000,-99.6443,-6572.1824,7502.2863,8.0136,0.5460,0.0110,0.8390,0.8390
16,16.9753,-1.1995,0.5000,110.8824,-0.0000,-104.6643,-6434.2383,5855.2219,15.8956,0.8016,0.0192,-0.6670,-0.6670
18,15.7220,-0.2983,0.5000,164.8694,-0.0000,-106.1548,-6015.0482,4495.2955,24.0195,1.0740,0.0240,-1.6008,-1.6008
20,15.9479,0.3070,0.5000,223.0803,-0.0000,-104.5006,-5510.7453,3617.6935,31.8184,1.3723,0.0225,-1.9643,-1.9643
22,16.8924,0.5328,0.5000,276.2437,-0.0000,-101.7149,-5075.9512,3135.9778,38.0260,1.6615,0.0189,-2.0020,-2.0020
24,17.9860,0.5376,0.5000,322.1609,-0.0000,-98.7863,-4686.6154,2814.9541,43.1763,1.9652,0.0156,-1.9253,-1.9253
26,18.9668,0.4572,0.5000,360.9425,0.0000,-96.1690,-4347.7561,2573.7945,47.2455,2.2792,0.0131,-1.8206,-1.8206
28,19.7613,0.3617,0.5000,393.3244,-0.0000,-94.0529,-4068.5478,2380.6914,50.2491,2.5861,0.0115,-1.7291,-1.7291
