Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,22.1450,-89.9972,-11.4976,-33.9261,-78.7830,0.1227
751,39.5000,22.1450,-89.9977,-11.4978,-33.9263,-78.7834,0.1227
752,39.5000,22.1450,-89.9981,-11.4979,-33.9266,-78.7838,0.1214
753,39.5000,22.1450,-89.9986,-11.4981,-33.9268,-78.7842,0.1214
754,39.5000,22.1449,-89.9990,-11.4983,-33.9271,-78.7846,0.1214
755,39.5000,22.1449,-89.9995,-11.4984,-33.9273,-78.7851,0.1214
756,39.5000,22.1449,-90.0000,-11.4985,-33.9275,-78.7855,0.1215
757,39.5000,22.1449,-90.0004,-11.4987,-33.9278,-78.7859,0.1215
758,39.5000,22.1449,-90.0009,-11.4989,-33.9280,-78.7863,0.1215
759,39.5000,22.1448,-90.0013,-11.4990,-33.9282,-78.7867,0.1215
760,39.5000,22.1448,-90.0018,-11.4992,-33.9285,-78.7871,0.1215
761,39.5000,22.1448,-90.0022,-11.4993,-33.9287,-78.7875,0.1215
762,39.5000,22.1448,-90.0027,-11.4995,-33.9290,-78.7879,0.1215
763,39.5000,22.1448,-90.0032,-11.4996,-33.9292,-78.7884,0.1215
764,39.5000,22.1447,-90.0036,-11.4998,-33.9294,-78.7888,0.1215
765,39.5000,22.1447,-90.0041,-11.4999,-33.9297,-78.7892,0.1215
766,39.5000,22.1447,-90.0045,-11.5001,-33.9299,-78.7896,0.1215
767,39.5000,22.1447,-90.0050,-11.5002,-33.9301,-78.7900,0.1215
768,39.5000,22.1447,-90.0054,-11.5004,-33.9304,-78.7904,0.1215
769,39.5000,22.1447,-90.0059,-11.5005,-33.9306,-78.7908,0.1215
770,39.5000,22.1447,-90.0063,-11.5006,-33.9308,-78.7912,0.1215
771,39.5000,22.1446,-90.0068,-11.5008,-33.9311,-78.7917,0.1215
772,39.5000,22.1446,-90.0073,-11.5010,-33.9313,-78.7921,0.1216
773,39.5000,22.1446,-90.0077,-11.5011,-33.9316,-78.7925,0.1216
774,39.5000,22.1446,-90.0082,-11.5013,-33.9318,-78.7929,0.1216
