Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-19.7412,0.3094,0.5000,378.2802,-0.0054,-0.0217,-422.5459,3.4873,72.1927,194.3901,26.7719,-0.1257,-0.1257
2,-19.0692,0.3529,0.5000,380.4773,-0.0047,-0.0216,-467.5912,3.4002,72.5623,195.8396,25.1630,-0.1706,-0.1706
4,-18.2996,0.4052,0.5000,382.7961,-0.0039,-0.0215,-519.5746,3.3107,72.9562,197.6008,23.5169,-0.2222,-0.2222
6,-17.4112,0.4694,0.5000,385.2582,-0.0030,-0.0213,-601.9524,3.1909,73.5128,200.4394,21.2962,-0.3035,-0.3035
8,-16.3739,0.5508,0.5000,387.8902,-0.0025,-0.0211,-679.2315,3.0997,73.9670,203.0505,19.5644,-0.3796,-0.3796
10,24.8035,80.5517,0.5000,390.7766,-0.0000,-0.0113,-1117.1700,6.7343,102.7594,340.2640,0.4083,-0.6670,-0.6670
12,27.0112,1.2670,0.5000,394.5801,-0.0000,-0.0107,-2185.8385,19.6556,69.3060,351.0410,0.3284,-1.7455,-1.7455
14,29.0556,0.8696,0.5000,399.5292,-0.0000,-0.0101,-1863.9571,21.0679,70.3756,361.3672,0.2698,-1.4109,-1.4109
16,30.3817,0.5542,0.5000,405.7896,-0.0000,-0.0097,-1601.5191,18.8511,75.6333,370.1136,0.2357,-1.1367,-1.1367
18,31.2082,0.3386,0.5000,413.0891,-0.0000,-0.0095,-1437.9057,16.1496,79.9527,376.4592,0.2189,-0.9651,-0.9651
20,31.6884,0.1874,0.5000,420.9856,-0.0000,-0.0093,-1318.1513,13.5744,83.4940,381.7841,0.2096,-0.8391,-0.8391
22,31.9216,0.0784,0.5000,429.0320,-0.0000,-0.0092,-1220.2015,11.1424,86.5868,386.7423,0.2050,-0.7355,-0.7355
24,31.9744,-0.0018,0.5000,436.8572,-0.0000,-0.0091,-1141.7287,9.0386,89.1521,391.2282,0.2042,-0.6521,-0.6521
26,31.8928,-0.0621,0.5000,444.1909,-0.0000,-0.0091,-1092.6711,7.6907,90.7669,394.3090,0.2059,-0.5997,-0.5997
28,31.7094,-0.1080,0.5000,450.8594,-0.0000,-0.0091,-1035.0121,6.1255,92.6356,398.2215,0.2111,-0.5378,-0.5378
30,31.4477,-0.1435,0.5000,456.7683,-0.0000,-0.0091,-995.0385,5.0892,93.8838,401.1067,0.2175,-0.4948,-0.4948
32,31.1251,-0.1711,0.5000,461.8833,-0.0000,-0.0091,-961.0789,4.2655,94.8937,403.6419,0.2255,-0.4581,-0.4581
34,30.7549,-0.1928,0.5000,466.2125,-0.0000,-0.0091,-945.8526,3.9185,95.3273,404.7931,0.2300,-0.4416,-0.4416
36,30.3473,-0.2099,0.5000,469.7916,-0.0000,-0.0092,-918.1931,3.3301,96.0791,406.8862,0.2401,-0.4117,-0.4117
38,29.9101,-0.2234,0.5000,472.6737,-0.0000,-0.0092,-893.5302,2.8564,96.7058,408.7279,0.2515,-0.3850,-0.3850
40,29.4496,-0.2340,0.5000,474.9213,-0.0000,-0.0093,-871.2097,2.4721,97.2339,410.3458,0.2640,-0.3609,-0.3609
42,28.9707,-0.2424,0.5000,476.6011,-0.0000,-0.0093,-850.7471,2.1579,97.6834,411.7633,0.2777,-0.3389,-0.3389
44,28.4775,-0.2489,0.5000,477.7800,-0.0000,-0.0094,-835.9754,1.9535,97.9864,412.7340,0.2890,-0.3230,-0.3230
46,27.9731,-0.2540,0.5000,478.5229,-0.0000,-0.0094,-821.9590,1.7766,98.2566,413.6050,0.3011,-0.3080,-0.3080
48,27.4602,-0.2578,0.5000,478.8908,-0.0000,-0.0095,-795.7634,1.4874,98.7153,415.0763,0.3272,-0.2802,-0.2802
50,26.9409,-0.2607,0.5000,478.9400,-0.0000,-0.0095,-783.4172,1.3687,98.9099,415.6887,0.3412,-0.2671,-0.2671
52,26.4168,-0.2628,0.5000,478.7219,-0.0000,-0.0096,-771.4793,1.2637,99.0847,416.2260,0.3560,-0.2546,-0.2546
54,25.8894,-0.2642,0.5000,478.2825,-0.0000,-0.0096,-759.8939,1.1703,99.2415,416.6929,0.3715,-0.2424,-0.2424
56,25.3596,-0.2652,0.5000,477.6625,-0.0000,-0.0097,-748.6137,1.0870,99.3818,417.0934,0.3877,-0.2307,-0.2307
58,24.8285,-0.2658,0.5000,476.8974,-0.0000,-0.0097,-734.6629,0.9934,99.5387,417.5120,0.4093,-0.2162,-0.2162
60,24.2966,-0.2660,0.5000,476.0181,-0.0000,-0.0098,-722.9545,0.9222,99.6558,417.7962,0.4289,-0.2042,-0.2042
62,23.7644,-0.2661,0.5000,475.0505,-0.0000,-0.0098,-710.0493,0.8508,99.7695,418.0369,0.4520,-0.1909,-0.1909
64,23.2324,-0.2660,0.5000,474.0168,-0.0000,-0.0099,-693.8217,0.7706,99.8897,418.2303,0.4836,-0.1745,-0.1745
66,22.7007,-0.2658,0.5000,472.9351,-0.0000,-0.0099,-683.4233,0.7242,99.9535,418.2898,0.5052,-0.1640,-0.1640
68,22.1695,-0.2655,0.5000,471.8203,-0.0000,-0.0100,-673.1385,0.6818,100.0065,418.2991,0.5279,-0.1536,-0.1536
70,21.6390,-0.2652,0.5000,470.6841,-0.0000,-0.0100,-657.8894,0.6248,100.0670,418.2224,0.5637,-0.1384,-0.1384
72,21.1090,-0.2649,0.5000,469.5357,-0.0000,-0.0101,-645.1033,0.5818,100.1012,418.0751,0.5959,-0.1258,-0.1258
74,20.5797,-0.2646,0.5000,468.3821,-0.0000,-0.0101,-637.3958,0.5579,100.1147,417.9500,0.6162,-0.1182,-0.1182
76,20.0508,-0.2643,0.5000,467.2281,-0.0000,-0.0102,-622.0738,0.5142,100.1260,417.6207,0.6590,-0.1032,-0.1032
78,19.5224,-0.2642,0.5000,466.0773,-0.0000,-0.0102,-610.5554,0.4846,100.1211,417.3029,0.6933,-0.0920,-0.0920
80,18.9941,-0.2641,0.5000,464.9316,-0.0000,-0.0103,-599.0775,0.4576,100.1051,416.9271,0.7294,-0.0809,-0.0809
82,18.4659,-0.2641,0.5000,463.7921,-0.0000,-0.0103,-587.6324,0.4329,100.0783,416.4936,0.7673,-0.0699,-0.0699
84,17.9376,-0.2642,0.5000,462.6589,-0.0000,-0.0103,-576.2087,0.4104,100.0410,416.0030,0.8071,-0.0590,-0.0590
86,17.4089,-0.2644,0.5000,461.5314,-0.0000,-0.0104,-564.7974,0.3898,99.9934,415.4555,0.8491,-0.0481,-0.0481
88,16.8796,-0.2647,0.5000,460.4084,-0.0000,-0.0104,-553.3910,0.3709,99.9358,414.8513,0.8932,-0.0374,-0.0374
90,16.3496,-0.2652,0.5000,459.2887,-0.0000,-0.0105,-541.9821,0.3537,99.8681,414.1905,0.9397,-0.0266,-0.0266
92,15.8186,-0.2657,0.5000,458.1704,-0.0000,-0.0105,-530.5645,0.3381,99.7905,413.4727,0.9888,-0.0160,-0.0160
94,15.2864,-0.2664,0.5000,457.0519,-0.0000,-0.0105,-519.1320,0.3238,99.7034,412.6978,1.0404,-0.0054,-0.0054
96,14.7527,-0.2671,0.5000,455.9312,-0.0000,-0.0106,-507.6785,0.3105,99.6067,411.8655,1.0949,0.0052,0.0052
98,14.2173,-0.2680,0.5000,454.8063,-0.0000,-0.0106,-500.6679,0.3026,99.5429,411.3285,1.1297,0.0116,0.0116
100,13.6801,-0.2690,0.5000,453.6755,-0.0000,-0.0107,-486.6125,0.2863,99.4045,410.1892,1.2028,0.0245,0.0245
102,13.1406,-0.2701,0.5000,452.5367,-0.0000,-0.0107,-472.5035,0.2720,99.2518,408.9618,1.2810,0.0373,0.0373
104,12.5988,-0.2714,0.5000,451.3882,-0.0000,-0.0107,-465.4259,0.2652,99.1700,408.3147,1.3221,0.0436,0.0436
106,12.0544,-0.2727,0.5000,450.2281,-0.0000,-0.0108,-451.2186,0.2535,98.9957,406.9528,1.4087,0.0564,0.0564
108,11.5072,-0.2742,0.5000,449.0549,-0.0000,-0.0108,-436.9335,0.2440,98.8071,405.4992,1.5016,0.0691,0.0691
110,10.9569,-0.2758,0.5000,447.8669,-0.0000,-0.0108,-429.7585,0.2400,98.7073,404.7374,1.5505,0.0755,0.0755
112,10.4032,-0.2775,0.5000,446.6626,-0.0000,-0.0109,-415.3365,0.2333,98.4967,403.1425,1.6537,0.0882,0.0882
114,9.8460,-0.2793,0.5000,445.4403,-0.0000,-0.0109,-400.8086,0.2286,98.2714,401.4509,1.7647,0.1009,0.1009
116,9.2850,-0.2813,0.5000,444.1988,-0.0000,-0.0110,-393.5009,0.2269,98.1531,400.5679,1.8233,0.1073,0.1073
118,8.7199,-0.2833,0.5000,442.9366,-0.0000,-0.0110,-378.7893,0.2249,97.9053,398.7261,1.9471,0.1200,0.1200
120,8.1505,-0.2856,0.5000,441.6522,-0.0000,-0.0110,-371.3816,0.2245,97.7756,397.7665,2.0125,0.1264,0.1264
122,7.5765,-0.2879,0.5000,440.3442,-0.0000,-0.0111,-356.4526,0.2250,97.5047,395.7679,2.1511,0.1392,0.1392
124,6.9975,-0.2904,0.5000,439.0113,-0.0000,-0.0111,-341.3584,0.2273,97.2180,393.6604,2.3008,0.1520,0.1520
126,6.4133,-0.2931,0.5000,437.6519,-0.0000,-0.0111,-333.7440,0.2290,97.0687,392.5647,2.3801,0.1585,0.1585
128,5.8236,-0.2959,0.5000,436.2646,-0.0000,-0.0112,-318.3702,0.2338,96.7578,390.2866,2.5484,0.1714,0.1714
130,5.2280,-0.2989,0.5000,434.8477,-0.0000,-0.0113,-302.7904,0.2403,96.4303,387.8892,2.7307,0.1845,0.1845
132,4.6261,-0.3021,0.5000,433.3995,-0.0000,-0.0113,-294.9190,0.2442,96.2603,386.6443,2.8276,0.1910,0.1910
134,4.0177,-0.3055,0.5000,431.9183,-0.0000,-0.0113,-279.0081,0.2534,95.9071,384.0589,3.0338,0.2042,0.2042
136,3.4023,-0.3091,0.5000,430.4020,-0.0000,-0.0114,-262.8714,0.2644,95.5360,381.3415,3.2581,0.2175,0.2175
138,2.7795,-0.3128,0.5000,428.8486,-0.0000,-0.0114,-251.9188,0.2729,95.2767,379.4410,3.4197,0.2265,0.2265
140,2.1490,-0.3167,0.5000,427.2557,-0.0000,-0.0115,-240.8745,0.2822,95.0090,377.4768,3.5910,0.2355,0.2355
142,1.5105,-0.3208,0.5000,425.6208,-0.0000,-0.0115,-229.7489,0.2925,94.7325,375.4473,3.7728,0.2445,0.2445
144,0.8636,-0.3250,0.5000,423.9413,-0.0000,-0.0116,-212.9435,0.3098,94.3011,372.2768,4.0665,0.2580,0.2580
146,0.2082,-0.3294,0.5000,422.2142,-0.0000,-0.0116,-201.2738,0.3231,93.9906,369.9930,4.2858,0.2673,0.2673
148,-0.4561,-0.3338,0.5000,420.4365,-0.0000,-0.0117,-185.7231,0.3427,93.5605,366.8294,4.6007,0.2796,0.2796
150,-1.1292,-0.3382,0.5000,418.6048,-0.0000,-0.0117,-174.1252,0.3589,93.2256,364.3663,4.8551,0.2887,0.2887
152,-1.8110,-0.3425,0.5000,416.7157,-0.0000,-0.0118,-158.8529,0.3827,92.7619,360.9600,5.2207,0.3005,0.3005
154,-2.5013,-0.3467,0.5000,414.7658,-0.0000,-0.0118,-147.6260,0.4022,92.4009,358.3135,5.5163,0.3090,0.3090
156,-3.1996,-0.3506,0.5000,412.7515,-0.0000,-0.0119,-135.2681,0.4261,91.9788,355.2273,5.8741,0.3182,0.3182
158,-3.9053,-0.3541,0.5000,410.6695,-0.0000,-0.0120,-121.3649,0.4569,91.4641,351.4811,6.3281,0.3284,0.3284
160,-4.6174,-0.3571,0.5000,408.5165,-0.0000,-0.0120,-109.5200,0.4873,90.9817,347.9905,6.7712,0.3367,0.3367
162,-5.3348,-0.3596,0.5000,406.2899,-0.0000,-0.0121,-98.2439,0.5212,90.4716,344.3245,7.2583,0.3443,0.3443
164,-6.0562,-0.3613,0.5000,403.9873,-0.0000,-0.0122,-87.8929,0.5581,89.9431,340.5582,7.7827,0.3509,0.3509
166,-6.7803,-0.3623,0.5000,401.6073,-0.0000,-0.0123,-78.5504,0.5983,89.3966,336.6989,8.3460,0.3565,0.3565
168,-7.5053,-0.3625,0.5000,399.1494,-0.0001,-0.0124,-68.2866,0.6537,88.6824,331.7126,9.1141,0.3619,0.3619
170,-8.2297,-0.3619,0.5000,396.6140,-0.0001,-0.0124,-62.9251,0.6899,88.2385,328.6458,9.6098,0.3642,0.3642
172,-8.9518,-0.3605,0.5000,394.0028,-0.0001,-0.0125,-58.1846,0.7282,87.7855,325.5405,10.1301,0.3660,0.3660
174,-9.6701,-0.3583,0.5000,391.3188,-0.0001,-0.0126,-50.4973,0.8116,86.8543,319.2310,11.2461,0.3676,0.3676
176,-10.3830,-0.3553,0.5000,388.5665,-0.0001,-0.0127,-47.5060,0.8567,86.3774,316.0353,11.8422,0.3676,0.3676
178,-11.0891,-0.3516,0.5000,385.7518,-0.0002,-0.0128,-45.0451,0.9042,85.8940,312.8178,12.4637,0.3670,0.3670
180,-11.7870,-0.3473,0.5000,382.8821,-0.0002,-0.0128,-43.0840,0.9541,85.4050,309.5826,13.1106,0.3660,0.3660
182,-12.4755,-0.3423,0.5000,379.9663,-0.0003,-0.0130,-40.5485,1.0611,84.4132,303.0756,14.4798,0.3625,0.3625
184,-13.1534,-0.3368,0.5000,377.0148,-0.0004,-0.0131,-39.9190,1.1182,83.9122,299.8119,15.2014,0.3601,0.3601
186,-13.8195,-0.3307,0.5000,374.0398,-0.0006,-0.0132,-39.6799,1.1777,83.4091,296.5470,15.9468,0.3574,0.3574
188,-14.4727,-0.3241,0.5000,371.0545,-0.0004,-0.0133,-39.8094,1.2397,82.9048,293.2849,16.7152,0.3543,0.3543
190,-15.1120,-0.3169,0.5000,368.0742,-0.0006,-0.0134,-41.0883,1.3708,81.8961,286.7864,18.3172,0.3473,0.3509
192,-15.7362,-0.3092,0.5000,365.1153,-0.0007,-0.0135,-41.5666,1.4028,81.6612,285.2766,18.7030,0.3455,0.3509
194,-16.3443,-0.3009,0.5000,362.1958,-0.0009,-0.0136,-43.3329,1.4993,80.9752,280.8746,19.8566,0.3399,0.3509
196,-16.9351,-0.2920,0.5000,359.3354,-0.0011,-0.0138,-45.4549,1.5943,80.3324,276.7559,20.9746,0.3342,0.3509
198,-17.5075,-0.2826,0.5000,356.5547,-0.0013,-0.0139,-47.8282,1.6876,79.7288,272.8909,22.0568,0.3285,0.3509
200,-18.0603,-0.2726,0.5000,353.8756,-0.0016,-0.0140,-50.5024,1.7838,79.1334,269.0788,23.1543,0.3226,0.3509
202,-18.5925,-0.2621,0.5000,351.3206,-0.0019,-0.0142,-54.2839,1.9106,78.3862,264.2913,24.5725,0.3149,0.3509
204,-19.1031,-0.2511,0.5000,348.9126,-0.0022,-0.0144,-56.7457,1.9897,77.9403,261.4306,25.4394,0.3100,0.3509
206,-19.5909,-0.2396,0.5000,346.6738,-0.0028,-0.0146,-61.9280,2.1511,77.0732,255.8515,27.1663,0.3003,0.3509
208,-20.0551,-0.2276,0.5000,344.6255,-0.0031,-0.0148,-64.6097,2.2330,76.6533,253.1393,28.0200,0.2954,0.3509
