Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-87.7187,0.0000,0.5000,80.8843,-1.9034,-0.0933,-0.0005,-0.0039,-0.0029,-0.0050,-27.7424,-0.0278,-0.0278
2,-87.7186,0.0000,0.5000,80.9030,-1.9034,-0.0934,-0.0005,-0.0039,-0.0029,-0.0050,-27.7262,-0.0278,-0.0278
4,-87.7186,0.0000,0.5000,80.9218,-1.9034,-0.0934,-0.0005,-0.0039,-0.0029,-0.0050,-27.7100,-0.0278,-0.0278
6,-87.7186,0.0000,0.5000,80.9405,-1.9034,-0.0934,-0.0005,-0.0039,-0.0029,-0.0050,-27.6938,-0.0278,-0.0278
8,-87.7185,0.0000,0.5000,80.9592,-1.9034,-0.0934,-0.0005,-0.0039,-0.0029,-0.0050,-27.6776,-0.0278,-0.0278
10,-48.2439,78.9492,0.5000,80.9771,-1149.5317,-14.2396,-0.2151,4.8127,1.4773,0.0157,388.7108,0.3806,0.3806
12,30.1818,9.2616,0.5000,82.2022,-3808.4268,-122.7490,-5701.2657,1379.0069,9.7664,1.2311,0.3031,-4.4337,-4.4337
14,29.9885,-5.7812,0.5000,221.2835,-1004.6725,-120.6068,3933.4572,2305.2183,41.3338,4.1574,0.3170,6.1639,6.1639
16,27.3412,2.3942,0.5000,605.2292,-391.9445,-125.9830,-4191.0676,1923.4215,65.7822,6.3904,0.3994,-2.3211,-2.3211
18,32.2519,2.0488,0.5000,749.9903,-133.5459,-112.1892,-3813.4177,1733.2274,83.9840,9.4833,0.2449,-2.0987,-2.0987
20,35.2317,1.2208,0.5000,836.3188,-46.3318,-103.4886,-3193.2515,1545.4003,94.6332,13.1950,0.1814,-1.6433,-1.6433
22,37.0969,0.7940,0.5000,897.5206,-18.2527,-98.4021,-2824.6612,1372.0398,99.9574,16.8472,0.1533,-1.4341,-1.4341
24,38.3718,0.5592,0.5000,943.0732,-7.3170,-94.7381,-2558.2684,1214.4592,102.8985,20.6625,0.1365,-1.3148,-1.3148
26,39.2990,0.4139,0.5000,977.5139,-2.9285,-91.8851,-2349.6583,1077.2729,104.5124,24.6437,0.1253,-1.2350,-1.2350
28,39.9969,0.3141,0.5000,1003.5358,-1.0257,-89.2858,-2157.9576,945.7019,105.4548,29.3444,0.1164,-1.1666,-1.1666
30,40.5295,0.2401,0.5000,1022.9404,-0.3867,-87.3256,-2011.5472,844.3391,105.8692,33.8107,0.1106,-1.1147,-1.1147
32,40.9358,0.1827,0.5000,1037.0245,-0.1515,-85.7530,-1892.1176,762.2387,106.0516,38.1618,0.1066,-1.0713,-1.0713
34,41.2423,0.1368,0.5000,1046.7678,-0.0593,-84.4176,-1788.5267,691.9371,106.1249,42.5578,0.1036,-1.0322,-1.0322
36,41.4679,0.0993,0.5000,1052.9349,-0.0232,-83.2737,-1697.4748,631.0679,106.1430,46.9803,0.1014,-0.9965,-0.9965
38,41.6269,0.0683,0.5000,1056.1361,-0.0086,-82.2373,-1612.3906,575.0921,106.1337,51.6533,0.0999,-0.9616,-0.9616
40,41.7304,0.0424,0.5000,1056.8670,-0.0035,-81.4110,-1542.2127,529.6462,106.1142,55.9471,0.0989,-0.9318,-0.9318
42,41.7872,0.0205,0.5000,1055.5348,-0.0013,-80.6497,-1475.1588,486.8845,106.0898,60.4577,0.0984,-0.9023,-0.9023
44,41.8043,0.0017,0.5000,1052.4772,-0.0004,-79.8234,-1399.0351,439.1919,106.0591,66.1045,0.0983,-0.8674,-0.8674
46,41.7873,-0.0144,0.5000,1047.9762,-0.0002,-79.3595,-1354.3862,411.6765,106.0410,69.6955,0.0984,-0.8462,-0.8462
