Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-87.7904,0.0000,0.5000,67.3826,-1.9591,-0.0762,-0.0004,-0.0038,-0.0119,-0.0052,-27.1154,-0.0272,-0.0272
2,-87.7904,0.0000,0.5000,67.3926,-1.9591,-0.0762,-0.0004,-0.0038,-0.0119,-0.0052,-27.1079,-0.0272,-0.0272
4,-87.7904,0.0000,0.5000,67.4026,-1.9591,-0.0762,-0.0004,-0.0038,-0.0118,-0.0052,-27.1004,-0.0272,-0.0272
6,-87.7904,0.0000,0.5000,67.4126,-1.9591,-0.0762,-0.0004,-0.0038,-0.0118,-0.0052,-27.0929,-0.0272,-0.0272
8,-87.7904,0.0000,0.5000,67.4227,-1.9591,-0.0762,-0.0004,-0.0038,-0.0118,-0.0052,-27.0854,-0.0272,-0.0272
10,-48.3176,78.9454,0.5000,67.4320,-1188.0958,-11.6543,-0.1977,4.7833,6.1507,0.0163,391.6823,0.3908,0.3908
12,31.0275,8.7337,0.5000,68.0134,-3812.5651,-101.3639,-5342.8118,1413.7615,16.9004,1.3632,0.2776,-4.0119,-4.0119
14,37.2384,0.5701,0.5000,87.5688,-820.1494,-84.0792,-2296.7141,2474.5964,48.1435,4.7810,0.1533,0.1469,0.1469
16,34.5675,-1.6711,0.5000,170.4723,-279.1493,-88.6840,-861.3731,2205.7496,75.3973,8.4167,0.1990,1.3397,1.3397
18,32.9680,-0.2685,0.5000,291.9188,-106.4831,-91.2234,-1923.5587,1729.6616,95.5210,11.8162,0.2325,-0.1776,-0.1776
20,33.4713,0.4654,0.5000,410.8180,-44.9135,-89.4478,-2309.1931,1418.9972,108.0226,15.0024,0.2210,-0.8564,-0.8564
22,34.7231,0.6916,0.5000,514.7475,-18.2517,-86.2511,-2412.5308,1198.7742,116.2768,18.5332,0.1959,-1.1650,-1.1650
24,36.2794,0.7759,0.5000,589.3001,-7.1366,-82.5588,-2445.7087,1040.1728,121.2229,22.4224,0.1683,-1.3443,-1.3443
26,37.6584,0.6315,0.5000,641.5245,-2.6449,-79.1030,-2273.4948,914.0119,123.8131,26.7757,0.1463,-1.2879,-1.2879
28,38.7345,0.4852,0.5000,680.8494,-1.0679,-76.5633,-2114.3136,819.9208,124.8672,30.9164,0.1325,-1.2150,-1.2150
30,39.5537,0.3679,0.5000,711.3041,-0.4058,-74.3897,-1966.6901,735.1399,125.2239,35.4605,0.1223,-1.1451,-1.1451
32,40.1726,0.2773,0.5000,735.1369,-0.1492,-72.5875,-1837.5411,660.6841,125.0967,40.2555,0.1149,-1.0840,-1.0840
34,40.6367,0.2071,0.5000,753.7916,-0.0548,-71.1230,-1727.4551,596.7716,124.6610,45.1286,0.1097,-1.0319,-1.0319
36,40.9798,0.1518,0.5000,768.2803,-0.0227,-70.0560,-1643.5521,547.9121,124.1218,49.4320,0.1065,-0.9920,-0.9920
38,41.2270,0.1078,0.5000,779.3539,-0.0075,-68.9318,-1550.6973,493.9041,123.3160,54.8886,0.1037,-0.9474,-0.9474
40,41.3969,0.0722,0.5000,787.5920,-0.0030,-68.1479,-1482.4255,454.3908,122.5879,59.4245,0.1021,-0.9141,-0.9141
42,41.5040,0.0430,0.5000,793.4548,-0.0012,-67.4580,-1419.2691,418.0997,121.8193,64.0566,0.1012,-0.8827,-0.8827
44,41.5590,0.0188,0.5000,797.3147,-0.0004,-66.8111,-1356.7805,382.5449,120.9781,69.0845,0.1006,-0.8509,-0.8509
46,41.5705,-0.0017,0.5000,799.4774,-0.0001,-66.2548,-1299.9046,350.5882,120.1526,74.0712,0.1006,-0.8212,-0.8212
48,41.5450,-0.0191,0.5000,800.1974,-0.0001,-65.7729,-1247.7599,321.7040,119.3555,79.0064,0.1010,-0.7934,-0.7934
50,41.4878,-0.0340,0.5000,799.6885,-0.0000,-65.3531,-1199.6647,295.4905,118.5948,83.8819,0.1017,-0.7669,-0.7669
52,41.4032,-0.0471,0.5000,798.1314,-0.0000,-64.9853,-1155.0837,271.6189,117.8750,88.6910,0.1027,-0.7418,-0.7418
54,41.2946,-0.0585,0.5000,795.6794,-0.0000,-64.6617,-1113.5893,249.8233,117.1986,93.4279,0.1040,-0.7177,-0.7177
56,41.1646,-0.0687,0.5000,792.4637,-0.0000,-64.5145,-1093.8889,239.6335,116.8770,95.7679,0.1047,-0.7060,-0.7060
58,41.0157,-0.0778,0.5000,788.5966,-0.0000,-64.2458,-1056.3952,220.5487,116.2666,100.3886,0.1063,-0.6833,-0.6833
60,40.8496,-0.0860,0.5000,784.1748,-0.0000,-64.0076,-1021.2328,203.0499,115.6994,104.9274,0.1082,-0.6615,-0.6615
62,40.6681,-0.0935,0.5000,779.2817,-0.0000,-63.7962,-988.1830,186.9887,115.1737,109.3818,0.1103,-0.6403,-0.6403
64,40.4724,-0.1004,0.5000,773.9893,-0.0000,-63.6082,-957.0595,172.2355,114.6877,113.7496,0.1126,-0.6199,-0.6199
66,40.2636,-0.1067,0.5000,768.3601,-0.0000,-63.4410,-927.7011,158.6756,114.2390,118.0292,0.1152,-0.6001,-0.6001
68,40.0429,-0.1125,0.5000,762.4482,-0.0000,-63.3242,-906.0746,148.9231,113.9154,121.2842,0.1173,-0.5852,-0.5852
70,39.8110,-0.1179,0.5000,756.3008,-0.0000,-63.2175,-885.3656,139.7832,113.6117,124.4852,0.1195,-0.5706,-0.5706
72,39.5688,-0.1230,0.5000,749.9589,-0.0000,-63.0309,-846.4892,123.1821,113.0593,130.7241,0.1243,-0.5424,-0.5424
