Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-87.7206,0.0000,0.5000,80.2727,-1.8991,-0.0980,-0.0005,-0.0040,-0.0064,-0.0050,-28.1829,-0.0283,-0.0283
2,-87.7205,0.0000,0.5000,80.2913,-1.8991,-0.0980,-0.0005,-0.0040,-0.0064,-0.0050,-28.1669,-0.0283,-0.0283
4,-87.7205,0.0000,0.5000,80.3099,-1.8991,-0.0980,-0.0005,-0.0040,-0.0063,-0.0050,-28.1509,-0.0283,-0.0283
6,-87.7205,0.0000,0.5000,80.3285,-1.8992,-0.0980,-0.0005,-0.0040,-0.0063,-0.0050,-28.1349,-0.0282,-0.0282
8,-87.7204,0.0000,0.5000,80.3471,-1.8992,-0.0980,-0.0005,-0.0040,-0.0063,-0.0050,-28.1189,-0.0282,-0.0282
10,-48.2466,78.9476,0.5000,80.3649,-1146.8752,-14.9485,-0.2172,4.9101,3.1626,0.0155,388.8007,0.3817,0.3817
12,30.1674,9.2978,0.5000,81.5885,-3746.4815,-128.4287,-5721.4206,1425.1625,13.5514,1.2394,0.2993,-4.4096,-4.4096
14,30.0345,-5.7637,0.5000,218.0803,-1003.4404,-126.4955,3895.0720,2353.0170,49.8198,4.1147,0.3154,6.1758,6.1758
16,27.3018,2.3472,0.5000,597.8005,-390.0481,-132.3165,-4223.4411,1960.1005,80.0888,6.3387,0.4000,-2.3088,-2.3088
18,32.2032,2.0463,0.5000,741.9538,-132.9655,-117.8748,-3849.3148,1764.5638,103.0972,9.4018,0.2456,-2.0899,-2.0899
20,35.1747,1.2160,0.5000,827.7992,-52.3005,-109.6518,-3287.4703,1596.0203,115.6832,12.6133,0.1874,-1.6726,-1.6726
22,37.0296,0.7888,0.5000,888.6786,-18.8819,-103.6573,-2869.6548,1402.0602,123.9313,16.5367,0.1550,-1.4306,-1.4306
24,38.2950,0.5547,0.5000,934.0281,-6.9081,-99.4605,-2575.5322,1225.4059,128.3903,20.6885,0.1366,-1.3004,-1.3004
26,39.2145,0.4103,0.5000,968.3545,-2.6669,-96.4231,-2361.0462,1081.8303,130.5503,24.7905,0.1253,-1.2202,-1.2202
28,39.9063,0.3113,0.5000,994.3300,-1.0268,-93.9805,-2186.9493,960.8942,131.5035,29.0228,0.1174,-1.1594,-1.1594
30,40.4343,0.2381,0.5000,1013.7407,-0.4342,-92.1538,-2055.2124,868.8498,131.7276,32.9138,0.1122,-1.1138,-1.1138
32,40.8375,0.1813,0.5000,1027.8719,-0.1573,-90.3470,-1922.7978,777.0800,131.5303,37.5675,0.1077,-1.0669,-1.0669
34,41.1419,0.1359,0.5000,1037.6940,-0.0643,-89.0004,-1822.0182,708.2321,131.1139,41.7086,0.1048,-1.0299,-1.0299
36,41.3663,0.0989,0.5000,1043.9643,-0.0219,-87.6190,-1715.8604,636.9412,130.4519,46.7327,0.1023,-0.9893,-0.9893
38,41.5248,0.0682,0.5000,1047.2876,-0.0089,-86.6323,-1637.6534,585.3467,129.8371,50.9309,0.1009,-0.9581,-0.9581
40,41.6285,0.0426,0.5000,1048.1548,-0.0030,-85.6090,-1553.7078,530.9205,129.0785,55.9659,0.0998,-0.9233,-0.9233
42,41.6860,0.0209,0.5000,1046.9694,-0.0012,-84.8680,-1490.5808,490.6906,128.4545,60.1484,0.0994,-0.8961,-0.8961
44,41.7040,0.0023,0.5000,1044.0659,-0.0005,-84.1521,-1427.2329,450.9674,127.7940,64.7169,0.0992,-0.8678,-0.8678
46,41.6882,-0.0137,0.5000,1039.7244,-0.0001,-83.3912,-1356.6883,407.5558,127.0315,70.2749,0.0995,-0.8351,-0.8351
