Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.5767,0.0000,0.5000,70.0194,-0.0011,-0.1266,-0.0000,   0,0.0006,-0.0005,171.6794,0.1717,0.1717
2.50,-87.5767,0.0000,0.5000,70.0207,-0.0011,-0.1266,-0.0000,   0,0.0006,-0.0005,171.6829,0.1717,0.1717
4.50,-87.5767,0.0000,0.5000,70.0221,-0.0011,-0.1266,-0.0000,   0,0.0006,-0.0005,171.6864,0.1717,0.1717
6.50,-87.5767,0.0000,0.5000,70.0235,-0.0011,-0.1266,-0.0000,   0,0.0006,-0.0005,171.6899,0.1717,0.1717
8.50,-87.5766,0.0000,0.5000,70.0249,-0.0011,-0.1266,-0.0000,   0,0.0006,-0.0005,171.6934,0.1717,0.1717
10.50,-61.3939,52.3655,0.5000,70.0240,-946.6535,-10.4489,-0.0000,   6,0.0158,0.0008,783.6965,0.7788,0.7788
12.50,27.8075,-1.6365,0.5000,70.3973,-0.4182,-161.4929,-4080.9917,3757,0.9052,0.1660,0.0028,-0.4844,-0.4844
14.50,24.7625,-1.2772,0.5000,72.8963,-0.0000,-164.6395,-4645.0946,4024,4.6066,0.3542,0.0049,-0.7811,-0.7811
16.50,23.1551,-0.5542,0.5000,79.4157,0.0000,-166.1527,-4504.5387,3296,9.5670,0.5316,0.0065,-1.3647,-1.3647
18.50,22.5876,-0.1600,0.5000,89.9823,0.0000,-165.5713,-4201.8725,2595,14.7114,0.7240,0.0072,-1.7569,-1.7569
20.50,22.5005,0.0073,0.5000,103.3473,0.0000,-163.7793,-3876.0410,2058,19.3094,0.9383,0.0073,-1.9613,-1.9613
22.50,22.6041,0.0701,0.5000,117.9811,-0.0000,-162.0273,-3636.6623,1743,22.2391,1.1201,0.0071,-2.0327,-2.0327
24.50,22.7687,0.0857,0.5000,132.6774,-0.0000,-160.1293,-3410.7214,1488,24.6019,1.3205,0.0069,-2.0567,-2.0567
26.50,22.9334,0.0784,0.5000,146.7003,0.0000,-158.3000,-3210.7372,1290,26.3185,1.5293,0.0067,-2.0511,-2.0511
28.50,23.0683,0.0600,0.5000,159.6855,0.0000,-156.6127,-3034.9698,1132,27.5101,1.7453,0.0066,-2.0301,-2.0301
30.50,23.1602,0.0372,0.5000,171.5006,-0.0000,-154.9377,-2864.4029, 990,28.3731,1.9927,0.0064,-1.9989,-1.9989
32.50,23.2054,0.0139,0.5000,182.1408,-0.0000,-153.5000,-2718.4907, 875,28.8876,2.2427,0.0064,-1.9659,-1.9659
34.50,23.2057,-0.0079,0.5000,191.6654,0.0000,-152.6585,-2632.5304, 809,29.1014,2.4103,0.0064,-1.9443,-1.9443
36.50,23.1653,-0.0273,0.5000,200.1613,-0.0000,-151.5448,-2517.5960, 724,29.2976,2.6626,0.0065,-1.9134,-1.9134
38.50,23.0894,-0.0440,0.5000,207.7242,-0.0000,-150.8855,-2448.8788, 674,29.3749,2.8313,0.0065,-1.8940,-1.8940
40.50,22.9832,-0.0582,0.5000,214.4485,-0.0000,-150.1336,-2370.0554, 617,29.4370,3.0435,0.0067,-1.8708,-1.8708
42.50,22.8517,-0.0700,0.5000,220.4226,-0.0000,-149.3181,-2284.5397, 557,29.4867,3.2990,0.0069,-1.8445,-1.8445
44.50,22.6991,-0.0798,0.5000,225.7271,-0.0000,-148.5770,-2207.5835, 503,29.5311,3.5544,0.0071,-1.8197,-1.8197
46.50,22.5291,-0.0879,0.5000,230.4345,-0.0000,-147.8895,-2137.7685, 456,29.5853,3.8094,0.0074,-1.7961,-1.7961
48.50,22.3447,-0.0946,0.5000,234.6091,-0.0000,-147.5607,-2105.1840, 435,29.6190,3.9367,0.0075,-1.7846,-1.7846
50.50,22.1486,-0.1000,0.5000,238.3080,-0.0000,-146.9247,-2044.0950, 395,29.7031,4.1908,0.0078,-1.7624,-1.7624
52.50,21.9428,-0.1045,0.5000,241.5814,-0.0000,-146.3083,-1987.8331, 359,29.8121,4.4440,0.0082,-1.7408,-1.7408
