Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,33.5000,23.2108,-87.5771,-10.0255,-32.1831,-76.4983,-0.1411
751,33.5000,23.2110,-87.5767,-10.0254,-32.1829,-76.4980,-0.1411
752,33.5000,23.2111,-87.5764,-10.0252,-32.1827,-76.4977,-0.1411
753,33.5000,23.2112,-87.5761,-10.0250,-32.1824,-76.4974,-0.1411
754,33.5000,23.2113,-87.5757,-10.0248,-32.1822,-76.4970,-0.1411
755,33.5000,23.2115,-87.5754,-10.0246,-32.1820,-76.4967,-0.1411
756,33.5000,23.2116,-87.5751,-10.0244,-32.1818,-76.4964,-0.1411
757,33.5000,23.2117,-87.5748,-10.0242,-32.1815,-76.4961,-0.1411
758,33.5000,23.2118,-87.5744,-10.0240,-32.1813,-76.4958,-0.1411
759,33.5000,23.2120,-87.5741,-10.0239,-32.1811,-76.4955,-0.1411
760,33.5000,23.2121,-87.5738,-10.0237,-32.1808,-76.4952,-0.1411
761,33.5000,23.2122,-87.5735,-10.0235,-32.1806,-76.4949,-0.1411
762,33.5000,23.2123,-87.5731,-10.0233,-32.1804,-76.4946,-0.1411
763,33.5000,23.2125,-87.5728,-10.0231,-32.1802,-76.4943,-0.1411
764,33.5000,23.2126,-87.5725,-10.0229,-32.1799,-76.4940,-0.1411
765,33.5000,23.2127,-87.5721,-10.0227,-32.1797,-76.4937,-0.1411
766,33.5000,23.2128,-87.5718,-10.0226,-32.1795,-76.4933,-0.1411
767,33.5000,23.2130,-87.5715,-10.0224,-32.1793,-76.4930,-0.1411
768,33.5000,23.2131,-87.5712,-10.0222,-32.1790,-76.4927,-0.1411
769,33.5000,23.2132,-87.5708,-10.0220,-32.1788,-76.4924,-0.1411
770,33.5000,23.2133,-87.5705,-10.0218,-32.1786,-76.4921,-0.1411
771,33.5000,23.2135,-87.5702,-10.0216,-32.1784,-76.4918,-0.1411
772,33.5000,23.2136,-87.5698,-10.0214,-32.1781,-76.4915,-0.1411
773,33.5000,23.2137,-87.5695,-10.0213,-32.1779,-76.4912,-0.1411
774,33.5000,23.2138,-87.5692,-10.0211,-32.1777,-76.4909,-0.1411
775,33.5000,23.2140,-87.5689,-10.0209,-32.1774,-76.4906,-0.1411
776,33.5000,23.2141,-87.5685,-10.0207,-32.1772,-76.4903,-0.1411
777,33.5000,23.2142,-87.5682,-10.0205,-32.1770,-76.4900,-0.1412
778,33.5000,23.2143,-87.5679,-10.0203,-32.1768,-76.4896,-0.1412
779,33.5000,23.2145,-87.5675,-10.0201,-32.1765,-76.4893,-0.1412
780,33.5000,23.2146,-87.5672,-10.0199,-32.1763,-76.4890,-0.1412
781,33.5000,23.2147,-87.5669,-10.0198,-32.1761,-76.4887,-0.1412
782,33.5000,23.2148,-87.5666,-10.0196,-32.1759,-76.4884,-0.1412
