Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-89.2194,0.0000,0.5000,66.4912,-0.0004,-0.1544,-0.0000,0.1582,0.0005,-0.0007,163.4822
2.50,-89.2193,0.0000,0.5000,66.4944,-0.0004,-0.1544,-0.0000,0.1582,0.0005,-0.0007,163.4915
4.50,-89.2193,0.0000,0.5000,66.4976,-0.0004,-0.1544,-0.0000,0.1582,0.0005,-0.0007,163.4962
6.50,-89.2192,0.0000,0.5000,66.5008,-0.0004,-0.1544,-0.0000,0.1583,0.0005,-0.0007,163.5054
8.50,-89.2192,0.0000,0.5000,66.5040,-0.0004,-0.1544,0.0000,0.1583,0.0005,-0.0007,163.5147
10.50,-63.2350,51.9680,0.5000,66.5040,-532.0429,-12.6047,-0.0000,9.9818,0.0201,0.0011,1168.9157
12.50,-63.1527,0.0555,0.5000,66.4825,-1204.3964,-17.5776,-0.0000,29.4509,0.0216,0.0017,1165.2964
14.50,-63.0462,0.0523,0.5000,66.4609,-1201.9213,-17.7440,-0.0000,32.8791,0.0250,0.0023,1161.3196
16.50,-62.9449,0.0495,0.5000,66.4392,-1194.9360,-17.9301,-0.0000,33.9521,0.0307,0.0030,1156.6479
18.50,-62.8537,0.0423,0.5000,66.4175,-1182.0391,-18.0466,-0.0000,34.2894,0.0362,0.0035,1153.2185
20.50,-62.7913,0.0220,0.5000,66.3958,-1151.2975,-18.0487,-0.0000,34.4591,0.0422,0.0041,1151.2345
22.50,-62.8085,-0.0336,0.5000,66.3742,-1075.2387,-17.7391,-0.0000,34.3612,0.0483,0.0046,1153.2278
24.50,-63.0295,-0.1708,0.5000,66.3528,-903.7621,-16.6925,-0.0000,33.6075,0.0540,0.0050,1165.0243
26.50,-63.6899,-0.4442,0.5000,66.3318,-608.2055,-14.3634,-0.0000,31.5134,0.0585,0.0051,1196.0627
28.50,-65.0367,-0.8133,0.5000,66.3118,-328.4137,-11.3659,-0.0000,28.2213,0.0605,0.0050,1242.8243
30.50,-67.0597,-1.1131,0.5000,66.2935,-122.4138,-7.9089,-0.0000,23.3664,0.0602,0.0044,1308.3961
32.50,-69.5053,-1.2733,0.5000,66.2774,-34.9614,-5.0983,-0.0000,18.1431,0.0577,0.0036,1373.0477
34.50,-72.1453,-1.3393,0.5000,66.2638,-8.3188,-3.1562,-0.0000,13.4005,0.0531,0.0027,1418.9719
36.50,-74.8411,-1.3465,0.5000,66.2529,-1.7373,-1.9095,-0.0000,9.4666,0.0469,0.0016,1429.7111
38.50,-77.4852,-1.3006,0.5000,66.2447,-0.3360,-1.1447,-0.0000,6.3916,0.0395,0.0005,1387.9218
40.50,-79.9691,-1.2000,0.5000,66.2390,-0.0812,-0.7411,-0.0000,4.3820,0.0325,-0.0004,1297.7638
42.50,-82.1886,-1.0502,0.5000,66.2358,-0.0180,-0.4673,-0.0000,2.7451,0.0247,-0.0013,1132.2132
44.50,-84.0647,-0.8682,0.5000,66.2347,-0.0062,-0.3363,-0.0000,1.8339,0.0188,-0.0018,960.0429
46.50,-85.5633,-0.6785,0.5000,66.2354,-0.0028,-0.2598,-0.0000,1.2430,0.0141,-0.0022,786.5972
48.50,-86.6984,-0.5041,0.5000,66.2374,-0.0015,-0.2143,-0.0000,0.8676,0.0106,-0.0024,632.9507
50.50,-87.5200,-0.3590,0.5000,66.2405,-0.0010,-0.1835,-0.0000,0.6007,0.0078,-0.0025,491.9747
52.50,-88.0935,-0.2475,0.5000,66.2443,-0.0007,-0.1647,-0.0000,0.4313,0.0058,-0.0025,383.2306
54.50,-88.4829,-0.1665,0.5000,66.2487,-0.0006,-0.1526,-0.0000,0.3191,0.0043,-0.0025,300.6101
56.50,-88.7422,-0.1102,0.5000,66.2534,-0.0005,-0.1472,-0.0000,0.2688,0.0037,-0.0024,260.2030
58.50,-88.9125,-0.0721,0.5000,66.2584,-0.0005,-0.1427,-0.0000,0.2252,0.0031,-0.0023,223.4090
60.50,-89.0233,-0.0468,0.5000,66.2636,-0.0005,-0.1408,-0.0000,0.2042,0.0028,-0.0022,204.9914
62.50,-89.0950,-0.0302,0.5000,66.2689,-0.0004,-0.1387,-0.0000,0.1860,0.0025,-0.0021,188.6645
64.50,-89.1412,-0.0194,0.5000,66.2743,-0.0004,-0.1377,-0.0000,0.1749,0.0023,-0.0020,178.5632
66.50,-89.1708,-0.0124,0.5000,66.2799,-0.0004,-0.1383,-0.0000,0.1696,0.0022,-0.0019,173.6357
68.50,-89.1897,-0.0079,0.5000,66.2854,-0.0004,-0.1368,-0.0000,0.1649,0.0021,-0.0018,169.3427
70.50,-89.2018,-0.0051,0.5000,66.2910,-0.0004,-0.1375,-0.0000,0.1627,0.0020,-0.0017,167.2654
72.50,-89.2095,-0.0032,0.5000,66.2967,-0.0004,-0.1381,0.0000,0.1608,0.0020,-0.0016,165.4446
74.50,-89.2144,-0.0020,0.5000,66.3023,-0.0004,-0.1356,-0.0000,0.1598,0.0019,-0.0016,164.5015
76.50,-89.2174,-0.0013,0.5000,66.3080,-0.0004,-0.1373,-0.0000,0.1590,0.0019,-0.0015,163.7596
78.50,-89.2193,-0.0008,0.5000,66.3137,-0.0004,-0.1374,0.0000,0.1586,0.0019,-0.0014,163.3862
80.50,-89.2205,-0.0005,0.5000,66.3194,-0.0004,-0.1376,0.0000,0.1584,0.0018,-0.0013,163.1633
82.50,-89.2212,-0.0003,0.5000,66.3252,-0.0004,-0.1378,0.0000,0.1583,0.0018,-0.0013,163.0384
84.50,-89.2216,-0.0002,0.5000,66.3309,-0.0004,-0.1379,-0.0000,0.1582,0.0018,-0.0012,162.9720
86.50,-89.2218,-0.0001,0.5000,66.3366,-0.0004,-0.1380,0.0000,0.1582,0.0017,-0.0012,162.9534
88.50,-89.2219,-0.0000,0.5000,66.3424,-0.0004,-0.1382,-0.0000,0.1582,0.0017,-0.0012,162.9357
90.50,-89.2219,0.0000,0.5000,66.3481,-0.0004,-0.1385,0.0000,0.1582,0.0017,-0.0011,162.9399
92.50,-89.2218,0.0000,0.5000,66.3538,-0.0004,-0.1386,-0.0000,0.1583,0.0017,-0.0011,162.9509
94.50,-89.2218,0.0000,0.5000,66.3595,-0.0004,-0.1388,-0.0000,0.1583,0.0016,-0.0010,162.9650
96.50,-89.2217,0.0000,0.5000,66.3653,-0.0004,-0.1389,-0.0000,0.1583,0.0016,-0.0010,162.9809
98.50,-89.2216,0.0000,0.5000,66.3710,-0.0004,-0.1390,0.0000,0.1583,0.0016,-0.0010,162.9978
100.50,-89.2215,0.0000,0.5000,66.3767,-0.0004,-0.1393,-0.0000,0.1584,0.0015,-0.0009,163.0379
102.50,-89.2214,0.0000,0.5000,66.3824,-0.0004,-0.1395,-0.0000,0.1584,0.0015,-0.0009,163.0605
104.50,-89.2213,0.0000,0.5000,66.3880,-0.0004,-0.1397,0.0000,0.1585,0.0015,-0.0009,163.0829
106.50,-89.2212,0.0000,0.5000,66.3937,-0.0004,-0.1398,-0.0000,0.1585,0.0015,-0.0009,163.1051
108.50,-89.2211,0.0000,0.5000,66.3993,-0.0004,-0.1400,0.0000,0.1586,0.0015,-0.0008,163.1269
110.50,-89.2210,0.0000,0.5000,66.4050,-0.0004,-0.1401,-0.0000,0.1586,0.0014,-0.0008,163.1485
112.50,-89.2209,0.0000,0.5000,66.4106,-0.0004,-0.1403,0.0000,0.1586,0.0014,-0.0008,163.1696
114.50,-89.2208,0.0000,0.5000,66.4162,-0.0004,-0.1404,-0.0000,0.1587,0.0014,-0.0008,163.1904
116.50,-89.2208,0.0000,0.5000,66.4218,-0.0004,-0.1406,-0.0000,0.1587,0.0014,-0.0008,163.2108
118.50,-89.2207,0.0000,0.5000,66.4274,-0.0004,-0.1407,0.0000,0.1587,0.0014,-0.0008,163.2309
120.50,-89.2206,0.0000,0.5000,66.4329,-0.0004,-0.1409,-0.0000,0.1588,0.0013,-0.0008,163.2506
122.50,-89.2205,0.0000,0.5000,66.4385,-0.0004,-0.1410,-0.0000,0.1588,0.0013,-0.0007,163.2700
124.50,-89.2204,0.0000,0.5000,66.4440,-0.0004,-0.1412,0.0000,0.1588,0.0013,-0.0007,163.2890
126.50,-89.2203,0.0000,0.5000,66.4495,-0.0004,-0.1413,-0.0000,0.1589,0.0013,-0.0007,163.3078
128.50,-89.2202,0.0000,0.5000,66.4550,-0.0004,-0.1415,0.0000,0.1589,0.0013,-0.0007,163.3263
130.50,-89.2202,0.0000,0.5000,66.4604,-0.0004,-0.1416,-0.0000,0.1589,0.0013,-0.0007,163.3446
132.50,-89.2201,0.0000,0.5000,66.4659,-0.0004,-0.1418,0.0000,0.1590,0.0012,-0.0007,163.3626
134.50,-89.2200,0.0000,0.5000,66.4713,-0.0004,-0.1419,-0.0000,0.1590,0.0012,-0.0007,163.3804
136.50,-89.2199,0.0000,0.5000,66.4767,-0.0004,-0.1420,0.0000,0.1590,0.0012,-0.0007,163.3980
138.50,-89.2199,0.0000,0.5000,66.4821,-0.0004,-0.1422,-0.0000,0.1591,0.0012,-0.0007,163.4153
140.50,-89.2198,0.0000,0.5000,66.4875,-0.0004,-0.1423,-0.0000,0.1591,0.0012,-0.0007,163.4325
