Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,24.0000,25.1350,-89.0846,-9.1309,-31.9748,-77.6626,0.2112
751,24.5000,25.0360,-89.0853,-9.2004,-32.0247,-77.6732,0.2110
752,25.5000,24.9073,-89.0862,-9.2908,-32.0894,-77.6868,0.2099
753,27.0000,24.7066,-89.0870,-9.4315,-32.1902,-77.7076,0.2076
754,29.5000,24.4455,-89.0879,-9.6145,-32.3212,-77.7346,0.2015
755,0.0000,-62.9885,-89.0889,-89.0889,-89.0889,-89.0889,-89.0889
756,20.5000,25.7512,-89.0727,-8.6960,-31.6608,-77.5903,0.2245
757,24.0000,25.1335,-89.0901,-9.1336,-31.9783,-77.6677,0.2192
758,0.0000,-63.0649,-89.0946,-89.0946,-89.0946,-89.0946,-89.0946
759,21.0000,25.6318,-89.0865,-8.7837,-31.7273,-77.6146,0.2346
760,31.5000,24.3138,-89.0978,-9.7097,-32.3920,-77.7566,0.2126
761,0.0000,-63.6488,-89.0993,-89.0993,-89.0993,-89.0993,-89.0993
762,21.5000,25.5130,-89.0919,-8.8685,-31.7894,-77.6314,0.2372
763,0.0000,-62.6013,-89.1004,-89.1004,-89.1004,-89.1004,-89.1004
764,23.0000,25.1753,-89.1011,-9.1077,-31.9629,-77.6735,0.2386
765,0.0000,-63.3190,-89.1057,-89.1057,-89.1057,-89.1057,-89.1057
766,24.0000,24.9675,-89.1073,-9.2549,-32.0699,-77.6998,0.2406
767,0.0000,-63.2808,-89.1085,-89.1085,-89.1085,-89.1085,-89.1085
768,24.5000,24.8582,-89.1101,-9.3323,-32.1260,-77.7133,0.2450
769,0.0000,-62.8176,-89.1094,-89.1094,-89.1094,-89.1094,-89.1094
770,23.5000,25.0116,-89.1110,-9.2252,-32.0497,-77.6987,0.2485
771,39.5000,24.9947,-89.1093,-9.2365,-32.0573,-77.6989,0.2358
772,39.5000,25.1856,-89.1033,-9.1011,-31.9589,-77.6744,0.2311
773,22.5000,25.4330,-89.0974,-8.9261,-31.8322,-77.6443,0.2295
774,22.0000,25.5796,-89.0929,-8.8222,-31.7567,-77.6257,0.2256
775,21.5000,25.6625,-89.0900,-8.7633,-31.7138,-77.6148,0.2267
776,21.5000,25.6893,-89.0883,-8.7440,-31.6995,-77.6105,0.2229
777,21.5000,25.6696,-89.0875,-8.7575,-31.7089,-77.6117,0.2226
778,21.5000,25.6738,-89.0872,-8.7545,-31.7067,-77.6111,0.2209
779,21.5000,25.5991,-89.0873,-8.8068,-31.7441,-77.6186,0.2216
780,22.0000,25.5825,-89.0876,-8.8185,-31.7525,-77.6206,0.2206
781,22.0000,25.5586,-89.0880,-8.8354,-31.7647,-77.6234,0.2192
782,22.0000,25.5330,-89.0886,-8.8535,-31.7778,-77.6265,0.2185
783,22.5000,25.4478,-89.0893,-8.9133,-31.8207,-77.6356,0.2164
784,23.0000,25.3597,-89.0900,-8.9752,-31.8651,-77.6450,0.2148
785,23.0000,25.3329,-89.0907,-8.9942,-31.8789,-77.6483,0.2163
786,23.5000,25.2549,-89.0914,-9.0490,-31.9182,-77.6568,0.2143
787,24.0000,25.1663,-89.0922,-9.1113,-31.9630,-77.6663,0.2118
788,24.5000,25.0824,-89.0930,-9.1702,-32.0053,-77.6754,0.2124
789,25.0000,24.9696,-89.0938,-9.2494,-32.0621,-77.6874,0.2112
790,26.5000,24.7900,-89.0946,-9.3754,-32.1523,-77.7061,0.2070
791,30.0000,24.4172,-89.0955,-9.6366,-32.3392,-77.7442,0.2020
792,0.0000,-62.9540,-89.0966,-89.0966,-89.0966,-89.0966,-89.0966
793,20.5000,25.7882,-89.0803,-8.6723,-31.6460,-77.5934,0.2249
794,24.0000,25.0800,-89.0977,-9.1733,-32.0088,-77.6800,0.2168
795,0.0000,-63.2135,-89.1022,-89.1022,-89.1022,-89.1022,-89.1022
796,21.0000,25.6418,-89.0940,-8.7789,-31.7261,-77.6204,0.2348
797,32.0000,24.2846,-89.1054,-9.7324,-32.4104,-77.7664,0.2135
798,0.0000,-63.8098,-89.1070,-89.1070,-89.1070,-89.1070,-89.1070
799,21.5000,25.5003,-89.0994,-8.8796,-31.7996,-77.6395,0.2370
800,0.0000,-62.8547,-89.1080,-89.1080,-89.1080,-89.1080,-89.1080
801,23.0000,25.1582,-89.1086,-9.1219,-31.9752,-77.6819,0.2376
802,0.0000,-63.5730,-89.1133,-89.1133,-89.1133,-89.1133,-89.1133
803,25.0000,24.7563,-89.1148,-9.4050,-32.1793,-77.7277,0.2374
804,0.0000,-63.3339,-89.1161,-89.1161,-89.1161,-89.1161,-89.1161
805,25.5000,24.7044,-89.1177,-9.4423,-32.2067,-77.7355,0.2392
806,0.0000,-63.2015,-89.1171,-89.1171,-89.1171,-89.1171,-89.1171
807,25.0000,24.7969,-89.1186,-9.3777,-32.1608,-77.7270,0.2446
808,28.0000,24.6581,-89.1169,-9.4744,-32.2294,-77.7394,0.2283
809,39.5000,25.0743,-89.1111,-9.1813,-32.0184,-77.6926,0.2290
810,23.0000,25.3825,-89.1052,-8.9638,-31.8613,-77.6564,0.2264
811,22.5000,25.5092,-89.1007,-8.8738,-31.7958,-77.6398,0.2263
812,22.0000,25.5755,-89.0979,-8.8265,-31.7612,-77.6305,0.2237
813,21.5000,25.6164,-89.0962,-8.7974,-31.7399,-77.6249,0.2238
814,22.0000,25.6097,-89.0954,-8.8018,-31.7428,-77.6248,0.2209
815,22.0000,25.5667,-89.0951,-8.8318,-31.7642,-77.6289,0.2208
816,22.0000,25.5695,-89.0952,-8.8299,-31.7629,-77.6287,0.2198
817,22.0000,25.5125,-89.0955,-8.8699,-31.7915,-77.6347,0.2183
818,22.5000,25.4731,-89.0960,-8.8976,-31.8114,-77.6391,0.2167
819,23.0000,25.3802,-89.0965,-8.9628,-31.8582,-77.6489,0.2177
820,23.0000,25.3392,-89.0972,-8.9917,-31.8790,-77.6536,0.2160
821,23.5000,25.2735,-89.0979,-9.0379,-31.9122,-77.6607,0.2142
822,24.0000,25.1809,-89.0986,-9.1030,-31.9589,-77.6707,0.2144
823,25.0000,25.0208,-89.0994,-9.2153,-32.0393,-77.6874,0.2095
824,26.0000,24.8701,-89.1002,-9.3210,-32.1151,-77.7032,0.2078
825,26.5000,24.7641,-89.1010,-9.3954,-32.1685,-77.7145,0.2058
826,31.5000,24.3072,-89.1019,-9.7155,-32.3973,-77.7610,0.1996
827,0.0000,-63.0281,-89.1030,-89.1030,-89.1030,-89.1030,-89.1030
828,20.5000,25.8105,-89.0866,-8.6586,-31.6380,-77.5969,0.2259
829,24.5000,25.0926,-89.1041,-9.1664,-32.0058,-77.6844,0.2187
830,0.0000,-63.1392,-89.1086,-89.1086,-89.1086,-89.1086,-89.1086
831,22.0000,25.4270,-89.1002,-8.9312,-31.8366,-77.6475,0.2318
832,0.0000,-62.9785,-89.1118,-89.1118,-89.1118,-89.1118,-89.1118
833,23.5000,25.0852,-89.1122,-9.1740,-32.0135,-77.6925,0.2360
834,0.0000,-63.8597,-89.1185,-89.1185,-89.1185,-89.1185,-89.1185
835,26.5000,24.5426,-89.1200,-9.5562,-32.2887,-77.7537,0.2317
836,0.0000,-64.1884,-89.1222,-89.1222,-89.1222,-89.1222,-89.1222
837,0.0000,-62.6979,-89.1237,-89.1237,-89.1237,-89.1237,-89.1237
838,0.0000,-65.3859,-89.1415,-89.1415,-89.1415,-89.1415,-89.1415
839,0.0000,-66.9718,-89.1621,-89.1621,-89.1621,-89.1621,-89.1621
840,0.0000,-67.9529,-89.1811,-89.1811,-89.1811,-89.1811,-89.1811
841,0.0000,-68.6157,-89.1978,-89.1978,-89.1978,-89.1978,-89.1978
842,0.0000,-69.0596,-89.2121,-89.2121,-89.2121,-89.2121,-89.2121
843,0.0000,-69.3786,-89.2243,-89.2243,-89.2243,-89.2243,-89.2243
844,0.0000,-69.5433,-89.2347,-89.2347,-89.2347,-89.2347,-89.2347
845,0.0000,-69.7955,-89.2436,-89.2436,-89.2436,-89.2436,-89.2436
846,0.0000,-69.9304,-89.2512,-89.2512,-89.2512,-89.2512,-89.2512
847,0.0000,-70.0253,-89.2577,-89.2577,-89.2577,-89.2577,-89.2577
848,0.0000,-70.0932,-89.2632,-89.2632,-89.2632,-89.2632,-89.2632
849,0.0000,-70.1360,-89.2679,-89.2679,-89.2679,-89.2679,-89.2679
850,0.0000,-70.1719,-89.2718,-89.2718,-89.2718,-89.2718,-89.2718
851,0.0000,-70.2536,-89.2752,-89.2752,-89.2752,-89.2752,-89.2752
852,0.0000,-70.1872,-89.2779,-89.2779,-89.2779,-89.2779,-89.2779
853,0.0000,-70.1601,-89.2802,-89.2802,-89.2802,-89.2802,-89.2802
854,0.0000,-70.1414,-89.2821,-89.2821,-89.2821,-89.2821,-89.2821
855,0.0000,-70.1061,-89.2836,-89.2836,-89.2836,-89.2836,-89.2836
