0.50,-87.8727,-0.0001,0.5000,85.8763,-2.2415,-0.3056,-0.0002,-0.0021,-0.0008,-0.0053,-33.5511
2.50,-87.8729,-0.0001,0.5000,85.8241,-2.2415,-0.3057,-0.0002,-0.0021,-0.0008,-0.0053,-33.5853
4.50,-87.8730,-0.0001,0.5000,85.7723,-2.2414,-0.3057,-0.0002,-0.0021,-0.0008,-0.0053,-33.6108
6.50,-87.8731,-0.0001,0.5000,85.7209,-2.2414,-0.3058,-0.0002,-0.0021,-0.0008,-0.0053,-33.6445
8.50,-87.8732,-0.0001,0.5000,85.6700,-2.2413,-0.3059,-0.0002,-0.0021,-0.0008,-0.0053,-33.6778
10.50,-48.2534,79.2398,0.5000,85.6189,-1407.6344,-48.0540,-0.0850,1.6329,0.2946,0.0165,300.0886
12.50,33.5704,6.4598,0.5000,85.7371,-3883.8302,-415.5573,-2023.1057,540.1320,26.9562,1.6422,0.1677
14.50,38.7114,1.2910,0.5000,89.7063,-778.7138,-347.9866,-1548.4454,818.0416,116.3105,5.2284,0.1022
16.50,39.7127,0.2066,0.5000,102.7183,-224.4401,-331.8530,-1156.1703,736.4328,188.9198,9.4210,0.0927
18.50,39.7131,-0.0752,0.5000,125.0237,-81.7874,-327.8203,-956.3199,597.6330,235.0456,13.6295,0.0928
20.50,39.4934,-0.1145,0.5000,152.9361,-30.5842,-326.4363,-881.5832,471.9627,268.3227,18.0500,0.0949
22.50,39.2991,-0.0838,0.5000,182.1315,-10.9913,-325.1174,-864.7520,372.1335,294.7171,22.7104,0.0968
24.50,39.1746,-0.0508,0.5000,209.9211,-4.5023,-323.5915,-860.0052,308.0933,313.4552,26.7572,0.0979
26.50,39.0980,-0.0328,0.5000,235.1578,-1.6043,-321.5504,-850.6642,253.4400,331.8694,31.4035,0.0986
28.50,39.0383,-0.0296,0.5000,257.5365,-0.7155,-319.9240,-839.2970,220.9414,344.5400,35.0148,0.0991
30.50,38.9717,-0.0365,0.5000,277.1294,-0.2307,-317.8087,-819.1927,185.8160,360.4180,40.0365,0.0999
