sample,qnet,qnet_apd,qInward,inal_auc,ical_auc,apd90,apd50,apd_tri,vm_peak,vm_valley,dvmdt_peak,dvmdt_max_repol,cad90,cad50,cad_tri,ca_peak,ca_valley
0,0.0092,-0.0007,1.2849,-121.8787,-131.0027,712.0000,499.0000,213.0000,41.6886,-88.0158,115.2202,-0.0648,954.0000,333.0000,621.0000,279.8305,74.6814
