Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0167,-0.0000,0.5000,73.4565,-1.9390,-0.3188,-0.0002,  -0,-0.0067,-0.0041,-10.5259,-0.0109,0.0000
1.50,-88.0167,-0.0000,0.5000,73.4555,-1.9390,-0.3188,-0.0002,  -0,-0.0067,-0.0041,-10.5263,-0.0109,0.0000
2.50,-88.0167,-0.0000,0.5000,73.4544,-1.9390,-0.3189,-0.0002,  -0,-0.0067,-0.0041,-10.5267,-0.0109,0.0000
3.50,-88.0167,-0.0000,0.5000,73.4534,-1.9390,-0.3189,-0.0002,  -0,-0.0067,-0.0041,-10.5271,-0.0109,0.0000
4.50,-88.0167,-0.0000,0.5000,73.4524,-1.9390,-0.3189,-0.0002,  -0,-0.0067,-0.0041,-10.5275,-0.0109,0.0000
5.50,-88.0168,-0.0000,0.5000,73.4515,-1.9390,-0.3189,-0.0002,  -0,-0.0067,-0.0041,-10.5279,-0.0109,0.0000
6.50,-88.0168,-0.0000,0.5000,73.4505,-1.9390,-0.3189,-0.0002,  -0,-0.0067,-0.0041,-10.5282,-0.0109,0.0000
7.50,-88.0168,-0.0000,0.5000,73.4495,-1.9390,-0.3189,-0.0002,  -0,-0.0067,-0.0041,-10.5286,-0.0109,0.0000
8.50,-88.0168,-0.0000,0.5000,73.4486,-1.9390,-0.3189,-0.0002,  -0,-0.0067,-0.0041,-10.5289,-0.0109,0.0000
9.50,-88.0168,-0.0000,0.5000,73.4476,-1.9390,-0.3189,-0.0002,  -0,-0.0067,-0.0041,-10.5293,-0.0109,0.0000
10.50,-48.4056,79.2222,0.5000,73.4461,-1231.2788,-50.4972,-0.0828,   2,7.0267,0.0129,305.4113,0.2636,0.2636
