Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-88.0484,-0.0000,0.5000,73.5321,-1.8666,-0.1056,-0.0002,0.0000,0.0004,-0.0038,0.6523,0.0005,0.0000
2,-88.0484,-0.0000,0.5000,73.5319,-1.8666,-0.1056,-0.0002,0.0000,0.0004,-0.0038,0.6524,0.0005,0.0000
4,-88.0484,-0.0000,0.5000,73.5318,-1.8666,-0.1056,-0.0002,0.0000,0.0004,-0.0038,0.6526,0.0005,0.0000
6,-88.0484,-0.0000,0.5000,73.5316,-1.8666,-0.1056,-0.0002,0.0000,0.0004,-0.0038,0.6528,0.0005,0.0000
8,-88.0484,-0.0000,0.5000,73.5315,-1.8666,-0.1056,-0.0002,0.0000,0.0004,-0.0038,0.6530,0.0005,0.0000
10,-48.4397,79.2175,0.5000,73.5309,-1190.1999,-16.7803,-0.0827,1.3045,9.1750,0.0119,306.7627,0.3004,0.3004
12,30.9864,6.9985,0.5000,73.6466,-3985.2787,-167.3127,-2280.6011,395.2925,9.7330,1.0629,0.2129,-2.0416,-2.0416
14,37.1385,1.7488,0.5000,76.7176,-757.2392,-139.8894,-1722.7008,643.6116,11.9672,3.5249,0.1185,-1.2034,-1.2034
16,38.9783,0.6088,0.5000,86.1360,-219.5053,-131.6964,-1315.6272,608.5063,15.3931,6.3569,0.0998,-0.8170,-0.8170
18,39.7239,0.2769,0.5000,101.5070,-69.8147,-127.5553,-1059.5046,504.2615,19.0825,9.7950,0.0925,-0.6538,-0.6538
20,40.1244,0.1696,0.5000,120.4705,-27.0336,-125.2311,-937.7088,417.5508,21.9347,13.0406,0.0892,-0.6103,-0.6103
22,40.4160,0.1362,0.5000,140.4952,-10.5751,-123.3374,-868.1975,347.4621,24.3344,16.4337,0.0867,-0.6032,-0.6032
24,40.6721,0.1240,0.5000,159.8852,-3.9752,-121.6101,-821.9593,292.7907,26.3066,19.9630,0.0846,-0.6044,-0.6044
26,40.9068,0.1131,0.5000,177.7986,-1.4898,-119.9911,-785.1328,250.5396,27.8905,23.5940,0.0826,-0.6030,-0.6030
28,41.1161,0.0992,0.5000,193.9325,-0.5499,-118.4768,-752.1356,217.4699,29.1495,27.3140,0.0809,-0.5966,-0.5966
30,41.2938,0.0823,0.5000,208.2615,-0.2220,-117.2140,-724.2313,193.5199,30.0539,30.7198,0.0796,-0.5871,-0.5871
