Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-88.0574,-0.0000,0.5000,72.4529,-1.9777,-0.0868,-0.0002,0.0001,0.0015,-0.0035,2.0838,0.0020,0.0000
2,-88.0574,-0.0000,0.5000,72.4528,-1.9777,-0.0868,-0.0002,0.0001,0.0015,-0.0035,2.0840,0.0020,0.0000
4,-88.0574,-0.0000,0.5000,72.4527,-1.9777,-0.0868,-0.0002,0.0001,0.0015,-0.0035,2.0842,0.0020,0.0000
6,-88.0574,-0.0000,0.5000,72.4525,-1.9777,-0.0868,-0.0002,0.0001,0.0015,-0.0035,2.0844,0.0020,0.0000
8,-88.0574,-0.0000,0.5000,72.4525,-1.9777,-0.0868,-0.0002,0.0001,0.0015,-0.0035,2.0846,0.0020,0.0000
10,-48.4444,79.2260,0.5000,72.4519,-1262.8029,-13.8024,-0.0728,1.2952,11.5670,0.0112,306.9668,0.3060,0.3060
12,32.2403,6.5954,0.5000,72.5464,-4043.8443,-135.7505,-1913.0554,414.6462,12.2654,1.0608,0.1901,-1.6206,-1.6206
14,37.6202,1.4429,0.5000,74.8672,-733.6084,-115.2044,-1526.8661,652.4283,15.9221,3.4930,0.1130,-0.9701,-0.9701
16,39.0719,0.4670,0.5000,81.9417,-214.4758,-109.2248,-1231.0763,606.0903,20.7403,6.1754,0.0989,-0.7072,-0.7072
18,39.6363,0.2087,0.5000,93.4923,-71.6960,-106.2484,-1034.3546,502.0240,25.5644,9.2710,0.0935,-0.6037,-0.6037
20,39.9366,0.1264,0.5000,107.8927,-27.5590,-104.4600,-922.1724,413.5997,29.4322,12.3203,0.0909,-0.5712,-0.5712
22,40.1493,0.0979,0.5000,123.3766,-11.0236,-103.0689,-852.2685,345.2760,32.5673,15.3849,0.0891,-0.5620,-0.5620
24,40.3276,0.0847,0.5000,138.6658,-3.9212,-101.6971,-797.7019,286.9072,35.4225,18.9068,0.0875,-0.5581,-0.5581
26,40.4826,0.0731,0.5000,153.0430,-1.5688,-100.5897,-759.8480,247.4896,37.4547,22.0808,0.0862,-0.5533,-0.5533
28,40.6126,0.0598,0.5000,166.1902,-0.5902,-99.5132,-725.3581,214.8555,39.1905,25.4812,0.0851,-0.5453,-0.5453
30,40.7135,0.0446,0.5000,178.0199,-0.2099,-98.4833,-692.8221,187.7480,40.6497,29.0936,0.0842,-0.5337,-0.5337
32,40.7823,0.0282,0.5000,188.5638,-0.0744,-97.5576,-663.0835,165.9658,41.8141,32.7236,0.0837,-0.5201,-0.5201
34,40.8178,0.0115,0.5000,197.9079,-0.0264,-96.7308,-635.6366,148.0205,42.7549,36.3607,0.0835,-0.5051,-0.5051
36,40.8203,-0.0048,0.5000,206.1590,-0.0081,-95.8970,-606.7122,130.9274,43.6280,40.5136,0.0836,-0.4875,-0.4875
38,40.7911,-0.0204,0.5000,213.4271,-0.0034,-95.3563,-587.1031,120.2011,44.1646,43.5325,0.0839,-0.4745,-0.4745
40,40.7319,-0.0350,0.5000,219.8172,-0.0014,-94.8663,-568.6410,110.6304,44.6392,46.5384,0.0844,-0.4616,-0.4616
42,40.6449,-0.0485,0.5000,225.4264,-0.0004,-94.2123,-542.8179,97.9687,45.2704,51.0335,0.0855,-0.4427,-0.4427
