Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.5817,-0.0008,0.5000,115.0178,-2.3757,-0.0558,-0.0005,  -0,-0.0246,-0.0282,-9.5108,-0.0096,0.0000
2.50,-87.5833,-0.0008,0.5000,114.5284,-2.3765,-0.0563,-0.0005,  -0,-0.0259,-0.0268,-10.0669,-0.0102,0.0000
4.50,-87.5849,-0.0008,0.5000,114.0452,-2.3772,-0.0568,-0.0005,  -0,-0.0272,-0.0256,-10.6143,-0.0107,0.0000
6.50,-87.5865,-0.0008,0.5000,113.5683,-2.3778,-0.0572,-0.0005,  -0,-0.0284,-0.0244,-11.1532,-0.0113,0.0000
8.50,-87.5881,-0.0008,0.5000,113.0975,-2.3784,-0.0577,-0.0005,  -0,-0.0296,-0.0234,-11.6836,-0.0118,0.0000
10.50,-48.0310,79.1164,0.5000,112.6318,-1447.9556,-8.8938,-0.2093,   4,31.5845,0.0668,340.0020,0.3667,0.3667
12.50,33.8526,7.8180,0.5000,113.5766,-3873.5506,-66.4097,-4645.7507,1463,50.2489,3.2442,0.1870,-3.1954,-3.1954
14.50,35.3556,-3.6453,0.5000,190.7421,-1103.8641,-62.4207,2819.5388,2185,58.1649,9.8969,0.1664,5.0106,5.0106
16.50,29.4634,-1.3106,0.5000,486.0645,-485.5358,-70.9206,-557.6537,1701,78.6472,14.7872,0.2912,1.1659,1.1659
18.50,31.6959,2.0105,0.5000,730.0116,-192.2563,-66.8412,-3533.9874,1337,96.3891,20.2059,0.2319,-2.1467,-2.1467
20.50,35.0636,1.4503,0.5000,839.0633,-73.3644,-61.2170,-3117.9970,1113,106.0552,26.7066,0.1674,-1.9333,-1.9333
22.50,37.3414,0.9807,0.5000,910.4158,-28.2894,-57.3498,-2724.1393, 927,112.1334,33.8086,0.1346,-1.7083,-1.7083
24.50,38.9236,0.6944,0.5000,961.0319,-10.4962,-54.4742,-2421.9562, 761,116.7485,41.6895,0.1150,-1.5564,-1.5564
26.50,40.0702,0.5097,0.5000,997.6959,-4.1852,-52.4650,-2208.7090, 634,119.9961,49.3060,0.1035,-1.4579,-1.4579
28.50,40.9214,0.3802,0.5000,1024.1228,-1.5391,-50.7616,-2025.6092, 522,122.7000,57.8179,0.0951,-1.3740,-1.3740
30.50,41.5560,0.2828,0.5000,1042.6884,-0.5380,-49.3614,-1871.6027, 429,124.8563,66.9183,0.0891,-1.2999,-1.2999
32.50,42.0230,0.2061,0.5000,1055.0551,-0.2005,-48.3211,-1752.9857, 361,126.4207,75.5320,0.0852,-1.2381,-1.2381
34.50,42.3555,0.1439,0.5000,1062.4530,-0.0747,-47.4878,-1653.1114, 307,127.6697,84.1657,0.0826,-1.1815,-1.1815
36.50,42.5777,0.0926,0.5000,1065.8280,-0.0321,-46.9088,-1579.2961, 270,128.5579,91.5324,0.0811,-1.1364,-1.1364
38.50,42.7082,0.0497,0.5000,1065.9250,-0.0106,-46.3035,-1495.4392, 230,129.5431,101.1057,0.0800,-1.0810,-1.0810
40.50,42.7616,0.0137,0.5000,1063.3417,-0.0044,-45.9240,-1436.8802, 204,130.2275,108.6611,0.0797,-1.0394,-1.0394
42.50,42.7499,-0.0169,0.5000,1058.5637,-0.0014,-45.5570,-1372.2119, 178,130.9948,117.9408,0.0799,-0.9906,-0.9906
44.50,42.6830,-0.0429,0.5000,1051.9894,-0.0006,-45.3418,-1327.5770, 161,131.5413,124.9686,0.0804,-0.9551,-0.9551
46.50,42.5688,-0.0652,0.5000,1043.9480,-0.0003,-45.1678,-1284.3884, 146,132.0918,132.2835,0.0813,-0.9192,-0.9192
48.50,42.4141,-0.0843,0.5000,1034.7128,-0.0001,-45.0302,-1240.7249, 131,132.6783,140.2138,0.0826,-0.8814,-0.8814
50.50,42.2246,-0.1007,0.5000,1024.5118,-0.0000,-44.9474,-1204.0162, 120,133.2013,147.3061,0.0841,-0.8486,-0.8486
52.50,42.0050,-0.1150,0.5000,1013.5359,-0.0000,-44.8905,-1158.9874, 107,133.8890,156.5379,0.0864,-0.8068,-0.8068
54.50,41.7592,-0.1274,0.5000,1001.9448,-0.0000,-44.8815,-1130.0938,  99,134.3618,162.7663,0.0884,-0.7792,-0.7792
56.50,41.4905,-0.1383,0.5000,989.8734,-0.0000,-44.9009,-1095.0535,  89,134.9730,170.6281,0.0912,-0.7450,-0.7450
58.50,41.2018,-0.1478,0.5000,977.4353,-0.0000,-44.9497,-1062.6025,  81,135.5799,178.1977,0.0943,-0.7125,-0.7125
60.50,40.8954,-0.1562,0.5000,964.7255,-0.0000,-44.9833,-1047.2353,  77,135.8821,181.8734,0.0960,-0.6969,-0.6969
62.50,40.5735,-0.1637,0.5000,951.8240,-0.0000,-45.0663,-1018.0363,  71,136.4844,189.0086,0.0996,-0.6669,-0.6669
64.50,40.2376,-0.1703,0.5000,938.7986,-0.0000,-45.2064,-981.2983,  63,137.2976,198.2430,0.1050,-0.6283,-0.6283
66.50,39.8894,-0.1763,0.5000,925.7063,-0.0000,-45.3080,-959.6123,  58,137.8081,203.8131,0.1087,-0.6052,-0.6052
68.50,39.5301,-0.1816,0.5000,912.5948,-0.0000,-45.4177,-938.9780,  54,138.3159,209.1836,0.1127,-0.5830,-0.5830
