Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,20.5000,40.9261,-88.0318,2.2387,-23.5528,-75.1360,-0.1406
751,20.5000,40.9262,-88.0318,2.2388,-23.5528,-75.1360,-0.1406
752,20.5000,40.9260,-88.0318,2.2387,-23.5529,-75.1360,-0.1406
753,20.5000,40.9260,-88.0318,2.2387,-23.5529,-75.1360,-0.1406
754,20.5000,40.9261,-88.0318,2.2387,-23.5528,-75.1360,-0.1406
755,20.5000,40.9260,-88.0318,2.2387,-23.5529,-75.1360,-0.1406
756,20.5000,40.9261,-88.0318,2.2388,-23.5528,-75.1360,-0.1406
757,20.5000,40.9261,-88.0318,2.2388,-23.5528,-75.1360,-0.1406
758,20.5000,40.9262,-88.0318,2.2388,-23.5528,-75.1360,-0.1406
759,20.5000,40.9260,-88.0318,2.2387,-23.5529,-75.1360,-0.1406
760,20.5000,40.9262,-88.0318,2.2388,-23.5528,-75.1360,-0.1406
761,20.5000,40.9261,-88.0318,2.2387,-23.5528,-75.1360,-0.1406
762,20.5000,40.9261,-88.0318,2.2387,-23.5529,-75.1360,-0.1406
763,20.5000,40.9259,-88.0318,2.2386,-23.5529,-75.1360,-0.1406
764,20.5000,40.9261,-88.0318,2.2387,-23.5528,-75.1360,-0.1406
765,20.5000,40.9260,-88.0318,2.2387,-23.5529,-75.1360,-0.1406
766,20.5000,40.9263,-88.0318,2.2389,-23.5527,-75.1360,-0.1406
767,20.5000,40.9261,-88.0318,2.2388,-23.5528,-75.1360,-0.1406
768,20.5000,40.9261,-88.0318,2.2387,-23.5528,-75.1360,-0.1406
769,20.5000,40.9261,-88.0318,2.2387,-23.5529,-75.1360,-0.1406
770,20.5000,40.9260,-88.0318,2.2387,-23.5529,-75.1360,-0.1406
771,20.5000,40.9262,-88.0318,2.2388,-23.5528,-75.1360,-0.1406
772,20.5000,40.9262,-88.0318,2.2388,-23.5528,-75.1360,-0.1406
773,20.5000,40.9260,-88.0318,2.2387,-23.5529,-75.1360,-0.1406
774,20.5000,40.9262,-88.0318,2.2388,-23.5528,-75.1360,-0.1406
775,20.5000,40.9261,-88.0318,2.2387,-23.5528,-75.1360,-0.1406
776,20.5000,40.9261,-88.0318,2.2387,-23.5528,-75.1360,-0.1406
777,20.5000,40.9260,-88.0318,2.2387,-23.5529,-75.1360,-0.1406
778,20.5000,40.9261,-88.0318,2.2387,-23.5528,-75.1360,-0.1406
779,20.5000,40.9261,-88.0318,2.2388,-23.5528,-75.1360,-0.1406
780,20.5000,40.9260,-88.0318,2.2387,-23.5529,-75.1360,-0.1406
781,20.5000,40.9261,-88.0318,2.2387,-23.5528,-75.1360,-0.1406
782,20.5000,40.9265,-88.0318,2.2390,-23.5526,-75.1359,-0.1406
783,20.5000,40.9261,-88.0318,2.2387,-23.5528,-75.1360,-0.1406
784,20.5000,40.9261,-88.0318,2.2387,-23.5528,-75.1360,-0.1406
