Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-87.6599,0.0000,0.5000,79.2556,-2.2216,-0.1017,-0.0005,-0.0069,-0.0340,-0.0070,-50.8788
2.50,-87.6599,0.0000,0.5000,79.2625,-2.2216,-0.1018,-0.0005,-0.0069,-0.0338,-0.0070,-50.8727
4.50,-87.6599,0.0000,0.5000,79.2696,-2.2217,-0.1018,-0.0005,-0.0069,-0.0337,-0.0070,-50.8665
6.50,-87.6599,0.0000,0.5000,79.2768,-2.2217,-0.1019,-0.0005,-0.0069,-0.0336,-0.0070,-50.8602
8.50,-87.6599,0.0000,0.5000,79.2842,-2.2217,-0.1019,-0.0005,-0.0069,-0.0335,-0.0069,-50.8537
10.50,-48.1823,78.9550,0.5000,79.2909,-1334.5284,-15.4745,-0.2130,4.6166,9.2222,0.0215,385.6530
12.50,32.7470,8.2285,0.5000,80.8368,-3912.5089,-122.1378,-4932.8657,1601.7356,22.1642,1.9471,0.2362
14.50,27.0472,-7.3661,0.5000,321.3722,-1341.5527,-136.1120,4940.3040,2291.0919,50.5527,5.7709,0.4141
16.50,27.6353,3.5687,0.5000,784.0602,-524.7518,-133.0518,-4762.1575,1904.9493,80.3441,8.8765,0.3843
18.50,32.7686,1.9890,0.5000,932.1858,-188.1226,-117.5443,-3846.9028,1750.4607,101.6942,13.0823,0.2334
20.50,35.5549,1.1216,0.5000,1023.4836,-73.0114,-109.1622,-3272.4748,1571.7771,115.4894,17.6663,0.1796
22.50,37.2518,0.7201,0.5000,1087.0561,-26.7315,-103.4218,-2878.4895,1363.0963,125.8389,23.0127,0.1513
24.50,38.4097,0.5089,0.5000,1132.7292,-10.5274,-99.6097,-2612.8883,1184.5180,132.6818,28.2504,0.1358
26.50,39.2568,0.3789,0.5000,1165.5373,-3.9178,-96.4925,-2391.7475,1023.3052,137.9689,33.9981,0.1249
28.50,39.8960,0.2875,0.5000,1188.5890,-1.5581,-94.1636,-2223.3255,898.8729,141.6317,39.4809,0.1177
30.50,40.3812,0.2177,0.5000,1204.0145,-0.6133,-92.2281,-2080.1816,794.7643,144.4537,45.1019,0.1125
32.50,40.7451,0.1619,0.5000,1213.3697,-0.2309,-90.5533,-1952.5813,704.5613,146.7210,51.0407,0.1086
34.50,41.0100,0.1159,0.5000,1217.8386,-0.0958,-89.2941,-1853.0461,636.4332,148.3150,56.4093,0.1061
36.50,41.1930,0.0777,0.5000,1218.3470,-0.0360,-88.1219,-1756.0678,572.2198,149.7124,62.3734,0.1041
38.50,41.3073,0.0455,0.5000,1215.6330,-0.0124,-87.0712,-1663.7413,513.2269,150.8938,68.8291,0.1029
40.50,41.3635,0.0182,0.5000,1210.2929,-0.0055,-86.3932,-1600.1223,473.8411,151.6217,73.7749,0.1025
42.50,41.3703,-0.0050,0.5000,1202.8134,-0.0019,-85.6523,-1525.1914,428.8025,152.3890,80.1755,0.1024
44.50,41.3349,-0.0249,0.5000,1193.5944,-0.0007,-85.1101,-1465.1031,393.7499,152.9362,85.7941,0.1028
46.50,41.2632,-0.0421,0.5000,1182.9668,-0.0002,-84.5256,-1392.5498,352.6993,153.5216,93.1970,0.1039
48.50,41.1599,-0.0571,0.5000,1171.2051,-0.0001,-84.0546,-1324.2911,315.3667,154.0064,100.8163,0.1057
50.50,41.0292,-0.0701,0.5000,1158.5382,-0.0000,-83.8819,-1295.6697,300.0922,154.1937,104.2078,0.1067
52.50,40.8743,-0.0816,0.5000,1145.1564,-0.0000,-83.7315,-1268.3434,285.7253,154.3652,107.5571,0.1078
54.50,40.6981,-0.0918,0.5000,1131.2195,-0.0000,-83.4899,-1217.1767,259.3933,154.6717,114.1251,0.1102
56.50,40.5029,-0.1009,0.5000,1116.8617,-0.0000,-83.3954,-1193.1680,247.3085,154.8108,117.3425,0.1116
58.50,40.2907,-0.1091,0.5000,1102.1950,-0.0000,-83.2518,-1147.9401,225.0225,155.0698,123.6413,0.1147
60.50,40.0631,-0.1165,0.5000,1087.3132,-0.0000,-83.1767,-1114.9578,209.1886,155.2595,128.4323,0.1173
62.50,39.8215,-0.1233,0.5000,1072.2952,-0.0000,-83.1299,-1083.8120,194.5770,155.4428,133.1105,0.1202
64.50,39.5671,-0.1295,0.5000,1057.2072,-0.0000,-83.1080,-1054.3376,181.0619,155.6227,137.6756,0.1232
66.50,39.3010,-0.1351,0.5000,1042.1046,-0.0000,-83.1082,-1026.3967,168.5621,155.8011,142.1276,0.1265
68.50,39.0242,-0.1404,0.5000,1027.0334,-0.0000,-83.1281,-999.8635,156.9786,155.9801,146.4668,0.1300
70.50,38.7372,-0.1453,0.5000,1012.0320,-0.0000,-83.1655,-974.6304,146.2316,156.1609,150.6938,0.1337
72.50,38.4410,-0.1498,0.5000,997.1324,-0.0000,-83.2184,-950.6029,136.2544,156.3444,154.8094,0.1377
74.50,38.1360,-0.1540,0.5000,982.3611,-0.0000,-83.2851,-927.6957,126.9882,156.5312,158.8148,0.1419
76.50,37.8229,-0.1580,0.5000,967.7399,-0.0000,-83.3641,-905.8319,118.3783,156.7215,162.7110,0.1463
78.50,37.5022,-0.1617,0.5000,953.2866,-0.0000,-83.4540,-884.9437,110.3741,156.9155,166.4995,0.1510
80.50,37.1744,-0.1652,0.5000,939.0157,-0.0000,-83.5534,-864.9714,102.9302,157.1132,170.1818,0.1559
82.50,36.8398,-0.1685,0.5000,924.9385,-0.0000,-83.6613,-845.8584,96.0056,157.3144,173.7594,0.1611
84.50,36.4989,-0.1716,0.5000,911.0644,-0.0000,-83.7765,-827.5505,89.5632,157.5190,177.2342,0.1666
86.50,36.1521,-0.1745,0.5000,897.4004,-0.0000,-83.8981,-809.9998,83.5681,157.7265,180.6077,0.1724
88.50,35.7998,-0.1772,0.5000,883.9517,-0.0000,-84.0251,-793.1679,77.9882,157.9362,183.8818,0.1784
90.50,35.4422,-0.1797,0.5000,870.7221,-0.0000,-84.1191,-781.5040,74.2209,158.0879,186.1728,0.1829
92.50,35.0798,-0.1821,0.5000,857.7142,-0.0000,-84.2679,-764.1606,68.7758,158.3241,189.6101,0.1902
94.50,34.7128,-0.1843,0.5000,844.9294,-0.0000,-84.4563,-743.8301,62.6361,158.6167,193.6850,0.1997
96.50,34.3415,-0.1864,0.5000,832.3682,-0.0000,-84.5451,-734.7546,59.9822,158.7529,195.5192,0.2044
98.50,33.9662,-0.1883,0.5000,820.0305,-0.0000,-84.7769,-712.3522,53.6663,159.1039,200.0840,0.2170
100.50,33.5872,-0.1901,0.5000,807.9153,-0.0000,-84.9197,-699.3091,50.1459,159.3179,202.7643,0.2252
