Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-89.5978,0.0000,0.5000,58.4161,-0.0002,-0.0562,-0.0000,   0,0.0001,-0.0007,169.1323,0.1693,0.1693
2.50,-89.5977,0.0000,0.5000,58.4214,-0.0002,-0.0562,-0.0000,   0,0.0001,-0.0007,169.1453,0.1693,0.1693
4.50,-89.5976,0.0000,0.5000,58.4266,-0.0002,-0.0562,0.0000,   0,0.0001,-0.0007,169.1583,0.1693,0.1693
6.50,-89.5975,0.0000,0.5000,58.4319,-0.0002,-0.0562,0.0000,   0,0.0001,-0.0007,169.1713,0.1693,0.1693
8.50,-89.5974,0.0000,0.5000,58.4371,-0.0002,-0.0562,0.0000,   0,0.0001,-0.0007,169.1843,0.1693,0.1693
10.50,-63.4256,52.3433,0.5000,58.4396,-351.6214,-4.7768,0.0000,   8,0.0035,0.0012,758.7355,0.7618,0.7618
12.50,-63.3308,0.0558,0.5000,58.4233,-794.9087,-6.6471,-0.0000,  23,0.0037,0.0019,755.9730,0.7727,0.7727
14.50,-63.2220,0.0541,0.5000,58.4070,-794.6807,-6.7109,-0.0000,  26,0.0043,0.0025,753.3080,0.7727,0.7727
16.50,-63.1132,0.0548,0.5000,58.3906,-794.2016,-6.7862,-0.0000,  27,0.0052,0.0032,750.1836,0.7703,0.7703
18.50,-63.0014,0.0568,0.5000,58.3742,-794.6256,-6.8608,-0.0000,  27,0.0062,0.0039,747.1820,0.7676,0.7676
20.50,-62.8833,0.0607,0.5000,58.3577,-797.0143,-6.9442,-0.0000,  28,0.0073,0.0045,743.9920,0.7646,0.7646
22.50,-62.7530,0.0684,0.5000,58.3412,-803.4300,-7.0443,-0.0000,  28,0.0085,0.0052,740.4441,0.7612,0.7612
24.50,-62.5990,0.0836,0.5000,58.3248,-818.1307,-7.1774,-0.0000,  28,0.0097,0.0058,736.1954,0.7572,0.7572
26.50,-62.3966,0.1146,0.5000,58.3082,-850.4521,-7.3786,-0.0000,  29,0.0110,0.0065,730.5258,0.7519,0.7519
28.50,-62.0924,0.1811,0.5000,58.2916,-923.1281,-7.7295,-0.0000,  29,0.0123,0.0073,721.8362,0.7436,0.7436
30.50,-61.5564,0.3381,0.5000,58.2748,-1104.2641,-8.4526,-0.0000,  31,0.0139,0.0081,706.1173,0.7285,0.7285
32.50,-60.3822,0.8098,0.5000,58.2575,-1613.2455,-10.1245,-0.0000,  33,0.0157,0.0093,674.9403,0.6983,0.6983
34.50,-55.8584,4.1220,0.5000,58.2387,-6632.3601,-20.6971,-0.0000,  45,0.0199,0.0127,539.8817,0.5639,0.5639
36.50,14.3786,8.3092,0.5000,58.4877,-419.2281,-115.5978,-9313.1731,2186,0.1207,0.1602,0.0205,-7.2424,-7.2424
38.50,24.1699,3.1708,0.5000,62.1889,-0.0002,-88.0990,-9878.4649,5214,0.8377,0.4728,0.0035,-4.7508,-4.7508
40.50,26.4448,0.3786,0.5000,73.5382,-0.0000,-81.5092,-8546.1566,5706,2.4153,0.8593,0.0024,-2.9186,-2.9186
42.50,26.4507,-0.0840,0.5000,93.3194,-0.0000,-80.5563,-7819.6732,5023,4.1261,1.2611,0.0024,-2.8714,-2.8714
44.50,26.3607,-0.0028,0.5000,118.7450,-0.0000,-79.8789,-7184.5992,4147,5.7334,1.7089,0.0024,-3.1098,-3.1098
46.50,26.4952,0.1022,0.5000,146.0179,-0.0000,-79.0151,-6726.8698,3569,6.7507,2.0735,0.0023,-3.2285,-3.2285
48.50,26.7604,0.1431,0.5000,172.5490,0.0000,-77.7756,-6237.4930,3029,7.6571,2.5184,0.0022,-3.2766,-3.2766
