Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-88.0197,0.0000,0.5000,58.7068,-0.0006,-0.0778,-0.0000,0.1503,0.0002,-0.0010,176.3111
2.50,-88.0197,0.0000,0.5000,58.7097,-0.0006,-0.0778,-0.0000,0.1503,0.0002,-0.0010,176.3184
4.50,-88.0197,0.0000,0.5000,58.7127,-0.0006,-0.0778,-0.0000,0.1503,0.0002,-0.0010,176.3239
6.50,-88.0196,0.0000,0.5000,58.7156,-0.0006,-0.0778,-0.0000,0.1503,0.0002,-0.0010,176.3312
8.50,-88.0196,0.0000,0.5000,58.7185,-0.0006,-0.0778,0.0000,0.1503,0.0002,-0.0010,176.3386
10.50,-62.0261,51.9869,0.5000,58.7189,-486.7235,-6.1049,-0.0000,8.6085,0.0077,0.0016,1154.4292
12.50,-61.9674,0.0423,0.5000,58.7018,-1166.0881,-8.7992,-0.0000,24.8998,0.0081,0.0025,1152.0872
14.50,-61.9222,0.0074,0.5000,58.6847,-1126.7133,-8.7868,-0.0000,28.3158,0.0093,0.0034,1150.4012
16.50,-61.9992,-0.0749,0.5000,58.6677,-1017.1311,-8.5321,-0.0000,28.7170,0.0112,0.0043,1154.8432
18.50,-62.3554,-0.2557,0.5000,58.6508,-810.4601,-7.8464,-0.0000,27.8432,0.0128,0.0049,1171.4237
20.50,-63.2345,-0.5638,0.5000,58.6345,-531.8382,-6.6601,-0.0000,25.8729,0.0141,0.0052,1204.5476
22.50,-64.8024,-0.9104,0.5000,58.6191,-244.4315,-4.9372,-0.0000,22.3268,0.0149,0.0051,1261.5438
24.50,-66.9492,-1.1540,0.5000,58.6052,-86.7332,-3.3669,-0.0000,18.1343,0.0150,0.0046,1324.9578
26.50,-69.4238,-1.2748,0.5000,58.5932,-20.9554,-2.0476,-0.0000,13.4527,0.0144,0.0036,1386.4283
28.50,-72.0369,-1.3180,0.5000,58.5831,-5.7240,-1.3283,-0.0000,10.1273,0.0134,0.0026,1414.3206
30.50,-74.6672,-1.3071,0.5000,58.5752,-1.2194,-0.8092,-0.0000,7.0966,0.0118,0.0014,1407.1357
32.50,-77.2112,-1.2444,0.5000,58.5694,-0.2692,-0.5057,-0.0000,4.8783,0.0100,0.0002,1349.9869
34.50,-79.5651,-1.1304,0.5000,58.5656,-0.0558,-0.3127,-0.0000,3.1431,0.0080,-0.0009,1225.7996
36.50,-81.6358,-0.9740,0.5000,58.5636,-0.0172,-0.2185,-0.0000,2.1378,0.0063,-0.0017,1079.0330
38.50,-83.3607,-0.7941,0.5000,58.5632,-0.0063,-0.1607,-0.0000,1.4407,0.0048,-0.0023,908.7540
40.50,-84.7219,-0.6139,0.5000,58.5640,-0.0030,-0.1275,-0.0000,1.0010,0.0037,-0.0027,748.4035
42.50,-85.7445,-0.4530,0.5000,58.5658,-0.0017,-0.1052,-0.0000,0.6874,0.0027,-0.0030,592.2703
44.50,-86.4814,-0.3217,0.5000,58.5684,-0.0011,-0.0924,-0.0000,0.4986,0.0021,-0.0031,473.2779
46.50,-86.9953,-0.2219,0.5000,58.5715,-0.0008,-0.0833,-0.0000,0.3608,0.0016,-0.0031,370.0979
48.50,-87.3450,-0.1498,0.5000,58.5750,-0.0007,-0.0786,-0.0000,0.2872,0.0013,-0.0031,307.9335
50.50,-87.5788,-0.0996,0.5000,58.5787,-0.0006,-0.0756,-0.0000,0.2394,0.0011,-0.0030,264.4962
52.50,-87.7333,-0.0655,0.5000,58.5827,-0.0006,-0.0736,-0.0000,0.2083,0.0009,-0.0029,234.8106
54.50,-87.8346,-0.0428,0.5000,58.5868,-0.0006,-0.0725,-0.0000,0.1881,0.0008,-0.0028,214.8282
56.50,-87.9006,-0.0279,0.5000,58.5909,-0.0006,-0.0717,-0.0000,0.1749,0.0008,-0.0027,201.5151
58.50,-87.9434,-0.0181,0.5000,58.5952,-0.0005,-0.0712,0.0000,0.1658,0.0007,-0.0025,192.1411
60.50,-87.9711,-0.0117,0.5000,58.5995,-0.0005,-0.0709,-0.0000,0.1600,0.0007,-0.0024,186.1798
62.50,-87.9890,-0.0075,0.5000,58.6038,-0.0005,-0.0708,-0.0000,0.1564,0.0007,-0.0023,182.4016
64.50,-88.0006,-0.0049,0.5000,58.6081,-0.0005,-0.0707,-0.0000,0.1542,0.0006,-0.0022,180.0162
66.50,-88.0080,-0.0031,0.5000,58.6125,-0.0005,-0.0707,0.0000,0.1527,0.0006,-0.0021,178.5136
68.50,-88.0127,-0.0020,0.5000,58.6169,-0.0005,-0.0707,-0.0000,0.1520,0.0006,-0.0020,177.7668
70.50,-88.0158,-0.0013,0.5000,58.6213,-0.0005,-0.0708,-0.0000,0.1514,0.0006,-0.0020,177.1052
72.50,-88.0177,-0.0008,0.5000,58.6258,-0.0005,-0.0708,-0.0000,0.1510,0.0006,-0.0019,176.6610
74.50,-88.0189,-0.0005,0.5000,58.6302,-0.0005,-0.0709,-0.0000,0.1508,0.0006,-0.0018,176.4059
76.50,-88.0197,-0.0003,0.5000,58.6347,-0.0005,-0.0710,-0.0000,0.1507,0.0006,-0.0017,176.2600
78.50,-88.0201,-0.0002,0.5000,58.6391,-0.0005,-0.0710,0.0000,0.1506,0.0006,-0.0017,176.2132
