Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-88.5899,0.0000,0.5000,68.3250,-0.0007,-0.2304,0.0000,0.2217,0.0042,-0.0005,154.4832,0.1545,0.1545
2,-88.5899,0.0000,0.5000,68.3272,-0.0007,-0.2304,-0.0000,0.2217,0.0042,-0.0005,154.4889,0.1545,0.1545
4,-88.5899,0.0000,0.5000,68.3293,-0.0007,-0.2304,-0.0000,0.2217,0.0042,-0.0005,154.4946,0.1545,0.1545
6,-88.5899,0.0000,0.5000,68.3314,-0.0007,-0.2304,0.0000,0.2217,0.0042,-0.0005,154.5002,0.1545,0.1545
8,-88.5899,0.0000,0.5000,68.3335,-0.0007,-0.2304,0.0000,0.2217,0.0042,-0.0005,154.5059,0.1545,0.1545
10,-62.5549,52.0699,0.5000,68.3332,-780.3586,-18.8665,-0.0000,13.8114,0.1520,0.0008,1074.6854,1.0698,1.0698
12,26.7190,-7.0512,0.5000,69.1562,-0.2925,-336.3882,-5546.4982,11017.2290,10.8815,0.2128,0.0042,5.1454,5.1454
14,16.9791,-3.3295,0.5000,80.1829,-0.0000,-399.3162,-7610.8810,9597.0110,44.8947,0.3887,0.0244,1.6321,1.6321
16,13.2837,-1.1946,0.5000,117.0064,-0.0000,-420.9740,-7295.8326,7026.2433,83.5525,0.5474,0.0455,-0.6064,-0.6064
18,12.4928,0.0185,0.5000,177.0600,-0.0000,-422.8590,-6669.3663,5131.8620,125.4072,0.7280,0.0523,-1.8342,-1.8342
20,13.4287,0.6641,0.5000,240.6355,-0.0000,-411.3317,-6085.8666,4082.2918,166.2827,0.9268,0.0435,-2.2477,-2.2477
22,14.9857,0.7913,0.5000,298.1066,-0.0000,-396.7018,-5612.7902,3590.2217,200.9039,1.1267,0.0332,-2.2172,-2.2172
24,16.4276,0.6670,0.5000,347.4864,-0.0000,-381.8142,-5147.2199,3274.8589,233.8622,1.3642,0.0252,-2.0189,-2.0189
26,17.5587,0.5055,0.5000,389.0373,-0.0000,-371.0755,-4784.6815,3054.8128,257.6952,1.5852,0.0208,-1.8416,-1.8416
28,18.3917,0.3674,0.5000,423.6079,-0.0000,-362.4583,-4467.7327,2853.0886,276.9932,1.8153,0.0181,-1.6983,-1.6983
30,18.9928,0.2647,0.5000,452.1478,-0.0000,-354.3252,-4143.4955,2624.4446,295.0199,2.0998,0.0160,-1.5762,-1.5762
32,19.4267,0.1915,0.5000,475.5504,-0.0000,-349.3514,-3933.5970,2461.8800,305.6055,2.3186,0.0150,-1.5131,-1.5131
34,19.7421,0.1396,0.5000,494.6056,-0.0000,-345.0733,-3747.5933,2308.2840,314.1614,2.5410,0.0143,-1.4677,-1.4677
36,19.9727,0.1022,0.5000,509.9913,-0.0000,-340.1426,-3529.8822,2118.0848,323.0730,2.8428,0.0136,-1.4260,-1.4260
38,20.1416,0.0748,0.5000,522.2814,-0.0000,-335.7892,-3338.0718,1942.4869,329.8587,3.1536,0.0132,-1.3983,-1.3983
40,20.2643,0.0540,0.5000,531.9583,-0.0000,-332.8123,-3208.9371,1820.7744,333.8505,3.3911,0.0129,-1.3837,-1.3837
42,20.3517,0.0379,0.5000,539.4268,-0.0000,-330.0301,-3090.7504,1707.4093,337.1083,3.6314,0.0128,-1.3726,-1.3726
44,20.4111,0.0251,0.5000,545.0257,-0.0000,-327.4026,-2981.9703,1601.7644,339.7948,3.8744,0.0126,-1.3639,-1.3639
46,20.4477,0.0145,0.5000,549.0395,-0.0000,-323.6909,-2833.7538,1456.4720,343.0344,4.2437,0.0125,-1.3537,-1.3537
48,20.4653,0.0055,0.5000,551.7071,-0.0000,-321.3411,-2743.4772,1367.5897,344.8145,4.4927,0.0125,-1.3479,-1.3479
50,20.4663,-0.0024,0.5000,553.2297,-0.0000,-319.6033,-2678.5205,1303.6220,346.0282,4.6845,0.0125,-1.3438,-1.3438
52,20.4526,-0.0094,0.5000,553.7774,0.0000,-316.2587,-2557.7884,1185.0592,348.1928,5.0715,0.0126,-1.3357,-1.3357
54,20.4255,-0.0160,0.5000,553.4940,-0.0000,-314.6459,-2501.5289,1130.1102,349.1870,5.2667,0.0126,-1.3316,-1.3316
56,20.3859,-0.0221,0.5000,552.5017,-0.0000,-311.5292,-2396.2266,1028.0799,351.0853,5.6599,0.0128,-1.3229,-1.3229
58,20.3344,-0.0279,0.5000,550.9045,0.0000,-310.0220,-2346.8469,980.7149,352.0160,5.8578,0.0128,-1.3183,-1.3183
60,20.2716,-0.0335,0.5000,548.7913,0.0000,-307.1047,-2253.9307,892.6554,353.8928,6.2560,0.0131,-1.3082,-1.3082
62,20.1978,-0.0389,0.5000,546.2379,-0.0000,-305.6930,-2210.1542,851.7330,354.8561,6.4561,0.0132,-1.3028,-1.3028
64,20.1133,-0.0442,0.5000,543.3096,-0.0000,-302.9589,-2127.4462,775.5892,356.8652,6.8579,0.0135,-1.2911,-1.2911
66,20.0186,-0.0493,0.5000,540.0625,-0.0000,-301.6354,-2088.3391,740.1813,357.9220,7.0595,0.0136,-1.2848,-1.2848
68,19.9138,-0.0543,0.5000,536.5449,0.0000,-299.0722,-2014.2226,674.2672,360.1617,7.4638,0.0140,-1.2714,-1.2714
70,19.7992,-0.0591,0.5000,532.7984,-0.0000,-297.8314,-1979.0756,643.6062,361.3511,7.6663,0.0142,-1.2643,-1.2643
72,19.6750,-0.0638,0.5000,528.8593,-0.0000,-295.4280,-1912.3022,586.5171,363.8833,8.0718,0.0147,-1.2492,-1.2492
74,19.5415,-0.0684,0.5000,524.7588,0.0000,-294.2636,-1880.5622,559.9570,365.2304,8.2746,0.0149,-1.2413,-1.2413
76,19.3990,-0.0729,0.5000,520.5240,-0.0000,-293.1242,-1849.8538,534.6383,366.6333,8.4775,0.0152,-1.2332,-1.2332
78,19.2478,-0.0772,0.5000,516.1786,0.0000,-291.4793,-1806.1778,499.2997,368.8169,8.7777,0.0156,-1.2207,-1.2207
80,19.0881,-0.0814,0.5000,511.7431,0.0000,-289.8842,-1764.5240,466.3791,371.1298,9.0777,0.0161,-1.2078,-1.2078
82,18.9202,-0.0854,0.5000,507.2355,-0.0000,-288.3363,-1724.7687,435.7123,373.5742,9.3771,0.0166,-1.1944,-1.1944
84,18.7445,-0.0893,0.5000,502.6713,0.0000,-286.8335,-1686.7929,407.1461,376.1513,9.6758,0.0171,-1.1806,-1.1806
86,18.5611,-0.0931,0.5000,498.0642,0.0000,-284.8294,-1637.1234,370.9169,379.9259,10.0865,0.0180,-1.1610,-1.1610
88,18.3704,-0.0967,0.5000,493.4261,-0.0000,-283.5912,-1607.0014,349.6034,382.4648,10.3473,0.0185,-1.1482,-1.1482
90,18.1727,-0.1001,0.5000,488.7674,-0.0000,-282.3820,-1578.0113,329.5819,385.1061,10.6073,0.0191,-1.1351,-1.1351
92,17.9683,-0.1034,0.5000,484.0971,-0.0000,-281.2003,-1550.0982,310.7745,387.8489,10.8662,0.0198,-1.1218,-1.1218
94,17.7575,-0.1066,0.5000,479.4233,0.0000,-280.0446,-1523.2109,293.1081,390.6920,11.1240,0.0205,-1.1083,-1.1083
96,17.5406,-0.1096,0.5000,474.7529,-0.0000,-277.8049,-1472.3219,260.9259,396.6739,11.6359,0.0220,-1.0809,-1.0809
98,17.3178,-0.1124,0.5000,470.0919,0.0000,-276.7182,-1448.2318,246.2840,399.8096,11.8899,0.0228,-1.0669,-1.0669
100,17.0895,-0.1152,0.5000,465.4457,0.0000,-275.6516,-1424.9910,232.5300,403.0395,12.1424,0.0236,-1.0529,-1.0529
102,16.8559,-0.1177,0.5000,460.8188,-0.0000,-274.6038,-1402.5622,219.6097,406.3618,12.3935,0.0246,-1.0388,-1.0388
104,16.6173,-0.1202,0.5000,456.2154,-0.0000,-273.5735,-1380.9106,207.4722,409.7746,12.6430,0.0255,-1.0246,-1.0246
106,16.3741,-0.1225,0.5000,451.6389,0.0000,-272.4405,-1357.5767,194.7661,413.6961,12.9201,0.0267,-1.0086,-1.0086
108,16.1264,-0.1247,0.5000,447.0924,0.0000,-271.3260,-1335.1310,182.9159,417.7255,13.1951,0.0279,-0.9926,-0.9926
110,15.8745,-0.1267,0.5000,442.5784,-0.0000,-270.2285,-1313.5340,171.8626,421.8598,13.4679,0.0292,-0.9765,-0.9765
112,15.6187,-0.1286,0.5000,438.0994,-0.0000,-269.1463,-1292.7482,161.5506,426.0961,13.7385,0.0306,-0.9605,-0.9605
114,15.3592,-0.1304,0.5000,433.6573,0.0000,-268.0780,-1272.7384,151.9258,430.4314,14.0067,0.0320,-0.9444,-0.9444
116,15.0962,-0.1321,0.5000,429.2538,0.0000,-267.0220,-1253.4715,142.9274,434.8628,14.2726,0.0336,-0.9284,-0.9284
118,14.8301,-0.1336,0.5000,424.8903,-0.0000,-266.3704,-1241.8409,137.6129,437.6679,14.4369,0.0346,-0.9185,-0.9185
120,14.5612,-0.1350,0.5000,420.5680,0.0000,-265.0778,-1219.3771,127.5059,443.3829,14.7626,0.0368,-0.8988,-0.8988
122,14.2898,-0.1361,0.5000,416.2881,-0.0000,-264.1375,-1203.5710,120.3581,447.6531,14.9988,0.0384,-0.8847,-0.8847
124,14.0168,-0.1367,0.5000,412.0514,-0.0000,-263.1109,-1186.8740,112.6095,452.4005,15.2549,0.0403,-0.8697,-0.8697
126,13.7430,-0.1370,0.5000,407.8587,0.0000,-262.0833,-1170.7810,105.0340,457.2160,15.5088,0.0424,-0.8551,-0.8551
128,13.4687,-0.1372,0.5000,403.7106,-0.0000,-261.0534,-1155.2745,97.8425,462.0891,15.7604,0.0445,-0.8406,-0.8406
130,13.1940,-0.1374,0.5000,399.6077,-0.0000,-259.6607,-1135.2461,88.9020,468.7446,16.0961,0.0476,-0.8211,-0.8211
132,12.9187,-0.1378,0.5000,395.5504,-0.0000,-258.9555,-1125.4892,84.7125,472.1454,16.2642,0.0492,-0.8113,-0.8113
134,12.6427,-0.1382,0.5000,391.5390,0.0000,-257.9913,-1112.5417,79.3291,476.8316,16.4923,0.0515,-0.7978,-0.7978
136,12.3658,-0.1386,0.5000,387.5738,0.0000,-257.0276,-1100.0297,74.3180,481.5610,16.7181,0.0539,-0.7844,-0.7844
138,12.0879,-0.1391,0.5000,383.6548,-0.0000,-256.0647,-1087.9340,69.6533,486.3347,16.9416,0.0565,-0.7710,-0.7710
140,11.8090,-0.1397,0.5000,379.7822,0.0000,-254.8363,-1073.0560,64.1578,492.4997,17.2237,0.0599,-0.7540,-0.7540
142,11.5290,-0.1402,0.5000,375.9559,-0.0000,-253.3444,-1055.7616,58.1077,500.1073,17.5619,0.0645,-0.7333,-0.7333
144,11.2478,-0.1408,0.5000,372.1758,0.0000,-252.6001,-1047.4288,55.3239,503.9546,17.7287,0.0669,-0.7230,-0.7230
146,10.9655,-0.1414,0.5000,368.4419,-0.0000,-251.8570,-1039.2934,52.6888,507.8313,17.8940,0.0694,-0.7127,-0.7127
148,10.6819,-0.1420,0.5000,364.7539,-0.0000,-250.3747,-1023.5762,47.8316,515.6744,18.2200,0.0747,-0.6922,-0.6922
150,10.3970,-0.1427,0.5000,361.1117,0.0000,-249.3545,-1013.1202,44.7738,521.1617,18.4413,0.0786,-0.6780,-0.6780
152,10.1107,-0.1434,0.5000,357.5151,0.0000,-248.3374,-1002.9597,41.9375,526.7083,18.6596,0.0827,-0.6639,-0.6639
154,9.8230,-0.1441,0.5000,353.9638,0.0000,-247.3238,-993.0678,39.3060,532.3155,18.8747,0.0871,-0.6498,-0.6498
156,9.5338,-0.1449,0.5000,350.4574,-0.0000,-246.3142,-983.4169,36.8640,537.9847,19.0864,0.0917,-0.6357,-0.6357
158,9.2430,-0.1457,0.5000,346.9958,0.0000,-245.3090,-973.9788,34.5975,543.7179,19.2949,0.0966,-0.6216,-0.6216
160,8.9504,-0.1466,0.5000,343.5784,0.0000,-244.3088,-964.7242,32.4933,549.5172,19.4998,0.1018,-0.6074,-0.6074
