Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,29.4008,22.5291,-89.0289,-10.9383,-33.2499,-77.8731,-0.1224
751,29.4008,22.5291,-89.0284,-10.9382,-33.2497,-77.8727,-0.1224
752,29.4007,22.5291,-89.0280,-10.9380,-33.2494,-77.8722,-0.1225
753,29.4007,22.5291,-89.0275,-10.9379,-33.2492,-77.8718,-0.1225
754,29.4006,22.5291,-89.0270,-10.9377,-33.2489,-77.8714,-0.1225
755,29.4006,22.5291,-89.0265,-10.9376,-33.2487,-77.8710,-0.1225
756,29.4005,22.5291,-89.0261,-10.9374,-33.2485,-77.8705,-0.1225
757,29.4005,22.5291,-89.0256,-10.9373,-33.2482,-77.8701,-0.1225
758,29.4005,22.5291,-89.0251,-10.9372,-33.2480,-77.8697,-0.1225
759,29.4004,22.5291,-89.0246,-10.9370,-33.2478,-77.8693,-0.1225
760,29.4004,22.5291,-89.0242,-10.9369,-33.2475,-77.8688,-0.1225
761,29.4003,22.5291,-89.0237,-10.9367,-33.2473,-77.8684,-0.1225
762,29.4003,22.5291,-89.0232,-10.9366,-33.2471,-77.8680,-0.1225
763,29.4002,22.5291,-89.0227,-10.9365,-33.2468,-77.8676,-0.1226
764,29.4002,22.5291,-89.0223,-10.9363,-33.2466,-77.8671,-0.1226
765,29.4001,22.5291,-89.0218,-10.9362,-33.2464,-77.8667,-0.1226
766,29.4001,22.5291,-89.0213,-10.9360,-33.2461,-77.8663,-0.1226
767,29.4000,22.5291,-89.0209,-10.9359,-33.2459,-77.8659,-0.1226
768,29.4000,22.5291,-89.0204,-10.9357,-33.2456,-77.8654,-0.1226
769,29.4000,22.5291,-89.0199,-10.9356,-33.2454,-77.8650,-0.1226
770,29.4049,22.5291,-89.0194,-10.9355,-33.2452,-77.8646,-0.1226
771,29.4049,22.5291,-89.0190,-10.9353,-33.2449,-77.8642,-0.1226
772,29.4048,22.5291,-89.0185,-10.9352,-33.2447,-77.8637,-0.1226
773,29.4048,22.5291,-89.0180,-10.9350,-33.2445,-77.8633,-0.1227
774,29.4047,22.5291,-89.0176,-10.9349,-33.2442,-77.8629,-0.1227
775,29.4047,22.5291,-89.0171,-10.9348,-33.2440,-77.8625,-0.1227
776,29.4046,22.5291,-89.0166,-10.9346,-33.2438,-77.8620,-0.1227
777,29.4046,22.5291,-89.0161,-10.9345,-33.2435,-77.8616,-0.1227
778,29.4046,22.5291,-89.0157,-10.9343,-33.2433,-77.8612,-0.1227
779,29.4045,22.5291,-89.0152,-10.9342,-33.2431,-77.8608,-0.1227
780,29.4045,22.5291,-89.0147,-10.9341,-33.2428,-77.8603,-0.1227
781,29.4044,22.5291,-89.0143,-10.9339,-33.2426,-77.8599,-0.1227
782,29.4044,22.5291,-89.0138,-10.9338,-33.2423,-77.8595,-0.1227
783,29.4043,22.5291,-89.0133,-10.9336,-33.2421,-77.8591,-0.1227
784,29.4043,22.5291,-89.0128,-10.9335,-33.2419,-77.8587,-0.1228
785,29.4042,22.5291,-89.0124,-10.9333,-33.2416,-77.8582,-0.1228
786,29.4042,22.5291,-89.0119,-10.9332,-33.2414,-77.8578,-0.1228
787,29.4042,22.5291,-89.0114,-10.9331,-33.2412,-77.8574,-0.1228
788,29.4041,22.5291,-89.0110,-10.9329,-33.2409,-77.8570,-0.1228
789,29.4041,22.5291,-89.0105,-10.9328,-33.2407,-77.8565,-0.1228
790,29.4040,22.5291,-89.0100,-10.9326,-33.2405,-77.8561,-0.1228
791,29.4040,22.5291,-89.0096,-10.9325,-33.2402,-77.8557,-0.1228
792,29.4039,22.5291,-89.0091,-10.9324,-33.2400,-77.8553,-0.1228
793,29.4039,22.5291,-89.0086,-10.9322,-33.2398,-77.8549,-0.1228
794,29.4038,22.5291,-89.0082,-10.9321,-33.2395,-77.8544,-0.1229
795,29.4038,22.5291,-89.0077,-10.9319,-33.2393,-77.8540,-0.1229
796,29.4038,22.5291,-89.0072,-10.9318,-33.2391,-77.8536,-0.1229
797,29.4037,22.5291,-89.0068,-10.9317,-33.2388,-77.8532,-0.1229
798,29.4037,22.5291,-89.0063,-10.9315,-33.2386,-77.8528,-0.1229
799,29.4036,22.5291,-89.0058,-10.9314,-33.2384,-77.8523,-0.1229
800,29.4036,22.5291,-89.0054,-10.9312,-33.2381,-77.8519,-0.1229
801,29.4035,22.5291,-89.0049,-10.9311,-33.2379,-77.8515,-0.1229
802,29.4035,22.5291,-89.0044,-10.9310,-33.2377,-77.8511,-0.1229
803,29.4034,22.5291,-89.0039,-10.9308,-33.2374,-77.8506,-0.1229
804,29.4034,22.5291,-89.0035,-10.9307,-33.2372,-77.8502,-0.1230
805,29.4034,22.5291,-89.0030,-10.9306,-33.2370,-77.8498,-0.1230
806,29.4083,22.5291,-89.0025,-10.9304,-33.2367,-77.8494,-0.1230
807,29.4083,22.5291,-89.0021,-10.9303,-33.2365,-77.8490,-0.1230
808,29.4082,22.5291,-89.0016,-10.9301,-33.2363,-77.8485,-0.1230
809,29.4082,22.5291,-89.0011,-10.9300,-33.2360,-77.8481,-0.1230
810,29.4081,22.5291,-89.0007,-10.9299,-33.2358,-77.8477,-0.1230
811,29.4081,22.5291,-89.0002,-10.9297,-33.2356,-77.8473,-0.1230
812,29.4080,22.5291,-88.9998,-10.9296,-33.2353,-77.8469,-0.1230
813,29.4080,22.5291,-88.9993,-10.9294,-33.2351,-77.8464,-0.1230
814,29.4079,22.5291,-88.9988,-10.9293,-33.2349,-77.8460,-0.1230
815,29.4079,22.5291,-88.9984,-10.9292,-33.2346,-77.8456,-0.1231
816,29.4079,22.5291,-88.9979,-10.9290,-33.2344,-77.8452,-0.1231
817,29.4078,22.5291,-88.9974,-10.9289,-33.2342,-77.8448,-0.1231
818,29.4078,22.5291,-88.9970,-10.9287,-33.2339,-77.8444,-0.1231
819,29.4077,22.5291,-88.9965,-10.9286,-33.2337,-77.8439,-0.1231
820,29.4077,22.5291,-88.9960,-10.9285,-33.2335,-77.8435,-0.1231
821,29.4076,22.5291,-88.9956,-10.9283,-33.2332,-77.8431,-0.1231
822,29.4076,22.5291,-88.9951,-10.9282,-33.2330,-77.8427,-0.1231
823,29.4075,22.5291,-88.9946,-10.9280,-33.2328,-77.8423,-0.1231
824,29.4075,22.5291,-88.9942,-10.9279,-33.2326,-77.8418,-0.1231
825,29.4075,22.5291,-88.9937,-10.9278,-33.2323,-77.8414,-0.1231
826,29.4074,22.5291,-88.9932,-10.9276,-33.2321,-77.8410,-0.1232
827,29.4074,22.5291,-88.9928,-10.9275,-33.2319,-77.8406,-0.1232
828,29.4073,22.5291,-88.9923,-10.9274,-33.2316,-77.8402,-0.1232
829,29.4073,22.5290,-88.9918,-10.9272,-33.2314,-77.8398,-0.1232
830,29.4072,22.5290,-88.9914,-10.9271,-33.2312,-77.8393,-0.1232
831,29.4072,22.5290,-88.9909,-10.9269,-33.2309,-77.8389,-0.1232
832,29.4071,22.5290,-88.9905,-10.9268,-33.2307,-77.8385,-0.1232
833,29.4071,22.5290,-88.9900,-10.9267,-33.2305,-77.8381,-0.1232
834,29.4071,22.5290,-88.9895,-10.9265,-33.2303,-77.8377,-0.1232
835,29.4070,22.5290,-88.9891,-10.9264,-33.2300,-77.8373,-0.1232
836,29.4070,22.5290,-88.9886,-10.9263,-33.2298,-77.8368,-0.1232
837,29.4069,22.5290,-88.9881,-10.9261,-33.2296,-77.8364,-0.1233
838,29.4069,22.5290,-88.9877,-10.9260,-33.2293,-77.8360,-0.1233
839,29.4068,22.5290,-88.9872,-10.9258,-33.2291,-77.8356,-0.1233
840,29.4068,22.5290,-88.9868,-10.9257,-33.2289,-77.8352,-0.1233
841,29.4117,22.5290,-88.9863,-10.9256,-33.2286,-77.8348,-0.1233
842,29.4117,22.5290,-88.9858,-10.9254,-33.2284,-77.8343,-0.1233
843,29.4117,22.5290,-88.9854,-10.9253,-33.2282,-77.8339,-0.1233
844,29.4116,22.5290,-88.9849,-10.9252,-33.2279,-77.8335,-0.1233
845,29.4116,22.5290,-88.9845,-10.9250,-33.2277,-77.8331,-0.1233
846,29.4115,22.5290,-88.9840,-10.9249,-33.2275,-77.8327,-0.1233
847,29.4115,22.5290,-88.9835,-10.9247,-33.2273,-77.8323,-0.1234
848,29.4114,22.5290,-88.9831,-10.9246,-33.2270,-77.8319,-0.1234
849,29.4114,22.5290,-88.9826,-10.9245,-33.2268,-77.8314,-0.1234
850,29.4113,22.5290,-88.9821,-10.9243,-33.2266,-77.8310,-0.1234
851,29.4113,22.5290,-88.9817,-10.9242,-33.2263,-77.8306,-0.1234
852,29.4113,22.5290,-88.9812,-10.9241,-33.2261,-77.8302,-0.1234
853,29.4112,22.5290,-88.9808,-10.9239,-33.2259,-77.8298,-0.1234
854,29.4112,22.5290,-88.9803,-10.9238,-33.2257,-77.8294,-0.1234
855,29.4111,22.5290,-88.9798,-10.9237,-33.2254,-77.8290,-0.1234
856,29.4111,22.5290,-88.9794,-10.9235,-33.2252,-77.8285,-0.1234
857,29.4110,22.5290,-88.9789,-10.9234,-33.2250,-77.8281,-0.1234
858,29.4110,22.5290,-88.9785,-10.9232,-33.2247,-77.8277,-0.1235
