1.99,-87.9560,-0.0000,0.0050,74.4955,-2.4859,-0.3250,-0.0002,-0.0006,-0.0002,-0.0024,-8.9470
3.99,-87.9560,-0.0000,0.0050,74.4958,-2.4859,-0.3250,-0.0002,-0.0006,-0.0002,-0.0024,-8.9469
5.99,-87.9560,-0.0000,0.0050,74.4962,-2.4859,-0.3251,-0.0002,-0.0006,-0.0002,-0.0024,-8.9462
7.99,-87.9560,-0.0000,0.0050,74.4965,-2.4859,-0.3251,-0.0002,-0.0006,-0.0002,-0.0024,-8.9456
9.99,-87.9560,-0.0000,0.0050,74.4968,-2.4859,-0.3251,-0.0002,-0.0006,-0.0002,-0.0024,-8.9449
11.99,33.8469,7.9792,0.0050,74.5143,-6757.2815,-479.3481,-1680.2796,442.7826,12.6678,0.4964,0.1639
13.99,40.7124,1.0921,0.0050,75.6366,-989.6710,-391.2100,-1478.0766,959.3373,101.5966,2.3187,0.0842
15.99,41.6203,0.0963,0.0050,80.0959,-253.2919,-371.4639,-1230.4207,909.3848,178.2130,4.4350,0.0771
17.99,41.5855,-0.0808,0.0050,88.2948,-86.6054,-365.6491,-1074.5072,753.5196,228.2240,6.6451,0.0774
19.99,41.3954,-0.0982,0.0050,99.2853,-32.6302,-363.0050,-975.0781,611.4814,261.7475,8.9168,0.0788
21.99,41.2138,-0.0817,0.0050,111.7481,-12.5771,-361.0390,-911.0076,501.2162,286.2810,11.2352,0.0802
23.99,41.0688,-0.0643,0.0050,124.5599,-4.8581,-359.1352,-866.6860,418.3412,305.7792,13.5883,0.0814
25.99,40.9517,-0.0543,0.0050,136.9806,-1.2584,-356.4098,-819.9418,334.1979,328.4033,16.9642,0.0827
27.99,40.8463,-0.0523,0.0050,148.6071,-0.7144,-355.2955,-803.2141,307.1814,336.6972,18.3873,0.0832
29.99,40.7384,-0.0564,0.0050,159.2631,-0.2307,-353.1964,-772.5867,263.2532,351.7587,21.2393,0.0842
31.99,40.6178,-0.0646,0.0050,168.9055,-0.0812,-351.4594,-746.6009,231.3029,364.2830,23.8835,0.0853
33.99,40.4784,-0.0750,0.0050,177.5628,-0.0344,-350.2005,-726.5662,209.4819,373.7798,26.0585,0.0864
35.99,40.3169,-0.0866,0.0050,185.2977,-0.0062,-348.1504,-689.6699,174.2745,391.0469,30.3946,0.0891
37.99,40.1320,-0.0984,0.0050,192.1872,-0.0037,-347.6267,-678.8470,164.9218,396.0952,31.7549,0.0901
39.99,39.9236,-0.1099,0.0050,198.3105,-0.0021,-347.1571,-668.3846,156.2239,400.9834,33.1112,0.0912
41.99,39.6925,-0.1210,0.0050,203.7447,-0.0007,-346.3682,-648.5039,140.5161,410.3290,35.8094,0.0936
43.99,39.4398,-0.1315,0.0050,208.5613,-0.0003,-345.7577,-629.9384,126.6814,419.1730,38.4842,0.0963
45.99,39.1670,-0.1412,0.0050,212.8252,-0.0001,-345.3012,-612.6151,114.3933,427.5859,41.1314,0.0993
47.99,38.8754,-0.1502,0.0050,216.5945,-0.0001,-345.1229,-604.3956,108.7496,431.6499,42.4435,0.1009
49.99,38.5666,-0.1585,0.0050,219.9215,-0.0000,-344.8853,-590.9816,99.7744,438.4100,44.6704,0.1039
51.99,38.2418,-0.1661,0.0050,222.8524,-0.0000,-344.7073,-576.9794,90.6910,445.6768,47.1206,0.1075
53.99,37.9024,-0.1731,0.0050,225.4281,-0.0000,-344.6153,-565.6870,83.5583,451.7360,49.2029,0.1109
55.99,37.5496,-0.1795,0.0050,227.6851,-0.0000,-344.5675,-553.9402,76.3024,458.2780,51.4858,0.1149
57.99,37.1847,-0.1853,0.0050,229.6556,-0.0000,-344.5650,-543.4496,69.9464,464.3798,53.6422,0.1190
59.99,36.8087,-0.1906,0.0050,231.3684,-0.0000,-344.5969,-533.4098,63.9543,470.5114,55.8304,0.1235
61.99,36.4227,-0.1953,0.0050,232.8489,-0.0000,-344.6556,-523.9686,58.3793,476.6108,58.0236,0.1284
63.99,36.0278,-0.1995,0.0050,234.1200,-0.0000,-344.7282,-515.6534,53.4951,482.3287,60.0902,0.1334
