Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.01,-87.9560,-0.0000,0.0050,74.4953,-2.4859,-0.3250,-0.0002,  -0,-0.0002,-0.0024,-8.9480,-0.0093,0.0000
2.00,-87.9560,-0.0000,0.0050,74.4956,-2.4859,-0.3250,-0.0002,  -0,-0.0002,-0.0024,-8.9474,-0.0093,0.0000
4.00,-87.9560,-0.0000,0.0050,74.4959,-2.4859,-0.3250,-0.0002,  -0,-0.0002,-0.0024,-8.9468,-0.0093,0.0000
6.00,-87.9560,-0.0000,0.0050,74.4962,-2.4859,-0.3251,-0.0002,  -0,-0.0002,-0.0024,-8.9461,-0.0093,0.0000
8.00,-87.9560,-0.0000,0.0050,74.4965,-2.4859,-0.3251,-0.0002,  -0,-0.0002,-0.0024,-8.9455,-0.0093,0.0000
10.01,-87.5563,79.9406,0.0050,74.4969,-2.5176,-0.3275,-0.0002,   0,0.0030,-0.0023,118.1691,0.1178,0.1178
12.01,34.0061,7.8213,0.0050,74.5159,-6603.7052,-477.5174,-1689.3001, 454,13.3239,0.5117,0.1613,-1.6989,-1.6989
14.01,40.7348,1.0706,0.0050,75.6624,-973.2512,-390.8213,-1474.7368, 960,102.5474,2.3401,0.0840,-0.8001,-0.8001
16.01,41.6227,0.0925,0.0050,80.1602,-250.2037,-371.3611,-1228.3726, 908,178.8575,4.4578,0.0771,-0.5084,-0.5084
18.01,41.5843,-0.0815,0.0050,88.3927,-85.6998,-365.6096,-1073.1974, 752,228.6426,6.6687,0.0774,-0.4515,-0.4515
