Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
2,-88.9877,0.0000,0.0050,71.0181,-0.0005,-0.1586,0.0000,0.1355,0.0009,-0.0004,179.2383
4,-88.9877,0.0000,0.0050,71.0195,-0.0005,-0.1586,0.0000,0.1355,0.0009,-0.0004,179.2392
6,-88.9876,0.0000,0.0050,71.0208,-0.0005,-0.1586,0.0000,0.1355,0.0009,-0.0004,179.2426
8,-88.9876,0.0000,0.0050,71.0222,-0.0005,-0.1587,0.0000,0.1355,0.0009,-0.0004,179.2460
10,-88.9876,0.0000,0.0050,71.0235,-0.0005,-0.1587,0.0000,0.1355,0.0009,-0.0004,179.2494
12,31.5596,-2.8122,0.0050,71.1885,-24.2392,-235.8878,-3176.2876,3779.2247,0.7816,0.1241,0.0011
14,26.0458,-2.1955,0.0050,72.9598,-0.0000,-257.2699,-4625.9064,4909.4406,6.4817,0.3267,0.0031
16,23.0369,-0.9193,0.0050,78.6744,-0.0000,-267.4048,-4734.8907,3974.7016,15.0422,0.5009,0.0053
18,21.9340,-0.2748,0.0050,89.0038,-0.0000,-269.4457,-4483.5778,3093.6190,23.8254,0.6764,0.0064
20,21.6871,-0.0140,0.0050,102.8543,-0.0000,-267.7335,-4173.0171,2466.4373,31.5916,0.8604,0.0067
22,21.7713,0.0809,0.0050,118.5142,-0.0000,-264.6826,-3881.9914,2030.2347,37.8552,1.0522,0.0066
24,21.9658,0.1062,0.0050,134.5055,-0.0000,-261.3064,-3625.4942,1717.8602,42.6017,1.2504,0.0064
26,22.1757,0.1004,0.0050,149.8856,-0.0000,-257.4795,-3367.7192,1450.5895,46.5285,1.4889,0.0061
28,22.3583,0.0808,0.0050,164.1745,-0.0000,-254.8770,-3202.5252,1297.1756,48.5528,1.6698,0.0059
30,22.4954,0.0560,0.0050,177.1873,-0.0000,-252.1370,-3032.8755,1150.3072,50.2120,1.8855,0.0058
32,22.5819,0.0307,0.0050,188.9019,-0.0000,-249.5470,-2873.7681,1019.9267,51.3838,2.1227,0.0057
34,22.6192,0.0071,0.0050,199.3772,-0.0000,-247.3173,-2736.1252,911.4422,52.1157,2.3621,0.0057
36,22.6121,-0.0137,0.0050,208.7085,-0.0000,-246.0026,-2654.2433,848.3969,52.4404,2.5226,0.0057
38,22.5663,-0.0316,0.0050,217.0022,-0.0000,-244.2439,-2543.7245,764.8259,52.7701,2.7645,0.0057
40,22.4876,-0.0467,0.0050,224.3641,-0.0000,-242.6934,-2445.5352,691.9708,52.9846,3.0073,0.0058
42,22.3812,-0.0593,0.0050,230.8935,-0.0000,-241.2899,-2356.5781,627.1539,53.1432,3.2533,0.0060
44,22.2518,-0.0698,0.0050,236.6809,-0.0000,-240.0116,-2276.1978,569.6835,53.2827,3.4996,0.0061
46,22.1032,-0.0785,0.0050,241.8075,-0.0000,-239.4093,-2238.7796,543.3380,53.3535,3.6228,0.0062
48,21.9387,-0.0858,0.0050,246.3452,-0.0000,-238.2619,-2168.7708,494.8342,53.5085,3.8691,0.0065
50,21.7609,-0.0918,0.0050,250.3578,-0.0000,-237.1732,-2104.4287,451.2816,53.6910,4.1153,0.0067
52,21.5721,-0.0968,0.0050,253.9013,-0.0000,-236.1261,-2044.9996,412.0512,53.9081,4.3611,0.0070
54,21.3742,-0.1010,0.0050,257.0253,-0.0000,-235.3525,-2002.8869,384.8949,54.0977,4.5470,0.0072
56,21.1687,-0.1044,0.0050,259.7732,-0.0000,-234.5903,-1963.0312,359.7262,54.3099,4.7326,0.0074
58,20.9570,-0.1072,0.0050,262.1835,-0.0000,-233.8357,-1925.2529,336.3810,54.5444,4.9178,0.0077
60,20.7402,-0.1095,0.0050,264.2902,-0.0000,-232.3366,-1855.3244,294.5784,55.0787,5.2872,0.0082
62,20.5193,-0.1113,0.0050,266.1234,-0.0000,-231.5868,-1822.9107,275.8648,55.3767,5.4713,0.0085
64,20.2953,-0.1127,0.0050,267.7097,-0.0000,-230.8341,-1792.0474,258.4602,55.6940,5.6549,0.0088
66,20.0689,-0.1137,0.0050,269.0730,-0.0000,-230.0768,-1762.6432,242.2667,56.0293,5.8380,0.0091
68,19.8408,-0.1143,0.0050,270.2344,-0.0000,-229.3135,-1734.6125,227.1944,56.3812,6.0207,0.0094
70,19.6117,-0.1147,0.0050,271.2129,-0.0000,-228.5428,-1707.8641,213.1605,56.7486,6.2030,0.0098
72,19.3821,-0.1149,0.0050,272.0254,-0.0000,-226.9762,-1657.9000,187.9096,57.5246,6.5659,0.0105
74,19.1524,-0.1148,0.0050,272.6872,-0.0000,-226.1789,-1634.5622,176.5583,57.9308,6.7467,0.0108
76,18.9231,-0.1145,0.0050,273.2121,-0.0000,-225.3715,-1612.2076,165.9761,58.3474,6.9269,0.0112
78,18.6945,-0.1141,0.0050,273.6123,-0.0000,-224.5541,-1590.7823,156.1071,58.7735,7.1067,0.0116
