Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,34.5608,22.6203,-89.1027,-10.8966,-33.2412,-77.9304,-0.1651
751,34.5608,22.6203,-89.1022,-10.8964,-33.2409,-77.9300,-0.1651
752,34.5607,22.6204,-89.1017,-10.8963,-33.2407,-77.9295,-0.1651
753,34.5607,22.6204,-89.1012,-10.8961,-33.2404,-77.9291,-0.1651
754,34.5606,22.6204,-89.1007,-10.8960,-33.2402,-77.9286,-0.1651
755,34.5606,22.6204,-89.1002,-10.8958,-33.2399,-77.9282,-0.1651
756,34.5655,22.6204,-89.0997,-10.8957,-33.2397,-77.9277,-0.1651
757,34.5655,22.6204,-89.0992,-10.8955,-33.2394,-77.9273,-0.1651
758,34.5655,22.6204,-89.0987,-10.8954,-33.2392,-77.9268,-0.1651
759,34.5654,22.6204,-89.0982,-10.8952,-33.2389,-77.9264,-0.1652
760,34.5654,22.6204,-89.0977,-10.8950,-33.2387,-77.9259,-0.1652
761,34.5653,22.6204,-89.0972,-10.8949,-33.2384,-77.9255,-0.1652
762,34.5653,22.6204,-89.0967,-10.8947,-33.2382,-77.9250,-0.1652
763,34.5652,22.6204,-89.0963,-10.8946,-33.2379,-77.9246,-0.1652
764,34.5652,22.6205,-89.0958,-10.8944,-33.2377,-77.9241,-0.1652
765,34.5651,22.6205,-89.0953,-10.8943,-33.2374,-77.9237,-0.1652
766,34.5651,22.6205,-89.0948,-10.8941,-33.2372,-77.9232,-0.1652
767,34.5650,22.6204,-89.0943,-10.8940,-33.2369,-77.9228,-0.1652
768,34.5650,22.6205,-89.0938,-10.8938,-33.2367,-77.9224,-0.1652
769,34.5650,22.6205,-89.0933,-10.8936,-33.2364,-77.9219,-0.1653
770,34.5699,22.6205,-89.0928,-10.8935,-33.2362,-77.9215,-0.1653
771,34.5699,22.6205,-89.0923,-10.8934,-33.2359,-77.9210,-0.1653
772,34.5698,22.6205,-89.0918,-10.8932,-33.2357,-77.9206,-0.1653
773,34.5698,22.6205,-89.0913,-10.8930,-33.2354,-77.9201,-0.1653
774,34.5697,22.6205,-89.0908,-10.8929,-33.2352,-77.9197,-0.1653
775,34.5697,22.6205,-89.0903,-10.8927,-33.2349,-77.9192,-0.1653
776,34.5696,22.6205,-89.0898,-10.8926,-33.2347,-77.9188,-0.1653
777,34.5696,22.6205,-89.0893,-10.8924,-33.2344,-77.9184,-0.1653
778,34.5696,22.6205,-89.0888,-10.8923,-33.2342,-77.9179,-0.1653
779,34.5695,22.6205,-89.0884,-10.8921,-33.2339,-77.9175,-0.1654
780,34.5695,22.6206,-89.0879,-10.8920,-33.2337,-77.9170,-0.1654
781,34.5694,22.6205,-89.0874,-10.8918,-33.2334,-77.9166,-0.1654
782,34.5744,22.6205,-89.0869,-10.8917,-33.2332,-77.9161,-0.1654
783,34.5693,22.6206,-89.0864,-10.8915,-33.2329,-77.9157,-0.1654
784,34.5743,22.6206,-89.0859,-10.8914,-33.2327,-77.9152,-0.1654
785,34.5742,22.6206,-89.0854,-10.8912,-33.2324,-77.9148,-0.1654
786,34.5742,22.6206,-89.0849,-10.8911,-33.2322,-77.9144,-0.1654
787,34.5742,22.6206,-89.0844,-10.8909,-33.2319,-77.9139,-0.1654
788,34.5741,22.6206,-89.0839,-10.8907,-33.2317,-77.9135,-0.1654
789,34.5741,22.6206,-89.0834,-10.8906,-33.2314,-77.9130,-0.1655
790,34.5740,22.6206,-89.0829,-10.8905,-33.2312,-77.9126,-0.1655
791,34.5740,22.6206,-89.0825,-10.8903,-33.2309,-77.9121,-0.1655
792,34.5739,22.6206,-89.0820,-10.8902,-33.2307,-77.9117,-0.1655
793,34.5739,22.6206,-89.0815,-10.8900,-33.2304,-77.9113,-0.1655
794,34.5738,22.6206,-89.0810,-10.8899,-33.2302,-77.9108,-0.1655
795,34.5738,22.6206,-89.0805,-10.8897,-33.2299,-77.9104,-0.1655
796,34.5738,22.6207,-89.0800,-10.8895,-33.2297,-77.9099,-0.1655
797,34.5787,22.6206,-89.0795,-10.8894,-33.2294,-77.9095,-0.1655
798,34.5787,22.6206,-89.0790,-10.8893,-33.2292,-77.9091,-0.1655
799,34.5786,22.6207,-89.0785,-10.8891,-33.2289,-77.9086,-0.1656
800,34.5786,22.6207,-89.0780,-10.8889,-33.2287,-77.9082,-0.1656
801,34.5785,22.6207,-89.0776,-10.8888,-33.2284,-77.9077,-0.1656
802,34.5785,22.6207,-89.0771,-10.8886,-33.2282,-77.9073,-0.1656
803,34.5784,22.6207,-89.0766,-10.8885,-33.2279,-77.9068,-0.1656
804,34.5784,22.6207,-89.0761,-10.8883,-33.2277,-77.9064,-0.1656
805,34.5784,22.6207,-89.0756,-10.8882,-33.2275,-77.9060,-0.1656
806,34.5783,22.6207,-89.0751,-10.8880,-33.2272,-77.9055,-0.1656
807,34.5783,22.6207,-89.0746,-10.8879,-33.2270,-77.9051,-0.1656
808,34.5782,22.6207,-89.0741,-10.8877,-33.2267,-77.9046,-0.1656
809,34.5782,22.6207,-89.0736,-10.8876,-33.2265,-77.9042,-0.1657
810,34.5831,22.6207,-89.0732,-10.8874,-33.2262,-77.9038,-0.1657
811,34.5831,22.6207,-89.0727,-10.8873,-33.2260,-77.9033,-0.1657
812,34.5830,22.6207,-89.0722,-10.8871,-33.2257,-77.9029,-0.1657
813,34.5830,22.6207,-89.0717,-10.8870,-33.2255,-77.9024,-0.1657
814,34.5829,22.6208,-89.0712,-10.8868,-33.2252,-77.9020,-0.1657
815,34.5829,22.6208,-89.0707,-10.8867,-33.2250,-77.9016,-0.1657
816,34.5829,22.6207,-89.0702,-10.8865,-33.2247,-77.9011,-0.1657
817,34.5828,22.6208,-89.0697,-10.8864,-33.2245,-77.9007,-0.1657
818,34.5828,22.6208,-89.0693,-10.8862,-33.2242,-77.9003,-0.1657
819,34.5827,22.6208,-89.0688,-10.8861,-33.2240,-77.8998,-0.1658
820,34.5827,22.6208,-89.0683,-10.8859,-33.2237,-77.8994,-0.1658
