Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-17.4664,0.3456,0.5000,280.0092,-0.0018,-0.0125,-448.7974,   3,19.6418,199.8714,27.2894,-0.1993,-0.1993
2.50,-16.7206,0.3902,0.5000,281.9310,-0.0015,-0.0125,-498.6069,   3,19.5788,201.8884,25.3198,-0.2492,-0.2492
4.50,-15.8757,0.4430,0.5000,283.9308,-0.0012,-0.0124,-547.0945,   3,19.5171,203.8889,23.6298,-0.2976,-0.2976
6.50,-14.9115,0.5072,0.5000,286.0215,-0.0009,-0.0122,-621.7245,   2,19.4225,206.9343,21.4058,-0.3716,-0.3716
8.50,-13.7994,0.5878,0.5000,288.2194,-0.0007,-0.0121,-697.3562,   2,19.3280,209.9013,19.5355,-0.4463,-0.4463
10.50,27.3554,80.3977,0.5000,290.5808,-0.0000,-0.0064,-739.1433,   5,10.9081,346.3977,0.3992,-0.3765,-0.3765
12.50,28.1609,0.5218,0.5000,293.4599,-0.0000,-0.0062,-1388.5920,  13,10.7381,352.4949,0.3673,-1.0119,-1.0119
14.50,29.0324,0.3753,0.5000,296.7242,-0.0000,-0.0061,-1252.5517,  13,10.5628,358.7976,0.3371,-0.8697,-0.8697
16.50,29.6039,0.2369,0.5000,300.4163,-0.0000,-0.0059,-1138.4320,  12,10.4693,363.8755,0.3198,-0.7522,-0.7522
18.50,29.9431,0.1330,0.5000,304.4517,-0.0000,-0.0059,-1053.8118,  10,10.4297,368.0253,0.3105,-0.6652,-0.6652
20.50,30.1070,0.0539,0.5000,308.6899,-0.0000,-0.0058,-973.9743,   8,10.4284,372.3438,0.3055,-0.5829,-0.5829
22.50,30.1356,-0.0075,0.5000,312.9811,-0.0000,-0.0058,-914.3923,   7,10.4615,375.8738,0.3054,-0.5212,-0.5212
24.50,30.0584,-0.0559,0.5000,317.1914,-0.0000,-0.0057,-868.5519,   5,10.5155,378.7891,0.3083,-0.4735,-0.4735
26.50,29.8971,-0.0944,0.5000,321.2142,-0.0000,-0.0057,-824.8761,   4,10.5985,381.7297,0.3147,-0.4277,-0.4277
28.50,29.6684,-0.1254,0.5000,324.9720,-0.0000,-0.0057,-798.9190,   4,10.6666,383.5453,0.3207,-0.4005,-0.4005
30.50,29.3854,-0.1505,0.5000,328.4143,-0.0000,-0.0057,-765.1302,   3,10.7814,385.9645,0.3319,-0.3648,-0.3648
32.50,29.0581,-0.1710,0.5000,331.5129,-0.0000,-0.0057,-749.2248,   3,10.8474,387.1148,0.3388,-0.3480,-0.3480
34.50,28.6948,-0.1876,0.5000,334.2573,-0.0000,-0.0057,-720.7712,   2,10.9881,389.1653,0.3545,-0.3178,-0.3178
36.50,28.3021,-0.2012,0.5000,336.6498,-0.0000,-0.0058,-695.8934,   2,11.1378,390.9160,0.3724,-0.2914,-0.2914
38.50,27.8854,-0.2123,0.5000,338.7020,-0.0000,-0.0058,-684.5300,   2,11.2153,391.6902,0.3823,-0.2793,-0.2793
40.50,27.4491,-0.2214,0.5000,340.4316,-0.0000,-0.0058,-663.5498,   2,11.3748,393.0552,0.4036,-0.2571,-0.2571
42.50,26.9968,-0.2288,0.5000,341.8604,-0.0000,-0.0058,-653.8036,   2,11.4563,393.6528,0.4150,-0.2468,-0.2468
44.50,26.5316,-0.2347,0.5000,343.0118,-0.0000,-0.0058,-635.5351,   1,11.6221,394.6934,0.4395,-0.2275,-0.2275
46.50,26.0559,-0.2395,0.5000,343.9103,-0.0000,-0.0059,-618.6201,   1,11.7909,395.5452,0.4661,-0.2097,-0.2097
48.50,25.5719,-0.2434,0.5000,344.5803,-0.0000,-0.0059,-610.5837,   1,11.8761,395.9061,0.4803,-0.2012,-0.2012
50.50,25.0812,-0.2464,0.5000,345.0453,-0.0000,-0.0059,-598.7217,   1,12.0076,396.3816,0.5030,-0.1888,-0.1888
52.50,24.5853,-0.2488,0.5000,345.3275,-0.0000,-0.0059,-587.3438,   1,12.1398,396.7683,0.5270,-0.1770,-0.1770
54.50,24.0853,-0.2506,0.5000,345.4478,-0.0000,-0.0059,-576.3758,   1,12.2726,397.0724,0.5523,-0.1656,-0.1656
56.50,23.5823,-0.2520,0.5000,345.4256,-0.0000,-0.0060,-565.7572,   1,12.4057,397.2989,0.5790,-0.1547,-0.1547
58.50,23.0769,-0.2531,0.5000,345.2783,-0.0000,-0.0060,-555.4350,   1,12.5390,397.4525,0.6072,-0.1441,-0.1441
60.50,22.5698,-0.2538,0.5000,345.0221,-0.0000,-0.0060,-545.3644,   1,12.6724,397.5373,0.6367,-0.1339,-0.1339
62.50,22.0615,-0.2543,0.5000,344.6713,-0.0000,-0.0060,-535.5072,   1,12.8057,397.5569,0.6678,-0.1239,-0.1239
64.50,21.5524,-0.2547,0.5000,344.2387,-0.0000,-0.0061,-525.8310,   1,12.9390,397.5146,0.7004,-0.1141,-0.1141
66.50,21.0428,-0.2549,0.5000,343.7356,-0.0000,-0.0061,-516.3082,   1,13.0720,397.4130,0.7346,-0.1046,-0.1046
68.50,20.5329,-0.2550,0.5000,343.1720,-0.0000,-0.0061,-506.9149,   1,13.2048,397.2545,0.7705,-0.0952,-0.0952
70.50,20.0228,-0.2550,0.5000,342.5566,-0.0000,-0.0061,-488.1883,   0,13.4732,396.7672,0.8487,-0.0767,-0.0767
72.50,19.5127,-0.2551,0.5000,341.8970,-0.0000,-0.0062,-478.8267,   0,13.6087,396.4388,0.8913,-0.0675,-0.0675
74.50,19.0026,-0.2551,0.5000,341.1998,-0.0000,-0.0062,-469.5322,   0,13.7438,396.0577,0.9360,-0.0584,-0.0584
76.50,18.4925,-0.2551,0.5000,340.4705,-0.0000,-0.0062,-460.2931,   0,13.8786,395.6249,0.9829,-0.0494,-0.0494
78.50,17.9823,-0.2551,0.5000,339.7138,-0.0000,-0.0062,-451.0995,   0,14.0130,395.1415,1.0321,-0.0406,-0.0406
