Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-19.2455,0.2772,0.5000,306.5273,-0.0034,-0.0135,-384.0103,   3,25.6110,205.1746,32.0083,-0.1183,-0.1183
2.50,-18.6474,0.3128,0.5000,308.4212,-0.0029,-0.0134,-419.6751,   3,25.5594,206.4218,30.2966,-0.1545,-0.1545
4.50,-17.9712,0.3541,0.5000,310.3872,-0.0025,-0.0134,-461.3945,   3,25.4990,208.0026,28.4780,-0.1966,-0.1966
6.50,-17.2033,0.4029,0.5000,312.4373,-0.0021,-0.0133,-511.2501,   3,25.4264,209.9793,26.5411,-0.2466,-0.2466
8.50,-16.3260,0.4616,0.5000,314.5859,-0.0017,-0.0132,-572.0015,   3,25.3377,212.4247,24.4845,-0.3071,-0.3071
10.50,24.6343,80.4321,0.5000,316.8874,-0.0000,-0.0072,-924.4441,   6,15.0151,355.0737,0.5189,-0.5482,-0.5482
12.50,26.3865,1.0278,0.5000,319.8118,-0.0000,-0.0069,-1859.5487,  16,14.4812,364.3434,0.4370,-1.4641,-1.4641
14.50,28.0855,0.7345,0.5000,323.5021,-0.0000,-0.0066,-1619.9495,  17,13.9887,373.4434,0.3718,-1.2150,-1.2150
16.50,29.2333,0.4881,0.5000,328.1086,-0.0000,-0.0063,-1404.3422,  15,13.6461,381.5931,0.3299,-0.9935,-0.9935
18.50,29.9816,0.3129,0.5000,333.4799,-0.0000,-0.0062,-1273.9510,  13,13.4772,387.1973,0.3094,-0.8598,-0.8598
20.50,30.4418,0.1852,0.5000,339.3342,-0.0000,-0.0061,-1149.7992,  11,13.3660,393.2431,0.2945,-0.7322,-0.7322
22.50,30.6887,0.0897,0.5000,345.3714,0.0000,-0.0060,-1074.0571,   9,13.3383,397.3824,0.2887,-0.6540,-0.6540
24.50,30.7739,0.0168,0.5000,351.3302,-0.0000,-0.0060,-1007.1698,   7,13.3543,401.3915,0.2867,-0.5847,-0.5847
26.50,30.7345,-0.0398,0.5000,357.0109,-0.0000,-0.0059,-959.9119,   6,13.3986,404.4499,0.2878,-0.5355,-0.5355
28.50,30.5976,-0.0843,0.5000,362.2762,0.0000,-0.0059,-911.6774,   5,13.4833,407.7723,0.2922,-0.4849,-0.4849
30.50,30.3835,-0.1196,0.5000,367.0426,0.0000,-0.0059,-875.6905,   4,13.5807,410.3740,0.2984,-0.4471,-0.4471
