Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.9928,-0.0000,0.5000,75.4462,-1.7309,-0.3053,-0.0002,  -0,-0.0170,-0.0060,-17.4219,-0.0178,0.0000
1.50,-87.9928,-0.0000,0.5000,75.4393,-1.7309,-0.3054,-0.0002,  -0,-0.0170,-0.0060,-17.4258,-0.0178,0.0000
2.50,-87.9928,-0.0000,0.5000,75.4324,-1.7309,-0.3054,-0.0002,  -0,-0.0170,-0.0060,-17.4297,-0.0178,0.0000
3.50,-87.9928,-0.0000,0.5000,75.4256,-1.7309,-0.3055,-0.0002,  -0,-0.0169,-0.0060,-17.4336,-0.0178,0.0000
4.50,-87.9928,-0.0000,0.5000,75.4188,-1.7309,-0.3055,-0.0002,  -0,-0.0169,-0.0060,-17.4374,-0.0178,0.0000
5.50,-87.9928,-0.0000,0.5000,75.4120,-1.7309,-0.3055,-0.0002,  -0,-0.0169,-0.0060,-17.4413,-0.0178,0.0000
6.50,-87.9929,-0.0000,0.5000,75.4053,-1.7309,-0.3056,-0.0002,  -0,-0.0169,-0.0060,-17.4451,-0.0178,0.0000
7.50,-87.9929,-0.0000,0.5000,75.3987,-1.7309,-0.3056,-0.0002,  -0,-0.0169,-0.0060,-17.4489,-0.0178,0.0000
8.50,-87.9929,-0.0000,0.5000,75.3920,-1.7309,-0.3057,-0.0002,  -0,-0.0169,-0.0060,-17.4526,-0.0178,0.0000
9.50,-87.9929,-0.0000,0.5000,75.3855,-1.7309,-0.3057,-0.0002,  -0,-0.0169,-0.0060,-17.4564,-0.0178,0.0000
10.50,-48.3933,79.1992,0.5000,75.3783,-1095.0253,-48.2497,-0.0812,   2,10.7043,0.0189,304.7531,0.2688,0.2688
11.50,7.4802,100.0689,0.5000,75.3696,-157353.6955,-638.6446,-645.9917,  35,20.5844,0.2130,2.0370,-1.2271,-1.2271
12.50,28.6552,7.2947,0.5000,75.4722,-4031.3700,-486.2053,-2466.0875, 431,21.6496,1.4552,0.2712,-2.4980,-2.4980
13.50,33.1577,3.7782,0.5000,76.3558,-1723.1130,-425.8522,-2237.4072, 662,31.3789,3.0764,0.1753,-1.9664,-1.9664
14.50,35.5835,2.0751,0.5000,78.8605,-815.4521,-393.8656,-1886.8705, 754,44.8104,4.9827,0.1384,-1.4769,-1.4769
15.50,36.9797,1.2158,0.5000,83.4701,-424.5799,-376.3089,-1599.7377, 760,57.6167,7.0483,0.1210,-1.1514,-1.1514
16.50,37.8308,0.7520,0.5000,90.3386,-233.6353,-365.2739,-1371.4739, 722,68.8424,9.2990,0.1113,-0.9368,-0.9368
17.50,38.3757,0.4878,0.5000,99.3504,-133.5618,-357.7918,-1196.7570, 664,78.1741,11.7100,0.1055,-0.8009,-0.8009
18.50,38.7440,0.3354,0.5000,110.1586,-78.8519,-352.4359,-1072.1999, 601,85.5926,14.2042,0.1017,-0.7238,-0.7238
19.50,39.0123,0.2502,0.5000,122.2714,-50.4421,-348.7399,-996.0517, 548,90.7944,16.4400,0.0994,-0.6895,-0.6895
20.50,39.2271,0.2056,0.5000,135.1673,-29.9635,-345.0296,-934.6491, 491,95.6998,19.1377,0.0972,-0.6742,-0.6742
21.50,39.4156,0.1842,0.5000,148.3848,-18.1462,-341.8123,-894.7879, 441,99.4059,21.7926,0.0953,-0.6740,-0.6740
22.50,39.5922,0.1748,0.5000,161.5648,-12.1633,-339.3923,-871.4498, 407,101.7617,23.9352,0.0940,-0.6785,-0.6785
23.50,39.7637,0.1706,0.5000,174.4523,-7.3775,-336.4856,-848.4030, 368,104.0853,26.6336,0.0923,-0.6857,-0.6857
24.50,39.9320,0.1676,0.5000,186.8803,-4.4715,-333.6753,-829.0668, 335,105.8429,29.3526,0.0908,-0.6920,-0.6920
25.50,40.0970,0.1640,0.5000,198.7475,-2.7070,-330.9509,-811.5521, 307,107.1417,32.0903,0.0892,-0.6962,-0.6962
26.50,40.2574,0.1591,0.5000,209.9998,-1.8102,-328.8348,-798.1843, 287,107.9091,34.2929,0.0881,-0.6978,-0.6978
27.50,40.4117,0.1525,0.5000,220.6147,-1.0934,-326.2751,-781.8775, 265,108.5891,37.0602,0.0867,-0.6976,-0.6976
28.50,40.5583,0.1445,0.5000,230.5910,-0.6596,-323.8176,-765.8328, 245,109.0142,39.8414,0.0854,-0.6953,-0.6953
29.50,40.6959,0.1352,0.5000,239.9414,-0.3975,-321.4689,-749.9942, 228,109.2335,42.6343,0.0842,-0.6911,-0.6911
30.50,40.8235,0.1250,0.5000,248.6867,-0.2399,-319.2437,-734.4502, 213,109.2877,45.4235,0.0831,-0.6855,-0.6855
31.50,40.9404,0.1142,0.5000,256.8529,-0.1522,-317.3412,-720.6978, 201,109.2239,47.9368,0.0823,-0.6795,-0.6795
32.50,41.0462,0.1029,0.5000,264.4687,-0.0859,-315.0788,-703.7418, 188,109.0237,51.1050,0.0813,-0.6710,-0.6710
33.50,41.1405,0.0915,0.5000,271.5637,-0.0484,-312.9616,-687.2266, 175,108.7201,54.2761,0.0805,-0.6617,-0.6617
34.50,41.2233,0.0800,0.5000,278.1678,-0.0363,-311.9563,-679.1490, 170,108.5378,55.8616,0.0801,-0.6568,-0.6568
35.50,41.2947,0.0686,0.5000,284.3101,-0.0204,-310.0489,-663.3735, 159,108.1261,59.0307,0.0794,-0.6468,-0.6468
36.50,41.3549,0.0574,0.5000,290.0188,-0.0115,-308.2742,-648.1197, 150,107.6667,62.1945,0.0789,-0.6364,-0.6364
37.50,41.4040,0.0464,0.5000,295.3209,-0.0086,-307.4345,-640.6916, 146,107.4239,63.7734,0.0787,-0.6312,-0.6312
38.50,41.4424,0.0358,0.5000,300.2419,-0.0049,-305.8460,-626.2339, 137,106.9200,66.9237,0.0784,-0.6207,-0.6207
39.50,41.4705,0.0255,0.5000,304.8059,-0.0027,-304.3725,-612.3031, 130,106.4001,70.0614,0.0782,-0.6102,-0.6102
40.50,41.4886,0.0157,0.5000,309.0355,-0.0020,-303.6766,-605.5323, 126,106.1369,71.6248,0.0781,-0.6050,-0.6050
41.50,41.4972,0.0062,0.5000,312.9521,-0.0012,-302.3617,-592.3717, 120,105.6082,74.7391,0.0780,-0.5947,-0.5947
42.50,41.4965,-0.0029,0.5000,316.5754,-0.0006,-301.1436,-579.7057, 113,105.0812,77.8349,0.0781,-0.5845,-0.5845
43.50,41.4871,-0.0116,0.5000,319.9241,-0.0005,-300.5686,-573.5528, 110,104.8198,79.3752,0.0781,-0.5794,-0.5794
44.50,41.4693,-0.0198,0.5000,323.0154,-0.0003,-299.4825,-561.5958, 105,104.3033,82.4394,0.0783,-0.5694,-0.5694
45.50,41.4435,-0.0277,0.5000,325.8656,-0.0002,-298.4762,-550.0879, 100,103.7977,85.4803,0.0786,-0.5597,-0.5597
46.50,41.4102,-0.0352,0.5000,328.4896,-0.0001,-298.0011,-544.4966,  97,103.5496,86.9915,0.0787,-0.5549,-0.5549
47.50,41.3695,-0.0424,0.5000,330.9016,-0.0001,-297.1032,-533.6276,  92,103.0641,89.9944,0.0791,-0.5454,-0.5454
48.50,41.3220,-0.0492,0.5000,333.1147,-0.0000,-296.2705,-523.1615,  88,102.5938,92.9702,0.0796,-0.5361,-0.5361
49.50,41.2679,-0.0557,0.5000,335.1410,-0.0000,-295.4977,-513.0809,  83,102.1394,95.9177,0.0801,-0.5270,-0.5270
50.50,41.2076,-0.0619,0.5000,336.9920,-0.0000,-295.1322,-508.1800,  81,101.9183,97.3805,0.0804,-0.5226,-0.5226
51.50,41.1413,-0.0677,0.5000,338.6783,-0.0000,-294.5822,-500.6297,  78,101.5780,99.6732,0.0809,-0.5157,-0.5157
52.50,41.0694,-0.0733,0.5000,340.2098,-0.0000,-293.9675,-491.9281,  75,101.1866,102.3764,0.0815,-0.5076,-0.5076
53.50,40.9921,-0.0786,0.5000,341.5959,-0.0000,-293.5285,-485.5311,  72,100.8997,104.4066,0.0820,-0.5016,-0.5016
54.50,40.9097,-0.0836,0.5000,342.8451,-0.0000,-292.9101,-476.2432,  68,100.4850,107.4216,0.0829,-0.4927,-0.4927
55.50,40.8224,-0.0884,0.5000,343.9657,-0.0000,-292.5225,-470.2497,  66,100.2188,109.4109,0.0835,-0.4870,-0.4870
56.50,40.7306,-0.0930,0.5000,344.9651,-0.0000,-292.1534,-464.4099,  64,99.9606,111.3835,0.0841,-0.4813,-0.4813
57.50,40.6344,-0.0973,0.5000,345.8504,-0.0000,-291.5259,-454.1779,  60,99.5114,114.9249,0.0854,-0.4713,-0.4713
58.50,40.5339,-0.1014,0.5000,346.6284,-0.0000,-291.2606,-449.7315,  58,99.3175,116.4991,0.0859,-0.4668,-0.4668
59.50,40.4296,-0.1053,0.5000,347.3052,-0.0000,-290.5042,-436.6645,  53,98.7528,121.2572,0.0879,-0.4537,-0.4537
60.50,40.3215,-0.1090,0.5000,347.8866,-0.0000,-290.5042,-436.6645,  53,98.7528,121.2572,0.0879,-0.4537,-0.4537
61.50,40.2098,-0.1126,0.5000,348.3781,-0.0000,-290.0382,-428.3274,  50,98.3966,124.4027,0.0893,-0.4451,-0.4451
62.50,40.0947,-0.1159,0.5000,348.7850,-0.0000,-289.6028,-420.3534,  48,98.0587,127.4982,0.0908,-0.4368,-0.4368
63.50,39.9763,-0.1191,0.5000,349.1120,-0.0000,-289.6028,-420.3534,  48,98.0587,127.4982,0.0908,-0.4368,-0.4368
64.50,39.8550,-0.1221,0.5000,349.3637,-0.0000,-289.1941,-412.7311,  45,97.7381,130.5437,0.0923,-0.4287,-0.4287
65.50,39.7307,-0.1250,0.5000,349.5443,-0.0000,-288.8089,-405.4479,  42,97.4338,133.5391,0.0940,-0.4209,-0.4209
66.50,39.6037,-0.1277,0.5000,349.6579,-0.0000,-288.8089,-405.4479,  42,97.4338,133.5391,0.0940,-0.4209,-0.4209
67.50,39.4741,-0.1302,0.5000,349.7083,-0.0000,-288.4439,-398.4936,  40,97.1448,136.4845,0.0957,-0.4133,-0.4133
68.50,39.3420,-0.1327,0.5000,349.6988,-0.0000,-288.0963,-391.8587,  38,96.8699,139.3803,0.0975,-0.4060,-0.4060
69.50,39.2076,-0.1350,0.5000,349.6330,-0.0000,-287.7632,-385.5338,  36,96.6083,142.2268,0.0993,-0.3988,-0.3988
70.50,39.0710,-0.1371,0.5000,349.5139,-0.0000,-287.7632,-385.5338,  36,96.6083,142.2268,0.0993,-0.3988,-0.3988
71.50,38.9323,-0.1392,0.5000,349.3445,-0.0000,-287.4421,-379.5104,  34,96.3591,145.0244,0.1013,-0.3919,-0.3919
72.50,38.7917,-0.1411,0.5000,349.1278,-0.0000,-287.1307,-373.7802,  32,96.1212,147.7735,0.1033,-0.3853,-0.3853
73.50,38.6493,-0.1429,0.5000,348.8662,-0.0000,-287.1307,-373.7802,  32,96.1212,147.7735,0.1033,-0.3853,-0.3853
74.50,38.5052,-0.1445,0.5000,348.5623,-0.0000,-286.8267,-368.3355,  30,95.8939,150.4747,0.1054,-0.3788,-0.3788
75.50,38.3595,-0.1461,0.5000,348.2186,-0.0000,-286.4093,-361.1704,  28,95.5917,154.1813,0.1085,-0.3702,-0.3702
76.50,38.2123,-0.1476,0.5000,347.8371,-0.0000,-286.4093,-361.1704,  28,95.5917,154.1813,0.1085,-0.3702,-0.3702
77.50,38.0637,-0.1489,0.5000,347.4201,-0.0000,-285.9974,-354.5303,  25,95.3066,157.7969,0.1117,-0.3619,-0.3619
78.50,37.9138,-0.1502,0.5000,346.9695,-0.0000,-285.9974,-354.5303,  25,95.3066,157.7969,0.1117,-0.3619,-0.3619
79.50,37.7627,-0.1513,0.5000,346.4873,-0.0000,-285.5862,-348.3948,  23,95.0368,161.3236,0.1151,-0.3541,-0.3541
80.50,37.6106,-0.1524,0.5000,345.9751,-0.0000,-285.5862,-348.3948,  23,95.0368,161.3236,0.1151,-0.3541,-0.3541
81.50,37.4574,-0.1534,0.5000,345.4348,-0.0000,-285.1715,-342.7445,  22,94.7806,164.7636,0.1186,-0.3467,-0.3467
82.50,37.3033,-0.1543,0.5000,344.8680,-0.0000,-285.1715,-342.7445,  22,94.7806,164.7636,0.1186,-0.3467,-0.3467
83.50,37.1485,-0.1551,0.5000,344.2761,-0.0000,-284.7493,-337.5591,  20,94.5364,168.1192,0.1222,-0.3396,-0.3396
84.50,36.9929,-0.1558,0.5000,343.6607,-0.0000,-284.7493,-337.5591,  20,94.5364,168.1192,0.1222,-0.3396,-0.3396
85.50,36.8366,-0.1564,0.5000,343.0230,-0.0000,-284.3163,-332.8163,  18,94.3028,171.3928,0.1260,-0.3329,-0.3329
86.50,36.6797,-0.1570,0.5000,342.3644,-0.0000,-284.3163,-332.8163,  18,94.3028,171.3928,0.1260,-0.3329,-0.3329
87.50,36.5224,-0.1575,0.5000,341.6861,-0.0000,-283.8694,-328.4944,  17,94.0785,174.5868,0.1299,-0.3266,-0.3266
88.50,36.3646,-0.1579,0.5000,340.9893,-0.0000,-283.8694,-328.4944,  17,94.0785,174.5868,0.1299,-0.3266,-0.3266
89.50,36.2065,-0.1582,0.5000,340.2751,-0.0000,-283.4059,-324.5740,  16,93.8624,177.7038,0.1340,-0.3206,-0.3206
90.50,36.0481,-0.1585,0.5000,339.5446,-0.0000,-283.4059,-324.5740,  16,93.8624,177.7038,0.1340,-0.3206,-0.3206
91.50,35.8895,-0.1587,0.5000,338.7987,-0.0000,-282.9234,-321.0344,  14,93.6534,180.7462,0.1382,-0.3149,-0.3149
92.50,35.7307,-0.1588,0.5000,338.0384,-0.0000,-282.9234,-321.0344,  14,93.6534,180.7462,0.1382,-0.3149,-0.3149
93.50,35.5718,-0.1589,0.5000,337.2647,-0.0000,-282.4199,-317.8478,  13,93.4509,183.7166,0.1426,-0.3096,-0.3096
94.50,35.4128,-0.1589,0.5000,336.4784,-0.0000,-282.4199,-317.8478,  13,93.4509,183.7166,0.1426,-0.3096,-0.3096
95.50,35.2539,-0.1589,0.5000,335.6803,-0.0000,-281.8937,-314.9938,  12,93.2538,186.6175,0.1470,-0.3045,-0.3045
96.50,35.0951,-0.1588,0.5000,334.8712,-0.0000,-281.8937,-314.9938,  12,93.2538,186.6175,0.1470,-0.3045,-0.3045
97.50,34.9363,-0.1587,0.5000,334.0518,-0.0000,-281.5168,-313.2085,  12,93.1208,188.5787,0.1502,-0.3012,-0.3012
98.50,34.7777,-0.1585,0.5000,333.2229,-0.0000,-281.2582,-312.0933,  11,93.0330,189.8724,0.1523,-0.2990,-0.2990
99.50,34.6194,-0.1583,0.5000,332.3851,-0.0000,-281.0743,-311.3497,  11,92.9721,190.7686,0.1538,-0.2975,-0.2975
100.50,34.4612,-0.1581,0.5000,331.5390,-0.0000,-280.9382,-310.8243,  11,92.9279,191.4195,0.1550,-0.2964,-0.2964
101.50,34.3034,-0.1578,0.5000,330.6853,-0.0000,-280.5211,-309.3371,  10,92.7965,193.3515,0.1584,-0.2933,-0.2933
102.50,34.1459,-0.1574,0.5000,329.8245,-0.0000,-280.2358,-308.4169,  10,92.7098,194.6224,0.1607,-0.2913,-0.2913
103.50,33.9887,-0.1571,0.5000,328.9573,-0.0000,-279.9445,-307.5509,  10,92.6239,195.8799,0.1630,-0.2893,-0.2893
104.50,33.8319,-0.1567,0.5000,328.0840,-0.0000,-279.6938,-306.8596,   9,92.5519,196.9323,0.1650,-0.2877,-0.2877
105.50,33.6755,-0.1563,0.5000,327.2053,-0.0000,-279.3922,-306.0892,   9,92.4674,198.1629,0.1673,-0.2858,-0.2858
106.50,33.5196,-0.1558,0.5000,326.3216,-0.0000,-279.0725,-305.3390,   9,92.3803,199.4282,0.1698,-0.2839,-0.2839
107.50,33.3642,-0.1553,0.5000,325.4333,-0.0000,-278.7347,-304.6134,   8,92.2908,200.7243,0.1724,-0.2819,-0.2819
108.50,33.2092,-0.1548,0.5000,324.5410,-0.0000,-278.4011,-303.9583,   8,92.2047,201.9652,0.1750,-0.2801,-0.2801
109.50,33.0548,-0.1543,0.5000,323.6449,-0.0000,-278.0342,-303.3012,   8,92.1126,203.2884,0.1778,-0.2781,-0.2781
110.50,32.9009,-0.1538,0.5000,322.7456,-0.0000,-277.5781,-302.5669,   7,92.0015,204.8766,0.1812,-0.2758,-0.2758
111.50,32.7475,-0.1532,0.5000,321.8433,-0.0000,-277.3426,-302.2201,   7,91.9455,205.6739,0.1830,-0.2747,-0.2747
112.50,32.5947,-0.1527,0.5000,320.9384,-0.0000,-276.8631,-301.5740,   7,91.8341,207.2524,0.1866,-0.2724,-0.2724
113.50,32.4424,-0.1521,0.5000,320.0313,-0.0000,-276.4788,-301.1086,   6,91.7472,208.4770,0.1894,-0.2707,-0.2707
114.50,32.2908,-0.1515,0.5000,319.1222,-0.0000,-276.0876,-300.6777,   6,91.6607,209.6887,0.1923,-0.2690,-0.2690
115.50,32.1397,-0.1509,0.5000,318.2116,-0.0000,-275.6897,-300.2788,   6,91.5748,210.8877,0.1952,-0.2673,-0.2673
116.50,31.9892,-0.1503,0.5000,317.2997,-0.0000,-275.0788,-299.7336,   6,91.4463,212.6675,0.1996,-0.2648,-0.2648
117.50,31.8393,-0.1497,0.5000,316.3867,-0.0000,-274.4532,-299.2477,   5,91.3189,214.4198,0.2041,-0.2624,-0.2624
118.50,31.6901,-0.1491,0.5000,315.4730,-0.0000,-274.4532,-299.2477,   5,91.3189,214.4198,0.2041,-0.2624,-0.2624
119.50,31.5414,-0.1485,0.5000,314.5588,-0.0000,-273.8134,-298.8139,   5,91.1924,216.1454,0.2086,-0.2600,-0.2600
120.50,31.3934,-0.1479,0.5000,313.6443,-0.0000,-273.8134,-298.8139,   5,91.1924,216.1454,0.2086,-0.2600,-0.2600
121.50,31.2459,-0.1473,0.5000,312.7297,-0.0000,-273.1597,-298.4255,   5,91.0667,217.8449,0.2132,-0.2577,-0.2577
122.50,31.0991,-0.1467,0.5000,311.8154,-0.0000,-272.2889,-297.9775,   4,90.9045,220.0189,0.2194,-0.2547,-0.2547
123.50,30.9528,-0.1461,0.5000,310.9014,-0.0000,-272.2889,-297.9775,   4,90.9045,220.0189,0.2194,-0.2547,-0.2547
124.50,30.8072,-0.1455,0.5000,309.9881,-0.0000,-271.3962,-297.5809,   4,90.7436,222.1511,0.2256,-0.2517,-0.2517
125.50,30.6621,-0.1449,0.5000,309.0755,-0.0000,-271.3962,-297.5809,   4,90.7436,222.1511,0.2256,-0.2517,-0.2517
126.50,30.5176,-0.1443,0.5000,308.1639,-0.0000,-270.4829,-297.2256,   4,90.5841,224.2425,0.2320,-0.2488,-0.2488
127.50,30.3737,-0.1438,0.5000,307.2534,-0.0000,-270.4829,-297.2256,   4,90.5841,224.2425,0.2320,-0.2488,-0.2488
128.50,30.2304,-0.1432,0.5000,306.3443,-0.0000,-269.5502,-296.8998,   4,90.4259,226.2942,0.2385,-0.2459,-0.2459
129.50,30.0876,-0.1426,0.5000,305.4365,-0.0000,-269.5502,-296.8998,   4,90.4259,226.2942,0.2385,-0.2459,-0.2459
130.50,29.9453,-0.1421,0.5000,304.5304,-0.0000,-268.5990,-296.5929,   3,90.2691,228.3074,0.2451,-0.2430,-0.2430
131.50,29.8036,-0.1416,0.5000,303.6260,-0.0000,-268.5990,-296.5929,   3,90.2691,228.3074,0.2451,-0.2430,-0.2430
132.50,29.6625,-0.1411,0.5000,302.7235,-0.0000,-267.6307,-296.2961,   3,90.1134,230.2828,0.2519,-0.2402,-0.2402
133.50,29.5218,-0.1405,0.5000,301.8229,-0.0000,-267.6307,-296.2961,   3,90.1134,230.2828,0.2519,-0.2402,-0.2402
