Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0147,-0.0000,0.5000,74.9454,-2.1791,-0.3209,-0.0002,  -0,-0.0038,-0.0038,-8.4864,-0.0088,0.0000
1.50,-88.0147,-0.0000,0.5000,74.9453,-2.1791,-0.3209,-0.0002,  -0,-0.0038,-0.0038,-8.4863,-0.0088,0.0000
2.50,-88.0147,-0.0000,0.5000,74.9451,-2.1791,-0.3209,-0.0002,  -0,-0.0038,-0.0038,-8.4862,-0.0088,0.0000
3.50,-88.0147,-0.0000,0.5000,74.9450,-2.1791,-0.3210,-0.0002,  -0,-0.0038,-0.0038,-8.4861,-0.0088,0.0000
4.50,-88.0147,-0.0000,0.5000,74.9449,-2.1791,-0.3210,-0.0002,  -0,-0.0038,-0.0038,-8.4860,-0.0088,0.0000
5.50,-88.0147,-0.0000,0.5000,74.9447,-2.1791,-0.3210,-0.0002,  -0,-0.0037,-0.0038,-8.4858,-0.0088,0.0000
6.50,-88.0147,-0.0000,0.5000,74.9446,-2.1791,-0.3210,-0.0002,  -0,-0.0037,-0.0038,-8.4857,-0.0088,0.0000
7.50,-88.0147,-0.0000,0.5000,74.9445,-2.1791,-0.3210,-0.0002,  -0,-0.0037,-0.0038,-8.4856,-0.0088,0.0000
8.50,-88.0148,-0.0000,0.5000,74.9444,-2.1791,-0.3210,-0.0002,  -0,-0.0037,-0.0038,-8.4854,-0.0088,0.0000
9.50,-88.0148,-0.0000,0.5000,74.9443,-2.1791,-0.3210,-0.0002,  -0,-0.0037,-0.0038,-8.4853,-0.0088,0.0000
10.50,-48.3924,79.2446,0.5000,74.9436,-1385.5842,-50.8830,-0.0833,   2,4.8749,0.0119,305.1278,0.2608,0.2608
11.50,24.6695,130.1423,0.5000,74.9423,-41421.0474,-564.8169,-937.7276, 101,10.8733,0.2265,0.3968,-1.3902,-1.3902
12.50,34.4153,6.5974,0.5000,75.0427,-3864.4618,-464.6599,-1944.3130, 605,21.6153,1.2615,0.1532,-1.7810,-1.7810
13.50,37.9055,2.7543,0.5000,75.6597,-1545.9774,-418.5162,-1742.9237, 839,43.8924,2.5504,0.1103,-1.2755,-1.2755
14.50,39.4497,1.2513,0.5000,77.2351,-674.7013,-394.1646,-1523.6164, 908,68.7433,4.0977,0.0945,-0.9367,-0.9367
15.50,40.1899,0.6123,0.5000,80.0008,-357.5189,-382.6734,-1367.4363, 887,88.0355,5.5608,0.0885,-0.7697,-0.7697
16.50,40.5677,0.3175,0.5000,83.9975,-199.8634,-375.5153,-1238.6401, 829,104.4502,7.1283,0.0854,-0.6739,-0.6739
17.50,40.7713,0.1740,0.5000,89.1365,-116.2796,-370.7049,-1134.4961, 757,117.8840,8.7716,0.0838,-0.6219,-0.6219
