Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
751,36.5000,41.6806,-88.0147,2.7720,-23.1670,-75.0452,-0.0962
752,36.5000,41.6806,-88.0147,2.7720,-23.1670,-75.0452,-0.0962
753,36.5000,41.6806,-88.0147,2.7720,-23.1670,-75.0452,-0.0962
754,36.5000,41.6806,-88.0147,2.7720,-23.1670,-75.0452,-0.0962
755,36.5000,41.6806,-88.0147,2.7720,-23.1670,-75.0452,-0.0962
756,36.5000,41.6806,-88.0147,2.7720,-23.1670,-75.0452,-0.0962
757,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
758,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
759,36.5000,41.6806,-88.0147,2.7720,-23.1670,-75.0451,-0.0962
760,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
761,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
762,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
763,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
764,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
765,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
766,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
767,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
768,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
769,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
770,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
771,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
772,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
773,36.5000,41.6806,-88.0147,2.7720,-23.1670,-75.0452,-0.0962
774,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
775,36.5000,41.6806,-88.0147,2.7720,-23.1670,-75.0452,-0.0962
776,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
777,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
778,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
779,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
780,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
781,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
782,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
783,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
784,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
785,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
786,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
787,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
788,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
789,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
790,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
791,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
792,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
793,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
794,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
795,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
796,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
797,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
798,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
799,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
800,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
801,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
802,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
803,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0452,-0.0962
804,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
805,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
806,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
807,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
808,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
809,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
810,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
811,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
812,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
813,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
814,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
815,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
816,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0452,-0.0962
817,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
818,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
819,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
820,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
821,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
822,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
823,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
824,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
825,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
826,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
827,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
828,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
829,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
830,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
831,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
832,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
833,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
834,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
835,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
836,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
837,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
838,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
839,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
840,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
841,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
842,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
843,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
844,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
845,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
846,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
847,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
848,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
849,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
850,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0452,-0.0962
851,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
852,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
853,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
854,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
855,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
856,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
857,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
858,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
859,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
860,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
861,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
862,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
863,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
864,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
865,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
866,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
867,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
868,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
869,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
870,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
871,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
872,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
873,36.5000,41.6808,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
874,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
875,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
876,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
877,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
878,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0452,-0.0962
879,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
880,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
881,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
882,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
883,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
884,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
885,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
886,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
887,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
888,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
889,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
890,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
891,36.5000,41.6810,-88.0147,2.7723,-23.1668,-75.0451,-0.0962
892,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
893,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
894,36.5000,41.6808,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
895,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
896,36.5000,41.6808,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
897,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0452,-0.0962
898,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
899,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
900,36.5000,41.6807,-88.0147,2.7721,-23.1670,-75.0451,-0.0962
