Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0133,-0.0000,0.5000,75.5294,-2.1416,-0.3213,-0.0002,  -0,-0.0023,-0.0037,-8.2190,-0.0085,0.0000
1.50,-88.0133,-0.0000,0.5000,75.5294,-2.1416,-0.3213,-0.0002,  -0,-0.0023,-0.0037,-8.2188,-0.0085,0.0000
2.50,-88.0133,-0.0000,0.5000,75.5294,-2.1416,-0.3213,-0.0002,  -0,-0.0023,-0.0037,-8.2186,-0.0085,0.0000
3.50,-88.0133,-0.0000,0.5000,75.5294,-2.1416,-0.3213,-0.0002,  -0,-0.0023,-0.0037,-8.2184,-0.0085,0.0000
4.50,-88.0133,-0.0000,0.5000,75.5294,-2.1416,-0.3213,-0.0002,  -0,-0.0023,-0.0037,-8.2182,-0.0085,0.0000
5.50,-88.0133,-0.0000,0.5000,75.5294,-2.1416,-0.3213,-0.0002,  -0,-0.0023,-0.0037,-8.2180,-0.0085,0.0000
6.50,-88.0133,-0.0000,0.5000,75.5294,-2.1416,-0.3213,-0.0002,  -0,-0.0023,-0.0037,-8.2178,-0.0085,0.0000
7.50,-88.0133,-0.0000,0.5000,75.5295,-2.1416,-0.3213,-0.0002,  -0,-0.0023,-0.0037,-8.2176,-0.0085,0.0000
8.50,-88.0133,-0.0000,0.5000,75.5295,-2.1416,-0.3213,-0.0002,  -0,-0.0023,-0.0037,-8.2174,-0.0085,0.0000
9.50,-88.0133,-0.0000,0.5000,75.5295,-2.1416,-0.3213,-0.0002,  -0,-0.0022,-0.0037,-8.2171,-0.0085,0.0000
10.50,-48.3919,79.2429,0.5000,75.5290,-1361.7161,-50.9331,-0.0835,   2,3.0436,0.0116,305.1048,0.2589,0.2589
11.50,23.9196,129.0119,0.5000,75.5278,-45386.4807,-570.2886,-938.6931,  97,7.1611,0.2159,0.4209,-1.4043,-1.4043
12.50,34.0176,6.6559,0.5000,75.6309,-3950.9857,-470.0781,-1986.5427, 589,20.9466,1.1801,0.1610,-1.8454,-1.8454
13.50,37.5745,2.8186,0.5000,76.2768,-1575.4833,-422.1229,-1779.8837, 831,47.6896,2.4192,0.1143,-1.3213,-1.3213
14.50,39.1679,1.2953,0.5000,77.9366,-721.7480,-398.1308,-1561.9506, 903,75.0119,3.8091,0.0979,-0.9780,-0.9780
15.50,39.9387,0.6388,0.5000,80.8573,-366.2746,-385.3050,-1386.4789, 886,98.6937,5.3012,0.0908,-0.7817,-0.7817
16.50,40.3338,0.3322,0.5000,85.0832,-198.9115,-377.6719,-1245.9798, 827,118.0914,6.8889,0.0873,-0.6719,-0.6719
17.50,40.5462,0.1810,0.5000,90.5203,-116.2290,-372.8875,-1139.7675, 756,132.7572,8.4671,0.0856,-0.6154,-0.6154
18.50,40.6671,0.1053,0.5000,96.9829,-66.4403,-369.1111,-1049.5253, 678,145.2969,10.2522,0.0846,-0.5855,-0.5855
19.50,40.7433,0.0689,0.5000,104.2350,-41.7811,-366.5485,-990.3800, 615,153.7012,11.8092,0.0840,-0.5760,-0.5760
20.50,40.7998,0.0536,0.5000,112.0281,-26.6774,-364.3584,-944.9693, 560,160.3553,13.3575,0.0836,-0.5752,-0.5752
21.50,40.8499,0.0496,0.5000,120.1316,-15.9324,-362.0409,-904.0515, 504,166.5448,15.1688,0.0831,-0.5798,-0.5798
22.50,40.9002,0.0508,0.5000,128.3495,-10.2522,-360.1532,-876.0755, 463,170.8544,16.7353,0.0828,-0.5858,-0.5858
23.50,40.9531,0.0537,0.5000,136.5269,-6.1283,-358.0134,-849.0639, 420,174.9860,18.5767,0.0823,-0.5930,-0.5930
24.50,41.0091,0.0566,0.5000,144.5484,-3.5735,-355.8214,-825.0998, 383,178.5030,20.5174,0.0818,-0.5993,-0.5993
25.50,41.0671,0.0583,0.5000,152.3323,-2.1357,-353.7741,-804.9156, 351,181.2539,22.3767,0.0813,-0.6035,-0.6035
26.50,41.1257,0.0585,0.5000,159.8242,-1.5144,-352.4330,-792.4318, 333,182.8256,23.6219,0.0810,-0.6053,-0.6053
27.50,41.1833,0.0572,0.5000,166.9908,-0.9034,-350.4624,-774.7359, 308,184.8611,25.4972,0.0805,-0.6064,-0.6064
28.50,41.2384,0.0543,0.5000,173.8139,-0.5068,-348.3301,-756.0579, 284,186.7592,27.6002,0.0800,-0.6055,-0.6055
29.50,41.2897,0.0503,0.5000,180.2870,-0.2841,-346.2793,-738.2377, 264,188.3419,29.7116,0.0795,-0.6028,-0.6028
30.50,41.3362,0.0452,0.5000,186.4111,-0.2126,-345.2869,-729.5941, 254,189.0360,30.7700,0.0793,-0.6009,-0.6009
31.50,41.3770,0.0393,0.5000,192.1927,-0.1190,-343.3721,-712.7861, 237,190.2623,32.8908,0.0789,-0.5961,-0.5961
32.50,41.4114,0.0328,0.5000,197.6419,-0.0666,-341.5530,-696.5668, 221,191.3093,35.0159,0.0786,-0.5903,-0.5903
33.50,41.4391,0.0259,0.5000,202.7712,-0.0498,-340.6799,-688.6670, 214,191.7768,36.0794,0.0785,-0.5871,-0.5871
34.50,41.4596,0.0187,0.5000,207.5944,-0.0278,-339.0062,-673.2740, 201,192.6183,38.2077,0.0783,-0.5802,-0.5802
35.50,41.4729,0.0115,0.5000,212.1259,-0.0168,-337.6354,-660.3849, 191,193.2611,40.0488,0.0782,-0.5738,-0.5738
36.50,41.4788,0.0041,0.5000,216.3805,-0.0116,-336.6575,-651.0146, 184,193.6980,41.4227,0.0782,-0.5688,-0.5688
37.50,41.4775,-0.0031,0.5000,220.3728,-0.0072,-335.4722,-639.4394, 175,194.2069,43.1631,0.0782,-0.5624,-0.5624
38.50,41.4690,-0.0103,0.5000,224.1169,-0.0044,-334.3352,-628.0928, 167,194.6769,44.9175,0.0783,-0.5557,-0.5557
39.50,41.4534,-0.0173,0.5000,227.6268,-0.0027,-333.2508,-617.0279, 159,195.1119,46.6767,0.0784,-0.5490,-0.5490
40.50,41.4309,-0.0242,0.5000,230.9157,-0.0015,-331.9591,-603.5120, 150,195.6168,48.8937,0.0786,-0.5404,-0.5404
41.50,41.4017,-0.0308,0.5000,233.9960,-0.0009,-331.0326,-593.5722, 144,195.9728,50.5743,0.0789,-0.5339,-0.5339
42.50,41.3661,-0.0373,0.5000,236.8798,-0.0005,-329.8308,-580.3512, 136,196.4301,52.8792,0.0793,-0.5249,-0.5249
43.50,41.3242,-0.0435,0.5000,239.5784,-0.0003,-329.1074,-572.2023, 131,196.7045,54.3411,0.0795,-0.5192,-0.5192
44.50,41.2762,-0.0494,0.5000,242.1024,-0.0002,-328.4146,-564.2566, 126,196.9679,55.7983,0.0799,-0.5136,-0.5136
45.50,41.2225,-0.0552,0.5000,244.4619,-0.0001,-327.7507,-556.5090, 122,197.2212,57.2503,0.0802,-0.5080,-0.5080
46.50,41.1632,-0.0607,0.5000,246.6664,-0.0001,-326.5043,-541.5883, 113,197.7025,60.1378,0.0810,-0.4969,-0.4969
47.50,41.0986,-0.0659,0.5000,248.7246,-0.0000,-325.9189,-534.4055, 109,197.9324,61.5726,0.0815,-0.4915,-0.4915
48.50,41.0288,-0.0710,0.5000,250.6449,-0.0000,-325.3567,-527.4017, 105,198.1559,63.0013,0.0820,-0.4861,-0.4861
49.50,40.9542,-0.0758,0.5000,252.4351,-0.0000,-324.8166,-520.5727, 102,198.3738,64.4234,0.0825,-0.4808,-0.4808
50.50,40.8749,-0.0805,0.5000,254.1025,-0.0000,-323.8570,-508.1993,  95,198.7698,67.0771,0.0835,-0.4710,-0.4710
51.50,40.7911,-0.0849,0.5000,255.6541,-0.0000,-322.9631,-496.4028,  89,199.1505,69.7057,0.0846,-0.4614,-0.4614
52.50,40.7030,-0.0891,0.5000,257.0962,-0.0000,-322.9631,-496.4028,  89,199.1505,69.7057,0.0846,-0.4614,-0.4614
53.50,40.6109,-0.0931,0.5000,258.4349,-0.0000,-322.1276,-485.1605,  83,199.5178,72.3080,0.0859,-0.4521,-0.4521
54.50,40.5149,-0.0970,0.5000,259.6760,-0.0000,-321.3442,-474.4510,  78,199.8740,74.8830,0.0872,-0.4430,-0.4430
55.50,40.4151,-0.1007,0.5000,260.8246,-0.0000,-321.3442,-474.4510,  78,199.8740,74.8830,0.0872,-0.4430,-0.4430
56.50,40.3118,-0.1042,0.5000,261.8858,-0.0000,-320.6068,-464.2569,  73,200.2200,77.4299,0.0886,-0.4342,-0.4342
57.50,40.2052,-0.1075,0.5000,262.8644,-0.0000,-320.6068,-464.2569,  73,200.2200,77.4299,0.0886,-0.4342,-0.4342
58.50,40.0953,-0.1107,0.5000,263.7648,-0.0000,-319.9098,-454.5616,  68,200.5566,79.9479,0.0902,-0.4256,-0.4256
59.50,39.9823,-0.1137,0.5000,264.5912,-0.0000,-319.2480,-445.3504,  64,200.8845,82.4363,0.0918,-0.4173,-0.4173
60.50,39.8664,-0.1166,0.5000,265.3474,-0.0000,-319.2480,-445.3504,  64,200.8845,82.4363,0.0918,-0.4173,-0.4173
61.50,39.7478,-0.1193,0.5000,266.0371,-0.0000,-318.6168,-436.6107,  60,201.2044,84.8948,0.0935,-0.4092,-0.4092
62.50,39.6265,-0.1219,0.5000,266.6639,-0.0000,-318.0118,-428.3313,  56,201.5166,87.3230,0.0953,-0.4014,-0.4014
63.50,39.5028,-0.1244,0.5000,267.2310,-0.0000,-318.0118,-428.3313,  56,201.5166,87.3230,0.0953,-0.4014,-0.4014
64.50,39.3767,-0.1267,0.5000,267.7415,-0.0000,-317.4289,-420.5013,  52,201.8213,89.7207,0.0971,-0.3939,-0.3939
65.50,39.2483,-0.1289,0.5000,268.1984,-0.0000,-316.8643,-413.1106,  49,202.1187,92.0877,0.0991,-0.3866,-0.3866
66.50,39.1179,-0.1309,0.5000,268.6043,-0.0000,-316.8643,-413.1106,  49,202.1187,92.0877,0.0991,-0.3866,-0.3866
