Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-88.0147,-0.0000,0.5000,75.0326,-2.2210,-0.3211,-0.0002,-0.0005,-0.0036,-0.0037,-8.2929
1.50,-88.0147,-0.0000,0.5000,75.0325,-2.2210,-0.3211,-0.0002,-0.0005,-0.0036,-0.0037,-8.2929
2.50,-88.0147,-0.0000,0.5000,75.0324,-2.2210,-0.3211,-0.0002,-0.0005,-0.0036,-0.0037,-8.2926
3.50,-88.0147,-0.0000,0.5000,75.0323,-2.2210,-0.3211,-0.0002,-0.0005,-0.0036,-0.0037,-8.2926
4.50,-88.0147,-0.0000,0.5000,75.0322,-2.2210,-0.3211,-0.0002,-0.0005,-0.0036,-0.0037,-8.2924
5.50,-88.0147,-0.0000,0.5000,75.0321,-2.2210,-0.3211,-0.0002,-0.0005,-0.0036,-0.0037,-8.2923
6.50,-88.0147,-0.0000,0.5000,75.0320,-2.2210,-0.3211,-0.0002,-0.0005,-0.0036,-0.0037,-8.2921
7.50,-88.0147,-0.0000,0.5000,75.0320,-2.2210,-0.3211,-0.0002,-0.0005,-0.0036,-0.0037,-8.2920
8.50,-88.0147,-0.0000,0.5000,75.0319,-2.2210,-0.3211,-0.0002,-0.0005,-0.0035,-0.0037,-8.2918
9.50,-88.0147,-0.0000,0.5000,75.0318,-2.2210,-0.3211,-0.0002,-0.0005,-0.0035,-0.0037,-8.2916
10.50,-48.3906,79.2480,0.5000,75.0312,-1412.3622,-50.9194,-0.0834,1.7248,4.7429,0.0118,305.0889
11.50,25.4272,131.2256,0.5000,75.0301,-35369.2507,-558.9422,-949.0837,107.9983,10.5885,0.2325,0.3682
12.50,34.8486,6.5352,0.5000,75.1315,-3926.7161,-461.9071,-1906.7493,610.3689,20.7320,1.2555,0.1482
13.50,38.2663,2.6836,0.5000,75.7446,-1537.7672,-415.5660,-1708.4908,850.4706,42.4613,2.5744,0.1065
14.50,39.7518,1.1967,0.5000,77.3020,-686.1478,-392.4017,-1503.0995,916.6751,65.5867,4.0783,0.0921
15.50,40.4481,0.5716,0.5000,80.0309,-360.7380,-381.0288,-1350.1843,894.7318,84.3505,5.5541,0.0864
16.50,40.7930,0.2870,0.5000,83.9709,-197.6745,-373.9047,-1221.1291,833.2364,100.7248,7.1744,0.0836
17.50,40.9716,0.1505,0.5000,89.0347,-111.8288,-369.1323,-1115.4974,755.9205,114.3442,8.9069,0.0821
18.50,41.0694,0.0843,0.5000,95.0526,-65.3769,-365.7201,-1033.6090,679.2522,125.1858,10.6761,0.0813
19.50,41.1294,0.0540,0.5000,101.8100,-38.8633,-363.0070,-970.6724,609.0770,133.9231,12.4753,0.0809
20.50,41.1739,0.0424,0.5000,109.0814,-25.7821,-361.1057,-930.9890,558.8731,139.7537,13.9323,0.0806
21.50,41.2143,0.0403,0.5000,116.6561,-15.4812,-358.9083,-891.3812,503.5825,145.9241,15.7716,0.0802
22.50,41.2562,0.0426,0.5000,124.3542,-9.3035,-356.8180,-859.8062,455.9228,151.1202,17.6276,0.0799
23.50,41.3013,0.0460,0.5000,132.0314,-6.2532,-355.2306,-839.1045,423.4409,154.6320,19.0844,0.0796
24.50,41.3497,0.0491,0.5000,139.5789,-3.7691,-353.2484,-816.2040,387.2309,158.5429,20.9485,0.0792
25.50,41.4002,0.0508,0.5000,146.9187,-2.3087,-351.3695,-796.6216,356.8995,161.8284,22.7593,0.0788
26.50,41.4512,0.0510,0.5000,153.9978,-1.3550,-349.3750,-777.2936,328.3184,164.9374,24.7336,0.0784
27.50,41.5013,0.0496,0.5000,160.7823,-0.8905,-347.8444,-763.0925,308.5139,167.0982,26.2919,0.0780
28.50,41.5489,0.0468,0.5000,167.2533,-0.4738,-345.6199,-742.9815,282.4612,169.9418,28.6378,0.0776
29.50,41.5927,0.0428,0.5000,173.4027,-0.3109,-344.1898,-730.1943,267.1449,171.6078,30.2065,0.0773
30.50,41.6318,0.0377,0.5000,179.2298,-0.1459,-341.7412,-708.2591,243.0295,174.2051,33.0267,0.0769
31.50,41.6652,0.0320,0.5000,184.7392,-0.1000,-340.5755,-697.7146,232.3324,175.3395,34.4393,0.0767
32.50,41.6924,0.0256,0.5000,189.9394,-0.0684,-339.4493,-687.4195,222.3990,176.3786,35.8529,0.0766
33.50,41.7131,0.0189,0.5000,194.8412,-0.0468,-338.3630,-677.3663,213.1477,177.3305,37.2670,0.0764
34.50,41.7268,0.0120,0.5000,199.4567,-0.0219,-336.3094,-657.9585,196.4074,179.0026,40.0953,0.0763
35.50,41.7335,0.0050,0.5000,203.7987,-0.0150,-335.3409,-648.5877,188.7967,179.7363,41.5085,0.0763
