Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,20.5000,44.0069,-5.4967,29.1558,19.2551,-0.5464,3.5390
751,0.0000,-21.5864,-23.2563,-23.2563,-23.2563,-23.2563,-23.2563
752,20.5000,20.7156,-6.1998,12.6410,7.2579,-3.5083,3.9463
753,20.5000,43.6684,-6.5482,28.6034,18.5601,-1.5265,3.5354
754,27.5000,26.4301,-23.1259,11.5633,1.6521,-18.1703,3.8055
755,0.0000,-22.6805,-22.6826,-22.6826,-22.6826,-22.6826,-22.6826
756,20.5000,22.7310,-3.5085,14.8592,9.6113,-0.8845,4.0589
757,20.5000,40.9487,-10.8198,25.4182,15.0645,-5.6429,3.4260
758,0.0000,-22.0830,-23.0574,-23.0574,-23.0574,-23.0574,-23.0574
759,20.5000,21.6782,-4.8900,13.7078,8.3941,-2.2332,4.0132
760,20.5000,41.6997,-10.0277,26.1815,15.8360,-4.8550,3.4632
761,27.5000,25.9467,-22.9840,11.2675,1.4814,-18.0909,3.8122
762,27.0000,25.4086,-22.8191,10.9403,1.2948,-17.9963,3.8226
763,0.0000,-22.1761,-23.0466,-23.0466,-23.0466,-23.0466,-23.0466
764,20.5000,21.6331,-4.9508,13.6580,8.3412,-2.2924,3.9920
765,20.5000,43.2031,-7.5215,27.9857,17.8408,-2.4491,3.5057
766,27.5000,26.6936,-23.1947,11.7271,1.7495,-18.2059,3.7937
767,27.0000,24.9680,-22.6589,10.6799,1.1545,-17.8963,3.8075
768,27.5000,26.9024,-23.2642,11.8525,1.8191,-18.2475,3.8036
769,0.0000,-22.6444,-22.6444,-22.6444,-22.6444,-22.6444,-22.6444
770,20.5000,22.1335,-4.2908,14.2062,8.9214,-1.6483,4.0018
771,20.5000,43.5532,-6.6360,28.4964,18.4586,-1.6171,3.5074
772,27.5000,27.1096,-23.2962,11.9879,1.9067,-18.2556,3.7725
773,0.0000,-22.5835,-22.5835,-22.5835,-22.5835,-22.5835,-22.5835
774,20.5000,22.5080,-3.8002,14.6155,9.3539,-1.1694,4.0366
775,20.5000,42.3882,-8.9501,26.9868,16.7191,-3.8162,3.4722
776,0.0000,-21.7350,-23.1995,-23.1995,-23.1995,-23.1995,-23.1995
777,20.5000,20.9315,-5.9023,12.8814,7.5146,-3.2189,3.9531
778,20.5000,43.3839,-7.2159,28.2039,18.0840,-2.1559,3.5221
779,0.0000,-21.9861,-23.1125,-23.1125,-23.1125,-23.1125,-23.1125
780,20.5000,21.5859,-5.0136,13.6060,8.2861,-2.3537,4.0119
781,20.5000,41.6485,-10.1010,26.1237,15.7737,-4.9261,3.4694
782,27.5000,25.8741,-22.9618,11.2234,1.4562,-18.0782,3.8078
783,0.0000,-22.5307,-22.8311,-22.8311,-22.8311,-22.8311,-22.8311
784,0.0000,-3.7057,-3.7057,-3.7057,-3.7057,-3.7057,-3.7057
785,0.0000,16.5832,16.5832,16.5832,16.5832,16.5832,16.5832
786,20.5000,47.3200,16.7750,38.1565,32.0475,19.8295,16.7750
787,27.5000,28.1249,-23.5219,12.6308,2.3015,-18.3572,3.7862
788,26.5000,23.2273,-21.9754,9.6665,0.6259,-17.4552,3.7977
789,0.0000,-20.0607,-23.6209,-23.6209,-23.6209,-23.6209,-23.6209
790,0.0000,-8.4920,-8.4920,-8.4920,-8.4920,-8.4920,-8.4920
791,20.5000,35.5779,12.7504,28.7297,24.1642,15.0332,12.7504
792,25.0000,31.7928,-19.8953,16.2864,5.9487,-14.7265,3.4072
793,0.0000,-21.3021,-21.3021,-21.3021,-21.3021,-21.3021,-21.3021
794,20.5000,24.4955,-1.2661,16.7670,11.6147,1.3101,4.1158
795,20.5000,38.9609,-12.4621,23.5340,13.2494,-7.3198,3.3676
796,0.0000,-22.0675,-23.0560,-23.0560,-23.0560,-23.0560,-23.0560
797,0.0000,-5.1114,-5.1114,-5.1114,-5.1114,-5.1114,-5.1114
798,20.5000,37.7303,15.5988,31.0908,26.6645,17.8119,15.5988
799,39.5000,25.1952,-20.6537,11.4405,2.2707,-16.0688,3.1647
800,22.5000,19.8797,-20.2399,7.8438,-0.1801,-16.2280,3.7227
801,0.0000,-10.8128,-23.4097,-23.4097,-23.4097,-23.4097,-23.4097
802,20.5000,16.7407,-13.5080,7.6661,1.6163,-10.4831,3.6826
803,20.5000,41.6933,-10.1925,26.1276,15.7504,-5.0039,3.5089
804,27.0000,24.6883,-22.5694,10.5110,1.0595,-17.8436,3.8483
805,0.0000,-22.4075,-22.9977,-22.9977,-22.9977,-22.9977,-22.9977
806,0.0000,-3.2031,-3.2031,-3.2031,-3.2031,-3.2031,-3.2031
807,20.5000,39.1106,17.4529,32.6133,28.2818,19.6187,17.4529
808,39.5000,23.7948,-21.1818,10.3018,1.3065,-16.6841,3.1693
809,20.5000,19.0634,-19.6250,7.4569,-0.2808,-15.7562,3.7190
810,0.0000,-2.5616,-23.0802,-23.0802,-23.0802,-23.0802,-23.0802
811,20.5000,16.5732,-14.7111,7.1879,0.9311,-11.5827,3.6767
812,20.5000,35.5300,-14.7795,20.4371,10.3752,-9.7486,3.3820
813,0.0000,-21.6237,-21.6237,-21.6237,-21.6237,-21.6237,-21.6237
814,20.5000,26.7227,1.5181,19.1613,14.1204,4.0386,4.2951
