Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-88.9417,0.0000,0.5000,68.9057,-0.0005,-0.0995,0.0000,0.1888,0.0010,-0.0007,169.1726,0.1693,0.1693
2,-88.9416,0.0000,0.5000,68.9087,-0.0005,-0.0995,0.0000,0.1888,0.0010,-0.0007,169.1798,0.1693,0.1693
4,-88.9416,0.0000,0.5000,68.9116,-0.0005,-0.0995,-0.0000,0.1888,0.0010,-0.0007,169.1871,0.1693,0.1693
6,-88.9416,0.0000,0.5000,68.9146,-0.0005,-0.0995,-0.0000,0.1888,0.0010,-0.0007,169.1943,0.1693,0.1693
8,-88.9415,0.0000,0.5000,68.9176,-0.0005,-0.0995,0.0000,0.1888,0.0010,-0.0007,169.2015,0.1693,0.1693
10,-62.9064,52.0701,0.5000,68.9181,-740.9316,-8.7704,-0.0000,11.0601,0.0346,0.0011,1054.7610,1.0571,1.0571
12,27.4349,-5.1053,0.5000,69.7678,-0.4265,-152.5380,-5162.7798,8638.0285,2.4653,0.2858,0.0033,3.3255,3.3255
14,19.5471,-2.9857,0.5000,81.6337,-0.0000,-174.5114,-6834.3211,8221.3831,10.9240,0.5486,0.0137,1.2240,1.2240
16,15.6623,-1.4517,0.5000,121.9184,-0.0000,-186.4207,-6736.1353,6048.8226,22.0192,0.8087,0.0283,-0.8509,-0.8509
18,14.2462,-0.2788,0.5000,186.8397,-0.0000,-189.1437,-6290.0344,4571.4621,32.1617,1.0561,0.0355,-1.8745,-1.8745
20,14.7143,0.4611,0.5000,254.4093,-0.0000,-185.6690,-5783.9686,3701.4093,41.6081,1.3159,0.0322,-2.2253,-2.2253
22,15.9644,0.6777,0.5000,314.9633,-0.0000,-179.8484,-5320.8694,3226.7861,50.0620,1.5940,0.0257,-2.2222,-2.2222
