Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,21.6173,-89.0974,-11.5971,-33.7401,-78.0260,-0.0594
751,39.5000,21.6172,-89.0977,-11.5973,-33.7402,-78.0262,-0.0594
752,39.5000,21.6171,-89.0979,-11.5974,-33.7404,-78.0264,-0.0594
753,39.5000,21.6170,-89.0982,-11.5975,-33.7406,-78.0266,-0.0594
754,39.5000,21.6169,-89.0984,-11.5977,-33.7407,-78.0269,-0.0594
755,39.5000,21.6169,-89.0986,-11.5978,-33.7409,-78.0271,-0.0594
756,39.5000,21.6168,-89.0989,-11.5979,-33.7410,-78.0273,-0.0594
757,39.5000,21.6167,-89.0991,-11.5980,-33.7412,-78.0275,-0.0594
758,39.5000,21.6166,-89.0994,-11.5982,-33.7414,-78.0278,-0.0594
759,39.5000,21.6165,-89.0996,-11.5983,-33.7415,-78.0280,-0.0593
760,39.5000,21.6165,-89.0998,-11.5984,-33.7417,-78.0282,-0.0594
761,39.5000,21.6164,-89.1001,-11.5986,-33.7419,-78.0284,-0.0594
762,39.5000,21.6163,-89.1003,-11.5987,-33.7420,-78.0286,-0.0593
763,39.5000,21.6162,-89.1005,-11.5988,-33.7422,-78.0289,-0.0594
764,39.5000,21.6161,-89.1008,-11.5989,-33.7423,-78.0291,-0.0594
765,39.5000,21.6161,-89.1010,-11.5991,-33.7425,-78.0293,-0.0594
766,39.5000,21.6160,-89.1013,-11.5992,-33.7426,-78.0295,-0.0594
767,39.5000,21.6159,-89.1015,-11.5993,-33.7428,-78.0298,-0.0594
768,39.5000,21.6158,-89.1017,-11.5995,-33.7430,-78.0300,-0.0594
769,39.5000,21.6157,-89.1020,-11.5996,-33.7431,-78.0302,-0.0594
770,39.5000,21.6156,-89.1022,-11.5997,-33.7433,-78.0304,-0.0594
771,39.5000,21.6156,-89.1024,-11.5998,-33.7434,-78.0306,-0.0594
772,39.5000,21.6155,-89.1027,-11.6000,-33.7436,-78.0309,-0.0594
773,39.5000,21.6154,-89.1029,-11.6001,-33.7438,-78.0311,-0.0594
774,39.5000,21.6153,-89.1032,-11.6002,-33.7439,-78.0313,-0.0594
775,39.5000,21.6153,-89.1034,-11.6003,-33.7441,-78.0315,-0.0594
776,39.5000,21.6152,-89.1036,-11.6005,-33.7442,-78.0318,-0.0594
777,39.5000,21.6151,-89.1039,-11.6006,-33.7444,-78.0320,-0.0594
778,39.5000,21.6150,-89.1041,-11.6008,-33.7446,-78.0322,-0.0594
779,39.5000,21.6149,-89.1043,-11.6009,-33.7447,-78.0324,-0.0594
780,39.5000,21.6148,-89.1046,-11.6010,-33.7449,-78.0326,-0.0594
781,39.5000,21.6147,-89.1048,-11.6011,-33.7450,-78.0329,-0.0594
782,39.5000,21.6147,-89.1051,-11.6013,-33.7452,-78.0331,-0.0594
783,39.5000,21.6146,-89.1053,-11.6014,-33.7454,-78.0333,-0.0594
784,39.5000,21.6145,-89.1055,-11.6015,-33.7455,-78.0335,-0.0594
785,39.5000,21.6144,-89.1058,-11.6017,-33.7457,-78.0338,-0.0594
786,39.5000,21.6143,-89.1060,-11.6018,-33.7458,-78.0340,-0.0594
787,39.5000,21.6142,-89.1063,-11.6019,-33.7460,-78.0342,-0.0594
788,39.5000,21.6142,-89.1065,-11.6020,-33.7462,-78.0344,-0.0594
789,39.5000,21.6141,-89.1067,-11.6021,-33.7463,-78.0346,-0.0594
790,39.5000,21.6140,-89.1070,-11.6023,-33.7465,-78.0349,-0.0594
791,39.5000,21.6139,-89.1072,-11.6024,-33.7466,-78.0351,-0.0594
792,39.5000,21.6138,-89.1074,-11.6025,-33.7468,-78.0353,-0.0593
793,39.5000,21.6138,-89.1077,-11.6027,-33.7470,-78.0355,-0.0594
794,39.5000,21.6137,-89.1079,-11.6028,-33.7471,-78.0358,-0.0594
795,39.5000,21.6136,-89.1082,-11.6029,-33.7473,-78.0360,-0.0594
796,39.5000,21.6135,-89.1084,-11.6031,-33.7474,-78.0362,-0.0594
797,39.5000,21.6134,-89.1086,-11.6032,-33.7476,-78.0364,-0.0593
798,39.5000,21.6133,-89.1089,-11.6033,-33.7478,-78.0366,-0.0594
799,39.5000,21.6133,-89.1091,-11.6034,-33.7479,-78.0369,-0.0594
800,39.5000,21.6132,-89.1093,-11.6036,-33.7481,-78.0371,-0.0594
801,39.5000,21.6131,-89.1096,-11.6037,-33.7482,-78.0373,-0.0594
802,39.5000,21.6130,-89.1098,-11.6038,-33.7484,-78.0375,-0.0594
803,39.5000,21.6129,-89.1101,-11.6040,-33.7486,-78.0378,-0.0594
804,39.5000,21.6129,-89.1103,-11.6041,-33.7487,-78.0380,-0.0594
805,39.5000,21.6128,-89.1105,-11.6042,-33.7489,-78.0382,-0.0594
806,39.5000,21.6127,-89.1108,-11.6043,-33.7490,-78.0384,-0.0594
807,39.5000,21.6126,-89.1110,-11.6045,-33.7492,-78.0386,-0.0593
808,39.5000,21.6125,-89.1112,-11.6046,-33.7494,-78.0389,-0.0594
809,39.5000,21.6125,-89.1115,-11.6047,-33.7495,-78.0391,-0.0593
810,39.5000,21.6124,-89.1117,-11.6049,-33.7497,-78.0393,-0.0593
811,39.5000,21.6123,-89.1120,-11.6050,-33.7498,-78.0395,-0.0593
812,39.5000,21.6122,-89.1122,-11.6051,-33.7500,-78.0398,-0.0593
813,39.5000,21.6121,-89.1124,-11.6052,-33.7502,-78.0400,-0.0593
814,39.5000,21.6120,-89.1127,-11.6054,-33.7503,-78.0402,-0.0594
815,39.5000,21.6120,-89.1129,-11.6055,-33.7505,-78.0404,-0.0594
