Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-88.8930,0.0000,0.5000,68.2373,-0.0006,-0.0914,-0.0000,0.1947,0.0010,-0.0007,169.2395
3,-88.8930,0.0000,0.5000,68.2402,-0.0006,-0.0914,-0.0000,0.1948,0.0010,-0.0007,169.2464
5,-88.8930,0.0000,0.5000,68.2430,-0.0006,-0.0914,-0.0000,0.1948,0.0010,-0.0007,169.2533
7,-88.8929,0.0000,0.5000,68.2459,-0.0006,-0.0914,-0.0000,0.1948,0.0010,-0.0007,169.2602
9,-88.8929,0.0000,0.5000,68.2487,-0.0006,-0.0914,-0.0000,0.1948,0.0010,-0.0007,169.2671
11,-62.8574,52.0710,0.5000,68.2491,-669.6325,-7.5860,-0.0000,11.0942,0.0338,0.0011,1071.5813
13,27.3561,-5.7040,0.5000,69.0152,-0.3254,-140.1910,-4959.8621,9000.1386,2.5134,0.2889,0.0035
15,18.8581,-3.1036,0.5000,79.3992,-0.0000,-161.8067,-6702.0445,8311.8694,10.6887,0.5397,0.0158
17,15.0847,-1.3481,0.5000,113.9628,-0.0000,-171.8383,-6562.6243,6118.5978,21.1127,0.7839,0.0315
19,13.7939,-0.2394,0.5000,170.8426,-0.0000,-174.0080,-6121.7314,4618.4310,30.6040,1.0165,0.0388
21,14.2982,0.4725,0.5000,231.7628,-0.0000,-170.9257,-5630.0309,3679.3467,39.7804,1.2693,0.0354
23,15.5455,0.6692,0.5000,287.1159,-0.0000,-165.3607,-5161.9036,3174.5200,48.4988,1.5563,0.0280
25,16.8593,0.6326,0.5000,334.7684,-0.0000,-160.0195,-4766.9885,2881.7828,55.4788,1.8441,0.0222
27,17.9870,0.5188,0.5000,374.9048,-0.0000,-155.3167,-4415.5606,2661.9200,61.1884,2.1467,0.0181
29,18.8743,0.4003,0.5000,408.3231,-0.0000,-151.4361,-4111.2162,2473.8372,65.6850,2.4582,0.0155
31,19.5481,0.3018,0.5000,435.9321,-0.0000,-148.2664,-3849.1989,2301.0811,69.1799,2.7769,0.0137
33,20.0539,0.2263,0.5000,458.5896,-0.0000,-145.6473,-3622.8907,2139.1161,71.8800,3.1014,0.0126
35,20.4334,0.1699,0.5000,477.0548,-0.0000,-143.4381,-3425.8695,1987.2971,73.9578,3.4308,0.0117
37,20.7184,0.1275,0.5000,491.9796,-0.0000,-141.2967,-3231.1946,1827.6345,75.7317,3.8093,0.0111
39,20.9319,0.0954,0.5000,503.9162,-0.0000,-139.4353,-3060.9436,1680.9568,77.0367,4.1925,0.0107
41,21.0905,0.0704,0.5000,513.3290,-0.0000,-138.3118,-2958.6116,1590.0951,77.7068,4.4504,0.0104
43,21.2060,0.0507,0.5000,520.6077,-0.0000,-136.7621,-2819.0649,1463.5481,78.4845,4.8403,0.0102
45,21.2869,0.0347,0.5000,526.0791,-0.0000,-135.5557,-2712.4037,1365.2356,78.9792,5.1720,0.0101
47,21.3395,0.0215,0.5000,530.0173,-0.0000,-134.1935,-2594.7490,1255.7504,79.4368,5.5760,0.0100
49,21.3682,0.0103,0.5000,532.6530,0.0000,-132.9178,-2487.6981,1155.6856,79.7883,5.9828,0.0099
51,21.3765,0.0006,0.5000,534.1804,0.0000,-132.3073,-2437.6432,1108.9005,79.9369,6.1870,0.0099
53,21.3670,-0.0078,0.5000,534.7636,-0.0000,-131.1334,-2343.6544,1021.2993,80.1994,6.5970,0.0100
55,21.3417,-0.0154,0.5000,534.5416,-0.0000,-130.0148,-2256.9237,941.0304,80.4357,7.0086,0.0100
57,21.3021,-0.0223,0.5000,533.6325,-0.0000,-128.9443,-2176.5548,867.4131,80.6645,7.4216,0.0101
59,21.2495,-0.0287,0.5000,532.1370,-0.0000,-128.1507,-2118.6206,814.9514,80.8442,7.7398,0.0102
61,21.1848,-0.0345,0.5000,530.1409,-0.0000,-127.3803,-2063.7316,765.8198,81.0324,8.0583,0.0103
63,21.1089,-0.0400,0.5000,527.7178,0.0000,-126.6317,-2011.6403,719.7851,81.2329,8.3771,0.0105
65,21.0225,-0.0451,0.5000,524.9310,-0.0000,-125.9033,-1962.1390,676.6492,81.4483,8.6960,0.0106
67,20.9264,-0.0499,0.5000,521.8347,-0.0000,-124.5024,-1870.1580,598.3103,81.9324,9.3336,0.0109
69,20.8210,-0.0544,0.5000,518.4759,-0.0000,-123.8276,-1827.3628,562.7662,82.2040,9.6520,0.0111
71,20.7069,-0.0586,0.5000,514.8950,-0.0000,-123.1686,-1786.5131,529.4342,82.4964,9.9699,0.0114
73,20.5847,-0.0626,0.5000,511.1271,-0.0000,-122.5244,-1747.4847,498.1739,82.8102,10.2873,0.0116
75,20.4548,-0.0663,0.5000,507.2028,-0.0000,-121.8942,-1710.1672,468.8540,83.1456,10.6041,0.0118
77,20.3177,-0.0699,0.5000,503.1483,-0.0000,-121.2771,-1674.4623,441.3520,83.5026,10.9201,0.0121
79,20.1738,-0.0732,0.5000,498.9867,-0.0000,-120.6723,-1640.2773,415.5540,83.8812,11.2352,0.0124
81,20.0237,-0.0762,0.5000,494.7381,-0.0000,-120.0789,-1607.5233,391.3535,84.2812,11.5494,0.0127
83,19.8676,-0.0791,0.5000,490.4199,-0.0000,-118.9236,-1546.0003,347.3518,85.1434,12.1747,0.0134
85,19.7060,-0.0818,0.5000,486.0475,-0.0000,-118.3601,-1517.0991,327.3694,85.6047,12.4856,0.0137
87,19.5393,-0.0843,0.5000,481.6341,-0.0000,-117.8053,-1489.3496,308.6214,86.0852,12.7953,0.0141
89,19.3679,-0.0865,0.5000,477.1914,-0.0000,-117.2583,-1462.6875,291.0308,86.5844,13.1037,0.0145
