Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-89.1543,0.0000,0.5000,66.5665,-0.0005,-0.0995,0.0000,0.1874,0.0006,-0.0007,164.8283
3,-89.1543,0.0000,0.5000,66.5701,-0.0005,-0.0995,-0.0000,0.1874,0.0006,-0.0007,164.8368
5,-89.1543,0.0000,0.5000,66.5737,-0.0005,-0.0995,-0.0000,0.1874,0.0006,-0.0007,164.8453
7,-89.1542,0.0000,0.5000,66.5774,-0.0005,-0.0995,-0.0000,0.1875,0.0006,-0.0007,164.8538
9,-89.1542,0.0000,0.5000,66.5810,-0.0005,-0.0995,-0.0000,0.1875,0.0006,-0.0007,164.8623
11,-63.1240,52.0593,0.5000,66.5822,-640.9450,-8.6350,-0.0000,11.1848,0.0218,0.0012,1063.7384
13,27.1706,-5.1661,0.5000,67.3758,-0.4638,-159.6106,-5342.3096,8904.2055,1.5914,0.3079,0.0034
15,19.2930,-2.9156,0.5000,77.8809,0.0000,-182.7046,-7069.8636,8402.5131,7.2871,0.5993,0.0143
17,15.7202,-1.2774,0.5000,112.2558,-0.0000,-192.8216,-6916.0555,6390.7436,13.9482,0.8573,0.0264
19,14.4923,-0.2420,0.5000,168.4335,-0.0000,-195.3306,-6407.3437,4786.4536,21.2052,1.1501,0.0329
21,14.9130,0.4170,0.5000,228.5717,-0.0000,-191.8750,-5899.6998,3914.8384,27.4063,1.4333,0.0300
23,16.0696,0.6330,0.5000,283.2765,-0.0000,-185.9619,-5418.6566,3398.7863,33.1018,1.7452,0.0242
25,17.3342,0.6139,0.5000,330.4350,-0.0000,-179.5406,-4965.1794,3052.3740,38.1402,2.0956,0.0190
27,18.4391,0.5114,0.5000,370.2158,-0.0000,-174.9806,-4644.2112,2840.7891,41.4131,2.3892,0.0160
29,19.3223,0.4011,0.5000,403.3958,-0.0000,-170.2173,-4297.1832,2613.1377,44.6189,2.7667,0.0135
31,20.0056,0.3087,0.5000,430.8632,-0.0000,-167.0603,-4058.0137,2446.9287,46.5966,3.0753,0.0122
33,20.5307,0.2374,0.5000,453.4579,-0.0000,-163.6959,-3795.1177,2250.4940,48.5187,3.4745,0.0110
35,20.9361,0.1837,0.5000,471.9235,-0.0000,-161.1076,-3588.5395,2085.0556,49.8182,3.8436,0.0102
37,21.2509,0.1430,0.5000,486.8991,-0.0000,-158.8516,-3406.9970,1931.9609,50.7883,4.2175,0.0097
39,21.4962,0.1115,0.5000,498.9262,-0.0000,-156.8468,-3245.8928,1790.7592,51.5033,4.5957,0.0093
41,21.6873,0.0866,0.5000,508.4607,-0.0000,-154.7323,-3077.6414,1638.8668,52.0972,5.0455,0.0089
43,21.8349,0.0666,0.5000,515.8851,-0.0000,-153.0653,-2947.1395,1518.6665,52.4510,5.4392,0.0087
45,21.9467,0.0499,0.5000,521.5203,-0.0000,-151.5210,-2828.5172,1408.1638,52.6960,5.8357,0.0085
47,22.0287,0.0359,0.5000,525.6357,-0.0000,-150.0775,-2719.9843,1306.4791,52.8630,6.2348,0.0084
49,22.0851,0.0238,0.5000,528.4581,-0.0000,-148.7186,-2620.1120,1212.7965,52.9761,6.6359,0.0083
51,22.1193,0.0132,0.5000,530.1784,-0.0000,-147.4321,-2527.7508,1126.3842,53.0541,7.0389,0.0083
53,22.1337,0.0038,0.5000,530.9584,-0.0000,-146.8129,-2484.0879,1085.6968,53.0847,7.2409,0.0083
55,22.1305,-0.0048,0.5000,530.9349,-0.0000,-144.9558,-2356.2421,967.5508,53.1640,7.8789,0.0083
57,22.1111,-0.0125,0.5000,530.2243,-0.0000,-144.0746,-2297.2383,913.6910,53.2019,8.1987,0.0084
59,22.0770,-0.0197,0.5000,528.9259,-0.0000,-143.2219,-2241.1581,863.0096,53.2431,8.5188,0.0084
61,22.0293,-0.0263,0.5000,527.1246,-0.0000,-142.3955,-2187.7730,815.2945,53.2905,8.8390,0.0085
63,21.9689,-0.0325,0.5000,524.8931,-0.0000,-140.8153,-2088.3087,728.0139,53.4111,9.4795,0.0086
65,21.8967,-0.0382,0.5000,522.2939,-0.0000,-140.0584,-2041.8978,688.1149,53.4873,9.7995,0.0087
67,21.8135,-0.0436,0.5000,519.3809,-0.0000,-139.3218,-1997.5060,650.5086,53.5755,10.1191,0.0088
69,21.7199,-0.0486,0.5000,516.2005,-0.0000,-138.6044,-1955.0052,615.0565,53.6764,10.4383,0.0090
71,21.6167,-0.0534,0.5000,512.7929,-0.0000,-137.2228,-1875.2366,550.1089,53.9182,11.0748,0.0093
73,21.5044,-0.0578,0.5000,509.1931,-0.0000,-136.5564,-1837.7673,520.3827,54.0596,11.3919,0.0094
75,21.3836,-0.0619,0.5000,505.4313,-0.0000,-135.9050,-1801.7837,492.3463,54.2148,11.7083,0.0096
77,21.2548,-0.0658,0.5000,501.5340,-0.0000,-135.2679,-1767.2086,465.9017,54.3838,12.0236,0.0098
79,21.1186,-0.0694,0.5000,497.5241,-0.0000,-134.6439,-1733.9739,440.9571,54.5665,12.3380,0.0100
81,20.9756,-0.0728,0.5000,493.4217,-0.0000,-133.4324,-1671.2362,395.2286,54.9718,12.9634,0.0104
83,20.8261,-0.0759,0.5000,489.2443,-0.0000,-132.8434,-1641.6052,374.2867,55.1940,13.2743,0.0106
85,20.6706,-0.0788,0.5000,485.0072,-0.0000,-132.2645,-1613.0619,354.5290,55.4288,13.5839,0.0109
87,20.5095,-0.0815,0.5000,480.7239,-0.0000,-131.6949,-1585.5555,335.8883,55.6756,13.8923,0.0111
89,20.3435,-0.0840,0.5000,476.4062,-0.0000,-130.5813,-1533.4519,301.7048,56.2044,14.5047,0.0117
91,20.1727,-0.0862,0.5000,472.0643,-0.0000,-130.0361,-1508.7631,286.0448,56.4855,14.8088,0.0120
93,19.9976,-0.0883,0.5000,467.7075,-0.0000,-129.4976,-1484.9434,271.2670,56.7771,15.1114,0.0123
95,19.8187,-0.0901,0.5000,463.3435,-0.0000,-128.9654,-1461.9436,257.3213,57.0787,15.4125,0.0126
97,19.6363,-0.0918,0.5000,458.9794,-0.0000,-127.9177,-1418.2510,231.7367,57.7102,16.0100,0.0133
99,19.4507,-0.0933,0.5000,454.6213,-0.0000,-127.4012,-1397.5084,220.0100,58.0395,16.3063,0.0137
101,19.2623,-0.0947,0.5000,450.2746,-0.0000,-126.8887,-1377.4657,208.9406,58.3767,16.6011,0.0141
103,19.0715,-0.0959,0.5000,445.9440,-0.0000,-126.3801,-1358.0837,198.4897,58.7219,16.8943,0.0145
105,18.8785,-0.0969,0.5000,441.6337,-0.0000,-125.3724,-1321.1972,179.3041,59.4338,17.4758,0.0153
107,18.6836,-0.0977,0.5000,437.3473,-0.0000,-124.8725,-1303.6625,170.5041,59.7997,17.7641,0.0158
109,18.4872,-0.0985,0.5000,433.0879,-0.0000,-124.3747,-1286.7028,162.1923,60.1716,18.0508,0.0163
111,18.2896,-0.0990,0.5000,428.8583,-0.0000,-123.8788,-1270.2734,154.3404,60.5492,18.3359,0.0167
113,18.0909,-0.0995,0.5000,424.6610,-0.0000,-123.3844,-1254.3725,146.9218,60.9320,18.6194,0.0172
115,17.8915,-0.0998,0.5000,420.4980,-0.0000,-122.3988,-1224.0964,133.2864,61.7118,19.1814,0.0183
117,17.6915,-0.1000,0.5000,416.3711,-0.0000,-121.9070,-1209.6753,127.0238,62.1079,19.4600,0.0188
119,17.4913,-0.1001,0.5000,412.2820,-0.0000,-121.4157,-1195.7151,121.1028,62.5077,19.7371,0.0194
121,17.2911,-0.1001,0.5000,408.2320,-0.0000,-120.9245,-1182.1946,115.5039,62.9109,20.0126,0.0199
123,17.0910,-0.1000,0.5000,404.2222,-0.0000,-119.9416,-1156.4272,105.1989,63.7258,20.5588,0.0211
125,16.8912,-0.0998,0.5000,400.2536,-0.0000,-119.4497,-1144.1419,100.4589,64.1369,20.8297,0.0217
127,16.6920,-0.0995,0.5000,396.3271,-0.0000,-118.9572,-1132.2498,95.9730,64.5500,21.0990,0.0224
129,16.4935,-0.0991,0.5000,392.4434,-0.0000,-118.4639,-1120.7337,91.7265,64.9647,21.3668,0.0230
131,16.2958,-0.0987,0.5000,388.6029,-0.0000,-117.4746,-1098.7593,83.8978,65.7981,21.8980,0.0244
133,16.0992,-0.0981,0.5000,384.8062,-0.0000,-116.9785,-1088.2808,80.2904,66.2161,22.1614,0.0251
135,15.9036,-0.0975,0.5000,381.0537,-0.0000,-116.4812,-1078.1287,76.8720,66.6348,22.4235,0.0258
137,15.7093,-0.0969,0.5000,377.3456,-0.0000,-115.9826,-1068.2891,73.6317,67.0537,22.6841,0.0266
139,15.5164,-0.0962,0.5000,373.6821,-0.0000,-115.4829,-1058.7491,70.5592,67.4728,22.9433,0.0273
141,15.3250,-0.0954,0.5000,370.0633,-0.0000,-114.4794,-1040.5265,64.8769,68.3103,23.4576,0.0289
143,15.1351,-0.0947,0.5000,366.4894,-0.0000,-113.9757,-1031.8234,62.2465,68.7284,23.7127,0.0297
145,14.9468,-0.0938,0.5000,362.9604,-0.0000,-113.4707,-1023.3767,59.7412,69.1458,23.9666,0.0305
147,14.7602,-0.0930,0.5000,359.4761,-0.0000,-112.9642,-1015.1753,57.3461,69.5623,24.2191,0.0314
149,14.5754,-0.0921,0.5000,356.0366,-0.0000,-111.9471,-999.4667,52.7996,70.3920,24.7203,0.0331
151,14.3925,-0.0911,0.5000,352.6418,-0.0000,-111.5796,-994.0260,51.2095,70.6892,24.8995,0.0337
153,14.2117,-0.0900,0.5000,349.2915,-0.0000,-110.8419,-983.4579,48.0416,71.2811,25.2561,0.0350
155,14.0332,-0.0888,0.5000,345.9855,-0.0000,-110.4716,-978.3226,46.4607,71.5755,25.4335,0.0357
157,13.8572,-0.0875,0.5000,342.7238,-0.0000,-109.8249,-969.6073,43.7335,72.0850,25.7409,0.0368
159,13.6837,-0.0863,0.5000,339.5061,-0.0000,-108.9954,-958.8675,40.3829,72.7289,26.1306,0.0384
161,13.5126,-0.0851,0.5000,336.3321,-0.0000,-108.3009,-950.2128,37.7565,73.2602,26.4535,0.0396
163,13.3437,-0.0840,0.5000,333.2018,-0.0000,-107.8830,-945.1385,36.2623,73.5767,26.6464,0.0404
165,13.1769,-0.0830,0.5000,330.1147,-0.0000,-107.0457,-935.2354,33.4597,74.2044,27.0300,0.0420
167,13.0120,-0.0822,0.5000,327.0707,-0.0000,-106.6266,-930.3959,32.1490,74.5158,27.2207,0.0428
169,12.8487,-0.0814,0.5000,324.0696,-0.0000,-105.7881,-920.9137,29.6963,75.1344,27.5999,0.0445
171,12.6868,-0.0807,0.5000,321.1109,-0.0000,-104.7242,-909.1904,26.8817,75.9131,28.0770,0.0467
173,12.5262,-0.0801,0.5000,318.1944,-0.0000,-104.0805,-902.2214,25.3240,76.3823,28.3637,0.0480
175,12.3666,-0.0796,0.5000,315.3198,-0.0000,-103.4383,-895.3326,23.8696,76.8499,28.6485,0.0494
177,12.2079,-0.0792,0.5000,312.4868,-0.0000,-102.7981,-888.5045,22.5099,77.3163,28.9312,0.0508
179,12.0499,-0.0789,0.5000,309.6951,-0.0000,-102.1603,-881.7167,21.2389,77.7820,29.2119,0.0523
181,11.8923,-0.0787,0.5000,306.9444,-0.0000,-101.5253,-874.9500,20.0505,78.2476,29.4903,0.0538
183,11.7350,-0.0786,0.5000,304.2343,-0.0000,-100.8934,-868.1856,18.9389,78.7135,29.7666,0.0553
185,11.5778,-0.0786,0.5000,301.5645,-0.0000,-100.2651,-861.4044,17.8988,79.1803,30.0405,0.0569
187,11.4205,-0.0787,0.5000,298.9348,-0.0000,-99.6408,-854.5881,16.9250,79.6486,30.3120,0.0585
189,11.2629,-0.0789,0.5000,296.3448,-0.0000,-99.0209,-847.7198,16.0132,80.1189,30.5811,0.0602
191,11.1048,-0.0792,0.5000,293.7941,-0.0000,-98.4056,-840.7827,15.1591,80.5917,30.8475,0.0619
193,10.9460,-0.0796,0.5000,291.2826,-0.0000,-97.7954,-833.7605,14.3589,81.0678,31.1113,0.0637
195,10.7862,-0.0801,0.5000,288.8099,-0.0000,-97.1905,-826.6388,13.6089,81.5476,31.3723,0.0656
197,10.6253,-0.0807,0.5000,286.3757,-0.0000,-96.5914,-819.4045,12.9058,82.0319,31.6304,0.0675
199,10.4631,-0.0814,0.5000,283.9797,-0.0000,-95.9984,-812.0449,12.2465,82.5213,31.8856,0.0695
201,10.2993,-0.0822,0.5000,281.6216,-0.0000,-95.4116,-804.5491,11.6281,83.0164,32.1376,0.0716
203,10.1337,-0.0831,0.5000,279.3011,-0.0000,-94.8315,-796.9081,11.0481,83.5179,32.3864,0.0738
205,9.9662,-0.0841,0.5000,277.0180,-0.0000,-94.2582,-789.1146,10.5039,84.0264,32.6318,0.0761
207,9.7966,-0.0852,0.5000,274.7718,-0.0000,-93.6920,-781.1623,9.9933,84.5426,32.8738,0.0784
209,9.6247,-0.0864,0.5000,272.5623,-0.0000,-93.1330,-773.0473,9.5141,85.0670,33.1123,0.0809
211,9.4503,-0.0877,0.5000,270.3893,-0.0000,-92.5815,-764.7679,9.0644,85.6002,33.3471,0.0835
213,9.2733,-0.0890,0.5000,268.2523,-0.0000,-92.0376,-756.3236,8.6424,86.1430,33.5780,0.0862
215,9.0935,-0.0904,0.5000,266.1511,-0.0000,-91.5014,-747.7158,8.2464,86.6957,33.8051,0.0891
