Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-88.9285,0.0000,0.5000,69.4490,-0.0005,-0.0941,0.0000,0.1997,0.0011,-0.0007,168.6728,0.1688,0.1688
2,-88.9285,0.0000,0.5000,69.4519,-0.0005,-0.0941,-0.0000,0.1997,0.0011,-0.0007,168.6800,0.1688,0.1688
4,-88.9284,0.0000,0.5000,69.4549,-0.0005,-0.0941,0.0000,0.1998,0.0011,-0.0007,168.6872,0.1688,0.1688
6,-88.9284,0.0000,0.5000,69.4578,-0.0005,-0.0941,-0.0000,0.1998,0.0011,-0.0007,168.6944,0.1688,0.1688
8,-88.9284,0.0000,0.5000,69.4608,-0.0005,-0.0941,0.0000,0.1998,0.0011,-0.0007,168.7016,0.1688,0.1688
10,-62.8960,52.0646,0.5000,69.4612,-622.1397,-7.8662,-0.0000,11.4510,0.0373,0.0011,1070.4138,1.0740,1.0740
12,26.6339,-4.9649,0.5000,70.3775,-0.5203,-146.4572,-5492.5035,8890.1642,2.5976,0.2690,0.0039,3.2541,3.2541
14,18.8720,-2.9782,0.5000,83.6362,-0.0000,-166.9064,-7142.9259,8480.3463,11.5922,0.5208,0.0157,1.1826,1.1826
16,14.8750,-1.5105,0.5000,129.6467,-0.0000,-178.3826,-7017.1762,6269.9930,23.0598,0.7645,0.0326,-0.9017,-0.9017
18,13.5484,-0.1673,0.5000,202.2149,-0.0000,-180.7514,-6533.5838,4680.8540,33.6057,0.9954,0.0403,-1.9988,-1.9988
20,14.3019,0.6079,0.5000,275.9523,-0.0000,-176.5314,-5970.2942,3729.6042,44.1568,1.2537,0.0348,-2.3718,-2.3718
22,15.7804,0.7692,0.5000,341.3574,-0.0000,-170.1358,-5468.8474,3269.1878,53.7270,1.5332,0.0265,-2.3145,-2.3145
24,17.2406,0.6908,0.5000,396.9427,-0.0000,-164.1054,-5031.9922,2990.0544,61.6887,1.8241,0.0205,-2.1425,-2.1425
26,18.4468,0.5488,0.5000,443.2750,-0.0000,-158.9277,-4644.3060,2772.6891,68.2292,2.1333,0.0165,-1.9602,-1.9602
28,19.3744,0.4159,0.5000,481.4446,-0.0000,-154.7559,-4313.3825,2580.3278,73.3347,2.4521,0.0140,-1.8120,-1.8120
30,20.0709,0.3114,0.5000,512.6128,-0.0000,-151.3932,-4031.7835,2399.7883,77.2599,2.7785,0.0123,-1.7033,-1.7033
32,20.5931,0.2339,0.5000,537.8563,-0.0000,-148.2872,-3760.0874,2206.3250,80.5990,3.1573,0.0111,-1.6183,-1.6183
34,20.9868,0.1769,0.5000,558.1190,-0.0000,-146.1404,-3567.1444,2057.0344,82.6503,3.4748,0.0105,-1.5701,-1.5701
36,21.2856,0.1345,0.5000,574.2056,-0.0000,-144.2652,-3396.6091,1917.3936,84.2090,3.7964,0.0100,-1.5355,-1.5355
38,21.5130,0.1022,0.5000,586.7927,-0.0000,-142.3081,-3218.3371,1764.6416,85.5594,4.1816,0.0095,-1.5063,-1.5063
40,21.6852,0.0772,0.5000,596.4456,-0.0000,-140.7752,-3079.7189,1641.8555,86.4042,4.5216,0.0093,-1.4877,-1.4877
42,21.8140,0.0572,0.5000,603.6352,-0.0000,-139.3685,-2954.1477,1528.2388,87.0160,4.8647,0.0091,-1.4734,-1.4734
44,21.9076,0.0409,0.5000,608.7538,-0.0000,-138.0625,-2839.5717,1423.0902,87.4544,5.2105,0.0089,-1.4619,-1.4619
46,21.9720,0.0273,0.5000,612.1285,-0.0000,-136.8390,-2734.3604,1325.7252,87.7670,5.5588,0.0089,-1.4521,-1.4521
48,22.0117,0.0156,0.5000,614.0328,-0.0000,-135.6845,-2637.2099,1235.4977,87.9915,5.9093,0.0088,-1.4435,-1.4435
50,22.0301,0.0054,0.5000,614.6955,-0.0000,-134.3175,-2525.0458,1131.4072,88.1934,6.3519,0.0088,-1.4334,-1.4334
52,22.0295,-0.0036,0.5000,614.3090,-0.0000,-133.5335,-2462.1694,1073.2983,88.2892,6.6195,0.0088,-1.4275,-1.4275
54,22.0119,-0.0118,0.5000,613.0356,-0.0000,-132.0413,-2345.4600,966.3235,88.4579,7.1567,0.0088,-1.4156,-1.4156
56,21.9788,-0.0193,0.5000,611.0121,-0.0000,-131.3296,-2291.1475,917.0984,88.5418,7.4262,0.0089,-1.4094,-1.4094
58,21.9314,-0.0263,0.5000,608.3546,-0.0000,-130.6388,-2239.2549,870.4898,88.6312,7.6961,0.0090,-1.4031,-1.4031
60,21.8708,-0.0327,0.5000,605.1616,-0.0000,-129.3151,-2142.0547,784.5313,88.8395,8.2367,0.0091,-1.3898,-1.3898
62,21.7976,-0.0388,0.5000,601.5173,-0.0000,-128.6802,-2096.4536,744.9128,88.9635,8.5072,0.0092,-1.3827,-1.3827
64,21.7128,-0.0446,0.5000,597.4932,-0.0000,-128.0620,-2052.6801,707.3697,89.1031,8.7777,0.0093,-1.3755,-1.3755
66,21.6169,-0.0500,0.5000,593.1508,-0.0000,-126.8728,-1970.1829,638.0622,89.4347,9.3183,0.0096,-1.3602,-1.3602
68,21.5105,-0.0551,0.5000,588.5426,-0.0000,-126.3002,-1931.2648,606.0925,89.6287,9.5883,0.0097,-1.3522,-1.3522
70,21.3941,-0.0600,0.5000,583.7141,-0.0000,-125.7415,-1893.7829,575.7856,89.8423,9.8579,0.0099,-1.3440,-1.3440
72,21.2684,-0.0646,0.5000,578.7040,-0.0000,-124.6630,-1822.8306,519.8127,90.3301,10.3958,0.0102,-1.3269,-1.3269
74,21.1338,-0.0689,0.5000,573.5461,-0.0000,-124.1419,-1789.2242,493.9857,90.6046,10.6639,0.0104,-1.3181,-1.3181
76,20.9908,-0.0730,0.5000,568.2692,-0.0000,-123.6322,-1756.7773,469.4984,90.8997,10.9314,0.0106,-1.3091,-1.3091
78,20.8398,-0.0769,0.5000,562.8985,-0.0000,-122.6446,-1695.1452,424.2671,91.5510,11.4641,0.0111,-1.2905,-1.2905
80,20.6814,-0.0806,0.5000,557.4557,-0.0000,-122.1656,-1665.8624,403.3948,91.9068,11.7292,0.0113,-1.2810,-1.2810
82,20.5159,-0.0840,0.5000,551.9594,-0.0000,-121.6958,-1637.5377,383.6044,92.2823,11.9934,0.0116,-1.2713,-1.2713
84,20.3437,-0.0873,0.5000,546.4260,-0.0000,-120.7817,-1583.5832,347.0478,93.0913,12.5190,0.0121,-1.2517,-1.2517
86,20.1654,-0.0903,0.5000,540.8697,-0.0000,-120.3364,-1557.8861,330.1779,93.5238,12.7802,0.0124,-1.2417,-1.2417
88,19.9813,-0.0931,0.5000,535.3025,-0.0000,-119.8983,-1532.9947,314.1823,93.9744,13.0404,0.0127,-1.2317,-1.2317
90,19.7919,-0.0957,0.5000,529.7352,-0.0000,-119.0418,-1485.4697,284.6341,94.9280,13.5573,0.0134,-1.2114,-1.2114
92,19.5974,-0.0981,0.5000,524.1769,-0.0000,-118.6227,-1462.7838,270.9973,95.4301,13.8140,0.0138,-1.2012,-1.2012
94,19.3984,-0.1004,0.5000,518.6356,-0.0000,-118.2088,-1440.7876,258.0664,95.9481,14.0695,0.0141,-1.1909,-1.1909
96,19.1951,-0.1024,0.5000,513.1181,-0.0000,-117.3959,-1398.7226,234.1765,97.0303,14.5766,0.0149,-1.1703,-1.1703
98,18.9879,-0.1043,0.5000,507.6304,-0.0000,-116.9960,-1378.6099,223.1492,97.5934,14.8282,0.0153,-1.1600,-1.1600
100,18.7773,-0.1060,0.5000,502.1776,-0.0000,-116.5999,-1359.0866,212.6911,98.1703,15.0786,0.0158,-1.1497,-1.1497
102,18.5634,-0.1075,0.5000,496.7642,-0.0000,-115.8181,-1321.7221,193.3646,99.3635,15.5752,0.0167,-1.1292,-1.1292
104,18.3468,-0.1088,0.5000,491.3940,-0.0000,-115.4316,-1303.8342,184.4409,99.9787,15.8215,0.0172,-1.1190,-1.1190
106,18.1276,-0.1100,0.5000,486.0701,-0.0000,-114.6658,-1269.5928,167.9450,101.2436,16.3099,0.0182,-1.0987,-1.0987
108,17.9063,-0.1110,0.5000,480.7954,-0.0000,-114.2859,-1253.1909,160.3259,101.8920,16.5521,0.0188,-1.0887,-1.0887
110,17.6831,-0.1119,0.5000,475.5722,-0.0000,-113.9076,-1237.2559,153.0965,102.5505,16.7929,0.0194,-1.0787,-1.0787
112,17.4583,-0.1127,0.5000,470.4025,-0.0000,-113.1549,-1206.7328,139.7255,103.8952,17.2703,0.0206,-1.0590,-1.0590
114,17.2322,-0.1133,0.5000,465.2879,-0.0000,-112.7800,-1192.1082,133.5461,104.5804,17.5069,0.0212,-1.0492,-1.0492
116,17.0050,-0.1137,0.5000,460.2299,-0.0000,-112.4057,-1177.8922,127.6802,105.2735,17.7421,0.0219,-1.0396,-1.0396
118,16.7772,-0.1140,0.5000,455.2295,-0.0000,-111.6581,-1150.6778,116.8237,106.6811,18.2085,0.0232,-1.0206,-1.0206
120,16.5489,-0.1142,0.5000,450.2876,-0.0000,-111.2843,-1137.6475,111.8025,107.3946,18.4396,0.0240,-1.0113,-1.0113
122,16.3203,-0.1143,0.5000,445.4050,-0.0000,-110.9104,-1124.9831,107.0337,108.1139,18.6694,0.0247,-1.0021,-1.0021
124,16.0917,-0.1143,0.5000,440.5821,-0.0000,-110.1612,-1100.7315,98.2000,109.5681,19.1249,0.0263,-0.9840,-0.9840
126,15.8634,-0.1141,0.5000,435.8195,-0.0000,-109.7856,-1089.1274,94.1104,110.3019,19.3506,0.0271,-0.9751,-0.9751
128,15.6355,-0.1138,0.5000,431.1172,-0.0000,-109.4092,-1077.8560,90.2235,111.0397,19.5751,0.0279,-0.9664,-0.9664
130,15.4082,-0.1135,0.5000,426.4756,-0.0000,-108.6534,-1056.2808,83.0130,112.5251,20.0201,0.0296,-0.9493,-0.9493
