Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.1557,0.0000,0.5000,66.5671,-0.0005,-0.0995,-0.0000,0.1874,0.0006,-0.0007,164.8356,0.1649,0.1649
2,-89.1557,0.0000,0.5000,66.5707,-0.0005,-0.0995,-0.0000,0.1874,0.0006,-0.0007,164.8441,0.1649,0.1649
4,-89.1557,0.0000,0.5000,66.5744,-0.0005,-0.0995,0.0000,0.1874,0.0006,-0.0007,164.8526,0.1649,0.1649
6,-89.1556,0.0000,0.5000,66.5780,-0.0005,-0.0995,0.0000,0.1875,0.0006,-0.0007,164.8611,0.1649,0.1649
8,-89.1556,0.0000,0.5000,66.5816,-0.0005,-0.0995,0.0000,0.1875,0.0006,-0.0007,164.8696,0.1650,0.1650
10,-63.1261,52.0588,0.5000,66.5828,-690.1240,-8.8917,-0.0000,11.3498,0.0220,0.0012,1056.2556,1.0587,1.0587
12,27.1708,-5.1663,0.5000,67.3764,-0.4450,-159.6887,-5351.9890,8913.0697,1.6018,0.3087,0.0034,3.4033,3.4033
14,19.2928,-2.9158,0.5000,77.8819,-0.0000,-182.2000,-7059.6800,8471.0696,7.0715,0.5906,0.0139,1.2369,1.2369
16,15.7198,-1.2775,0.5000,112.2591,-0.0000,-192.7872,-6919.2431,6405.4478,13.8933,0.8552,0.0263,-0.6918,-0.6918
18,14.4917,-0.2421,0.5000,168.4410,-0.0000,-195.3745,-6419.4760,4813.3561,21.0531,1.1436,0.0329,-1.7793,-1.7793
20,14.9124,0.4171,0.5000,228.5834,-0.0000,-192.0801,-5918.3217,3939.3871,27.1827,1.4223,0.0302,-2.1424,-2.1424
22,16.0691,0.6330,0.5000,283.2915,-0.0000,-185.9392,-5415.9859,3396.3347,33.1332,1.7470,0.0242,-2.1707,-2.1707
24,17.3338,0.6139,0.5000,330.4530,-0.0000,-179.6068,-4968.8819,3054.8114,38.1015,2.0924,0.0190,-2.0535,-2.0535
26,18.4387,0.5114,0.5000,370.2365,-0.0000,-174.3914,-4601.1765,2812.8610,41.8310,2.4322,0.0157,-1.9184,-1.9184
28,19.3219,0.4011,0.5000,403.4188,-0.0000,-170.7542,-4336.1825,2639.2440,44.2782,2.7205,0.0138,-1.8207,-1.8207
30,20.0052,0.3087,0.5000,430.8881,-0.0000,-166.2318,-3993.0561,2399.7646,47.0980,3.1675,0.0118,-1.7092,-1.7092
32,20.5303,0.2374,0.5000,453.4842,-0.0000,-163.4443,-3774.2208,2234.1427,48.6596,3.5094,0.0109,-1.6513,-1.6513
34,20.9357,0.1837,0.5000,471.9508,-0.0000,-161.0380,-3582.0078,2079.6141,49.8566,3.8562,0.0102,-1.6097,-1.6097
36,21.2504,0.1430,0.5000,486.9272,-0.0000,-158.9215,-3411.6899,1935.9501,50.7660,4.2072,0.0097,-1.5797,-1.5797
38,21.4958,0.1115,0.5000,498.9549,-0.0000,-157.0278,-3259.4697,1802.7820,51.4492,4.5620,0.0093,-1.5577,-1.5577
40,21.6868,0.0866,0.5000,508.4897,-0.0000,-155.2994,-3121.6115,1678.8910,51.9579,4.9221,0.0090,-1.5411,-1.5411
42,21.8344,0.0665,0.5000,515.9143,0.0000,-152.9615,-2938.2137,1510.3389,52.4727,5.4677,0.0087,-1.5229,-1.5229
44,21.9462,0.0499,0.5000,521.5496,0.0000,-151.5366,-2828.8446,1408.4294,52.6963,5.8346,0.0085,-1.5134,-1.5134
46,22.0282,0.0359,0.5000,525.6650,0.0000,-150.1979,-2728.1119,1314.0626,52.8531,6.2036,0.0084,-1.5052,-1.5052
48,22.0846,0.0238,0.5000,528.4873,0.0000,-148.9325,-2634.8691,1226.5954,52.9624,6.5745,0.0084,-1.4977,-1.4977
50,22.1188,0.0132,0.5000,530.2075,0.0000,-147.7304,-2548.1912,1145.4371,53.0396,6.9469,0.0083,-1.4905,-1.4905
52,22.1332,0.0038,0.5000,530.9872,0.0000,-146.7470,-2478.6984,1080.6506,53.0893,7.2664,0.0083,-1.4844,-1.4844
54,22.1299,-0.0048,0.5000,530.9635,-0.0000,-145.6280,-2401.2224,1008.8865,53.1378,7.6462,0.0083,-1.4772,-1.4772
56,22.1106,-0.0125,0.5000,530.2526,-0.0000,-144.5553,-2328.5660,942.1964,53.1824,8.0268,0.0083,-1.4697,-1.4697
58,22.0765,-0.0197,0.5000,528.9539,0.0000,-143.3958,-2251.8063,872.5656,53.2359,8.4567,0.0084,-1.4609,-1.4609
60,22.0287,-0.0263,0.5000,527.1523,-0.0000,-142.2791,-2179.6386,808.0483,53.2998,8.8892,0.0085,-1.4517,-1.4517
62,21.9683,-0.0325,0.5000,524.9205,-0.0000,-140.9718,-2097.3401,735.8186,53.3993,9.4188,0.0086,-1.4397,-1.4397
64,21.8961,-0.0382,0.5000,522.3209,0.0000,-140.3410,-2058.4823,702.2849,53.4597,9.6835,0.0087,-1.4334,-1.4334
66,21.8129,-0.0436,0.5000,519.4075,-0.0000,-139.1215,-1984.9325,639.9424,53.6050,10.2121,0.0089,-1.4203,-1.4203
68,21.7193,-0.0486,0.5000,516.2267,-0.0000,-138.5314,-1950.0980,610.9792,53.6907,10.4759,0.0090,-1.4135,-1.4135
70,21.6161,-0.0534,0.5000,512.8187,-0.0000,-137.1141,-1868.4836,544.6961,53.9439,11.1310,0.0093,-1.3958,-1.3958
72,21.5038,-0.0578,0.5000,509.2185,-0.0000,-136.2986,-1822.8697,508.6992,54.1231,11.5214,0.0095,-1.3848,-1.3848
74,21.3829,-0.0619,0.5000,505.4564,-0.0000,-135.5054,-1779.4626,475.2024,54.3233,11.9105,0.0097,-1.3735,-1.3735
76,21.2542,-0.0658,0.5000,501.5586,-0.0000,-134.7328,-1738.1223,444.0303,54.5443,12.2981,0.0099,-1.3620,-1.3620
78,21.1180,-0.0694,0.5000,497.5482,-0.0000,-133.9792,-1698.7171,415.0209,54.7857,12.6840,0.0102,-1.3502,-1.3502
80,20.9749,-0.0728,0.5000,493.4453,-0.0000,-133.2431,-1661.1245,388.0232,55.0471,13.0682,0.0105,-1.3382,-1.3382
82,20.8254,-0.0759,0.5000,489.2675,-0.0000,-132.5232,-1625.2349,362.8951,55.3279,13.4505,0.0108,-1.3261,-1.3261
84,20.6699,-0.0788,0.5000,485.0300,-0.0000,-131.8179,-1590.9510,339.5050,55.6275,13.8308,0.0111,-1.3138,-1.3138
86,20.5089,-0.0815,0.5000,480.7463,-0.0000,-131.1261,-1558.1805,317.7313,55.9451,14.2091,0.0114,-1.3014,-1.3014
88,20.3428,-0.0840,0.5000,476.4281,-0.0000,-130.4465,-1526.8329,297.4616,56.2799,14.5852,0.0118,-1.2889,-1.2889
90,20.1720,-0.0862,0.5000,472.0859,-0.0000,-129.7780,-1496.8279,278.5903,56.6311,14.9591,0.0122,-1.2764,-1.2764
92,19.9970,-0.0883,0.5000,467.7286,-0.0000,-129.1194,-1468.0992,261.0194,56.9980,15.3307,0.0126,-1.2639,-1.2639
94,19.8180,-0.0902,0.5000,463.3643,-0.0000,-128.4697,-1440.5843,244.6576,57.3797,15.7000,0.0130,-1.2513,-1.2513
96,19.6356,-0.0918,0.5000,458.9998,-0.0000,-127.8279,-1414.2139,229.4204,57.7752,16.0670,0.0134,-1.2388,-1.2388
98,19.4500,-0.0933,0.5000,454.6413,-0.0000,-127.1931,-1388.9203,215.2285,58.1838,16.4315,0.0139,-1.2263,-1.2263
100,19.2616,-0.0947,0.5000,450.2943,-0.0000,-126.5645,-1364.6560,202.0083,58.6047,16.7936,0.0144,-1.2138,-1.2138
102,19.0708,-0.0959,0.5000,445.9634,-0.0000,-125.9411,-1341.3871,189.6915,59.0371,17.1532,0.0149,-1.2014,-1.2014
104,18.8777,-0.0969,0.5000,441.6527,-0.0000,-125.3221,-1319.0548,178.2147,59.4799,17.5104,0.0154,-1.1892,-1.1892
106,18.6829,-0.0977,0.5000,437.3659,-0.0000,-124.7069,-1297.6124,167.5185,59.9325,17.8651,0.0160,-1.1770,-1.1770
108,18.4865,-0.0985,0.5000,433.1062,-0.0000,-124.0949,-1277.0120,157.5476,60.3941,18.2174,0.0165,-1.1649,-1.1649
110,18.2888,-0.0991,0.5000,428.8763,-0.0000,-123.4852,-1257.2406,148.2511,60.8639,18.5671,0.0171,-1.1530,-1.1530
112,18.0901,-0.0995,0.5000,424.6787,-0.0000,-122.8774,-1238.2467,139.5814,61.3412,18.9145,0.0178,-1.1413,-1.1413
114,17.8906,-0.0998,0.5000,420.5154,-0.0000,-122.2710,-1219.9981,131.4941,61.8251,19.2594,0.0184,-1.1297,-1.1297
116,17.6907,-0.1000,0.5000,416.3882,-0.0000,-121.6654,-1202.4489,123.9483,62.3150,19.6018,0.0191,-1.1182,-1.1182
118,17.4905,-0.1001,0.5000,412.2988,-0.0000,-121.0603,-1185.5841,116.9054,62.8104,19.9419,0.0198,-1.1070,-1.1070
120,17.2902,-0.1001,0.5000,408.2485,0.0000,-120.4551,-1169.3949,110.3301,63.3103,20.2796,0.0205,-1.0959,-1.0959
122,17.0901,-0.1000,0.5000,404.2384,-0.0000,-119.8494,-1153.8247,104.1899,63.8142,20.6149,0.0212,-1.0850,-1.0850
124,16.8903,-0.0998,0.5000,400.2695,-0.0000,-119.2431,-1138.8429,98.4538,64.3214,20.9480,0.0220,-1.0743,-1.0743
126,16.6911,-0.0995,0.5000,396.3427,-0.0000,-118.6359,-1124.4490,93.0931,64.8316,21.2787,0.0228,-1.0639,-1.0639
128,16.4926,-0.0991,0.5000,392.4587,0.0000,-118.0273,-1110.6203,88.0818,65.3442,21.6072,0.0236,-1.0536,-1.0536
130,16.2949,-0.0987,0.5000,388.6179,0.0000,-117.4172,-1097.3067,83.3956,65.8581,21.9335,0.0245,-1.0435,-1.0435
132,16.0982,-0.0981,0.5000,384.8210,-0.0000,-116.8056,-1084.4956,79.0112,66.3733,22.2576,0.0254,-1.0336,-1.0336
134,15.9027,-0.0975,0.5000,381.0682,-0.0000,-116.1922,-1072.1712,74.9075,66.8893,22.5795,0.0263,-1.0240,-1.0240
136,15.7084,-0.0969,0.5000,377.3598,0.0000,-115.5769,-1060.3242,71.0647,67.4057,22.8993,0.0272,-1.0145,-1.0145
138,15.5155,-0.0962,0.5000,373.6960,0.0000,-114.9596,-1048.9082,67.4636,67.9218,23.2171,0.0282,-1.0052,-1.0052
140,15.3240,-0.0954,0.5000,370.0770,-0.0000,-114.3404,-1037.9104,64.0852,68.4374,23.5327,0.0291,-0.9962,-0.9962
142,15.1341,-0.0947,0.5000,366.5029,-0.0000,-113.7191,-1027.3151,60.9095,68.9522,23.8464,0.0301,-0.9873,-0.9873
144,14.9458,-0.0938,0.5000,362.9736,0.0000,-113.0958,-1017.1057,57.9119,69.4657,24.1581,0.0312,-0.9786,-0.9786
146,14.7592,-0.0930,0.5000,359.4891,-0.0000,-112.4703,-1007.2696,55.0611,69.9777,24.4678,0.0322,-0.9702,-0.9702
148,14.5744,-0.0920,0.5000,356.0494,-0.0000,-111.8426,-997.7586,52.3039,70.4878,24.7756,0.0333,-0.9620,-0.9620
150,14.3915,-0.0911,0.5000,352.6543,-0.0000,-111.4617,-992.1557,50.6598,70.7954,24.9609,0.0339,-0.9572,-0.9572
