Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-88.0180,-0.0000,0.5000,73.7913,-1.8651,-0.3193,-0.0002,-0.0006,-0.0032,-0.0041,-9.6246
1.50,-88.0180,-0.0000,0.5000,73.7904,-1.8651,-0.3193,-0.0002,-0.0006,-0.0032,-0.0041,-9.6252
2.50,-88.0180,-0.0000,0.5000,73.7896,-1.8651,-0.3193,-0.0002,-0.0006,-0.0032,-0.0041,-9.6252
3.50,-88.0180,-0.0000,0.5000,73.7888,-1.8651,-0.3193,-0.0002,-0.0006,-0.0032,-0.0041,-9.6253
4.50,-88.0180,-0.0000,0.5000,73.7880,-1.8651,-0.3193,-0.0002,-0.0006,-0.0032,-0.0041,-9.6256
5.50,-88.0180,-0.0000,0.5000,73.7872,-1.8651,-0.3193,-0.0002,-0.0006,-0.0032,-0.0041,-9.6259
6.50,-88.0180,-0.0000,0.5000,73.7864,-1.8651,-0.3193,-0.0002,-0.0006,-0.0031,-0.0041,-9.6261
7.50,-88.0180,-0.0000,0.5000,73.7856,-1.8651,-0.3194,-0.0002,-0.0006,-0.0031,-0.0041,-9.6264
8.50,-88.0180,-0.0000,0.5000,73.7849,-1.8651,-0.3194,-0.0002,-0.0006,-0.0031,-0.0041,-9.6266
9.50,-88.0181,-0.0000,0.5000,73.7841,-1.8651,-0.3194,-0.0002,-0.0006,-0.0031,-0.0041,-9.6269
10.50,-48.4089,79.2183,0.5000,73.7828,-1184.6694,-50.5760,-0.0828,1.7083,3.6146,0.0129,305.5205
11.50,15.2332,114.3168,0.5000,73.7801,-118965.2037,-628.7040,-825.1755,53.4860,7.7675,0.1784,0.9721
12.50,30.8285,7.1097,0.5000,73.8665,-3997.6385,-499.0723,-2287.3195,501.9524,13.9288,1.1083,0.2197
13.50,34.9488,3.3752,0.5000,74.4843,-1605.7089,-443.2278,-2047.0827,747.4061,29.5676,2.3413,0.1468
14.50,37.0238,1.7501,0.5000,76.1357,-727.8400,-413.5507,-1763.2544,832.9819,46.6216,3.7697,0.1199
15.50,38.1783,1.0010,0.5000,79.0845,-376.3590,-397.5070,-1547.2018,829.3813,60.7947,5.2494,0.1076
16.50,38.8832,0.6263,0.5000,83.3796,-209.0227,-387.2837,-1377.4340,785.2546,72.1926,6.8149,0.1007
17.50,39.3513,0.4253,0.5000,88.9260,-121.4151,-380.0701,-1242.6292,724.3175,81.0907,8.4655,0.0962
18.50,39.6877,0.3119,0.5000,95.5322,-72.7381,-374.6060,-1137.0935,659.9351,87.8439,10.1767,0.0931
