Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0171,-0.0000,0.5000,72.8886,-2.0756,-0.3184,-0.0002,  -0,-0.0076,-0.0041,-10.9766,-0.0113,0.0000
1.50,-88.0171,-0.0000,0.5000,72.8873,-2.0756,-0.3184,-0.0002,  -0,-0.0076,-0.0041,-10.9771,-0.0113,0.0000
2.50,-88.0171,-0.0000,0.5000,72.8860,-2.0756,-0.3184,-0.0002,  -0,-0.0076,-0.0041,-10.9777,-0.0113,0.0000
3.50,-88.0171,-0.0000,0.5000,72.8846,-2.0756,-0.3184,-0.0002,  -0,-0.0075,-0.0041,-10.9783,-0.0113,0.0000
4.50,-88.0171,-0.0000,0.5000,72.8833,-2.0756,-0.3184,-0.0002,  -0,-0.0075,-0.0041,-10.9788,-0.0113,0.0000
5.50,-88.0171,-0.0000,0.5000,72.8820,-2.0756,-0.3184,-0.0002,  -0,-0.0075,-0.0041,-10.9794,-0.0113,0.0000
6.50,-88.0171,-0.0000,0.5000,72.8807,-2.0756,-0.3184,-0.0002,  -0,-0.0075,-0.0041,-10.9799,-0.0113,0.0000
7.50,-88.0171,-0.0000,0.5000,72.8795,-2.0756,-0.3184,-0.0002,  -0,-0.0075,-0.0041,-10.9805,-0.0113,0.0000
8.50,-88.0171,-0.0000,0.5000,72.8782,-2.0756,-0.3184,-0.0002,  -0,-0.0075,-0.0041,-10.9810,-0.0113,0.0000
9.50,-88.0171,-0.0000,0.5000,72.8770,-2.0756,-0.3184,-0.0002,  -0,-0.0075,-0.0041,-10.9815,-0.0113,0.0000
10.50,-48.4007,79.2327,0.5000,72.8752,-1318.5664,-50.4417,-0.0827,   2,7.5798,0.0130,305.2796,0.2641,0.2641
11.50,22.3775,126.6239,0.5000,72.8723,-61153.4139,-577.2861,-904.8498,  83,16.5626,0.2239,0.4954,-1.3820,-1.3820
12.50,33.2734,6.7497,0.5000,72.9592,-3884.1821,-471.5007,-2039.8859, 567,23.2879,1.2930,0.1712,-1.9194,-1.9194
13.50,36.9525,2.9412,0.5000,73.5172,-1569.4416,-423.3727,-1833.4608, 798,41.2106,2.6246,0.1210,-1.4144,-1.4144
14.50,38.6631,1.4106,0.5000,74.9573,-722.3540,-398.1417,-1615.9838, 870,60.5954,4.1267,0.1028,-1.0796,-1.0796
15.50,39.5432,0.7462,0.5000,77.4955,-365.6958,-383.9496,-1437.6666, 854,77.8513,5.7595,0.0943,-0.8836,-0.8836
16.50,40.0401,0.4322,0.5000,81.1700,-199.9877,-375.2475,-1295.5641, 798,91.8117,7.4757,0.0898,-0.7730,-0.7730
17.50,40.3468,0.2735,0.5000,85.8997,-114.6515,-369.2963,-1181.5558, 728,102.7408,9.2703,0.0872,-0.7108,-0.7108
18.50,40.5545,0.1900,0.5000,91.5278,-70.5405,-365.1730,-1097.5875, 662,110.4949,10.9725,0.0856,-0.6791,-0.6791
19.50,40.7095,0.1456,0.5000,97.8570,-42.4190,-361.5588,-1025.4651, 596,116.8823,12.8514,0.0842,-0.6615,-0.6615
20.50,40.8368,0.1225,0.5000,104.6794,-24.6192,-358.2033,-964.1911, 532,122.0231,14.9330,0.0831,-0.6538,-0.6538
21.50,40.9500,0.1108,0.5000,111.8003,-16.2342,-355.8658,-926.2776, 488,124.9940,16.5585,0.0823,-0.6524,-0.6524
22.50,41.0562,0.1050,0.5000,119.0517,-10.0623,-353.3459,-890.0587, 444,127.5888,18.4480,0.0815,-0.6532,-0.6532
23.50,41.1587,0.1018,0.5000,126.2984,-6.0706,-350.8225,-858.1148, 404,129.5804,20.4621,0.0806,-0.6549,-0.6549
24.50,41.2587,0.0994,0.5000,133.4368,-3.3589,-348.0066,-826.4957, 364,131.1667,22.8374,0.0797,-0.6566,-0.6566
25.50,41.3560,0.0966,0.5000,140.3917,-2.3146,-346.3018,-808.8930, 342,131.8455,24.3387,0.0791,-0.6570,-0.6570
26.50,41.4500,0.0930,0.5000,147.1113,-1.3222,-343.8299,-784.8176, 313,132.5106,26.6036,0.0783,-0.6564,-0.6564
27.50,41.5397,0.0885,0.5000,153.5619,-0.9096,-342.2385,-769.9643, 296,132.7653,28.1213,0.0777,-0.6552,-0.6552
28.50,41.6241,0.0831,0.5000,159.7240,-0.5184,-339.9372,-749.0615, 273,132.9288,30.4077,0.0770,-0.6523,-0.6523
29.50,41.7025,0.0768,0.5000,165.5880,-0.2951,-337.7409,-729.4822, 253,132.8901,32.7042,0.0763,-0.6481,-0.6481
30.50,41.7742,0.0699,0.5000,171.1520,-0.2053,-336.3858,-717.4797, 242,132.7838,34.1842,0.0760,-0.6448,-0.6448
31.50,41.8386,0.0625,0.5000,176.4193,-0.1170,-334.3747,-699.6679, 226,132.5244,36.4810,0.0754,-0.6390,-0.6390
32.50,41.8952,0.0547,0.5000,181.3968,-0.0750,-332.8602,-686.1881, 214,132.2572,38.2991,0.0750,-0.6339,-0.6339
33.50,41.9440,0.0468,0.5000,186.0938,-0.0473,-331.3596,-672.7243, 204,131.9381,40.1848,0.0747,-0.6283,-0.6283
34.50,41.9847,0.0387,0.5000,190.5213,-0.0298,-329.9271,-659.7341, 194,131.5876,42.0718,0.0744,-0.6223,-0.6223
35.50,42.0173,0.0306,0.5000,194.6908,-0.0177,-328.3903,-645.6084, 183,131.1664,44.2011,0.0742,-0.6154,-0.6154
36.50,42.0419,0.0226,0.5000,198.6145,-0.0108,-327.0081,-632.7011, 174,130.7512,46.2197,0.0740,-0.6085,-0.6085
37.50,42.0586,0.0147,0.5000,202.3047,-0.0066,-325.6960,-620.2449, 166,130.3280,48.2363,0.0739,-0.6016,-0.6016
38.50,42.0675,0.0070,0.5000,205.7734,-0.0042,-324.5435,-609.1170, 158,129.9348,50.0970,0.0738,-0.5951,-0.5951
39.50,42.0689,-0.0005,0.5000,209.0323,-0.0024,-323.2466,-596.3641, 150,129.4704,52.3006,0.0738,-0.5873,-0.5873
40.50,42.0630,-0.0077,0.5000,212.0930,-0.0014,-322.0240,-584.0955, 143,129.0131,54.4953,0.0739,-0.5795,-0.5795
41.50,42.0499,-0.0148,0.5000,214.9662,-0.0007,-320.6638,-570.1364, 135,128.4840,57.0858,0.0741,-0.5704,-0.5704
42.50,42.0301,-0.0215,0.5000,217.6623,-0.0005,-320.0174,-563.3800, 131,128.2257,58.3768,0.0742,-0.5658,-0.5658
43.50,42.0036,-0.0281,0.5000,220.1913,-0.0003,-318.7877,-550.2937, 124,127.7233,60.9490,0.0744,-0.5568,-0.5568
44.50,41.9709,-0.0343,0.5000,222.5624,-0.0002,-318.2028,-543.9563, 120,127.4797,62.2299,0.0746,-0.5523,-0.5523
45.50,41.9320,-0.0403,0.5000,224.7845,-0.0001,-317.2815,-533.8200, 115,127.0903,64.3284,0.0749,-0.5451,-0.5451
46.50,41.8874,-0.0461,0.5000,226.8659,-0.0001,-316.4077,-524.0272, 109,126.7154,66.4161,0.0753,-0.5379,-0.5379
47.50,41.8372,-0.0516,0.5000,228.8145,-0.0000,-315.5784,-514.5646, 104,126.3549,68.4922,0.0757,-0.5308,-0.5308
48.50,41.7817,-0.0568,0.5000,230.6377,-0.0000,-314.7903,-505.4194, 100,126.0090,70.5562,0.0762,-0.5238,-0.5238
