Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-88.0164,-0.0000,0.5000,73.0689,-1.9331,-0.3181,-0.0002,-0.0007,-0.0079,-0.0041,-11.3065
1.50,-88.0164,-0.0000,0.5000,73.0675,-1.9331,-0.3182,-0.0002,-0.0007,-0.0079,-0.0041,-11.3077
2.50,-88.0164,-0.0000,0.5000,73.0662,-1.9331,-0.3182,-0.0002,-0.0007,-0.0079,-0.0041,-11.3077
3.50,-88.0164,-0.0000,0.5000,73.0648,-1.9331,-0.3182,-0.0002,-0.0007,-0.0079,-0.0041,-11.3082
4.50,-88.0164,-0.0000,0.5000,73.0635,-1.9331,-0.3182,-0.0002,-0.0007,-0.0078,-0.0041,-11.3088
5.50,-88.0164,-0.0000,0.5000,73.0622,-1.9331,-0.3182,-0.0002,-0.0007,-0.0078,-0.0041,-11.3094
6.50,-88.0164,-0.0000,0.5000,73.0609,-1.9331,-0.3182,-0.0002,-0.0007,-0.0078,-0.0041,-11.3099
7.50,-88.0164,-0.0000,0.5000,73.0596,-1.9331,-0.3182,-0.0002,-0.0007,-0.0078,-0.0041,-11.3105
8.50,-88.0164,-0.0000,0.5000,73.0583,-1.9331,-0.3182,-0.0002,-0.0007,-0.0078,-0.0041,-11.3110
9.50,-88.0164,-0.0000,0.5000,73.0570,-1.9331,-0.3182,-0.0002,-0.0007,-0.0078,-0.0041,-11.3115
10.50,-48.4057,79.2211,0.5000,73.0552,-1227.3913,-50.3827,-0.0827,1.7011,7.6545,0.0130,305.3871
11.50,17.9394,119.1189,0.5000,73.0521,-93369.0868,-605.2981,-872.1384,64.1149,16.0908,0.1975,0.7233
12.50,31.6154,6.9835,0.5000,73.1369,-3975.2059,-488.1333,-2204.3516,519.6663,20.5514,1.1662,0.2031
13.50,35.5849,3.2275,0.5000,73.7227,-1575.3906,-434.2231,-1972.3369,762.6146,36.8044,2.4591,0.1376
14.50,37.5371,1.6361,0.5000,75.2692,-725.7598,-406.5328,-1717.1956,840.6025,55.0752,3.8990,0.1142
15.50,38.6000,0.9160,0.5000,78.0177,-375.0268,-391.1787,-1516.8915,833.0003,71.3304,5.4183,0.1034
16.50,39.2354,0.5614,0.5000,82.0117,-201.3907,-381.0030,-1350.0001,782.0834,85.6984,7.1205,0.0970
17.50,39.6489,0.3737,0.5000,87.1625,-120.9329,-374.6829,-1231.7310,722.1636,96.0972,8.7090,0.0935
18.50,39.9406,0.2692,0.5000,93.2955,-71.4350,-369.4565,-1129.5474,654.3014,105.1854,10.5012,0.0908
19.50,40.1629,0.2095,0.5000,100.1887,-42.8261,-365.2406,-1049.6459,589.8563,112.3961,12.3528,0.0888
20.50,40.3454,0.1750,0.5000,107.6086,-24.3084,-361.2276,-980.7152,524.9672,118.7190,14.4859,0.0870
21.50,40.5046,0.1548,0.5000,115.3371,-15.9445,-358.5384,-939.9952,482.1332,122.4788,16.1116,0.0859
22.50,40.6499,0.1426,0.5000,123.1880,-10.4660,-356.0323,-906.1778,444.0546,125.5684,17.7557,0.0848
23.50,40.7861,0.1343,0.5000,131.0131,-6.3098,-353.1975,-872.2239,403.9954,128.5599,19.7520,0.0836
24.50,40.9153,0.1276,0.5000,138.7007,-3.9970,-350.7726,-846.1245,372.5823,130.7054,21.5670,0.0826
25.50,41.0383,0.1214,0.5000,146.1713,-2.4817,-348.3559,-822.1458,343.9028,132.4886,23.4723,0.0817
26.50,41.1548,0.1149,0.5000,153.3713,-1.4509,-345.7613,-798.0078,315.8597,134.0411,25.6285,0.0806
27.50,41.2645,0.1079,0.5000,160.2668,-0.8731,-343.4239,-777.2067,292.7988,135.1476,27.6771,0.0797
28.50,41.3667,0.1002,0.5000,166.8392,-0.5179,-341.1353,-757.3605,272.0053,135.9864,29.7910,0.0789
29.50,41.4608,0.0920,0.5000,173.0805,-0.2763,-338.5344,-735.1043,250.2341,136.6704,32.3406,0.0780
30.50,41.5464,0.0834,0.5000,178.9907,-0.2018,-337.2930,-724.5107,240.4533,136.9023,33.6200,0.0776
31.50,41.6232,0.0745,0.5000,184.5754,-0.1074,-334.9254,-704.2232,222.7433,137.1860,36.1857,0.0769
32.50,41.6909,0.0655,0.5000,189.8433,-0.0784,-333.7984,-694.4907,214.6997,137.2508,37.4714,0.0766
33.50,41.7495,0.0563,0.5000,194.8058,-0.0417,-331.6545,-675.7668,199.9895,137.2540,40.0466,0.0760
34.50,41.7990,0.0472,0.5000,199.4756,-0.0304,-330.6360,-666.7500,193.2405,137.2021,41.3355,0.0758
35.50,41.8395,0.0383,0.5000,203.8661,-0.0162,-328.7014,-649.3571,180.7817,137.0115,43.9141,0.0754
36.50,41.8712,0.0295,0.5000,207.9911,-0.0118,-327.7835,-640.9643,175.0139,136.8799,45.2032,0.0753
37.50,41.8942,0.0209,0.5000,211.8644,-0.0069,-326.3090,-627.2679,165.9120,136.6140,47.3719,0.0751
38.50,41.9088,0.0126,0.5000,215.4994,-0.0038,-324.7721,-612.6776,156.6049,136.2667,49.7741,0.0750
39.50,41.9154,0.0045,0.5000,218.9091,-0.0026,-323.8603,-603.8539,151.1541,136.0275,51.2746,0.0750
40.50,41.9141,-0.0032,0.5000,222.1061,-0.0014,-322.3088,-588.5225,141.9726,135.5649,53.9711,0.0750
41.50,41.9053,-0.0106,0.5000,225.1024,-0.0009,-321.3355,-578.6857,136.2604,135.2395,55.7631,0.0751
42.50,41.8893,-0.0178,0.5000,227.9093,-0.0006,-320.4081,-569.1418,130.8412,134.9047,57.5500,0.0752
43.50,41.8663,-0.0246,0.5000,230.5376,-0.0004,-319.5238,-559.8794,125.6902,134.5636,59.3312,0.0753
44.50,41.8368,-0.0312,0.5000,232.9976,-0.0002,-318.6802,-550.8877,120.7862,134.2186,61.1060,0.0755
45.50,41.8009,-0.0374,0.5000,235.2987,-0.0001,-317.4862,-537.8861,113.8521,133.6988,63.7554,0.0759
46.50,41.7590,-0.0434,0.5000,237.4500,-0.0001,-316.7343,-529.5288,109.4873,133.3531,65.5123,0.0762
47.50,41.7114,-0.0491,0.5000,239.4601,-0.0000,-316.0154,-521.4098,105.3130,133.0099,67.2613,0.0765
48.50,41.6582,-0.0545,0.5000,241.3368,-0.0000,-315.3273,-513.5212,101.3167,132.6704,69.0020,0.0769
