Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0165,-0.0000,0.5000,74.1015,-1.9175,-0.3196,-0.0002,  -0,-0.0055,-0.0040,-9.6407,-0.0100,0.0000
1.50,-88.0165,-0.0000,0.5000,74.1009,-1.9175,-0.3196,-0.0002,  -0,-0.0055,-0.0040,-9.6409,-0.0100,0.0000
2.50,-88.0165,-0.0000,0.5000,74.1002,-1.9175,-0.3197,-0.0002,  -0,-0.0055,-0.0040,-9.6411,-0.0100,0.0000
3.50,-88.0165,-0.0000,0.5000,74.0996,-1.9175,-0.3197,-0.0002,  -0,-0.0055,-0.0040,-9.6412,-0.0100,0.0000
4.50,-88.0165,-0.0000,0.5000,74.0990,-1.9175,-0.3197,-0.0002,  -0,-0.0055,-0.0040,-9.6414,-0.0100,0.0000
5.50,-88.0165,-0.0000,0.5000,74.0984,-1.9175,-0.3197,-0.0002,  -0,-0.0055,-0.0040,-9.6416,-0.0100,0.0000
6.50,-88.0165,-0.0000,0.5000,74.0978,-1.9175,-0.3197,-0.0002,  -0,-0.0054,-0.0040,-9.6417,-0.0100,0.0000
7.50,-88.0165,-0.0000,0.5000,74.0972,-1.9175,-0.3197,-0.0002,  -0,-0.0054,-0.0040,-9.6418,-0.0100,0.0000
8.50,-88.0165,-0.0000,0.5000,74.0967,-1.9175,-0.3197,-0.0002,  -0,-0.0054,-0.0040,-9.6420,-0.0100,0.0000
9.50,-88.0165,-0.0000,0.5000,74.0961,-1.9175,-0.3197,-0.0002,  -0,-0.0054,-0.0040,-9.6421,-0.0100,0.0000
10.50,-48.4057,79.2217,0.5000,74.0950,-1217.7072,-50.6265,-0.0829,   2,6.2439,0.0127,305.4329,0.2627,0.2627
